D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,,D4,,,,parameters of the mean fragility,,,D5,,,,parameters of the mean fragility,,,D6,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,4.77382E-05,0.000306986,0.083732782,1.594686831,0.33463732,0.000001,0,2.44576E-11,1.76389E-10,0.321422238,1.192250354,0.10958287,0.000001,0,0,0,1.146230017,0.689452661,0.023467417,0.000001,0,0,0,2.103081273,0.736463337,0.053139854,0.000001,0,0,0,3.515844007,1.907245947,0.099958756,0.000001,0,0,0,13.50000605,1.475711835,0.27699793
0.32,0.779732799,0.809317765,0.838902731,,,,0.32,0.46029297,0.498476811,0.536660652,,,,0.32,0.020339893,0.027646111,0.034952329,,,,0.32,0.000654017,0.001396094,0.002138172,,,,0.32,0.000345457,0.000773576,0.001201695,,,,0.32,5.09962E-06,5.85411E-05,0.000111983,,,
0.33,0.785791705,0.814432188,0.843072671,,,,0.33,0.471664986,0.509186616,0.546708246,,,,0.33,0.022582462,0.030349917,0.038117372,,,,0.33,0.000776278,0.001614219,0.002452159,,,,0.33,0.000412037,0.000896953,0.00138187,,,,0.33,7.33699E-06,6.94586E-05,0.00013158,,,
0.34,0.791533055,0.819291257,0.84704946,,,,0.34,0.482661336,0.519533348,0.55640536,,,,0.34,0.024970613,0.033199839,0.041429065,,,,0.34,0.000915117,0.001856728,0.002798338,,,,0.34,0.000487946,0.001034515,0.001581084,,,,0.34,1.01031E-05,8.19209E-05,0.000153739,,,
0.35,0.796979673,0.823913115,0.850846557,,,,0.35,0.493294729,0.529531431,0.565768133,,,,0.35,0.027506278,0.036196154,0.044886029,,,,0.35,0.001071937,0.002125225,0.003178514,,,,0.35,0.000574013,0.001187241,0.00180047,,,,0.35,1.3476E-05,9.60772E-05,0.000178678,,,
0.36,0.802152369,0.82831426,0.854476151,,,,0.36,0.503577821,0.539194844,0.574811867,,,,0.36,0.030191069,0.039338843,0.048486617,,,,0.36,0.001248182,0.002421332,0.003594481,,,,0.36,0.000671088,0.001356125,0.002041162,,,,0.36,1.75398E-05,0.000112083,0.000206626,,,
0.37,0.807070143,0.832509724,0.857949305,,,,0.37,0.513523139,0.548537101,0.583551063,,,,0.37,0.033026273,0.042627598,0.052228924,,,,0.37,0.001445328,0.002746674,0.00404802,,,,0.37,0.000780047,0.001542169,0.002304291,,,,0.37,2.23848E-05,0.000130101,0.000237818,,,
0.38,0.811750374,0.836513231,0.861276088,,,,0.38,0.523143005,0.557571232,0.591999459,,,,0.38,0.036012855,0.046061829,0.056110803,,,,0.38,0.001664879,0.003102884,0.004540889,,,,0.38,0.000901784,0.001746382,0.002590981,,,,0.38,2.81075E-05,0.000150301,0.000272495,,,
0.39,0.816208979,0.840337334,0.864465689,,,,0.39,0.53244949,0.566309775,0.600170059,,,,0.39,0.039151458,0.049640669,0.060129881,,,,0.39,0.00190836,0.00349159,0.005074819,,,,0.39,0.001037212,0.001969777,0.002902343,,,,0.39,3.48107E-05,0.000172858,0.000310905,,,
0.4,0.820460559,0.843993533,0.867526507,,,,0.4,0.541454377,0.574764777,0.608075178,,,,0.4,0.042442404,0.053362987,0.064283571,,,,0.4,0.002177317,0.003914413,0.005651509,,,,0.4,0.001187255,0.002213366,0.003239477,,,,0.4,4.26031E-05,0.000197952,0.0003533,,,
0.41,0.824518529,0.847492385,0.870466242,,,,0.41,0.550169124,0.582947798,0.615726472,,,,0.41,0.045885696,0.057227392,0.068569088,,,,0.41,0.002473305,0.004372961,0.006272617,,,,0.41,0.001352852,0.002478157,0.003603462,,,,0.41,5.15994E-05,0.00022577,0.00039994,,,
