D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,1.895294663,0.283477397,0.032943458
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,3.72517E-18,1.25103E-16,,,
0.05,0,1.18106E-16,3.77612E-15,,,
0.06,0,1.75052E-15,5.30332E-14,,,
0.07,0,1.56061E-14,4.49838E-13,,,
0.08,0,9.71222E-14,2.671E-12,,,
0.09,0,4.63106E-13,1.21784E-11,,,
0.1,0,1.80007E-12,4.53431E-11,,,
0.11,0,5.95538E-12,1.4389E-10,,,
0.12,0,1.73024E-11,4.01397E-10,,,
0.13,0,4.51847E-11,1.00724E-09,,,
0.14,0,1.07963E-10,2.31379E-09,,,
0.15,0,2.39314E-10,4.93264E-09,,,
0.16,0,4.97551E-10,9.86516E-09,,,
0.17,0,9.78849E-10,1.86718E-08,,,
0.18,0,1.83539E-09,3.36837E-08,,,
0.19,0,3.29957E-09,5.82584E-08,,,
0.2,0,5.71541E-09,9.70813E-08,,,
0.21,0,9.57873E-09,1.56513E-07,,,
0.22,0,1.55873E-08,2.44983E-07,,,
0.23,0,2.47027E-08,3.73422E-07,,,
0.24,0,3.82256E-08,5.55746E-07,,,
0.25,0,5.78864E-08,8.09374E-07,,,
0.26,0,8.59529E-08,1.15578E-06,,,
0.27,0,1.25357E-07,1.62112E-06,,,
0.28,0,1.79844E-07,2.23682E-06,,,
0.29,0,2.54143E-07,3.04027E-06,,,
0.3,0,3.5417E-07,4.07558E-06,,,
0.31,0,4.87251E-07,5.39424E-06,,,
0.32,0,6.62386E-07,7.05597E-06,,,
0.33,0,8.90539E-07,9.12952E-06,,,
0.34,0,1.18498E-06,1.16936E-05,,,
0.35,0,1.56164E-06,1.48376E-05,,,
0.36,0,2.03956E-06,1.86628E-05,,,
0.37,0,2.64133E-06,2.32833E-05,,,
0.38,0,3.39361E-06,2.88269E-05,,,
0.39,0,4.32773E-06,3.54364E-05,,,
0.4,0,5.48027E-06,4.32706E-05,,,
0.41,0,6.8938E-06,5.25058E-05,,,
0.42,0,8.61762E-06,6.33366E-05,,,
0.43,0,1.07086E-05,7.59776E-05,,,
0.44,0,1.32319E-05,9.06648E-05,,,
0.45,0,1.62625E-05,0.000107657,,,
0.46,0,1.98853E-05,0.000127236,,,
0.47,0,2.41972E-05,0.000149711,,,
0.48,0,2.93078E-05,0.000175417,,,
0.49,0,3.53406E-05,0.00020472,,,
0.5,0,4.24348E-05,0.000238015,,,
0.51,0,5.07465E-05,0.000275729,,,
0.52,0,6.045E-05,0.000318325,,,
0.53,0,7.17399E-05,0.000366301,,,
0.54,0,8.48326E-05,0.000420192,,,
0.55,0,9.99679E-05,0.000480575,,,
0.56,0,0.000117411,0.000548067,,,
0.57,0,0.000137455,0.000623329,,,
0.58,0,0.000160422,0.000707067,,,
0.59,0,0.000186666,0.000800035,,,
0.6,0,0.000216573,0.000903036,,,
0.61,0,0.000250567,0.001016925,,,
0.62,0,0.000289109,0.001142606,,,
0.63,0,0.000332702,0.001281043,,,
0.64,0,0.000381888,0.001433251,,,
0.65,0,0.000437258,0.001600305,,,
0.66,0,0.000499449,0.001783339,,,
0.67,0,0.000569147,0.001983546,,,
0.68,0,0.000647091,0.002202179,,,
0.69,0,0.000734075,0.002440557,,,
0.7,0,0.000830949,0.002700057,,,
0.71,0,0.000938622,0.002982123,,,
0.72,0,0.001058064,0.003288259,,,
0.73,0,0.001190309,0.003620036,,,
0.74,0,0.001336457,0.003979085,,,
0.75,0,0.001497672,0.004367102,,,
