D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,
0.44,0.095073111,0.241887935,0.388702759,,,,0.44,0.018333507,0.0953788,0.172424093,,,
0.45,0.100824788,0.248145514,0.395466239,,,,0.45,0.020728873,0.098855322,0.176981771,,,
0.46,0.106682532,0.254460562,0.402238592,,,,0.46,0.02320789,0.102398526,0.181589162,,,
0.47,0.112643862,0.260832227,0.409020592,,,,0.47,0.02577021,0.106008355,0.1862465,,,
0.48,0.118706151,0.267259561,0.41581297,,,,0.48,0.028415409,0.109684693,0.190953977,,,
0.49,0.124866628,0.273741525,0.422616422,,,,0.49,0.031142984,0.113427363,0.195711742,,,
0.5,0.131122373,0.280276991,0.42943161,,,,0.5,0.033952352,0.117236127,0.200519902,,,
0.51,0.137470311,0.286864737,0.436259162,,,,0.51,0.03684285,0.121110682,0.205378514,,,
0.52,0.143907217,0.293503448,0.443099678,,,,0.52,0.039813731,0.125050661,0.210287591,,,
0.53,0.150429708,0.300191718,0.449953729,,,,0.53,0.042864163,0.129055629,0.215247095,,,
0.54,0.157034243,0.306928052,0.45682186,,,,0.54,0.04599323,0.133125085,0.22025694,,,
0.55,0.163717123,0.313710858,0.463704593,,,,0.55,0.049199924,0.137258458,0.225316993,,,
0.56,0.170474488,0.320538457,0.470602425,,,,0.56,0.052483152,0.141455109,0.230427066,,,
0.57,0.177302321,0.327409076,0.477515831,,,,0.57,0.055841725,0.145714325,0.235586926,,,
0.58,0.18419644,0.334320852,0.484445264,,,,0.58,0.059274362,0.150035323,0.240796285,,,
0.59,0.19115251,0.341271832,0.491391154,,,,0.59,0.062779687,0.154417247,0.246054807,,,
0.6,0.198166035,0.348259972,0.498353909,,,,0.6,0.066356226,0.158859166,0.251362105,,,
0.61,0.205232365,0.355283138,0.505333911,,,,0.61,0.070002405,0.163360074,0.256717743,,,
0.62,0.212346698,0.362339108,0.512331518,,,,0.62,0.07371655,0.167918892,0.262121234,,,
0.63,0.219504085,0.369425572,0.51934706,,,,0.63,0.077496885,0.172534462,0.26757204,,,
0.64,0.226699437,0.376540134,0.526380832,,,,0.64,0.081341531,0.177205553,0.273069575,,,
0.65,0.233927527,0.383680311,0.533433096,,,,0.65,0.085248506,0.181930855,0.278613204,,,
0.66,0.241183003,0.390843537,0.540504071,,,,0.66,0.089215724,0.186708981,0.284202238,,,
0.67,0.248460395,0.398027162,0.547593929,,,,0.67,0.093240996,0.191538467,0.289835939,,,
0.68,0.255754128,0.405228456,0.554702784,,,,0.68,0.097322032,0.196417775,0.295513518,,,
0.69,0.263058533,0.41244461,0.561830686,,,,0.69,0.10145644,0.201345285,0.30123413,,,
0.7,0.270367864,0.419672738,0.568977611,,,,0.7,0.105641734,0.206319305,0.306996876,,,
0.71,0.277676311,0.42690988,0.576143449,,,,0.71,0.109875332,0.211338066,0.3128008,,,
0.72,0.284978022,0.434153005,0.583327988,,,,0.72,0.114154562,0.216399723,0.318644883,,,
0.73,0.292267122,0.441399014,0.590530906,,,,0.73,0.11847667,0.221502357,0.324528044,,,
0.74,0.299537732,0.448644742,0.597751751,,,,0.74,0.122838822,0.226643979,0.330449135,,,
0.75,0.306783997,0.455886962,0.604989927,,,,0.75,0.127238114,0.231822524,0.336406934,,,
0.76,0.314000107,0.463122393,0.612244679,,,,0.76,0.131671576,0.237035861,0.342400146,,,
0.77,0.321180326,0.470347698,0.619515071,,,,0.77,0.136136188,0.24228179,0.348427392,,,
0.78,0.328319016,0.477559494,0.626799973,,,,0.78,0.140628881,0.247558046,0.354487211,,,
0.79,0.335410667,0.484754354,0.634098042,,,,0.79,0.145146552,0.252862301,0.360578049,,,
0.8,0.342449927,0.491928815,0.641407703,,,,0.8,0.149686072,0.258192165,0.366698259,,,
0.81,0.349431626,0.499079381,0.648727137,,,,0.81,0.1542443,0.263545196,0.372846091,,,
0.82,0.35635081,0.506202534,0.656054259,,,,0.82,0.158818093,0.268918893,0.379019693,,,
0.83,0.363202762,0.513294737,0.663386711,,,,0.83,0.163404315,0.27431071,0.385217106,,,
0.84,0.369983037,0.520352441,0.670721844,,,,0.84,0.167999853,0.279718054,0.391436256,,,
0.85,0.376687482,0.527372096,0.678056711,,,,0.85,0.172601627,0.285138292,0.397674957,,,
0.86,0.383312259,0.534350159,0.68538806,,,,0.86,0.177206604,0.290568755,0.403930907,,,
0.87,0.389853874,0.5412831,0.692712326,,,,0.87,0.181811805,0.296006744,0.410201683,,,
0.88,0.39630919,0.548167412,0.700025634,,,,0.88,0.186414325,0.301449536,0.416484747,,,
0.89,0.402675447,0.554999622,0.707323797,,,,0.89,0.191011335,0.306894389,0.422777442,,,
0.9,0.408950275,0.5617763,0.714602325,,,,0.9,0.195600104,0.312338548,0.429076992,,,
0.91,0.415131709,0.56849407,0.721856432,,,,0.91,0.200178002,0.317779255,0.435380509,,,
0.92,0.421218189,0.575149621,0.729081052,,,,0.92,0.204742514,0.323213753,0.441684992,,,
0.93,0.427208569,0.581739714,0.736270859,,,,0.93,0.209291252,0.328639294,0.447987336,,,
0.94,0.433102115,0.588261201,0.743420287,,,,0.94,0.213821963,0.334053148,0.454284333,,,
0.95,0.438898499,0.59471103,0.75052356,,,,0.95,0.218332537,0.339452609,0.460572681,,,
0.96,0.444597786,0.601086257,0.757574728,,,,0.96,0.222821017,0.344835006,0.466848996,,,
0.97,0.450200426,0.607384062,0.764567698,,,,0.97,0.227285603,0.35019771,0.473109817,,,
0.98,0.455707227,0.613601758,0.771496288,,,,0.98,0.231724658,0.355538141,0.479351623,,,
0.99,0.461119335,0.619736799,0.778354264,,,,0.99,0.236136714,0.360853779,0.485570845,,,
1,0.466438201,0.625786799,0.785135398,,,,1,0.240520466,0.366142175,0.491763883,,,
1.01,0.471665548,0.631749535,0.791833523,,,,1.01,0.244874777,0.371400953,0.497927128,,,
1.02,0.476803336,0.637622962,0.798442588,,,,1.02,0.249198671,0.376627824,0.504056978,,,
1.03,0.481853716,0.643405219,0.804956722,,,,1.03,0.253491325,0.381820595,0.510149864,,,
1.04,0.486818988,0.64909464,0.811370292,,,,1.04,0.257752064,0.386977171,0.516202279,,,
1.05,0.491701561,0.654689762,0.817677963,,,,1.05,0.261980348,0.392095571,0.522210794,,,
1.06,0.496503901,0.660189328,0.823874755,,,,1.06,0.266175755,0.397173927,0.528172098,,,
1.07,0.501228491,0.665592294,0.829956097,,,,1.07,0.270337973,0.402210494,0.534083015,,,
1.08,0.505877791,0.670897832,0.835917873,,,,1.08,0.274466778,0.407203658,0.539940538,,,
1.09,0.510454197,0.67610533,0.841756464,,,,1.09,0.278562018,0.412151934,0.545741851,,,
1.1,0.514960011,0.681214396,0.84746878,,,,1.1,0.282623601,0.417053976,0.551484352,,,
1.11,0.519397415,0.686224847,0.85305228,,,,1.11,0.286651472,0.421908574,0.557165676,,,
1.12,0.523768445,0.691136715,0.858504985,,,,1.12,0.290645607,0.426714658,0.56278371,,,
1.13,0.528074983,0.695950233,0.863825484,,,,1.13,0.294605991,0.431471297,0.568336603,,,
1.14,0.532318745,0.700665832,0.869012918,,,,1.14,0.298532617,0.436177696,0.573822775,,,
1.15,0.536501284,0.705284126,0.874066967,,,,1.15,0.302425469,0.440833194,0.579240919,,,
1.16,0.540623988,0.709805905,0.878987822,,,,1.16,0.306284525,0.445437261,0.584589997,,,
1.17,0.544688098,0.714232121,0.883776144,,,,1.17,0.310109748,0.44998949,0.589869232,,,
1.18,0.548694713,0.718563873,0.888433032,,,,1.18,0.313901087,0.454489591,0.595078095,,,
1.19,0.552644813,0.722802392,0.89295997,,,,1.19,0.31765848,0.458937386,0.600216293,,,
1.2,0.55653927,0.726949026,0.897358782,,,,1.2,0.321381856,0.4633328,0.605283744,,,
1.21,0.56037887,0.731005226,0.901631582,,,,1.21,0.325071135,0.467675848,0.61028056,,,
1.22,0.56416433,0.734972528,0.905780726,,,,1.22,0.32872624,0.471966633,0.615207026,,,
1.23,0.567896314,0.73885254,0.909808766,,,,1.23,0.332347094,0.476205334,0.620063574,,,
1.24,0.571575449,0.742646927,0.913718405,,,,1.24,0.335933629,0.480392197,0.624850765,,,
1.25,0.575202333,0.746357396,0.91751246,,,,1.25,0.339485788,0.484527526,0.629569264,,,
1.26,0.578777551,0.749985688,0.921193824,,,,1.26,0.343003532,0.488611678,0.634219825,,,
1.27,0.582301683,0.753533561,0.92476544,,,,1.27,0.346486835,0.492645053,0.638803271,,,
1.28,0.585775305,0.757002788,0.92823027,,,,1.28,0.349935696,0.496628088,0.64332048,,,
1.29,0.589199,0.76039514,0.93159128,,,,1.29,0.353350132,0.500561251,0.647772369,,,
1.3,0.592573356,0.763712386,0.934851415,,,,1.3,0.356730185,0.504445036,0.652159888,,,
1.31,0.59589897,0.766956282,0.938013594,,,,1.31,0.360075915,0.50827996,0.656484005,,,
1.32,0.599176449,0.77012857,0.941080692,,,,1.32,0.363387408,0.512066557,0.660745706,,,
1.33,0.602406408,0.773230972,0.944055537,,,,1.33,0.366664767,0.515805374,0.66494598,,,
1.34,0.60558947,0.776265186,0.946940903,,,,1.34,0.369908118,0.51949697,0.669085821,,,
1.35,0.608726266,0.779232886,0.949739506,,,,1.35,0.373117604,0.523141915,0.673166225,,,
1.36,0.611817435,0.782135718,0.952454,,,,1.36,0.376293384,0.526740784,0.677188183,,,
1.37,0.614863619,0.784975299,0.95508698,,,,1.37,0.379435637,0.530294158,0.68115268,,,
1.38,0.617865463,0.787753218,0.957640973,,,,1.38,0.382544553,0.533802624,0.685060695,,,
1.39,0.620823617,0.790471032,0.960118446,,,,1.39,0.385620339,0.53726677,0.688913201,,,
1.4,0.623738731,0.793130266,0.962521802,,,,1.4,0.388663211,0.540687184,0.692711158,,,
1.41,0.626611455,0.795732417,0.96485338,,,,1.41,0.391673399,0.544064459,0.69645552,,,
1.42,0.62944244,0.798278947,0.967115454,,,,1.42,0.394651143,0.547399185,0.700147226,,,
1.43,0.632232336,0.800771287,0.969310239,,,,1.43,0.397596693,0.550691949,0.703787205,,,
1.44,0.634981787,0.803210836,0.971439885,,,,1.44,0.400510307,0.553943341,0.707376375,,,
1.45,0.637691438,0.80559896,0.973506483,,,,1.45,0.403392252,0.557153944,0.710915636,,,
1.46,0.640361929,0.807936995,0.97551206,,,,1.46,0.406242801,0.56032434,0.714405879,,,
1.47,0.642993896,0.810226241,0.977458586,,,,1.47,0.409062236,0.563455106,0.717847976,,,
1.48,0.64558797,0.81246797,0.979347971,,,,1.48,0.411850843,0.566546815,0.721242788,,,
1.49,0.648144776,0.814663421,0.981182066,,,,1.49,0.414608916,0.569600036,0.724591156,,,
1.5,0.650664934,0.816813799,0.982962664,,,,1.5,0.417336752,0.57261533,0.727893907,,,
1.51,0.653149059,0.818920282,0.984691504,,,,1.51,0.420034654,0.575593253,0.731151853,,,
1.52,0.655597758,0.820984013,0.986370267,,,,1.52,0.422702929,0.578534358,0.734365786,,,
1.53,0.658011631,0.823006107,0.988000582,,,,1.53,0.425341889,0.581439185,0.737536482,,,
1.54,0.660391271,0.824987648,0.989584025,,,,1.54,0.427951846,0.584308274,0.740664702,,,
1.55,0.662737263,0.82692969,0.991122117,,,,1.55,0.430533119,0.587142153,0.743751186,,,
1.56,0.665050186,0.82883326,0.992616333,,,,1.56,0.433086028,0.589941344,0.74679666,,,
1.57,0.667330609,0.830699353,0.994068096,,,,1.57,0.435610895,0.592706363,0.749801832,,,
1.58,0.669579094,0.832528938,0.995478782,,,,1.58,0.438108043,0.595437717,0.752767391,,,
1.59,0.671796195,0.834322958,0.996849721,,,,1.59,0.4405778,0.598135906,0.755694012,,,
1.6,0.673982456,0.836082326,0.998182197,,,,1.6,0.443020492,0.600801422,0.758582352,,,
1.61,0.676138413,0.837807932,0.999477451,,,,1.61,0.445436448,0.60343475,0.761433052,,,
1.62,0.678264595,0.839500638,1,,,,1.62,0.447825997,0.606036367,0.764246736,,,
1.63,0.680361521,0.841161284,1,,,,1.63,0.450189468,0.608606741,0.767024014,,,
1.64,0.682429701,0.842790682,1,,,,1.64,0.45252719,0.611146335,0.76976548,,,
1.65,0.684469637,0.844389625,1,,,,1.65,0.454839493,0.613655603,0.772471713,,,
1.66,0.686481822,0.845958879,1,,,,1.66,0.457126707,0.616134992,0.775143277,,,
1.67,0.688466742,0.847499191,1,,,,1.67,0.459389159,0.618584941,0.777780723,,,
1.68,0.690424871,0.849011285,1,,,,1.68,0.461627176,0.621005883,0.780384589,,,
1.69,0.692356678,0.850495863,1,,,,1.69,0.463841086,0.623398242,0.782955398,,,
1.7,0.694262621,0.851953608,1,,,,1.7,0.466031212,0.625762436,0.78549366,,,
1.71,0.696143151,0.853385184,1,,,,1.71,0.468197879,0.628098878,0.787999877,,,
1.72,0.69799871,0.854791234,1,,,,1.72,0.470341406,0.63040797,0.790474533,,,
1.73,0.699829732,0.856172383,1,,,,1.73,0.472462115,0.63269011,0.792918106,,,
1.74,0.701636644,0.857529238,1,,,,1.74,0.474560321,0.63494569,0.79533106,,,
1.75,0.703419864,0.858862389,1,,,,1.75,0.476636339,0.637175094,0.797713849,,,
1.76,0.705179801,0.860172409,1,,,,1.76,0.478690481,0.639378699,0.800066917,,,
1.77,0.706916858,0.861459853,1,,,,1.77,0.480723056,0.641556878,0.8023907,,,
1.78,0.708631429,0.862725262,1,,,,1.78,0.482734371,0.643709997,0.804685622,,,
1.79,0.710323903,0.86396916,1,,,,1.79,0.484724729,0.645838415,0.8069521,,,
1.8,0.711994659,0.865192057,1,,,,1.8,0.486694429,0.647942485,0.809190542,,,
1.81,0.713644069,0.866394447,1,,,,1.81,0.488643768,0.650022557,0.811401346,,,
1.82,0.715272499,0.867576813,1,,,,1.82,0.490573039,0.652078972,0.813584904,,,
1.83,0.716880307,0.868739621,1,,,,1.83,0.492482532,0.654112067,0.815741602,,,
1.84,0.718467845,0.869883324,1,,,,1.84,0.494372532,0.656122173,0.817871814,,,
1.85,0.720035459,0.871008365,1,,,,1.85,0.496243322,0.658109618,0.819975913,,,
1.86,0.721583485,0.872115171,1,,,,1.86,0.498095181,0.66007472,0.822054259,,,
1.87,0.723112257,0.87320416,1,,,,1.87,0.499928381,0.662017796,0.824107211,,,
1.88,0.724622099,0.874275735,1,,,,1.88,0.501743195,0.663939157,0.826135118,,,
1.89,0.72611333,0.875330291,1,,,,1.89,0.503539888,0.665839107,0.828138327,,,
1.9,0.727586265,0.876368209,1,,,,1.9,0.505318724,0.667717949,0.830117174,,,
1.91,0.729041209,0.877389863,1,,,,1.91,0.50707996,0.669575977,0.832071994,,,
1.92,0.730478464,0.878395612,1,,,,1.92,0.508823851,0.671413483,0.834003115,,,
1.93,0.731898326,0.879385808,1,,,,1.93,0.510550647,0.673230754,0.83591086,,,
1.94,0.733301084,0.880360793,1,,,,1.94,0.512260596,0.675028071,0.837795547,,,
1.95,0.734687023,0.881320899,1,,,,1.95,0.513953938,0.676805714,0.839657489,,,
1.96,0.736056422,0.88226645,1,,,,1.96,0.515630913,0.678563954,0.841496995,,,
1.97,0.737409554,0.883197758,1,,,,1.97,0.517291753,0.680303061,0.843314368,,,
1.98,0.738746687,0.88411513,1,,,,1.98,0.518936691,0.6820233,0.845109909,,,
1.99,0.740068086,0.885018864,1,,,,1.99,0.52056595,0.683724932,0.846883913,,,
2,0.741374007,0.885909247,1,,,,2,0.522179754,0.685408213,0.848636672,,,
2.01,0.742664706,0.886786562,1,,,,2.01,0.52377832,0.687073396,0.850368472,,,
2.02,0.743940429,0.887651082,1,,,,2.02,0.525361863,0.68872073,0.852079598,,,
2.03,0.745201422,0.888503074,1,,,,2.03,0.526930593,0.690350461,0.853770329,,,
2.04,0.746447923,0.889342797,1,,,,2.04,0.528484716,0.691962828,0.85544094,,,
2.05,0.747680167,0.890170504,1,,,,2.05,0.530024435,0.69355807,0.857091705,,,
2.06,0.748898385,0.890986439,1,,,,2.06,0.531549949,0.69513642,0.858722891,,,
2.07,0.750102802,0.891790842,1,,,,2.07,0.533061453,0.696698108,0.860334764,,,
2.08,0.751293641,0.892583947,1,,,,2.08,0.534559139,0.698243362,0.861927586,,,
2.09,0.752471118,0.893365979,1,,,,2.09,0.536043195,0.699772405,0.863501615,,,
2.1,0.753635447,0.89413716,1,,,,2.1,0.537513805,0.701285456,0.865057106,,,
2.11,0.754786838,0.894897705,1,,,,2.11,0.538971151,0.702782731,0.866594311,,,
2.12,0.755925496,0.895647824,1,,,,2.12,0.54041541,0.704264444,0.868113479,,,
2.13,0.757051623,0.89638772,1,,,,2.13,0.541846756,0.705730805,0.869614854,,,
2.14,0.758165417,0.897117593,1,,,,2.14,0.543265362,0.707182021,0.87109868,,,
2.15,0.759267071,0.897837636,1,,,,2.15,0.544671394,0.708618294,0.872565194,,,
2.16,0.760356777,0.89854804,1,,,,2.16,0.546065017,0.710039826,0.874014634,,,
2.17,0.761434722,0.899248987,1,,,,2.17,0.547446394,0.711446814,0.875447233,,,
2.18,0.762501088,0.899940658,1,,,,2.18,0.548815684,0.712839452,0.87686322,,,
2.19,0.763556056,0.900623228,1,,,,2.19,0.550173041,0.714217932,0.878262823,,,
2.2,0.764599803,0.901296868,1,,,,2.2,0.551518619,0.715582442,0.879646265,,,
2.21,0.765632502,0.901961745,1,,,,2.21,0.552852568,0.716933169,0.881013769,,,
2.22,0.766654323,0.90261802,1,,,,2.22,0.554175036,0.718270294,0.882365553,,,
2.23,0.767665433,0.903265854,1,,,,2.23,0.555486167,0.719594,0.883701832,,,
2.24,0.768665997,0.9039054,1,,,,2.24,0.556786103,0.720904461,0.88502282,,,
2.25,0.769656174,0.90453681,1,,,,2.25,0.558074984,0.722201855,0.886328725,,,
2.26,0.770636124,0.905160231,1,,,,2.26,0.559352948,0.723486352,0.887619756,,,
2.27,0.771606001,0.905775807,1,,,,2.27,0.560620128,0.724758122,0.888896117,,,
2.28,0.772565956,0.90638368,1,,,,2.28,0.561876658,0.726017333,0.890158009,,,
2.29,0.77351614,0.906983985,1,,,,2.29,0.563122666,0.727264149,0.891405632,,,
2.3,0.774456699,0.907576858,1,,,,2.3,0.564358281,0.728498732,0.892639182,,,
2.31,0.775387776,0.908162429,1,,,,2.31,0.565583628,0.729721241,0.893858853,,,
2.32,0.776309514,0.908740827,1,,,,2.32,0.566798831,0.730931834,0.895064836,,,
2.33,0.77722205,0.909312175,1,,,,2.33,0.56800401,0.732130665,0.89625732,,,
2.34,0.77812552,0.909876597,1,,,,2.34,0.569199286,0.733317888,0.89743649,,,
2.35,0.779020058,0.910434213,1,,,,2.35,0.570384774,0.734493652,0.898602529,,,
2.36,0.779905796,0.910985137,1,,,,2.36,0.571560591,0.735658105,0.899755619,,,
2.37,0.780782861,0.911529486,1,,,,2.37,0.57272685,0.736811394,0.900895938,,,
2.38,0.78165138,0.91206737,1,,,,2.38,0.573883661,0.737953661,0.902023661,,,
2.39,0.782511478,0.912598899,1,,,,2.39,0.575031136,0.739085048,0.903138961,,,
2.4,0.783363275,0.913124179,1,,,,2.4,0.57616938,0.740205696,0.904242011,,,
2.41,0.784206892,0.913643314,1,,,,2.41,0.577298502,0.741315739,0.905332977,,,
2.42,0.785042446,0.914156408,1,,,,2.42,0.578418605,0.742415315,0.906412026,,,
2.43,0.785870052,0.914663559,1,,,,2.43,0.579529791,0.743504557,0.907479322,,,
2.44,0.786689823,0.915164866,1,,,,2.44,0.580632163,0.744583594,0.908535026,,,
2.45,0.787501871,0.915660424,1,,,,2.45,0.581725819,0.745652557,0.909579296,,,
2.46,0.788306304,0.916150328,1,,,,2.46,0.582810858,0.746711574,0.91061229,,,
2.47,0.78910323,0.916634668,1,,,,2.47,0.583887376,0.747760769,0.911634161,,,
2.48,0.789892754,0.917113534,1,,,,2.48,0.584955469,0.748800266,0.912645062,,,
2.49,0.790674978,0.917587015,1,,,,2.49,0.58601523,0.749830186,0.913645143,,,
2.5,0.791450006,0.918055197,1,,,,2.5,0.587066751,0.750850651,0.914634551,,,
2.51,0.792217936,0.918518163,1,,,,2.51,0.588110123,0.751861777,0.915613431,,,
2.52,0.792978866,0.918975997,1,,,,2.52,0.589145436,0.752863682,0.916581928,,,
2.53,0.793732893,0.91942878,1,,,,2.53,0.590172777,0.753856479,0.917540181,,,
2.54,0.794480111,0.91987659,1,,,,2.54,0.591192235,0.754840283,0.91848833,,,
2.55,0.795220612,0.920319505,1,,,,2.55,0.592203894,0.755815204,0.919426513,,,
2.56,0.795954488,0.920757602,1,,,,2.56,0.593207839,0.756781351,0.920354863,,,
2.57,0.796681829,0.921190956,1,,,,2.57,0.594204154,0.757738834,0.921273515,,,
2.58,0.797402722,0.921619639,1,,,,2.58,0.595192919,0.758687759,0.922182598,,,
2.59,0.798117254,0.922043722,1,,,,2.59,0.596174217,0.759628229,0.923082241,,,
2.6,0.798825509,0.922463278,1,,,,2.6,0.597148127,0.76056035,0.923972573,,,
2.61,0.799527572,0.922878373,1,,,,2.61,0.598114728,0.761484222,0.924853716,,,
2.62,0.800223524,0.923289077,1,,,,2.62,0.599074096,0.762399946,0.925725796,,,
2.63,0.800913446,0.923695455,1,,,,2.63,0.60002631,0.763307621,0.926588933,,,
2.64,0.801597417,0.924097572,1,,,,2.64,0.600971444,0.764207345,0.927443246,,,
2.65,0.802275515,0.924495492,1,,,,2.65,0.601909572,0.765099213,0.928288854,,,
2.66,0.802947817,0.924889278,1,,,,2.66,0.602840769,0.76598332,0.929125871,,,
2.67,0.803614397,0.925278991,1,,,,2.67,0.603765106,0.766859759,0.929954413,,,
2.68,0.804275329,0.925664691,1,,,,2.68,0.604682655,0.767728623,0.930774591,,,
2.69,0.804930687,0.926046437,1,,,,2.69,0.605593487,0.768590001,0.931586516,,,
2.7,0.805580541,0.926424288,1,,,,2.7,0.606497671,0.769443984,0.932390296,,,
2.71,0.806224963,0.926798301,1,,,,2.71,0.607395275,0.770290658,0.933186041,,,
2.72,0.80686402,0.92716853,1,,,,2.72,0.608286369,0.771130111,0.933973854,,,
2.73,0.807497781,0.927535032,1,,,,2.73,0.609171018,0.771962429,0.93475384,,,
2.74,0.808126313,0.92789786,1,,,,2.74,0.610049288,0.772787695,0.935526101,,,
2.75,0.808749681,0.928257066,1,,,,2.75,0.610921245,0.773605992,0.936290739,,,
2.76,0.80936795,0.928612704,1,,,,2.76,0.611786953,0.774417403,0.937047852,,,
2.77,0.809981183,0.928964823,1,,,,2.77,0.612646476,0.775222007,0.937797539,,,
2.78,0.810589443,0.929313473,1,,,,2.78,0.613499876,0.776019886,0.938539895,,,
2.79,0.811192791,0.929658705,1,,,,2.79,0.614347215,0.776811116,0.939275016,,,
2.8,0.811791288,0.930000566,1,,,,2.8,0.615188554,0.777595775,0.940002995,,,
2.81,0.812384994,0.930339104,1,,,,2.81,0.616023954,0.77837394,0.940723925,,,
2.82,0.812973965,0.930674364,1,,,,2.82,0.616853474,0.779145685,0.941437895,,,
2.83,0.813558261,0.931006394,1,,,,2.83,0.617677173,0.779911084,0.942144995,,,
2.84,0.814137938,0.931335238,1,,,,2.84,0.618495109,0.780670211,0.942845313,,,
2.85,0.814713051,0.931660939,1,,,,2.85,0.61930734,0.781423138,0.943538935,,,
2.86,0.815283656,0.931983543,1,,,,2.86,0.620113921,0.782169934,0.944225947,,,
2.87,0.815849806,0.93230309,1,,,,2.87,0.62091491,0.782910671,0.944906433,,,
2.88,0.816411554,0.932619623,1,,,,2.88,0.62171036,0.783645418,0.945580475,,,
2.89,0.816968952,0.932933184,1,,,,2.89,0.622500328,0.784374241,0.946248155,,,
