D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.657220948,0.509577404,0.060940877
0.01,0,1.73748E-12,7.25319E-11,,,
0.02,0,9.7275E-11,3.86243E-09,,,
0.03,0,8.47074E-10,3.16961E-08,,,
0.04,0,3.66015E-09,1.28136E-07,,,
0.05,0,1.10238E-08,3.58822E-07,,,
0.06,0,2.67292E-08,8.04627E-07,,,
0.07,0,5.61611E-08,1.55668E-06,,,
0.08,0,1.0666E-07,2.71296E-06,,,
0.09,0,1.87948E-07,4.37631E-06,,,
0.1,0,3.12613E-07,6.65358E-06,,,
0.11,0,4.9663E-07,9.65555E-06,,,
0.12,0,7.59924E-07,1.34975E-05,,,
0.13,0,1.12696E-06,1.83001E-05,,,
0.14,0,1.62734E-06,2.41906E-05,,,
0.15,0,2.29644E-06,3.13042E-05,,,
0.16,0,3.17605E-06,3.97853E-05,,,
0.17,0,4.31499E-06,4.97893E-05,,,
0.18,0,5.76974E-06,6.14832E-05,,,
0.19,0,7.60508E-06,7.50475E-05,,,
0.2,0,9.89471E-06,9.06772E-05,,,
0.21,0,1.27218E-05,0.000108583,,,
0.22,0,1.61797E-05,0.00012899,,,
0.23,0,2.03723E-05,0.000152143,,,
0.24,0,2.54146E-05,0.000178304,,,
0.25,0,3.14335E-05,0.00020775,,,
0.26,0,3.85677E-05,0.000240779,,,
0.27,0,4.69688E-05,0.000277707,,,
0.28,0,5.6801E-05,0.000318868,,,
0.29,0,6.82422E-05,0.000364613,,,
0.3,0,8.14835E-05,0.000415315,,,
0.31,0,9.67303E-05,0.000471359,,,
0.32,0,0.000114202,0.000533153,,,
0.33,0,0.000134132,0.000601117,,,
0.34,0,0.000156768,0.000675692,,,
0.35,0,0.000182374,0.000757331,,,
0.36,0,0.000211227,0.000846503,,,
0.37,0,0.000243618,0.000943693,,,
0.38,0,0.000279855,0.001049398,,,
0.39,0,0.000320258,0.001164128,,,
0.4,0,0.000365163,0.001288405,,,
0.41,0,0.00041492,0.001422763,,,
0.42,0,0.000469894,0.001567743,,,
0.43,0,0.000530461,0.001723899,,,
0.44,0,0.000597013,0.00189179,,,
0.45,0,0.000669955,0.002071986,,,
0.46,0,0.000749705,0.00226506,,,
0.47,0,0.000836691,0.002471592,,,
0.48,0,0.000931358,0.002692164,,,
0.49,0,0.001034157,0.002927365,,,
0.5,0,0.001145554,0.003177783,,,
0.51,0,0.001266024,0.003444009,,,
0.52,0,0.001396052,0.003726633,,,
0.53,0,0.001536134,0.004026246,,,
0.54,0,0.001686773,0.004343437,,,
0.55,0,0.001848481,0.00467879,,,
0.56,0,0.002021777,0.005032888,,,
0.57,0,0.002207187,0.005406309,,,
0.58,0,0.002405245,0.005799624,,,
0.59,0,0.002616489,0.006213399,,,
0.6,0,0.002841461,0.006648193,,,
0.61,0,0.003080708,0.007104556,,,
0.62,0,0.003334781,0.00758303,,,
0.63,0,0.003604233,0.008084146,,,
0.64,0,0.003889619,0.008608426,,,
0.65,0,0.004191495,0.009156381,,,
0.66,0,0.004510418,0.009728508,,,
0.67,0,0.004846944,0.010325295,,,
0.68,0,0.005201628,0.010947213,,,
0.69,0,0.005575023,0.011594723,,,
0.7,0,0.005967681,0.012268268,,,
0.71,0,0.006380149,0.012968281,,,
0.72,0,0.00681297,0.013695175,,,
0.73,8.40168E-05,0.007266684,0.01444935,,,
0.74,0.000252457,0.007741823,0.01523119,,,
0.75,0.000436772,0.008238917,0.016041062,,,
0.76,0.000637655,0.008758486,0.016879317,,,
0.77,0.000855798,0.009301042,0.017746286,,,
