D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,2.73129E-05,0.00010011,0.813999045,1.966282184,0.13851297
0.01,0.01109534,0.025915495,0.040735649,,,
0.02,0.023021,0.044234994,0.065448988,,,
0.03,0.034566686,0.060281683,0.085996681,,,
0.04,0.045739156,0.074902887,0.104066618,,,
0.05,0.056565048,0.088478577,0.120392105,,,
0.06,0.067069798,0.101226072,0.135382347,,,
0.07,0.077275572,0.113286657,0.149297742,,,
0.08,0.087201525,0.124759872,0.162318218,,,
0.09,0.096864337,0.135719847,0.174575357,,,
0.1,0.106278683,0.146224072,0.186169461,,,
0.11,0.115457607,0.156318528,0.19717945,,,
0.12,0.124412811,0.1660409,0.207668989,,,
0.13,0.133154878,0.175422681,0.217690484,,,
0.14,0.141693446,0.184490622,0.227287798,,,
0.15,0.150037344,0.193267749,0.236498155,,,
0.16,0.158194702,0.201774112,0.245353521,,,
0.17,0.166173046,0.210027339,0.253881632,,,
0.18,0.173979363,0.218043062,0.26210676,,,
0.19,0.18162017,0.225835244,0.270050318,,,
0.2,0.189101561,0.23341644,0.277731319,,,
0.21,0.196429251,0.240798002,0.285166754,,,
0.22,0.203608614,0.24799025,0.292371886,,,
0.23,0.210644714,0.255002604,0.299360494,,,
0.24,0.217542335,0.261843705,0.306145075,,,
0.25,0.224306002,0.268521503,0.312737005,,,
0.26,0.230940004,0.275043342,0.319146679,,,
0.27,0.237448414,0.281416022,0.32538363,,,
0.28,0.243835102,0.287645863,0.331456624,,,
0.29,0.250103755,0.293738752,0.337373749,,,
0.3,0.256257884,0.299700183,0.343142482,,,
0.31,0.262300843,0.3055353,0.348769757,,,
0.32,0.268235834,0.311248925,0.354262016,,,
0.33,0.27406592,0.31684559,0.35962526,,,
0.34,0.279794032,0.322329559,0.364865086,,,
0.35,0.285422978,0.327704853,0.369986728,,,
0.36,0.290955452,0.332975269,0.374995087,,,
0.37,0.296394038,0.338144399,0.37989476,,,
0.38,0.301741217,0.343215642,0.384690067,,,
0.39,0.306999376,0.348192224,0.389385072,,,
0.4,0.312170806,0.353077206,0.393983605,,,
0.41,0.317257717,0.357873498,0.39848928,,,
0.42,0.322262232,0.36258387,0.402905509,,,
0.43,0.327186399,0.36721096,0.407235521,,,
0.44,0.332032193,0.371757283,0.411482374,,,
0.45,0.336801516,0.37622524,0.415648965,,,
0.46,0.341496206,0.380617125,0.419738045,,,
0.47,0.346118035,0.384935131,0.423752226,,,
0.48,0.350668718,0.389181355,0.427693992,,,
0.49,0.355149909,0.393357809,0.431565708,,,
0.5,0.35956321,0.397466417,0.435369623,,,
0.51,0.363910166,0.401509026,0.439107886,,,
0.52,0.368192278,0.405487411,0.442782545,,,
0.53,0.372410993,0.409403273,0.446395553,,,
0.54,0.376567715,0.413258248,0.449948781,,,
0.55,0.380663805,0.417053909,0.453444014,,,
0.56,0.38470058,0.420791771,0.456882962,,,
0.57,0.388679317,0.42447329,0.460267263,,,
0.58,0.392601255,0.42809987,0.463598486,,,
0.59,0.396467594,0.431672863,0.466878133,,,
0.6,0.400279501,0.435193574,0.470107647,,,
0.61,0.404038107,0.438663261,0.473288414,,,
0.62,0.407744511,0.442083137,0.476421764,,,
