D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,6.27954E-20,2.70244E-18,2.928481023,0.328547783,0.040754717
0.01,0,6.27097E-09,3.4035E-08,,,
0.02,0,4.91487E-08,2.15044E-07,,,
0.03,0,1.6745E-07,6.46261E-07,,,
0.04,0,4.03658E-07,1.42676E-06,,,
0.05,0,8.03581E-07,2.65541E-06,,,
0.06,0,1.41608E-06,4.43195E-06,,,
0.07,0,2.29286E-06,6.85737E-06,,,
0.08,0,3.48833E-06,1.00341E-05,,,
0.09,0,5.05947E-06,1.40663E-05,,,
0.1,0,7.06574E-06,1.90594E-05,,,
0.11,0,9.56898E-06,2.51207E-05,,,
0.12,0,1.26333E-05,3.23589E-05,,,
0.13,0,1.63252E-05,4.08845E-05,,,
0.14,0,2.07133E-05,5.08092E-05,,,
0.15,0,2.58682E-05,6.22465E-05,,,
0.16,0,3.18629E-05,7.53114E-05,,,
0.17,0,3.87723E-05,9.01201E-05,,,
0.18,0,4.66733E-05,0.000106791,,,
0.19,0,5.56449E-05,0.000125442,,,
0.2,0,6.57681E-05,0.000146196,,,
0.21,0,7.71256E-05,0.000169173,,,
0.22,0,8.98023E-05,0.000194497,,,
0.23,0,0.000103885,0.000222293,,,
0.24,0,0.000119462,0.000252687,,,
0.25,0,0.000136623,0.000285806,,,
0.26,0,0.000155462,0.000321779,,,
0.27,0,0.000176072,0.000360736,,,
0.28,0,0.000198548,0.000402807,,,
0.29,0,0.000222989,0.000448125,,,
0.3,2.16266E-06,0.000249493,0.000496824,,,
0.31,7.28772E-06,0.000278163,0.000549037,,,
0.32,1.32973E-05,0.000309099,0.000604901,,,
0.33,2.02636E-05,0.000342408,0.000664553,,,
0.34,2.82611E-05,0.000378195,0.00072813,,,
0.35,3.73664E-05,0.000416569,0.000795771,,,
0.36,4.76587E-05,0.000457638,0.000867617,,,
0.37,5.92191E-05,0.000501513,0.000943808,,,
0.38,7.21312E-05,0.000548309,0.001024487,,,
0.39,8.64807E-05,0.000598139,0.001109797,,,
0.4,0.000102356,0.000651119,0.001199882,,,
0.41,0.000119846,0.000707367,0.001294888,,,
0.42,0.000139045,0.000767003,0.00139496,,,
0.43,0.000160046,0.000830146,0.001500246,,,
0.44,0.000182947,0.00089692,0.001610893,,,
0.45,0.000207847,0.000967449,0.001727051,,,
0.46,0.000234846,0.001041857,0.001848869,,,
0.47,0.000264048,0.001120273,0.001976498,,,
0.48,0.00029556,0.001202825,0.002110089,,,
0.49,0.000329488,0.001289642,0.002249796,,,
0.5,0.000365942,0.001380856,0.002395771,,,
0.51,0.000405035,0.001476601,0.002548167,,,
0.52,0.000446881,0.001577011,0.002707141,,,
0.53,0.000491596,0.001682222,0.002872848,,,
0.54,0.000539299,0.001792371,0.003045443,,,
0.55,0.000590109,0.001907597,0.003225085,,,
0.56,0.000644151,0.002028041,0.00341193,,,
0.57,0.000701549,0.002153844,0.003606139,,,
0.58,0.000762429,0.002285149,0.003807868,,,
0.59,0.000826921,0.0024221,0.00401728,,,
0.6,0.000895155,0.002564845,0.004234534,,,
0.61,0.000967265,0.002713529,0.004459792,,,
0.62,0.001043387,0.002868301,0.004693215,,,
0.63,0.001123657,0.003029311,0.004934965,,,
0.64,0.001208214,0.003196711,0.005185207,,,
0.65,0.001297201,0.003370652,0.005444103,,,
0.66,0.00139076,0.003551289,0.005711818,,,
0.67,0.001489036,0.003738776,0.005988516,,,
0.68,0.001592177,0.00393327,0.006274363,,,
0.69,0.001700333,0.004134929,0.006569524,,,
0.7,0.001813654,0.00434391,0.006874166,,,
0.71,0.001932294,0.004560375,0.007188455,,,
0.72,0.002056409,0.004784483,0.007512558,,,
0.73,0.002186154,0.005016398,0.007846643,,,
0.74,0.002321689,0.005256283,0.008190878,,,
0.75,0.002463175,0.005504303,0.008545431,,,
0.76,0.002610775,0.005760623,0.00891047,,,
0.77,0.002764654,0.00602541,0.009286165,,,
0.78,0.002924978,0.006298832,0.009672685,,,
0.79,0.003091915,0.006581057,0.0100702,,,
0.8,0.003265635,0.006872257,0.01047888,,,
0.81,0.003446311,0.007172602,0.010898894,,,
0.82,0.003634116,0.007482265,0.011330413,,,
0.83,0.003829226,0.007801417,0.011773608,,,
0.84,0.004031817,0.008130234,0.01222865,,,
0.85,0.00424207,0.008468889,0.012695709,,,
0.86,0.004460163,0.00881756,0.013174958,,,
0.87,0.004686281,0.009176423,0.013666566,,,
0.88,0.004920606,0.009545656,0.014170706,,,
0.89,0.005163324,0.009925436,0.014687549,,,
0.9,0.005414623,0.010315944,0.015217266,,,
0.91,0.005674691,0.01071736,0.01576003,,,
0.92,0.005943718,0.011129865,0.016316011,,,
0.93,0.006221897,0.011553639,0.016885382,,,
0.94,0.00650942,0.011988867,0.017468313,,,
0.95,0.006806482,0.01243573,0.018064978,,,
0.96,0.00711328,0.012894413,0.018675546,,,
0.97,0.007430011,0.0133651,0.01930019,,,
0.98,0.007756874,0.013847977,0.01993908,,,
0.99,0.008094069,0.014343229,0.020592388,,,
1,0.008441798,0.014851042,0.021260285,,,
