D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,
0.6,0.967583604,0.980868353,0.994153101,,,,0.6,0.074592979,0.105253375,0.13591377,,,
0.61,0.969539439,0.982159493,0.994779548,,,,0.61,0.078730727,0.1099103,0.141089873,,,
0.62,0.971340927,0.983341461,0.995341994,,,,0.62,0.082987743,0.114664269,0.146340795,,,
0.63,0.973002881,0.984425151,0.995847422,,,,0.63,0.087363056,0.119514111,0.151665165,,,
0.64,0.974538458,0.985420227,0.996301995,,,,0.64,0.091855487,0.124458525,0.157061562,,,
0.65,0.975959375,0.986335268,0.99671116,,,,0.65,0.096463656,0.129496084,0.162528513,,,
0.66,0.977276078,0.987177909,0.99707974,,,,0.66,0.101185978,0.134625239,0.168064501,,,
0.67,0.978497905,0.987954953,0.997412002,,,,0.67,0.106020665,0.139844319,0.173667973,,,
0.68,0.979633215,0.988672474,0.997711732,,,,0.68,0.110965727,0.145151535,0.179337342,,,
0.69,0.980689505,0.989335899,0.997982292,,,,0.69,0.116018974,0.150544984,0.185070995,,,
0.7,0.981673511,0.989950089,0.998226668,,,,0.7,0.121178019,0.156022656,0.190867292,,,
0.71,0.982591298,0.990519407,0.998447515,,,,0.71,0.126440279,0.16158243,0.19672458,,,
0.72,0.983448331,0.991047766,0.998647202,,,,0.72,0.131802984,0.167222087,0.20264119,,,
0.73,0.984249548,0.991538692,0.998827836,,,,0.73,0.137263177,0.172939309,0.208615441,,,
0.74,0.984999413,0.991995358,0.998991302,,,,0.74,0.142817724,0.178731686,0.214645649,,,
0.75,0.985701974,0.992420628,0.999139283,,,,0.75,0.148463317,0.184596721,0.220730125,,,
0.76,0.9863609,0.992817091,0.999273283,,,,0.76,0.154196483,0.190531832,0.226867181,,,
0.77,0.986979526,0.993187088,0.99939465,,,,0.77,0.160013593,0.196534362,0.23305513,,,
0.78,0.987560889,0.993532741,0.999504594,,,,0.78,0.165910871,0.20260158,0.23929229,,,
0.79,0.988107753,0.993855976,0.999604199,,,,0.79,0.171884401,0.208730691,0.245576982,,,
0.8,0.988622642,0.99415854,0.999694438,,,,0.8,0.177930142,0.214918838,0.251907535,,,
0.81,0.989107863,0.994442025,0.999776187,,,,0.81,0.184043936,0.221163109,0.258282281,,,
0.82,0.989565526,0.994707881,0.999850236,,,,0.82,0.190221525,0.227460542,0.26469956,,,
0.83,0.989997562,0.994957428,0.999917294,,,,0.83,0.196458558,0.233808135,0.271157712,,,
0.84,0.990405745,0.995191873,0.999978001,,,,0.84,0.20275061,0.240202846,0.277655081,,,
0.85,0.990791702,0.995412319,1.000032936,,,,0.85,0.209093195,0.246641603,0.284190011,,,
0.86,0.99115693,0.995619776,1.000082622,,,,0.86,0.215481779,0.253121309,0.290760839,,,
0.87,0.991502805,0.995815167,1.00012753,,,,0.87,0.2219118,0.259638849,0.297365898,,,
0.88,0.991830598,0.995999342,1.000168087,,,,0.88,0.22837868,0.266191094,0.304003507,,,
0.89,0.992141478,0.99617308,1.000204681,,,,0.89,0.234877845,0.272774907,0.310671969,,,
0.9,0.992436526,0.996337095,1.000237663,,,,0.9,0.241404738,0.279387152,0.317369566,,,
0.91,0.992716742,0.996492047,1.000267351,,,,0.91,0.247954839,0.286024697,0.324094554,,,
0.92,0.99298305,0.996638542,1.000294035,,,,0.92,0.254523679,0.292684418,0.330845156,,,
0.93,0.993236305,0.996777141,1.000317976,,,,0.93,0.261106857,0.299363209,0.33761956,,,
0.94,0.993477302,0.996908358,1.000339413,,,,0.94,0.267700057,0.306057984,0.344415911,,,
0.95,0.993706777,0.997032671,1.000358565,,,,0.95,0.27429906,0.312765684,0.351232308,,,
0.96,0.993925414,0.997150521,1.000375628,,,,0.96,0.280899762,0.31948328,0.358066798,,,
0.97,0.994133849,0.997262316,1.000390783,,,,0.97,0.287498183,0.32620778,0.364917376,,,
0.98,0.994332673,0.997368433,1.000404194,,,,0.98,0.294090485,0.332936231,0.371781977,,,
0.99,0.994522436,0.997469224,1.000416012,,,,0.99,0.300672974,0.339665726,0.378658478,,,
1,0.994703653,0.997565013,1.000426373,,,,1,0.307242117,0.346393407,0.385544697,,,
1.01,0.994876803,0.997656102,1.000435401,,,,1.01,0.313794547,0.353116468,0.392438389,,,
1.02,0.995042331,0.997742772,1.000443212,,,,1.02,0.320327068,0.359832161,0.399337254,,,
1.03,0.995200655,0.997825283,1.00044991,,,,1.03,0.326836659,0.366537795,0.406238931,,,
1.04,0.995352167,0.997903879,1.000455591,,,,1.04,0.333320481,0.373230745,0.413141009,,,
1.05,0.99549723,0.997978786,1.000460341,,,,1.05,0.339775871,0.379908449,0.420041026,,,
1.06,0.995636187,0.998050214,1.000464241,,,,1.06,0.34620035,0.386568415,0.426936479,,,
1.07,0.995769358,0.998118362,1.000467365,,,,1.07,0.352591615,0.393208221,0.433824827,,,
1.08,0.995897044,0.998183412,1.000469779,,,,1.08,0.358947537,0.399825518,0.440703499,,,
1.09,0.996019526,0.998245536,1.000471546,,,,1.09,0.365266159,0.406418032,0.447569905,,,
1.1,0.996137068,0.998304895,1.000472721,,,,1.1,0.371545688,0.412983563,0.454421438,,,
1.11,0.99624992,0.998361639,1.000473358,,,,1.11,0.37778449,0.419519991,0.461255491,,,
1.12,0.996358314,0.998415909,1.000473503,,,,1.12,0.383981084,0.426025272,0.468069459,,,
1.13,0.996462472,0.998467836,1.0004732,,,,1.13,0.390134132,0.432497442,0.474860753,,,
1.14,0.996562598,0.998517544,1.000472491,,,,1.14,0.396242433,0.438934618,0.481626804,,,
1.15,0.996658889,0.99856515,1.00047141,,,,1.15,0.402304915,0.445334996,0.488365078,,,
1.16,0.996751528,0.99861076,1.000469993,,,,1.16,0.408320624,0.451696852,0.49507308,,,
1.17,0.996840687,0.998654479,1.000468271,,,,1.17,0.414288721,0.458018543,0.501748364,,,
1.18,0.996926531,0.998696402,1.000466272,,,,1.18,0.420208469,0.464298505,0.50838854,,,
1.19,0.997009213,0.998736618,1.000464023,,,,1.19,0.426079227,0.470535254,0.514991281,,,
1.2,0.99708888,0.998775214,1.000461548,,,,1.2,0.431900443,0.476727386,0.521554328,,,
1.21,0.997165668,0.998812269,1.00045887,,,,1.21,0.437671647,0.482873574,0.528075501,,,
1.22,0.997239708,0.998847858,1.000456008,,,,1.22,0.443392441,0.488972568,0.534552695,,,
1.23,0.997311123,0.998882053,1.000452982,,,,1.23,0.449062498,0.495023196,0.540983894,,,
1.24,0.997380029,0.998914919,1.00044981,,,,1.24,0.45468155,0.501024359,0.547367168,,,
1.25,0.997446537,0.998946522,1.000446507,,,,1.25,0.460249388,0.506975034,0.553700679,,,
1.26,0.997510751,0.998976919,1.000443087,,,,1.26,0.465765852,0.512874267,0.559982682,,,
1.27,0.997572771,0.999006168,1.000439565,,,,1.27,0.471230831,0.518721179,0.566211527,,,
1.28,0.99763269,0.999034322,1.000435953,,,,1.28,0.476644253,0.524514957,0.57238566,,,
1.29,0.997690598,0.999061431,1.000432263,,,,1.29,0.482006088,0.530254857,0.578503626,,,
1.3,0.997746579,0.999087542,1.000428504,,,,1.3,0.487316338,0.535940201,0.584564064,,,
1.31,0.997800714,0.999112701,1.000424687,,,,1.31,0.492575037,0.541570375,0.590565714,,,
1.32,0.997853078,0.99913695,1.000420821,,,,1.32,0.497782249,0.547144828,0.596507406,,,
1.33,0.997903746,0.999160329,1.000416913,,,,1.33,0.502938063,0.552663067,0.60238807,,,
1.34,0.997952784,0.999182878,1.000412972,,,,1.34,0.508042593,0.55812466,0.608206727,,,
1.35,0.99800026,0.999204632,1.000409003,,,,1.35,0.513095972,0.563529231,0.61396249,,,
1.36,0.998046236,0.999225625,1.000405014,,,,1.36,0.518098355,0.568876458,0.61965456,,,
1.37,0.998090771,0.999245891,1.000401011,,,,1.37,0.523049916,0.574166072,0.625282228,,,
1.38,0.998133923,0.99926546,1.000396997,,,,1.38,0.527950842,0.579397855,0.630844867,,,
1.39,0.998175744,0.999284362,1.00039298,,,,1.39,0.53280134,0.584571638,0.636341935,,,
1.4,0.998216286,0.999302624,1.000388962,,,,1.4,0.537601628,0.589687298,0.641772968,,,
1.41,0.9982556,0.999320274,1.000384948,,,,1.41,0.542351938,0.594744758,0.647137578,,,
1.42,0.99829373,0.999337336,1.000380942,,,,1.42,0.547052513,0.599743982,0.652435452,,,
1.43,0.998330723,0.999353835,1.000376947,,,,1.43,0.551703609,0.604684979,0.657666348,,,
1.44,0.998366621,0.999369793,1.000372966,,,,1.44,0.556305492,0.609567792,0.662830092,,,
1.45,0.998401464,0.999385233,1.000369002,,,,1.45,0.560858438,0.614392506,0.667926574,,,
1.46,0.998435292,0.999400175,1.000365058,,,,1.46,0.56536273,0.619159239,0.672955747,,,
1.47,0.998468142,0.999414639,1.000361135,,,,1.47,0.569818663,0.623868143,0.677917624,,,
1.48,0.998500049,0.999428643,1.000357237,,,,1.48,0.574226537,0.628519404,0.682812271,,,
1.49,0.998531048,0.999442206,1.000353364,,,,1.49,0.578586662,0.633113237,0.687639811,,,
1.5,0.99856117,0.999455345,1.000349519,,,,1.5,0.582899353,0.637649884,0.692400415,,,
1.51,0.998590448,0.999468075,1.000345703,,,,1.51,0.587164932,0.642129617,0.697094302,,,
1.52,0.99861891,0.999480414,1.000341918,,,,1.52,0.591383729,0.646552733,0.701721736,,,
1.53,0.998646586,0.999492375,1.000338164,,,,1.53,0.595556077,0.650919551,0.706283025,,,
1.54,0.998673503,0.999503973,1.000334443,,,,1.54,0.599682318,0.655230416,0.710778513,,,
1.55,0.998699687,0.999515222,1.000330756,,,,1.55,0.603762796,0.65948569,0.715208584,,,
1.56,0.998725164,0.999526134,1.000327104,,,,1.56,0.60779786,0.663685758,0.719573657,,,
1.57,0.998749956,0.999536722,1.000323487,,,,1.57,0.611787867,0.667831023,0.723874179,,,
1.58,0.998774089,0.999546997,1.000319906,,,,1.58,0.615733174,0.671921904,0.728110633,,,
1.59,0.998797582,0.999556972,1.000316361,,,,1.59,0.619634144,0.675958835,0.732283526,,,
1.6,0.998820459,0.999566656,1.000312854,,,,1.6,0.623491144,0.679942268,0.736393391,,,
1.61,0.998842739,0.999576061,1.000309384,,,,1.61,0.627304543,0.683872665,0.740440786,,,
1.62,0.998864442,0.999585197,1.000305951,,,,1.62,0.631074715,0.687750502,0.74442629,,,
1.63,0.998885587,0.999594072,1.000302557,,,,1.63,0.634802034,0.691576268,0.748350502,,,
1.64,0.998906192,0.999602696,1.0002992,,,,1.64,0.638486879,0.695350458,0.752214038,,,
1.65,0.998926274,0.999611078,1.000295882,,,,1.65,0.642129631,0.699073581,0.756017532,,,
1.66,0.99894585,0.999619226,1.000292602,,,,1.66,0.645730672,0.702746152,0.759761632,,,
1.67,0.998964937,0.999627149,1.000289361,,,,1.67,0.649290387,0.706368693,0.763446999,,,
1.68,0.998983549,0.999634853,1.000286158,,,,1.68,0.652809163,0.709941735,0.767074307,,,
1.69,0.999001701,0.999642347,1.000282993,,,,1.69,0.656287387,0.713465812,0.770644238,,,
1.7,0.999019409,0.999649638,1.000279866,,,,1.7,0.659725447,0.716941466,0.774157486,,,
1.71,0.999036685,0.999656731,1.000276778,,,,1.71,0.663123735,0.720369242,0.777614749,,,
1.72,0.999053542,0.999663635,1.000273727,,,,1.72,0.666482641,0.723749688,0.781016736,,,
1.73,0.999069995,0.999670355,1.000270714,,,,1.73,0.669802555,0.727083356,0.784364158,,,
1.74,0.999086054,0.999676897,1.000267739,,,,1.74,0.673083871,0.730370801,0.787657731,,,
1.75,0.999101732,0.999683267,1.000264801,,,,1.75,0.676326979,0.733612577,0.790898176,,,
1.76,0.999117041,0.99968947,1.0002619,,,,1.76,0.679532272,0.736809243,0.794086214,,,
1.77,0.999131991,0.999695513,1.000259036,,,,1.77,0.682700141,0.739961356,0.797222571,,,
1.78,0.999146592,0.9997014,1.000256208,,,,1.78,0.685830979,0.743069474,0.800307969,,,
1.79,0.999160856,0.999707136,1.000253416,,,,1.79,0.688925177,0.746134156,0.803343135,,,
1.8,0.999174792,0.999712726,1.00025066,,,,1.8,0.691983124,0.749155958,0.806328791,,,
1.81,0.999188409,0.999718175,1.00024794,,,,1.81,0.69500521,0.752135436,0.809265661,,,
1.82,0.999201717,0.999723486,1.000245255,,,,1.82,0.697991825,0.755073144,0.812154463,,,
1.83,0.999214725,0.999728665,1.000242605,,,,1.83,0.700943355,0.757969636,0.814995917,,,
1.84,0.999227441,0.999733715,1.000239989,,,,1.84,0.703860188,0.760825461,0.817790735,,,
1.85,0.999239873,0.99973864,1.000237408,,,,1.85,0.706742707,0.763641168,0.820539629,,,
1.86,0.99925203,0.999743445,1.00023486,,,,1.86,0.709591297,0.766417301,0.823243305,,,
1.87,0.999263919,0.999748132,1.000232346,,,,1.87,0.71240634,0.769154402,0.825902465,,,
1.88,0.999275548,0.999752706,1.000229864,,,,1.88,0.715188215,0.77185301,0.828517805,,,
1.89,0.999286923,0.999757169,1.000227415,,,,1.89,0.717937301,0.774513658,0.831090016,,,
1.9,0.999298053,0.999761526,1.000224999,,,,1.9,0.720653974,0.777136879,0.833619783,,,
1.91,0.999308943,0.999765778,1.000222614,,,,1.91,0.723338609,0.779723198,0.836107787,,,
1.92,0.9993196,0.99976993,1.000220261,,,,1.92,0.725991578,0.782273138,0.838554699,,,
1.93,0.99933003,0.999773984,1.000217939,,,,1.93,0.72861325,0.784787218,0.840961187,,,
1.94,0.99934024,0.999777944,1.000215647,,,,1.94,0.731203993,0.787265951,0.843327909,,,
1.95,0.999350236,0.999781811,1.000213386,,,,1.95,0.733764173,0.789709845,0.845655517,,,
1.96,0.999360022,0.999785588,1.000211154,,,,1.96,0.736294152,0.792119405,0.847944658,,,
1.97,0.999369606,0.999789279,1.000208953,,,,1.97,0.738794289,0.794495128,0.850195967,,,
1.98,0.999378991,0.999792885,1.00020678,,,,1.98,0.741264944,0.79683751,0.852410077,,,
1.99,0.999388183,0.99979641,1.000204636,,,,1.99,0.743706469,0.799147038,0.854587608,,,
2,0.999397188,0.999799854,1.00020252,,,,2,0.746119218,0.801424197,0.856729175,,,
2.01,0.99940601,0.999803221,1.000200432,,,,2.01,0.748503539,0.803669462,0.858835386,,,
2.02,0.999414653,0.999806512,1.000198372,,,,2.02,0.750859779,0.805883308,0.860906838,,,
2.03,0.999423123,0.999809731,1.000196339,,,,2.03,0.753188281,0.808066202,0.862944122,,,
2.04,0.999431424,0.999812878,1.000194332,,,,2.04,0.755489385,0.810218603,0.864947821,,,
2.05,0.999439559,0.999815956,1.000192352,,,,2.05,0.75776343,0.812340969,0.866918509,,,
2.06,0.999447534,0.999818966,1.000190398,,,,2.06,0.760010748,0.81443375,0.868856752,,,
2.07,0.999455352,0.999821911,1.00018847,,,,2.07,0.762231673,0.81649739,0.870763108,,,
2.08,0.999463017,0.999824792,1.000186567,,,,2.08,0.764426531,0.818532329,0.872638127,,,
2.09,0.999470533,0.999827612,1.00018469,,,,2.09,0.766595648,0.820538999,0.874482351,,,
2.1,0.999477904,0.99983037,1.000182836,,,,2.1,0.768739345,0.822517828,0.876296312,,,
2.11,0.999485133,0.99983307,1.000181007,,,,2.11,0.770857942,0.824469239,0.878080536,,,
2.12,0.999492224,0.999835713,1.000179202,,,,2.12,0.772951755,0.826393647,0.87983554,,,
2.13,0.999499179,0.9998383,1.00017742,,,,2.13,0.775021094,0.828291463,0.881561833,,,
2.14,0.999506003,0.999840832,1.000175662,,,,2.14,0.77706627,0.830163093,0.883259916,,,
2.15,0.999512698,0.999843312,1.000173926,,,,2.15,0.779087588,0.832008935,0.884930282,,,
2.16,0.999519268,0.999845741,1.000172213,,,,2.16,0.781085351,0.833829383,0.886573416,,,
2.17,0.999525715,0.999848119,1.000170523,,,,2.17,0.783059857,0.835624826,0.888189795,,,
2.18,0.999532042,0.999850448,1.000168854,,,,2.18,0.785011405,0.837395646,0.889779888,,,
2.19,0.999538253,0.99985273,1.000167206,,,,2.19,0.786940285,0.83914222,0.891344156,,,
2.2,0.99954435,0.999854965,1.00016558,,,,2.2,0.788846788,0.840864921,0.892883054,,,
2.21,0.999550335,0.999857155,1.000163975,,,,2.21,0.7907312,0.842564113,0.894397027,,,
2.22,0.999556212,0.999859301,1.00016239,,,,2.22,0.792593804,0.844240159,0.895886513,,,
2.23,0.999561982,0.999861404,1.000160826,,,,2.23,0.794434879,0.845893412,0.897351945,,,
2.24,0.999567648,0.999863465,1.000159282,,,,2.24,0.796254703,0.847524225,0.898793746,,,
2.25,0.999573213,0.999865485,1.000157758,,,,2.25,0.798053549,0.849132941,0.900212332,,,
2.26,0.999578678,0.999867465,1.000156252,,,,2.26,0.799831687,0.8507199,0.901608112,,,
2.27,0.999584047,0.999869407,1.000154767,,,,2.27,0.801589383,0.852285436,0.902981489,,,
2.28,0.999589321,0.99987131,1.000153299,,,,2.28,0.803326902,0.85382988,0.904332857,,,
2.29,0.999594502,0.999873176,1.000151851,,,,2.29,0.805044504,0.855353554,0.905662605,,,
2.3,0.999599593,0.999875007,1.000150421,,,,2.3,0.806742447,0.85685678,0.906971113,,,
2.31,0.999604595,0.999876802,1.000149009,,,,2.31,0.808420984,0.85833987,0.908258757,,,
2.32,0.99960951,0.999878562,1.000147614,,,,2.32,0.810080367,0.859803135,0.909525903,,,
2.33,0.999614341,0.999880289,1.000146237,,,,2.33,0.811720844,0.861246879,0.910772915,,,
2.34,0.999619089,0.999881983,1.000144878,,,,2.34,0.813342659,0.862671402,0.912000145,,,
2.35,0.999623756,0.999883645,1.000143535,,,,2.35,0.814946055,0.864076999,0.913207942,,,
2.36,0.999628343,0.999885276,1.000142209,,,,2.36,0.81653127,0.86546396,0.914396649,,,
2.37,0.999632854,0.999886877,1.0001409,,,,2.37,0.818098541,0.866832571,0.915566602,,,
2.38,0.999637288,0.999888447,1.000139606,,,,2.38,0.819648099,0.868183115,0.91671813,,,
2.39,0.999641648,0.999889988,1.000138329,,,,2.39,0.821180175,0.869515866,0.917851558,,,
2.4,0.999645935,0.999891501,1.000137068,,,,2.4,0.822694995,0.870831099,0.918967202,,,
2.41,0.999650151,0.999892986,1.000135822,,,,2.41,0.824192783,0.87212908,0.920065376,,,
2.42,0.999654297,0.999894444,1.000134591,,,,2.42,0.825673761,0.873410074,0.921146386,,,
2.43,0.999658376,0.999895876,1.000133376,,,,2.43,0.827138147,0.874674339,0.922210532,,,
2.44,0.999662387,0.999897281,1.000132175,,,,2.44,0.828586155,0.875922133,0.92325811,,,
2.45,0.999666333,0.999898661,1.000130989,,,,2.45,0.830017998,0.877153704,0.92428941,,,
2.46,0.999670215,0.999900016,1.000129818,,,,2.46,0.831433886,0.878369301,0.925304716,,,
2.47,0.999674035,0.999901348,1.00012866,,,,2.47,0.832834026,0.879569167,0.926304308,,,
2.48,0.999677793,0.999902655,1.000127517,,,,2.48,0.834218622,0.880753541,0.92728846,,,
2.49,0.99968149,0.999903939,1.000126388,,,,2.49,0.835587874,0.881922657,0.92825744,,,
2.5,0.999685129,0.9999052,1.000125272,,,,2.5,0.836941983,0.883076748,0.929211514,,,
2.51,0.99968871,0.99990644,1.000124169,,,,2.51,0.838281144,0.884216041,0.930150939,,,
2.52,0.999692235,0.999907657,1.00012308,,,,2.52,0.83960555,0.88534076,0.931075971,,,
2.53,0.999695704,0.999908854,1.000122004,,,,2.53,0.840915392,0.886451126,0.931986859,,,
2.54,0.999699119,0.99991003,1.00012094,,,,2.54,0.842210859,0.887547354,0.932883848,,,
2.55,0.999702481,0.999911185,1.000119889,,,,2.55,0.843492136,0.888629658,0.933767179,,,
2.56,0.99970579,0.999912321,1.000118851,,,,2.56,0.844759407,0.889698247,0.934637088,,,
2.57,0.999709048,0.999913437,1.000117825,,,,2.57,0.846012852,0.890753329,0.935493806,,,
2.58,0.999712257,0.999914534,1.000116811,,,,2.58,0.847252649,0.891795105,0.936337561,,,
2.59,0.999715416,0.999915612,1.000115809,,,,2.59,0.848478974,0.892823775,0.937168576,,,
2.6,0.999718526,0.999916672,1.000114818,,,,2.6,0.849692,0.893839535,0.93798707,,,
2.61,0.99972159,0.999917715,1.00011384,,,,2.61,0.8508919,0.894842578,0.938793257,,,
2.62,0.999724607,0.99991874,1.000112872,,,,2.62,0.852078841,0.895833095,0.939587349,,,
2.63,0.999727579,0.999919748,1.000111916,,,,2.63,0.853252989,0.896811271,0.940369553,,,
2.64,0.999730506,0.999920739,1.000110971,,,,2.64,0.85441451,0.89777729,0.941140071,,,
2.65,0.999733389,0.999921713,1.000110037,,,,2.65,0.855563564,0.898731333,0.941899103,,,
2.66,0.99973623,0.999922672,1.000109114,,,,2.66,0.856700311,0.899673578,0.942646845,,,
2.67,0.999739028,0.999923615,1.000108202,,,,2.67,0.857824909,0.900604199,0.943383489,,,
2.68,0.999741785,0.999924542,1.000107299,,,,2.68,0.858937513,0.901523368,0.944109223,,,
2.69,0.999744502,0.999925455,1.000106408,,,,2.69,0.860038276,0.902431254,0.944824232,,,
2.7,0.999747179,0.999926352,1.000105526,,,,2.7,0.861127349,0.903328023,0.945528698,,,
2.71,0.999749816,0.999927236,1.000104655,,,,2.71,0.86220488,0.90421384,0.946222799,,,
2.72,0.999752416,0.999928104,1.000103793,,,,2.72,0.863271018,0.905088863,0.946906709,,,
2.73,0.999754978,0.999928959,1.000102941,,,,2.73,0.864325906,0.905953253,0.947580601,,,
2.74,0.999757503,0.999929801,1.000102099,,,,2.74,0.865369687,0.906807164,0.948244642,,,
2.75,0.999759992,0.999930629,1.000101266,,,,2.75,0.866402502,0.90765075,0.948898998,,,
2.76,0.999762445,0.999931444,1.000100443,,,,2.76,0.86742449,0.90848416,0.949543831,,,
