D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.273038265,0.270649084,0.033162969
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,0,0,,,
0.05,0,0,0,,,
0.06,0,0,0,,,
0.07,0,3.68641E-19,1.60348E-17,,,
0.08,0,4.79233E-18,1.90661E-16,,,
0.09,0,4.02433E-17,1.56481E-15,,,
0.1,0,2.52335E-16,9.62161E-15,,,
0.11,0,1.26745E-15,4.73447E-14,,,
0.12,0,5.31684E-15,1.94518E-13,,,
0.13,0,1.92436E-14,6.89115E-13,,,
0.14,0,6.15811E-14,2.15748E-12,,,
0.15,0,1.77597E-13,6.08475E-12,,,
0.16,0,4.68645E-13,1.56953E-11,,,
0.17,0,1.14544E-12,3.74829E-11,,,
0.18,0,2.61909E-12,8.3708E-11,,,
0.19,0,5.64885E-12,1.76257E-10,,,
0.2,0,1.15716E-11,3.52338E-10,,,
0.21,0,2.2645E-11,6.72541E-10,,,
0.22,0,4.25453E-11,1.23186E-09,,,
0.23,0,7.70678E-11,2.17427E-09,,,
0.24,0,1.35093E-10,3.71157E-09,,,
0.25,0,2.29887E-10,6.14695E-09,,,
0.26,0,3.80831E-10,9.90409E-09,,,
0.27,0,6.15682E-10,1.55622E-08,,,
0.28,0,9.73481E-10,2.38975E-08,,,
0.29,0,1.50828E-09,3.59317E-08,,,
0.3,0,2.29387E-09,5.29882E-08,,,
0.31,0,3.42965E-09,7.67548E-08,,,
0.32,0,5.04804E-09,1.09356E-07,,,
0.33,0,7.3236E-09,1.53432E-07,,,
0.34,0,1.04842E-08,2.12226E-07,,,
0.35,0,1.48249E-08,2.89685E-07,,,
0.36,0,2.07245E-08,3.9056E-07,,,
0.37,0,2.86658E-08,5.20524E-07,,,
0.38,0,3.92601E-08,6.86295E-07,,,
0.39,0,5.32765E-08,8.95775E-07,,,
0.4,0,7.16765E-08,1.15819E-06,,,
0.41,0,9.56554E-08,1.48424E-06,,,
0.42,0,1.26691E-07,1.8863E-06,,,
0.43,0,1.66602E-07,2.37855E-06,,,
0.44,0,2.17613E-07,2.97722E-06,,,
0.45,0,2.82434E-07,3.70079E-06,,,
0.46,0,3.64351E-07,4.57021E-06,,,
0.47,0,4.67326E-07,5.60916E-06,,,
0.48,0,5.96124E-07,6.84431E-06,,,
0.49,0,7.5644E-07,8.30567E-06,,,
0.5,0,9.5506E-07,1.00268E-05,,,
0.51,0,1.20003E-06,1.20454E-05,,,
0.52,0,1.50087E-06,1.44034E-05,,,
0.53,0,1.86875E-06,1.71476E-05,,,
0.54,0,2.3168E-06,2.033E-05,,,
0.55,0,2.86034E-06,2.40085E-05,,,
0.56,0,3.5172E-06,2.82471E-05,,,
0.57,0,4.30803E-06,3.31169E-05,,,
0.58,0,5.25671E-06,3.86966E-05,,,
0.59,0,6.39074E-06,4.50729E-05,,,
0.6,0,7.74165E-06,5.23418E-05,,,
0.61,0,9.34554E-06,6.06088E-05,,,
0.62,0,1.12435E-05,6.99904E-05,,,
0.63,0,1.34824E-05,8.06144E-05,,,
0.64,0,1.61151E-05,9.26213E-05,,,
0.65,0,1.92015E-05,0.000106165,,,
0.66,0,2.28091E-05,0.000121414,,,
0.67,0,2.70136E-05,0.000138553,,,
0.68,0,3.18998E-05,0.000157783,,,
0.69,0,3.75626E-05,0.000179324,,,
0.7,0,4.41076E-05,0.000203413,,,
0.71,0,5.16523E-05,0.000230311,,,
0.72,0,6.03269E-05,0.000260299,,,
0.73,0,7.02752E-05,0.000293681,,,
0.74,0,8.16561E-05,0.000330787,,,
0.75,0,9.46445E-05,0.000371971,,,
0.76,0,0.000109432,0.000417615,,,
0.77,0,0.00012623,0.00046813,,,
0.78,0,0.000145267,0.000523957,,,
0.79,0,0.000166794,0.000585569,,,
0.8,0,0.000191085,0.000653468,,,
0.81,0,0.000218435,0.000728193,,,
0.82,0,0.000249166,0.000810317,,,
0.83,0,0.000283626,0.000900448,,,
0.84,0,0.00032219,0.000999232,,,
0.85,0,0.000365261,0.001107353,,,
0.86,0,0.000413275,0.001225533,,,
0.87,0,0.000466698,0.001354534,,,
0.88,0,0.00052603,0.001495158,,,
0.89,0,0.000591805,0.001648249,,,
0.9,0,0.000664592,0.001814691,,,
0.91,0,0.000744999,0.00199541,,,
0.92,0,0.000833672,0.002191376,,,
