D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,8.6779E-05,0.000743284,0.810370169,1.027150624,0.487943695
0.01,0,0.024556382,0.096622051,,,
0.02,0,0.036032605,0.128463262,,,
0.03,0,0.045391538,0.151918487,,,
0.04,0,0.053693548,0.171334428,,,
0.05,0,0.06134113,0.188293883,,,
0.06,0,0.06853799,0.203573751,,,
0.07,0,0.075404095,0.217619677,,,
0.08,0,0.082017174,0.230713607,,,
0.09,0,0.088431016,0.24304645,,,
0.1,0,0.094684694,0.254754106,,,
0.11,0,0.10080765,0.265937107,,,
0.12,0,0.106822728,0.276672125,,,
0.13,0,0.112748064,0.287019112,,,
0.14,0,0.118598338,0.297025912,,,
0.15,0,0.124385619,0.306731377,,,
0.16,0,0.130119967,0.316167524,,,
0.17,0,0.135809858,0.32536107,,,
0.18,0,0.141462507,0.334334557,,,
0.19,0,0.147084107,0.343107186,,,
0.2,0,0.152680012,0.351695444,,,
0.21,0,0.158254879,0.360113595,,,
0.22,0,0.163812784,0.368374051,,,
0.23,0,0.16935731,0.37648768,,,
0.24,0,0.174891618,0.384464033,,,
0.25,0,0.180418511,0.392311547,,,
0.26,0,0.185940474,0.400037694,,,
0.27,0,0.191459723,0.407649113,,,
0.28,0,0.19697823,0.415151716,,,
0.29,0,0.202497757,0.422550778,,,
0.3,0,0.208019873,0.429851012,,,
0.31,0,0.21354598,0.437056636,,,
0.32,0,0.219077322,0.444171422,,,
0.33,0,0.224615004,0.451198749,,,
0.34,0.002178369,0.230160005,0.45814164,,,
0.35,0.006423557,0.23571318,0.465002803,,,
0.36,0.010765902,0.24127528,0.471784658,,,
0.37,0.015204532,0.246846948,0.478489365,,,
0.38,0.019738619,0.252428736,0.485118852,,,
0.39,0.024367366,0.258021101,0.491674836,,,
0.4,0.029089996,0.263624419,0.498158841,,,
0.41,0.033905743,0.269238981,0.504572219,,,
0.42,0.038813847,0.274865004,0.510916162,,,
0.43,0.043813543,0.280502632,0.51719172,,,
0.44,0.048904059,0.286151937,0.523399815,,,
0.45,0.054084607,0.291812927,0.529541248,,,
0.46,0.05935438,0.297485547,0.535616714,,,
0.47,0.064712549,0.303169681,0.541626813,,,
0.48,0.07015826,0.308865156,0.547572053,,,
0.49,0.075690631,0.314571747,0.553452863,,,
0.5,0.081308751,0.320289175,0.559269599,,,
0.51,0.087011682,0.326017115,0.565022548,,,
0.52,0.092798456,0.331755197,0.570711938,,,
0.53,0.098668076,0.337503006,0.576337936,,,
0.54,0.104619519,0.34326009,0.581900661,,,
0.55,0.110651737,0.349025958,0.587400179,,,
0.56,0.116763658,0.354800084,0.592836511,,,
0.57,0.122954188,0.360581911,0.598209635,,,
0.58,0.129222214,0.366370851,0.603519487,,,
0.59,0.135566608,0.372166287,0.608765967,,,
0.6,0.141986223,0.377967577,0.613948932,,,
0.61,0.148479903,0.383774055,0.619068206,,,
0.62,0.155046478,0.389585029,0.62412358,,,
0.63,0.161684767,0.395399788,0.62911481,,,
0.64,0.168393582,0.4012176,0.634041618,,,
0.65,0.175171723,0.407037712,0.638903701,,,
0.66,0.182017983,0.412859354,0.643700724,,,
0.67,0.188931142,0.418681734,0.648432327,,,
0.68,0.195909968,0.424504047,0.653098126,,,
0.69,0.202953218,0.430325466,0.657697715,,,
0.7,0.210059627,0.436145149,0.662230671,,,
0.71,0.217227913,0.441962235,0.666696556,,,
0.72,0.22445677,0.447775845,0.67109492,,,
0.73,0.23174486,0.453585084,0.675425307,,,
0.74,0.239090815,0.459389036,0.679687257,,,
0.75,0.246493227,0.465186771,0.683880314,,,
0.76,0.253950642,0.470977336,0.688004029,,,
0.77,0.261461559,0.476759762,0.692057965,,,
0.78,0.269024416,0.48253306,0.696041705,,,
0.79,0.276637594,0.488296224,0.699954855,,,
0.8,0.284299401,0.494048226,0.703797051,,,
0.81,0.292008075,0.499788022,0.707567968,,,
0.82,0.299761771,0.505514545,0.71126732,,,
0.83,0.30755856,0.511226715,0.71489487,,,
0.84,0.31539642,0.516923428,0.718450437,,,
0.85,0.323273236,0.522603567,0.721933897,,,
0.86,0.331186792,0.528265994,0.725345196,,,
0.87,0.339134768,0.533909557,0.728684346,,,
0.88,0.347114737,0.539533088,0.731951439,,,
0.89,0.355124163,0.545135405,0.735146647,,,
0.9,0.363160395,0.550715311,0.738270228,,,
0.91,0.371220673,0.556271601,0.741322529,,,
0.92,0.379302118,0.561803055,0.744303992,,,
0.93,0.387401741,0.567308449,0.747215157,,,
0.94,0.395516435,0.572786549,0.750056664,,,
0.95,0.403642986,0.57823612,0.752829254,,,
0.96,0.411778064,0.58365592,0.755533775,,,
0.97,0.419918236,0.589044709,0.758171183,,,
0.98,0.428059964,0.594401251,0.760742538,,,
0.99,0.436199611,0.599724312,0.763249013,,,
1,0.444333445,0.605012664,0.765691884,,,
1.01,0.452457647,0.610265093,0.768072539,,,
1.02,0.460568316,0.615480392,0.770392468,,,
1.03,0.468661477,0.620657374,0.77265327,,,
1.04,0.476733087,0.625794865,0.774856643,,,
1.05,0.484779047,0.630891715,0.777004383,,,
1.06,0.492795208,0.635946796,0.779098384,,,
1.07,0.500777382,0.640959006,0.78114063,,,
1.08,0.508721351,0.64592727,0.78313319,,,
1.09,0.516622878,0.650850547,0.785078215,,,
1.1,0.524477718,0.655727825,0.786977933,,,
1.11,0.532281626,0.660558132,0.788834639,,,
1.12,0.540030374,0.665340533,0.790650692,,,
1.13,0.547719755,0.670074131,0.792428507,,,
