D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.407181355,0.375488275,0.045768591
0.01,0,0,0,,,
0.02,0,4.95359E-19,2.14649E-17,,,
0.03,0,9.89479E-17,3.91139E-15,,,
0.04,0,3.12082E-15,1.16756E-13,,,
0.05,0,3.97475E-14,1.40199E-12,,,
0.06,0,2.93428E-13,9.7135E-12,,,
0.07,0,1.50935E-12,4.67188E-11,,,
0.08,0,6.01459E-12,1.73578E-10,,,
0.09,0,1.98378E-11,5.32686E-10,,,
0.1,0,5.65855E-11,1.41184E-09,,,
0.11,0,1.439E-10,3.33376E-09,,,
0.12,0,3.33483E-10,7.17248E-09,,,
0.13,0,7.15805E-10,1.42972E-08,,,
0.14,0,1.44076E-09,2.67438E-08,,,
0.15,0,2.74559E-09,4.74129E-08,,,
0.16,0,4.99152E-09,8.02954E-08,,,
0.17,0,8.7105E-09,1.30724E-07,,,
0.18,0,1.46636E-08,2.05653E-07,,,
0.19,0,2.39127E-08,3.13961E-07,,,
0.2,0,3.79062E-08,4.66784E-07,,,
0.21,0,5.85815E-08,6.77876E-07,,,
0.22,0,8.84844E-08,9.63993E-07,,,
0.23,0,1.30907E-07,1.3453E-06,,,
0.24,0,1.90047E-07,1.84583E-06,,,
0.25,0,2.71184E-07,2.49393E-06,,,
0.26,0,3.80884E-07,3.32274E-06,,,
0.27,0,5.27221E-07,4.37074E-06,,,
0.28,0,7.20028E-07,5.68229E-06,,,
0.29,0,9.71163E-07,7.30813E-06,,,
0.3,0,1.29481E-06,9.30602E-06,,,
0.31,0,1.70781E-06,1.17413E-05,,,
0.32,0,2.22999E-06,1.46876E-05,,,
0.33,0,2.88453E-06,1.82273E-05,,,
0.34,0,3.6984E-06,2.24522E-05,,,
0.35,0,4.70273E-06,2.74643E-05,,,
0.36,0,5.93331E-06,3.33765E-05,,,
0.37,0,7.431E-06,4.03129E-05,,,
0.38,0,9.24225E-06,4.84099E-05,,,
0.39,0,1.14196E-05,5.78165E-05,,,
0.4,0,1.40224E-05,6.86953E-05,,,
0.41,0,1.71168E-05,8.1223E-05,,,
0.42,0,2.07771E-05,9.55908E-05,,,
0.43,0,2.50857E-05,0.000112005,,,
0.44,0,3.01341E-05,0.00013069,,,
0.45,0,3.60231E-05,0.000151883,,,
0.46,0,4.28641E-05,0.000175842,,,
0.47,0,5.07789E-05,0.000202841,,,
0.48,0,5.99008E-05,0.000233172,,,
0.49,0,7.03754E-05,0.000267147,,,
0.5,0,8.23608E-05,0.000305096,,,
0.51,0,9.60286E-05,0.00034737,,,
0.52,0,0.000111564,0.000394338,,,
0.53,0,0.000129168,0.000446393,,,
0.54,0,0.000149055,0.000503945,,,
0.55,0,0.000171456,0.000567427,,,
0.56,0,0.00019662,0.000637292,,,
0.57,0,0.000224811,0.000714015,,,
0.58,0,0.000256311,0.000798093,,,
