D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,9.98487E-13,6.95294E-12,4.521868813,0.577146902,0.065331974
0.01,0,5.13038E-06,1.33433E-05,,,
0.02,0,1.80307E-05,4.2736E-05,,,
0.03,0,3.79364E-05,8.5075E-05,,,
0.04,0,6.45655E-05,0.000139152,,,
0.05,0,9.77589E-05,0.000204239,,,
0.06,0,0.000137413,0.000279829,,,
0.07,1.37153E-06,0.000183455,0.000365539,,,
0.08,1.05973E-05,0.000235833,0.000461069,,,
0.09,2.28416E-05,0.000294505,0.000566169,,,
0.1,3.82506E-05,0.000359441,0.000680632,,,
0.11,5.6954E-05,0.000430615,0.000804277,,,
0.12,7.9069E-05,0.000508009,0.000936948,,,
0.13,0.000104702,0.000591605,0.001078508,,,
0.14,0.000133952,0.000681391,0.001228831,,,
0.15,0.000166908,0.000777357,0.001387806,,,
0.16,0.000203656,0.000879494,0.001555332,,,
0.17,0.000244276,0.000987795,0.001731314,,,
0.18,0.000288841,0.001102254,0.001915667,,,
0.19,0.000337422,0.001222867,0.002108311,,,
0.2,0.000390087,0.00134963,0.002309172,,,
0.21,0.000446898,0.001482539,0.002518181,,,
0.22,0.000507917,0.001621594,0.002735271,,,
0.23,0.000573201,0.001766791,0.002960381,,,
0.24,0.000642805,0.00191813,0.003193454,,,
0.25,0.000716784,0.002075609,0.003434434,,,
0.26,0.000795189,0.002239228,0.003683267,,,
0.27,0.000878068,0.002408987,0.003939905,,,
0.28,0.000965469,0.002584884,0.004204299,,,
0.29,0.001057438,0.002766921,0.004476404,,,
0.3,0.00115402,0.002955097,0.004756174,,,
0.31,0.001255257,0.003149413,0.005043569,,,
0.32,0.001361191,0.003349868,0.005338546,,,
0.33,0.001471861,0.003556464,0.005641067,,,
0.34,0.001587308,0.003769201,0.005951093,,,
0.35,0.001707569,0.003988078,0.006268588,,,
0.36,0.00183268,0.004213097,0.006593515,,,
0.37,0.001962678,0.004444259,0.00692584,,,
0.38,0.002097596,0.004681562,0.007265529,,,
0.39,0.00223747,0.004925009,0.007612549,,,
0.4,0.002382332,0.0051746,0.007966868,,,
0.41,0.002532213,0.005430334,0.008328454,,,
0.42,0.002687146,0.005692212,0.008697278,,,
0.43,0.00284716,0.005960235,0.00907331,,,
0.44,0.003012285,0.006234402,0.009456519,,,
0.45,0.003182551,0.006514714,0.009846878,,,
0.46,0.003357984,0.006801171,0.010244358,,,
0.47,0.003538613,0.007093773,0.010648932,,,
0.48,0.003724465,0.007392519,0.011060573,,,
0.49,0.003915565,0.00769741,0.011479254,,,
0.5,0.00411194,0.008008444,0.011904949,,,
0.51,0.004313613,0.008325623,0.012337633,,,
0.52,0.00452061,0.008648945,0.01277728,,,
0.53,0.004732953,0.008978409,0.013223866,,,
0.54,0.004950667,0.009314016,0.013677365,,,
0.55,0.005173774,0.009655764,0.014137753,,,
0.56,0.005402296,0.010003652,0.014605008,,,
0.57,0.005636254,0.010357679,0.015079104,,,
0.58,0.00587567,0.010717845,0.01556002,,,
0.59,0.006120563,0.011084147,0.016047731,,,
0.6,0.006370955,0.011456585,0.016542215,,,
0.61,0.006626864,0.011835157,0.017043449,,,
0.62,0.00688831,0.012219861,0.017551412,,,
0.63,0.007155311,0.012610696,0.018066081,,,
0.64,0.007427885,0.01300766,0.018587434,,,
0.65,0.007706051,0.01341075,0.019115449,,,
0.66,0.007989825,0.013819965,0.019650106,,,
0.67,0.008279224,0.014235303,0.020191383,,,
0.68,0.008574265,0.014656761,0.020739258,,,
0.69,0.008874963,0.015084337,0.021293711,,,
0.7,0.009181335,0.015518028,0.021854721,,,
0.71,0.009493395,0.015957831,0.022422267,,,
0.72,0.009811158,0.016403744,0.022996329,,,
0.73,0.010134639,0.016855763,0.023576887,,,
0.74,0.010463851,0.017313885,0.02416392,,,
0.75,0.010798808,0.017778108,0.024757408,,,
0.76,0.011139524,0.018248427,0.025357331,,,
0.77,0.01148601,0.01872484,0.02596367,,,
0.78,0.011838281,0.019207342,0.026576404,,,
0.79,0.012196347,0.01969593,0.027195514,,,
0.8,0.01256022,0.0201906,0.02782098,,,
0.81,0.012929913,0.020691348,0.028452783,,,
0.82,0.013305435,0.021198169,0.029090903,,,
0.83,0.013686797,0.02171106,0.029735322,,,
0.84,0.014074011,0.022230015,0.03038602,,,
0.85,0.014467085,0.022755031,0.031042977,,,
0.86,0.01486603,0.023286102,0.031706175,,,
0.87,0.015270854,0.023823225,0.032375595,,,
0.88,0.015681567,0.024366393,0.033051218,,,
0.89,0.016098177,0.024915601,0.033733025,,,
0.9,0.016520693,0.025470845,0.034420997,,,
0.91,0.016949122,0.026032119,0.035115116,,,
0.92,0.017383473,0.026599417,0.035815362,,,
0.93,0.017823752,0.027172735,0.036521718,,,
0.94,0.018269966,0.027752065,0.037234164,,,
0.95,0.018722122,0.028337402,0.037952682,,,
0.96,0.019180227,0.028928741,0.038677255,,,
0.97,0.019644286,0.029526074,0.039407862,,,
0.98,0.020114305,0.030129396,0.040144486,,,
0.99,0.02059029,0.030738699,0.040887109,,,
1,0.021072245,0.031353979,0.041635712,,,
1.01,0.021560176,0.031975226,0.042390277,,,
1.02,0.022054086,0.032602436,0.043150786,,,
1.03,0.022553981,0.033235601,0.043917221,,,
1.04,0.023059863,0.033874713,0.044689563,,,
1.05,0.023571736,0.034519765,0.045467795,,,
1.06,0.024089605,0.035170751,0.046251897,,,
1.07,0.024613471,0.035827662,0.047041853,,,
1.08,0.025143337,0.036490491,0.047837645,,,
1.09,0.025679206,0.03715923,0.048639253,,,
1.1,0.026221079,0.03783387,0.049446661,,,
1.11,0.026768959,0.038514405,0.050259851,,,
1.12,0.027322847,0.039200825,0.051078803,,,
1.13,0.027882744,0.039893123,0.051903502,,,
1.14,0.028448651,0.04059129,0.052733928,,,
1.15,0.029020569,0.041295316,0.053570064,,,
1.16,0.029598498,0.042005195,0.054411892,,,
1.17,0.030182437,0.042720916,0.055259394,,,
1.18,0.030772388,0.04344247,0.056112553,,,
1.19,0.031368348,0.044169849,0.05697135,,,
1.2,0.031970318,0.044903043,0.057835769,,,
1.21,0.032578296,0.045642043,0.05870579,,,
1.22,0.033192281,0.046386839,0.059581398,,,
1.23,0.033812271,0.047137422,0.060462573,,,
1.24,0.034438264,0.047893781,0.061349298,,,
1.25,0.035070259,0.048655908,0.062241556,,,
1.26,0.035708252,0.04942379,0.063139329,,,
1.27,0.03635224,0.05019742,0.064042599,,,
1.28,0.037002221,0.050976785,0.064951349,,,
1.29,0.037658192,0.051761877,0.065865561,,,
1.3,0.038320148,0.052552683,0.066785218,,,
1.31,0.038988086,0.053349194,0.067710301,,,
1.32,0.039662002,0.054151398,0.068640794,,,
1.33,0.040341891,0.054959285,0.069576679,,,
1.34,0.041027748,0.055772843,0.070517938,,,
1.35,0.041719569,0.056592061,0.071464554,,,
1.36,0.042417348,0.057416929,0.072416509,,,
1.37,0.04312108,0.058247433,0.073373786,,,
1.38,0.043830759,0.059083563,0.074336368,,,
1.39,0.044546379,0.059925307,0.075304236,,,
1.4,0.045267933,0.060772654,0.076277374,,,
1.41,0.045995416,0.06162559,0.077255764,,,
1.42,0.046728819,0.062484104,0.078239388,,,
1.43,0.047468137,0.063348183,0.07922823,,,
1.44,0.048213361,0.064217816,0.080222272,,,
1.45,0.048964484,0.06509299,0.081221495,,,
1.46,0.049721499,0.065973692,0.082225884,,,
1.47,0.050484396,0.066859909,0.083235421,,,
1.48,0.051253168,0.067751628,0.084250088,,,
1.49,0.052027806,0.068648837,0.085269868,,,
1.5,0.0528083,0.069551521,0.086294743,,,
1.51,0.053594642,0.070459669,0.087324697,,,
1.52,0.054386822,0.071373267,0.088359711,,,
1.53,0.055184831,0.0722923,0.08939977,,,
1.54,0.055988658,0.073216756,0.090444854,,,
1.55,0.056798293,0.074146621,0.091494948,,,
1.56,0.057613726,0.07508188,0.092550034,,,
1.57,0.058434946,0.07602252,0.093610094,,,
1.58,0.059261942,0.076968527,0.094675112,,,
1.59,0.060094702,0.077919886,0.095745069,,,
1.6,0.060933216,0.078876583,0.09681995,,,
1.61,0.061777471,0.079838603,0.097899736,,,
1.62,0.062627455,0.080805933,0.098984411,,,
1.63,0.063483156,0.081778557,0.100073957,,,
1.64,0.064344562,0.08275646,0.101168357,,,
1.65,0.06521166,0.083739627,0.102267594,,,
1.66,0.066084437,0.084728044,0.103371651,,,
1.67,0.066962879,0.085721694,0.10448051,,,
1.68,0.067846973,0.086720564,0.105594155,,,
1.69,0.068736705,0.087724637,0.106712569,,,
1.7,0.069632061,0.088733897,0.107835733,,,
1.71,0.070533028,0.08974833,0.108963632,,,
1.72,0.07143959,0.090767919,0.110096248,,,
1.73,0.072351732,0.091792648,0.111233565,,,
1.74,0.073269441,0.092822502,0.112375564,,,
1.75,0.0741927,0.093857464,0.113522229,,,
1.76,0.075121494,0.094897518,0.114673543,,,
1.77,0.076055807,0.095942648,0.115829489,,,
1.78,0.076995624,0.096992837,0.11699005,,,
1.79,0.077940929,0.098048068,0.118155208,,,
1.8,0.078891704,0.099108326,0.119324948,,,
1.81,0.079847933,0.100173592,0.120499252,,,
1.82,0.0808096,0.101243851,0.121678102,,,
1.83,0.081776687,0.102319085,0.122861483,,,
1.84,0.082749177,0.103399277,0.124049377,,,
1.85,0.083727053,0.10448441,0.125241767,,,
1.86,0.084710296,0.105574466,0.126438636,,,
1.87,0.085698888,0.106669428,0.127639967,,,
1.88,0.086692812,0.107769278,0.128845745,,,
1.89,0.087692049,0.108873999,0.13005595,,,
1.9,0.088696579,0.109983573,0.131270568,,,
1.91,0.089706385,0.111097983,0.13248958,,,
1.92,0.090721447,0.112217209,0.133712971,,,
1.93,0.091741745,0.113341234,0.134940722,,,
1.94,0.09276726,0.114470039,0.136172819,,,
1.95,0.093797973,0.115603608,0.137409242,,,
1.96,0.094833862,0.11674192,0.138649977,,,
1.97,0.095874909,0.117884957,0.139895006,,,
1.98,0.096921091,0.119032702,0.141144312,,,
1.99,0.09797239,0.120185134,0.142397878,,,
2,0.099028783,0.121342236,0.143655689,,,
2.01,0.10009025,0.122503988,0.144917726,,,
2.02,0.101156769,0.123670372,0.146183974,,,
2.03,0.102228319,0.124841367,0.147454415,,,
2.04,0.103304878,0.126016956,0.148729033,,,
2.05,0.104386424,0.127197118,0.150007812,,,
2.06,0.105472935,0.128381835,0.151290734,,,
2.07,0.106564389,0.129571086,0.152577783,,,
2.08,0.107660763,0.130764852,0.153868942,,,
2.09,0.108762034,0.131963114,0.155164195,,,
2.1,0.109868179,0.133165851,0.156463524,,,
2.11,0.110979175,0.134373044,0.157766914,,,
2.12,0.112094999,0.135584673,0.159074347,,,
2.13,0.113215627,0.136800717,0.160385808,,,
2.14,0.114341035,0.138021157,0.161701278,,,
2.15,0.115471201,0.139245972,0.163020743,,,
2.16,0.116606098,0.140475141,0.164344184,,,
2.17,0.117745703,0.141708645,0.165671587,,,
2.18,0.118889992,0.142946463,0.167002933,,,
2.19,0.12003894,0.144188573,0.168338206,,,
2.2,0.121192522,0.145434956,0.16967739,,,
2.21,0.122350713,0.146685591,0.171020469,,,
2.22,0.123513487,0.147940456,0.172367425,,,
2.23,0.12468082,0.149199531,0.173718242,,,
2.24,0.125852685,0.150462795,0.175072904,,,
2.25,0.127029058,0.151730225,0.176431393,,,
2.26,0.128209911,0.153001802,0.177793694,,,
2.27,0.129395219,0.154277504,0.179159789,,,
2.28,0.130584956,0.15555731,0.180529663,,,
2.29,0.131779096,0.156841197,0.181903298,,,
2.3,0.13297761,0.158129145,0.183280679,,,
2.31,0.134180474,0.159421131,0.184661787,,,
2.32,0.13538766,0.160717134,0.186046608,,,
2.33,0.13659914,0.162017132,0.187435124,,,
2.34,0.137814888,0.163321103,0.188827319,,,
