D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,
0.54,0.585183332,0.74161281,0.898042287,,,,0.54,0,0.008887455,0.026484457,,,
0.55,0.606439819,0.759593491,0.912747163,,,,0.55,0,0.009520417,0.027974094,,,
0.56,0.626953123,0.776565752,0.926178382,,,,0.56,0,0.010177716,0.029499821,,,
0.57,0.646692693,0.792524504,0.938356315,,,,0.57,0,0.010859095,0.031059683,,,
0.58,0.665633312,0.807479939,0.949326567,,,,0.58,0,0.011564385,0.03265199,,,
0.59,0.68375676,0.821454345,0.95915193,,,,0.59,0,0.012293516,0.034275367,,,
0.6,0.701052469,0.834479244,0.967906018,,,,0.6,0,0.013046534,0.035928787,,,
0.61,0.717517319,0.846592993,0.975668667,,,,0.61,0,0.013823607,0.03761158,,,
0.62,0.73315498,0.85783876,0.982522541,,,,0.62,0,0.014625024,0.039323428,,,
0.63,0.747975114,0.868262789,0.988550463,,,,0.63,0,0.015451197,0.041064331,,,
0.64,0.761992587,0.877912915,0.993833244,,,,0.64,0,0.016302645,0.042834573,,,
0.65,0.775226749,0.886837363,0.998447976,,,,0.65,0,0.017179991,0.044634659,,,
0.66,0.787700767,0.895083792,1.002466817,,,,0.66,0,0.018083946,0.046465275,,,
0.67,0.799440974,0.902698604,1.005956233,,,,0.67,0,0.019015294,0.048327237,,,
0.68,0.810476233,0.90972644,1.008976647,,,,0.68,0,0.019974892,0.050221458,,,
0.69,0.820837319,0.916209866,1.011582413,,,,0.69,0,0.020963653,0.052148935,,,
0.7,0.830556351,0.922189178,1.013822005,,,,0.7,0,0.021982548,0.054110735,,,
0.71,0.839666292,0.927702315,1.015738339,,,,0.71,0,0.0230326,0.056107998,,,
0.72,0.848200504,0.932784842,1.017369181,,,,0.72,0,0.024114882,0.058141932,,,
0.73,0.856192358,0.937469982,1.018747606,,,,0.73,0,0.025230518,0.060213816,,,
0.74,0.863674875,0.941788684,1.019902494,,,,0.74,0,0.026380678,0.062324993,,,
0.75,0.870680391,0.945769725,1.020859059,,,,0.75,0,0.027566576,0.064476866,,,
0.76,0.877240269,0.949439818,1.021639366,,,,0.76,0,0.028789471,0.066670891,,,
0.77,0.883384642,0.952823741,1.02226284,,,,0.77,0,0.030050664,0.06890857,,,
0.78,0.889142214,0.955944462,1.022746709,,,,0.78,0,0.031351494,0.07119145,,,
0.79,0.894540121,0.958823258,1.023106396,,,,0.79,0,0.032693343,0.073521115,,,
0.8,0.899603844,0.961479831,1.023355817,,,,0.8,0,0.034077631,0.075899183,,,
0.81,0.904357178,0.963932402,1.023507625,,,,0.81,0,0.035505819,0.078327305,,,
0.82,0.908822245,0.966197809,1.023573372,,,,0.82,0,0.036979407,0.080807161,,,
0.83,0.913019539,0.968291585,1.023563631,,,,0.83,0,0.038499932,0.083340455,,,
0.84,0.916967997,0.970228039,1.023488081,,,,0.84,0,0.040068973,0.085928919,,,
0.85,0.920685091,0.972020326,1.023355561,,,,0.85,0,0.041688142,0.088574301,,,
0.86,0.924186917,0.97368052,1.023174122,,,,0.86,0,0.043359092,0.091278371,,,
0.87,0.927488304,0.975219682,1.022951059,,,,0.87,0,0.045083511,0.094042915,,,
0.88,0.930602909,0.976647932,1.022692954,,,,0.88,0,0.046863124,0.096869735,,,
0.89,0.933543313,0.977974511,1.022405709,,,,0.89,0,0.048699694,0.099760648,,,
0.9,0.936321119,0.979207852,1.022094585,,,,0.9,0,0.050595017,0.102717484,,,
0.91,0.938947032,0.980355641,1.02176425,,,,0.91,0,0.052550928,0.105742088,,,
0.92,0.941430939,0.981424875,1.021418812,,,,0.92,0.000302274,0.054569298,0.108836321,,,
0.93,0.943781979,0.982421925,1.021061871,,,,0.93,0.001302007,0.056652032,0.112002057,,,
0.94,0.946008614,0.983352587,1.020696559,,,,0.94,0.002360961,0.058801074,0.115241187,,,
0.95,0.948118679,0.984222132,1.020325585,,,,0.95,0.00348119,0.061018404,0.118555619,,,
0.96,0.950119441,0.985035358,1.019951276,,,,0.96,0.004664799,0.063306039,0.12194728,,,
0.97,0.952017644,0.985796631,1.019575617,,,,0.97,0.005913949,0.065666033,0.125418116,,,
0.98,0.953819554,0.986509923,1.019200291,,,,0.98,0.007230854,0.068100473,0.128970093,,,
0.99,0.955530997,0.987178855,1.018826712,,,,0.99,0.008617776,0.070611488,0.1326052,,,
1,0.957157394,0.987806727,1.018456061,,,,1,0.010077029,0.073201239,0.136325448,,,
1.01,0.958703794,0.988396552,1.01808931,,,,1.01,0.01161097,0.075871923,0.140132876,,,
1.02,0.960174904,0.988951081,1.017727257,,,,1.02,0.013222004,0.078625773,0.144029543,,,
1.03,0.961575114,0.989472829,1.017370545,,,,1.03,0.014912573,0.081465057,0.148017541,,,
1.04,0.962908521,0.989964102,1.017019683,,,,1.04,0.016685161,0.084392073,0.152098986,,,
1.05,0.964178954,0.990427011,1.016675067,,,,1.05,0.018542283,0.087409154,0.156276026,,,
1.06,0.965389991,0.990863496,1.016337,,,,1.06,0.020486486,0.090518662,0.160550838,,,
1.07,0.96654498,0.99127534,1.016005699,,,,1.07,0.022520343,0.093722988,0.164925633,,,
1.08,0.967647054,0.991664185,1.015681315,,,,1.08,0.024646449,0.097024551,0.169402653,,,
1.09,0.968699148,0.992031543,1.015363938,,,,1.09,0.02686741,0.100425793,0.173984175,,,
1.1,0.969704009,0.992378812,1.015053614,,,,1.1,0.029185847,0.10392918,0.178672512,,,
1.11,0.970664217,0.992707282,1.014750346,,,,1.11,0.031604381,0.107537196,0.183470012,,,
1.12,0.971582189,0.993018146,1.014454104,,,,1.12,0.034125628,0.111252344,0.18837906,,,
1.13,0.972460193,0.993312513,1.014164833,,,,1.13,0.036752193,0.115077138,0.193402082,,,
1.14,0.973300359,0.993591406,1.013882453,,,,1.14,0.039486659,0.1190141,0.19854154,,,
1.15,0.974104687,0.993855779,1.01360687,,,,1.15,0.042331578,0.123065758,0.203799938,,,
1.16,0.974875058,0.994106516,1.013337974,,,,1.16,0.045289463,0.127234642,0.20917982,,,
1.17,0.975613238,0.994344441,1.013075644,,,,1.17,0.048362773,0.131523272,0.214683772,,,
1.18,0.976320888,0.99457032,1.012819752,,,,1.18,0.051553904,0.135934162,0.220314421,,,
1.19,0.976999572,0.994784867,1.012570163,,,,1.19,0.054865177,0.140469806,0.226074436,,,
1.2,0.977650759,0.994988748,1.012326738,,,,1.2,0.058298821,0.145132676,0.231966531,,,
1.21,0.978275835,0.995182585,1.012089334,,,,1.21,0.061856963,0.149925211,0.237993458,,,
1.22,0.978876105,0.995366957,1.011857809,,,,1.22,0.065541608,0.154849812,0.244158015,,,
1.23,0.979452798,0.995542408,1.011632018,,,,1.23,0.069354627,0.159908833,0.250463039,,,
1.24,0.980007073,0.995709444,1.011411815,,,,1.24,0.073297736,0.165104572,0.256911407,,,
1.25,0.980540022,0.99586854,1.011197058,,,,1.25,0.077372484,0.170439258,0.263506032,,,
1.26,0.981052678,0.996020141,1.010987604,,,,1.26,0.081580227,0.175915046,0.270249865,,,
1.27,0.981546014,0.996164663,1.010783311,,,,1.27,0.085922117,0.181534001,0.277145885,,,
1.28,0.98202095,0.996302496,1.010584041,,,,1.28,0.090399077,0.187298088,0.2841971,,,
1.29,0.982478355,0.996434006,1.010389657,,,,1.29,0.095011783,0.19320916,0.291406537,,,
1.3,0.982919049,0.996559536,1.010200023,,,,1.3,0.099760648,0.199268941,0.298777234,,,
1.31,0.983343811,0.99667941,1.010015009,,,,1.31,0.104645796,0.205479016,0.306312236,,,
1.32,0.983753374,0.996793929,1.009834483,,,,1.32,0.109667049,0.211840812,0.314014575,,,
1.33,0.984148434,0.996903377,1.00965832,,,,1.33,0.114823907,0.218355584,0.321887262,,,
1.34,0.984529651,0.997008023,1.009486396,,,,1.34,0.120115531,0.225024399,0.329933267,,,
1.35,0.984897647,0.997108118,1.009318589,,,,1.35,0.125540728,0.231848114,0.3381555,,,
1.36,0.985253013,0.997203897,1.009154781,,,,1.36,0.13109794,0.238827363,0.346556785,,,
1.37,0.985596311,0.997295584,1.008994856,,,,1.37,0.136785231,0.245962532,0.355139834,,,
1.38,0.98592807,0.997383387,1.008838703,,,,1.38,0.142600283,0.253253747,0.363907211,,,
1.39,0.986248796,0.997467504,1.008686213,,,,1.39,0.14854039,0.260700843,0.372861295,,,
1.4,0.986558966,0.997548121,1.008537277,,,,1.4,0.154602463,0.268303352,0.382004241,,,
1.41,0.986859033,0.997625414,1.008391794,,,,1.41,0.160783031,0.276060478,0.391337925,,,
1.42,0.987149429,0.997699546,1.008249662,,,,1.42,0.167078253,0.283971072,0.400863891,,,
1.43,0.987430563,0.997770674,1.008110784,,,,1.43,0.17348394,0.292033617,0.410583295,,,
1.44,0.987702824,0.997838944,1.007975064,,,,1.44,0.179995569,0.3002462,0.420496831,,,
1.45,0.98796658,0.997904496,1.007842412,,,,1.45,0.186608317,0.308606492,0.430604666,,,
1.46,0.988222182,0.99796746,1.007712737,,,,1.46,0.193317095,0.317111728,0.440906362,,,
1.47,0.988469965,0.998027959,1.007585954,,,,1.47,0.200116584,0.325758688,0.451400792,,,
1.48,0.988710245,0.998086112,1.007461979,,,,1.48,0.207001285,0.334543672,0.46208606,,,
1.49,0.988943325,0.998142028,1.007340731,,,,1.49,0.213965563,0.343462489,0.472959415,,,
1.5,0.989169491,0.998195811,1.007222131,,,,1.5,0.221003706,0.352510436,0.484017166,,,
1.51,0.989389017,0.998247561,1.007106105,,,,1.51,0.228109977,0.361682289,0.4952546,,,
1.52,0.989602164,0.998297371,1.006992578,,,,1.52,0.235278668,0.370972285,0.506665902,,,
1.53,0.989809178,0.998345329,1.006881481,,,,1.53,0.242504163,0.380374124,0.518244086,,,
1.54,0.990010297,0.99839152,1.006772743,,,,1.54,0.249780984,0.389880957,0.529980929,,,
1.55,0.990205744,0.998436022,1.006666301,,,,1.55,0.257103846,0.399485388,0.54186693,,,
1.56,0.990395735,0.998478912,1.006562089,,,,1.56,0.264467699,0.409179481,0.553891263,,,
1.57,0.990580474,0.99852026,1.006460046,,,,1.57,0.271867767,0.41895477,0.566041772,,,
1.58,0.990760156,0.998560134,1.006360113,,,,1.58,0.279299576,0.42880227,0.578304964,,,
1.59,0.990934966,0.998598599,1.006262231,,,,1.59,0.286758971,0.438712504,0.590666037,,,
1.6,0.991105083,0.998635715,1.006166347,,,,1.6,0.294242131,0.448675527,0.603108924,,,
1.61,0.991270676,0.99867154,1.006072405,,,,1.61,0.301745561,0.458680964,0.615616367,,,
1.62,0.991431906,0.99870613,1.005980354,,,,1.62,0.309266084,0.468718045,0.628170006,,,
1.63,0.991588929,0.998739537,1.005890144,,,,1.63,0.316800818,0.47877566,0.640750501,,,
1.64,0.991741892,0.998771809,1.005801727,,,,1.64,0.324347143,0.488842406,0.653337669,,,
1.65,0.991890935,0.998802996,1.005715056,,,,1.65,0.331902659,0.498906652,0.665910645,,,
1.66,0.992036195,0.998833141,1.005630086,,,,1.66,0.339465146,0.508956604,0.678448061,,,
1.67,0.9921778,0.998862287,1.005546774,,,,1.67,0.347032502,0.518980373,0.690928243,,,
1.68,0.992315874,0.998890475,1.005465077,,,,1.68,0.354602699,0.528966054,0.703329408,,,
1.69,0.992450535,0.998917745,1.005384954,,,,1.69,0.362173719,0.538901802,0.715629885,,,
1.7,0.992581897,0.998944132,1.005306367,,,,1.7,0.3697435,0.548775914,0.727808327,,,
1.71,0.992710067,0.998969672,1.005229277,,,,1.71,0.377309891,0.558576907,0.739843924,,,
1.72,0.99283515,0.998994399,1.005153648,,,,1.72,0.384870595,0.568293603,0.751716611,,,
1.73,0.992957246,0.999018344,1.005079443,,,,1.73,0.392423136,0.577915203,0.76340727,,,
1.74,0.993076449,0.999041539,1.005006628,,,,1.74,0.399964825,0.587431366,0.774897906,,,
1.75,0.993192853,0.999064011,1.00493517,,,,1.75,0.407492737,0.596832275,0.786171813,,,
1.76,0.993306543,0.99908579,1.004865037,,,,1.76,0.415003693,0.606108704,0.797213714,,,
1.77,0.993417606,0.999106902,1.004796198,,,,1.77,0.422494266,0.615252071,0.808009877,,,
1.78,0.993526122,0.999127371,1.004728621,,,,1.78,0.429960779,0.62425449,0.818548201,,,
1.79,0.993632168,0.999147223,1.004662277,,,,1.79,0.437399328,0.633108802,0.828818276,,,
1.8,0.99373582,0.99916648,1.004597139,,,,1.8,0.444805801,0.641808606,0.838811411,,,
1.81,0.99383715,0.999185164,1.004533178,,,,1.81,0.45217592,0.650348279,0.848520638,,,
1.82,0.993936226,0.999203297,1.004470368,,,,1.82,0.459505271,0.658722974,0.857940677,,,
1.83,0.994033115,0.999220898,1.004408682,,,,1.83,0.466789359,0.666928625,0.867067892,,,
1.84,0.994127881,0.999237988,1.004348096,,,,1.84,0.474023646,0.674961926,0.875900206,,,
1.85,0.994220585,0.999254585,1.004288584,,,,1.85,0.481203612,0.68282031,0.884437009,,,
1.86,0.994311287,0.999270705,1.004230124,,,,1.86,0.488324798,0.69050192,0.892679042,,,
1.87,0.994400044,0.999286368,1.004172691,,,,1.87,0.495382859,0.698005566,0.900628273,,,
1.88,0.99448691,0.999301587,1.004116264,,,,1.88,0.502373611,0.705330685,0.90828776,,,
1.89,0.994571939,0.99931638,1.004060821,,,,1.89,0.509293072,0.712477296,0.91566152,,,
1.9,0.994655182,0.999330761,1.00400634,,,,1.9,0.516137502,0.719445943,0.922754384,,,
1.91,0.994736687,0.999344744,1.003952801,,,,1.91,0.522903428,0.726237649,0.929571869,,,
1.92,0.994816503,0.999358343,1.003900184,,,,1.92,0.529587672,0.732853864,0.936120055,,,
1.93,0.994894676,0.999371572,1.003848468,,,,1.93,0.536187365,0.739296416,0.942405466,,,
1.94,0.994971248,0.999384442,1.003797637,,,,1.94,0.542699953,0.745567462,0.948434971,,,
1.95,0.995046264,0.999396967,1.003747669,,,,1.95,0.549123202,0.751669447,0.954215692,,,
1.96,0.995119764,0.999409157,1.003698549,,,,1.96,0.555455188,0.75760506,0.959754932,,,
1.97,0.995191788,0.999421023,1.003650258,,,,1.97,0.561694291,0.763377199,0.965060107,,,
1.98,0.995262375,0.999432577,1.003602779,,,,1.98,0.56783918,0.76898894,0.9701387,,,
1.99,0.995331562,0.999443829,1.003556096,,,,1.99,0.573888795,0.774443503,0.974998211,,,
2,0.995399384,0.999454788,1.003510192,,,,2,0.579842331,0.77974423,0.979646129,,,
2.01,0.995465877,0.999465464,1.003465051,,,,2.01,0.585699218,0.784894561,0.984089904,,,
2.02,0.995531074,0.999475866,1.003420659,,,,2.02,0.591459104,0.789898013,0.988336921,,,
2.03,0.995595008,0.999486004,1.003377,,,,2.03,0.597121835,0.794758159,0.992394484,,,
2.04,0.99565771,0.999495884,1.003334059,,,,2.04,0.602687441,0.799478619,0.996269796,,,
2.05,0.995719211,0.999505517,1.003291822,,,,2.05,0.608156122,0.804063033,0.999969945,,,
2.06,0.99577954,0.999514908,1.003250276,,,,2.06,0.613528228,0.808515059,1.003501891,,,
2.07,0.995838726,0.999524066,1.003209407,,,,2.07,0.618804253,0.812838351,1.006872449,,,
2.08,0.995896797,0.999532999,1.0031692,,,,2.08,0.623984815,0.817036547,1.010088279,,,
2.09,0.99595378,0.999541712,1.003129645,,,,2.09,0.629070655,0.821113265,1.013155875,,,
2.1,0.9960097,0.999550213,1.003090727,,,,2.1,0.634062615,0.825072082,1.016081549,,,
2.11,0.996064583,0.999558509,1.003052434,,,,2.11,0.638961638,0.828916533,1.018871429,,,
2.12,0.996118453,0.999566604,1.003014755,,,,2.12,0.64376875,0.832650097,1.021531445,,,
2.13,0.996171335,0.999574506,1.002977678,,,,2.13,0.648485058,0.836276192,1.024067325,,,
2.14,0.99622325,0.99958222,1.00294119,,,,2.14,0.653111738,0.839798166,1.026484594,,,
2.15,0.996274223,0.999589752,1.002905282,,,,2.15,0.657650025,0.843219293,1.028788562,,,
2.16,0.996324274,0.999597107,1.002869941,,,,2.16,0.662101208,0.846542771,1.030984333,,,
2.17,0.996373424,0.999604291,1.002835158,,,,2.17,0.666466624,0.849771711,1.033076798,,,
2.18,0.996421694,0.999611308,1.002800921,,,,2.18,0.670747645,0.852909143,1.035070641,,,
2.19,0.996469105,0.999618162,1.00276722,,,,2.19,0.674945677,0.855958009,1.03697034,,,
2.2,0.996515674,0.99962486,1.002734046,,,,2.2,0.679062151,0.858921162,1.038780174,,,
2.21,0.996561422,0.999631405,1.002701388,,,,2.21,0.683098517,0.861801371,1.040504224,,,
2.22,0.996606366,0.999637801,1.002669237,,,,2.22,0.687056241,0.864601313,1.042146384,,,
2.23,0.996650524,0.999644054,1.002637583,,,,2.23,0.690936798,0.867323581,1.043710364,,,
2.24,0.996693914,0.999650166,1.002606418,,,,2.24,0.694741666,0.869970683,1.045199701,,,
2.25,0.996736552,0.999656142,1.002575732,,,,2.25,0.698472327,0.872545044,1.046617761,,,
2.26,0.996778454,0.999661985,1.002545516,,,,2.26,0.702130257,0.875049004,1.047967751,,,
2.27,0.996819637,0.9996677,1.002515762,,,,2.27,0.705716929,0.877484828,1.049252728,,,
2.28,0.996860116,0.999673289,1.002486462,,,,2.28,0.709233804,0.879854702,1.050475599,,,
2.29,0.996899907,0.999678757,1.002457607,,,,2.29,0.712682334,0.882160736,1.051639138,,,
2.3,0.996939023,0.999684106,1.002429189,,,,2.3,0.716063954,0.884404969,1.052745983,,,
2.31,0.996977479,0.999689339,1.0024012,,,,2.31,0.719380088,0.886589371,1.053798653,,,
2.32,0.997015289,0.999694461,1.002373632,,,,2.32,0.722632136,0.888715842,1.054799548,,,
2.33,0.997052467,0.999699473,1.002346479,,,,2.33,0.725821486,0.89078622,1.055750954,,,
2.34,0.997089026,0.999704379,1.002319732,,,,2.34,0.7289495,0.892802277,1.056655054,,,
2.35,0.997124978,0.999709181,1.002293384,,,,2.35,0.732017522,0.894765727,1.057513932,,,
2.36,0.997160337,0.999713883,1.002267428,,,,2.36,0.735026874,0.896678223,1.058329573,,,
2.37,0.997195114,0.999718486,1.002241858,,,,2.37,0.737978853,0.898541365,1.059103876,,,
2.38,0.997229321,0.999722993,1.002216665,,,,2.38,0.740874735,0.900356693,1.059838651,,,
2.39,0.997262971,0.999727408,1.002191844,,,,2.39,0.743715772,0.9021257,1.060535628,,,
2.4,0.997296074,0.999731731,1.002167389,,,,2.4,0.746503191,0.903849825,1.061196459,,,
2.41,0.997328641,0.999735966,1.002143291,,,,2.41,0.749238195,0.905530458,1.061822721,,,
2.42,0.997360683,0.999740115,1.002119546,,,,2.42,0.751921964,0.907168942,1.06241592,,,
2.43,0.997392211,0.99974418,1.002096148,,,,2.43,0.754555652,0.908766575,1.062977497,,,
2.44,0.997423235,0.999748162,1.002073089,,,,2.44,0.75714039,0.910324608,1.063508826,,,
2.45,0.997453765,0.999752065,1.002050365,,,,2.45,0.759677285,0.911844252,1.06401122,,,
2.46,0.997483811,0.99975589,1.002027968,,,,2.46,0.762167419,0.913326676,1.064485934,,,
2.47,0.997513382,0.999759639,1.002005895,,,,2.47,0.76461185,0.914773007,1.064934165,,,
2.48,0.997542488,0.999763313,1.001984139,,,,2.48,0.767011613,0.916184336,1.06535706,,,
2.49,0.997571137,0.999766916,1.001962694,,,,2.49,0.769367719,0.917561715,1.06575571,,,
2.5,0.997599339,0.999770447,1.001941556,,,,2.5,0.771681157,0.918906159,1.066131161,,,
2.51,0.997627102,0.99977391,1.001920718,,,,2.51,0.773952893,0.920218652,1.066484411,,,
2.52,0.997654435,0.999777306,1.001900177,,,,2.52,0.776183868,0.92150014,1.066816412,,,
2.53,0.997681345,0.999780636,1.001879927,,,,2.53,0.778375003,0.922751539,1.067128076,,,
2.54,0.997707842,0.999783902,1.001859962,,,,2.54,0.780527196,0.923973734,1.067420271,,,
2.55,0.997733932,0.999787105,1.001840278,,,,2.55,0.782641325,0.925167578,1.067693831,,,
2.56,0.997759625,0.999790248,1.001820871,,,,2.56,0.784718243,0.926333896,1.067949549,,,
2.57,0.997784926,0.999793331,1.001801735,,,,2.57,0.786758786,0.927473486,1.068188185,,,
2.58,0.997809844,0.999796355,1.001782867,,,,2.58,0.788763767,0.928587116,1.068410466,,,
2.59,0.997834385,0.999799323,1.001764261,,,,2.59,0.790733978,0.929675531,1.068617085,,,
2.6,0.997858557,0.999802235,1.001745913,,,,2.6,0.792670194,0.93073945,1.068808707,,,
2.61,0.997882367,0.999805093,1.001727819,,,,2.61,0.794573167,0.931779568,1.068985968,,,
2.62,0.997905821,0.999807898,1.001709975,,,,2.62,0.796443633,0.932796554,1.069149475,,,
2.63,0.997928926,0.999810651,1.001692376,,,,2.63,0.798282307,0.93379106,1.069299812,,,
2.64,0.997951689,0.999813354,1.001675019,,,,2.64,0.800089887,0.934763711,1.069437535,,,
2.65,0.997974114,0.999816007,1.001657899,,,,2.65,0.801867052,0.935715115,1.069563178,,,
2.66,0.99799621,0.999818611,1.001641012,,,,2.66,0.803614464,0.936645859,1.069677254,,,
2.67,0.998017981,0.999821168,1.001624355,,,,2.67,0.805332769,0.937556511,1.069780253,,,
2.68,0.998039434,0.999823679,1.001607924,,,,2.68,0.807022595,0.938447619,1.069872644,,,
2.69,0.998060575,0.999826145,1.001591715,,,,2.69,0.808684554,0.939319716,1.069954879,,,
2.7,0.998081408,0.999828567,1.001575725,,,,2.7,0.810319242,0.940173316,1.07002739,,,
2.71,0.99810194,0.999830945,1.00155995,,,,2.71,0.811927242,0.941008917,1.070090592,,,
2.72,0.998122176,0.999833281,1.001544386,,,,2.72,0.81350912,0.941827002,1.070144884,,,
2.73,0.998142121,0.999835576,1.001529031,,,,2.73,0.815065427,0.942628037,1.070190646,,,
2.74,0.99816178,0.99983783,1.00151388,,,,2.74,0.816596702,0.943412475,1.070228247,,,
2.75,0.998181159,0.999840044,1.00149893,,,,2.75,0.81810347,0.944180754,1.070258039,,,
2.76,0.998200262,0.99984222,1.001484179,,,,2.76,0.819586241,0.944933299,1.070280358,,,
2.77,0.998219094,0.999844358,1.001469622,,,,2.77,0.821045513,0.945670522,1.070295531,,,
2.78,0.99823766,0.999846459,1.001455258,,,,2.78,0.822481774,0.946392822,1.070303869,,,
2.79,0.998255964,0.999848523,1.001441082,,,,2.79,0.823895497,0.947100584,1.070305671,,,
2.8,0.998274012,0.999850552,1.001427092,,,,2.8,0.825287144,0.947794184,1.070301224,,,
2.81,0.998291807,0.999852546,1.001413285,,,,2.81,0.826657165,0.948473986,1.070290806,,,
2.82,0.998309354,0.999854506,1.001399658,,,,2.82,0.828006001,0.949140341,1.07027468,,,
2.83,0.998326657,0.999856432,1.001386208,,,,2.83,0.829334081,0.949793591,1.070253101,,,
