D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.727102627,0.291356302,0.039025624
0.01,0,7.44386E-12,9.45961E-11,,,
0.02,0,1.07206E-10,1.1435E-09,,,
0.03,0,5.26875E-10,4.98609E-09,,,
0.04,0,1.65976E-09,1.42938E-08,,,
0.05,0,4.08963E-09,3.25393E-08,,,
0.06,0,8.61686E-09,6.39984E-08,,,
0.07,0,1.62857E-08,1.13766E-07,,,
0.08,0,2.8412E-08,1.87779E-07,,,
0.09,0,4.66125E-08,2.92846E-07,,,
0.1,0,7.28339E-08,4.3668E-07,,,
0.11,0,1.09384E-07,6.27932E-07,,,
0.12,0,1.58961E-07,8.7623E-07,,,
0.13,0,2.24689E-07,1.19222E-06,,,
0.14,0,3.10149E-07,1.5876E-06,,,
0.15,0,4.19412E-07,2.07518E-06,,,
0.16,0,5.57075E-07,2.6689E-06,,,
0.17,0,7.28297E-07,3.3839E-06,,,
0.18,0,9.38834E-07,4.23656E-06,,,
0.19,0,1.19508E-06,5.24454E-06,,,
0.2,0,1.5041E-06,6.42684E-06,,,
0.21,0,1.87368E-06,7.80384E-06,,,
0.22,0,2.31234E-06,9.39736E-06,,,
0.23,0,2.82943E-06,1.12307E-05,,,
0.24,0,3.4351E-06,1.33287E-05,,,
0.25,0,4.14041E-06,1.57179E-05,,,
0.26,0,4.95733E-06,1.84263E-05,,,
0.27,0,5.8988E-06,2.14837E-05,,,
0.28,0,6.9788E-06,2.49217E-05,,,
0.29,0,8.21235E-06,2.87737E-05,,,
0.3,0,9.61559E-06,3.30749E-05,,,
0.31,0,1.12058E-05,3.78626E-05,,,
0.32,0,1.30016E-05,4.3176E-05,,,
0.33,0,1.50226E-05,4.90563E-05,,,
0.34,0,1.72901E-05,5.5547E-05,,,
0.35,0,1.98265E-05,6.26935E-05,,,
0.36,0,2.26556E-05,7.05437E-05,,,
0.37,0,2.58029E-05,7.91478E-05,,,
0.38,0,2.92953E-05,8.85582E-05,,,
0.39,0,3.31613E-05,9.88298E-05,,,
0.4,0,3.74312E-05,0.00011002,,,
0.41,0,4.21367E-05,0.000122189,,,
0.42,0,4.73117E-05,0.000135399,,,
0.43,0,5.29916E-05,0.000149716,,,
0.44,0,5.92138E-05,0.000165208,,,
0.45,0,6.60179E-05,0.000181945,,,
0.46,0,7.34451E-05,0.000200002,,,
0.47,0,8.15392E-05,0.000219455,,,
0.48,0,9.03457E-05,0.000240384,,,
0.49,0,9.99127E-05,0.000262873,,,
0.5,0,0.000110291,0.000287007,,,
0.51,0,0.000121532,0.000312875,,,
0.52,0,0.000133692,0.000340571,,,
0.53,0,0.000146828,0.00037019,,,
0.54,0,0.000161,0.000401833,,,
0.55,0,0.000176273,0.000435602,,,
0.56,0,0.00019271,0.000471603,,,
0.57,0,0.000210381,0.000509949,,,
0.58,0,0.000229358,0.000550751,,,
0.59,0,0.000249715,0.00059413,,,
0.6,0,0.000271529,0.000640206,,,
0.61,0,0.000294881,0.000689105,,,
0.62,0,0.000319856,0.000740957,,,
0.63,0,0.00034654,0.000795897,,,
0.64,0,0.000375025,0.000854063,,,
0.65,0,0.000405405,0.000915596,,,
0.66,0,0.000437777,0.000980644,,,
0.67,0,0.000472244,0.001049359,,,
0.68,0,0.00050891,0.001121895,,,
0.69,0,0.000547886,0.001198414,,,
0.7,0,0.000589284,0.001279079,,,
0.71,0,0.000633222,0.001364061,,,
0.72,0,0.00067982,0.001453534,,,
0.73,0,0.000729206,0.001547677,,,
0.74,0,0.000781509,0.001646674,,,
0.75,0,0.000836863,0.001750715,,,
0.76,0,0.000895408,0.001859993,,,
0.77,0,0.000957287,0.001974708,,,
0.78,0,0.001022649,0.002095063,,,
0.79,0,0.001091647,0.00222127,,,
0.8,0,0.00116444,0.002353542,,,
0.81,0,0.00124119,0.0024921,,,
0.82,6.96294E-06,0.001322066,0.00263717,,,
0.83,2.55029E-05,0.001407243,0.002788982,,,
0.84,4.6021E-05,0.001496898,0.002947774,,,
0.85,6.86438E-05,0.001591216,0.003113789,,,
0.86,9.35033E-05,0.001690388,0.003287273,,,
0.87,0.000120737,0.00179461,0.003468482,,,
0.88,0.000150489,0.001904081,0.003657674,,,
0.89,0.000182907,0.002019011,0.003855115,,,
0.9,0.000218148,0.002139612,0.004061076,,,
0.91,0.000256373,0.002266104,0.004275835,,,
0.92,0.00029775,0.002398712,0.004499674,,,
0.93,0.000342452,0.002537667,0.004732883,,,
0.94,0.000390662,0.002683209,0.004975756,,,
0.95,0.000442566,0.002835581,0.005228596,,,
0.96,0.000498361,0.002995036,0.00549171,,,
0.97,0.000558248,0.003161829,0.005765411,,,
0.98,0.000622436,0.003336227,0.006050018,,,
0.99,0.000691143,0.003518501,0.006345859,,,
1,0.000764593,0.003708929,0.006653265,,,
1.01,0.000843018,0.003907797,0.006972575,,,
1.02,0.00092666,0.004115396,0.007304132,,,
1.03,0.001015765,0.004332027,0.00764829,,,
