D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,3.256127572,0.175542409,0.044390073
0.01,0,1.53197E-14,3.76031E-13,,,
0.02,0,3.67922E-13,7.19528E-12,,,
0.03,0,2.46981E-12,4.08383E-11,,,
0.04,0,9.76135E-12,1.40926E-10,,,
0.05,0,2.87606E-11,3.70265E-10,,,
0.06,0,7.02421E-11,8.18743E-10,,,
0.07,0,1.50548E-10,1.60732E-09,,,
0.08,0,2.93037E-10,2.89221E-09,,,
0.09,0,5.29666E-10,4.86921E-09,,,
0.1,0,9.02714E-10,7.77833E-09,,,
0.11,0,1.46665E-09,1.19085E-08,,,
0.12,0,2.29015E-09,1.76028E-08,,,
0.13,0,3.45824E-09,2.52635E-08,,,
0.14,0,5.07463E-09,3.53576E-08,,,
0.15,0,7.26415E-09,4.84229E-08,,,
0.16,0,1.01754E-08,6.50736E-08,,,
0.17,0,1.39835E-08,8.60067E-08,,,
0.18,0,1.88932E-08,1.12009E-07,,,
0.19,0,2.51416E-08,1.43962E-07,,,
0.2,0,3.30019E-08,1.82851E-07,,,
0.21,0,4.27866E-08,2.29773E-07,,,
0.22,0,5.48512E-08,2.85942E-07,,,
0.23,0,6.95982E-08,3.52695E-07,,,
0.24,0,8.74806E-08,4.31507E-07,,,
0.25,0,1.09007E-07,5.23992E-07,,,
0.26,0,1.34745E-07,6.31916E-07,,,
0.27,0,1.65326E-07,7.57202E-07,,,
0.28,0,2.01451E-07,9.01944E-07,,,
0.29,0,2.43895E-07,1.06841E-06,,,
0.3,0,2.93512E-07,1.25907E-06,,,
0.31,0,3.5124E-07,1.47656E-06,,,
0.32,0,4.18108E-07,1.72376E-06,,,
0.33,0,4.9524E-07,2.00375E-06,,,
0.34,0,5.83864E-07,2.31983E-06,,,
0.35,0,6.85317E-07,2.67555E-06,,,
0.36,0,8.01048E-07,3.07473E-06,,,
0.37,0,9.32633E-07,3.52141E-06,,,
0.38,0,1.08177E-06,4.01995E-06,,,
0.39,0,1.25031E-06,4.57496E-06,,,
0.4,0,1.44022E-06,5.19138E-06,,,
0.41,0,1.65365E-06,5.87444E-06,,,
0.42,0,1.8929E-06,6.62971E-06,,,
0.43,0,2.16042E-06,7.4631E-06,,,
0.44,0,2.45886E-06,8.38085E-06,,,
0.45,0,2.79106E-06,9.3896E-06,,,
0.46,0,3.16003E-06,1.04964E-05,,,
0.47,0,3.56901E-06,1.17085E-05,,,
0.48,0,4.02146E-06,1.30339E-05,,,
0.49,0,4.52103E-06,1.44808E-05,,,
0.5,0,5.07165E-06,1.60578E-05,,,
0.51,0,5.67746E-06,1.77741E-05,,,
0.52,0,6.3429E-06,1.96393E-05,,,
0.53,0,7.07264E-06,2.16636E-05,,,
0.54,0,7.87165E-06,2.38575E-05,,,
0.55,0,8.7452E-06,2.62323E-05,,,
0.56,0,9.69886E-06,2.87995E-05,,,
0.57,0,1.07385E-05,3.15716E-05,,,
0.58,0,1.18704E-05,3.45613E-05,,,
0.59,0,1.31011E-05,3.77821E-05,,,
0.6,0,1.44375E-05,4.1248E-05,,,
0.61,0,1.5887E-05,4.49738E-05,,,
0.62,0,1.74572E-05,4.89748E-05,,,
0.63,0,1.91563E-05,5.32671E-05,,,
0.64,0,2.09928E-05,5.78675E-05,,,
0.65,0,2.29756E-05,6.27935E-05,,,
0.66,0,2.51143E-05,6.80632E-05,,,
0.67,0,2.74186E-05,7.36957E-05,,,
0.68,0,2.98989E-05,7.97108E-05,,,
0.69,0,3.25663E-05,8.6129E-05,,,
0.7,0,3.5432E-05,9.29719E-05,,,
0.71,0,3.85081E-05,0.000100262,,,
0.72,0,4.18071E-05,0.000108022,,,
0.73,0,4.53421E-05,0.000116276,,,
0.74,0,4.91269E-05,0.000125049,,,
0.75,0,5.31757E-05,0.000134368,,,
0.76,0,5.75036E-05,0.000144259,,,
0.77,0,6.21262E-05,0.000154751,,,
0.78,0,6.70599E-05,0.000165872,,,
0.79,0,7.23218E-05,0.000177652,,,
0.8,0,7.79297E-05,0.000190123,,,
0.81,0,8.39021E-05,0.000203317,,,
0.82,0,9.02584E-05,0.000217268,,,
0.83,0,9.70188E-05,0.00023201,,,
0.84,0,0.000104204,0.000247579,,,
0.85,0,0.000111837,0.000264013,,,
0.86,0,0.000119939,0.000281349,,,
0.87,0,0.000128535,0.000299627,,,
0.88,0,0.000137648,0.00031889,,,
0.89,0,0.000147306,0.000339178,,,
0.9,0,0.000157533,0.000360536,,,
0.91,0,0.000168359,0.000383009,,,
0.92,0,0.000179811,0.000406643,,,
0.93,0,0.00019192,0.000431488,,,
0.94,0,0.000204716,0.000457593,,,
0.95,0,0.000218231,0.000485009,,,
0.96,0,0.0002325,0.000513789,,,
0.97,0,0.000247556,0.000543988,,,
0.98,0,0.000263435,0.000575662,,,
0.99,0,0.000280174,0.000608868,,,
1,0,0.000297812,0.000643668,,,
1.01,0,0.000316389,0.000680122,,,
1.02,0,0.000335945,0.000718294,,,
1.03,0,0.000356524,0.000758249,,,
1.04,0,0.00037817,0.000800054,,,
1.05,0,0.000400928,0.000843778,,,
1.06,0,0.000424845,0.000889492,,,
1.07,0,0.000449971,0.00093727,,,
1.08,0,0.000476357,0.000987187,,,
1.09,0,0.000504054,0.00103932,,,
1.1,0,0.000533116,0.001093749,,,
1.11,0,0.000563599,0.001150554,,,
1.12,0,0.000595562,0.001209821,,,
1.13,0,0.000629062,0.001271636,,,
1.14,0,0.000664163,0.001336086,,,
1.15,0,0.000700927,0.001403263,,,
1.16,5.57836E-06,0.000739419,0.00147326,,,
1.17,1.32428E-05,0.000779708,0.001546173,,,
1.18,2.16248E-05,0.000821863,0.001622101,,,
1.19,3.07672E-05,0.000865956,0.001701144,,,
1.2,4.07147E-05,0.00091206,0.001783406,,,
1.21,5.1514E-05,0.000960253,0.001868993,,,
1.22,6.32136E-05,0.001010614,0.001958014,,,
1.23,7.58643E-05,0.001063222,0.00205058,,,
1.24,8.95188E-05,0.001118163,0.002146806,,,
1.25,0.000104232,0.001175521,0.00224681,,,
1.26,0.000120061,0.001235386,0.002350711,,,
1.27,0.000137066,0.001297849,0.002458633,,,
1.28,0.000155308,0.001363005,0.002570701,,,
1.29,0.000174852,0.001430949,0.002687046,,,
1.3,0.000195765,0.001501782,0.002807799,,,
1.31,0.000218116,0.001575607,0.002933097,,,
1.32,0.000241978,0.001652527,0.003063077,,,
1.33,0.000267425,0.001732653,0.003197881,,,
1.34,0.000294536,0.001816096,0.003337656,,,
1.35,0.000323391,0.00190297,0.00348255,,,
1.36,0.000354074,0.001993394,0.003632714,,,
1.37,0.000386671,0.002087488,0.003788306,,,
1.38,0.000421274,0.002185378,0.003949483,,,
1.39,0.000457974,0.002287192,0.004116409,,,
1.4,0.00049687,0.00239306,0.00428925,,,
1.41,0.000538061,0.002503118,0.004468176,,,
1.42,0.00058165,0.002617506,0.004653362,,,
1.43,0.000627746,0.002736365,0.004844985,,,
1.44,0.000676459,0.002859843,0.005043227,,,
1.45,0.000727904,0.002988089,0.005248273,,,
1.46,0.0007822,0.003121257,0.005460314,,,
1.47,0.00083947,0.003259506,0.005679543,,,
1.48,0.000899841,0.003402999,0.005906157,,,
1.49,0.000963444,0.003551902,0.006140359,,,
1.5,0.001030415,0.003706385,0.006382356,,,
1.51,0.001100894,0.003866625,0.006632357,,,
1.52,0.001175025,0.004032802,0.006890579,,,
1.53,0.001252958,0.004205099,0.007157239,,,
1.54,0.001334848,0.004383705,0.007432563,,,
1.55,0.001420852,0.004568816,0.007716779,,,
1.56,0.001511136,0.004760628,0.00801012,,,
1.57,0.001605868,0.004959345,0.008312823,,,
1.58,0.001705222,0.005165177,0.008625132,,,
1.59,0.001809379,0.005378337,0.008947294,,,
1.6,0.001918524,0.005599043,0.009279561,,,
1.61,0.002032848,0.005827519,0.00962219,,,
1.62,0.002152547,0.006063995,0.009975443,,,
1.63,0.002277824,0.006308707,0.010339589,,,
1.64,0.002408888,0.006561893,0.010714899,,,
1.65,0.002545952,0.006823801,0.011101651,,,
1.66,0.002689238,0.007094683,0.011500128,,,
1.67,0.002838973,0.007374796,0.011910619,,,
1.68,0.00299539,0.007664403,0.012333416,,,
1.69,0.003158731,0.007963775,0.01276882,,,
1.7,0.003329241,0.008273188,0.013217135,,,
1.71,0.003507174,0.008592923,0.013678672,,,
1.72,0.003692792,0.008923269,0.014153746,,,
1.73,0.003886363,0.009264521,0.01464268,,,
1.74,0.004088161,0.009616981,0.015145801,,,
1.75,0.004298469,0.009980956,0.015663443,,,
1.76,0.004517578,0.010356761,0.016195945,,,
