D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.903372865,0.393855112,0.048333116
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,4.50507E-18,6.66705E-17,,,
0.05,0,1.20341E-16,1.61319E-15,,,
0.06,0,1.54203E-15,1.94167E-14,,,
0.07,0,1.23576E-14,1.47127E-13,,,
0.08,0,7.09872E-14,8.02522E-13,,,
0.09,0,3.18396E-13,3.42868E-12,,,
0.1,0,1.18025E-12,1.21378E-11,,,
0.11,0,3.76219E-12,3.70312E-11,,,
0.12,0,1.06136E-11,1.00175E-10,,,
0.13,0,2.7074E-11,2.45437E-10,,,
0.14,0,6.34808E-11,5.53535E-10,,,
0.15,0,1.38577E-10,1.16379E-09,,,
0.16,0,2.84526E-10,2.30405E-09,,,
0.17,0,5.53985E-10,4.33027E-09,,,
0.18,0,1.02976E-09,7.77717E-09,,,
0.19,0,1.83756E-09,1.34211E-08,,,
0.2,0,3.16254E-09,2.23566E-08,,,
0.21,0,5.27006E-09,3.60868E-08,,,
0.22,0,8.53154E-09,5.66294E-08,,,
0.23,0,1.34558E-08,8.6638E-08,,,
0.24,0,2.07268E-08,1.2954E-07,,,
0.25,0,3.12483E-08,1.89689E-07,,,
0.26,0,4.61957E-08,2.72538E-07,,,
0.27,0,6.70766E-08,3.84822E-07,,,
0.28,0,9.57997E-08,5.3476E-07,,,
0.29,0,1.34753E-07,7.32279E-07,,,
0.3,0,1.86893E-07,9.89239E-07,,,
0.31,0,2.5584E-07,1.31969E-06,,,
0.32,0,3.45992E-07,1.74011E-06,,,
0.33,0,4.6264E-07,2.26972E-06,,,
0.34,0,6.12103E-07,2.93073E-06,,,
0.35,0,8.0187E-07,3.74868E-06,,,
0.36,0,1.04076E-06,4.75269E-06,,,
0.37,0,1.33907E-06,5.97583E-06,,,
0.38,0,1.70878E-06,7.45543E-06,,,
0.39,0,2.16373E-06,9.23342E-06,,,
0.4,0,2.71983E-06,1.13567E-05,,,
0.41,0,3.39527E-06,1.38772E-05,,,
0.42,0,4.21073E-06,1.6853E-05,,,
0.43,0,5.18966E-06,2.03476E-05,,,
0.44,0,6.35848E-06,2.44311E-05,,,
0.45,0,7.74689E-06,2.91803E-05,,,
0.46,0,9.38808E-06,3.46789E-05,,,
0.47,0,1.13191E-05,4.10181E-05,,,
0.48,0,1.35809E-05,4.82968E-05,,,
0.49,0,1.62191E-05,5.66218E-05,,,
0.5,0,1.92839E-05,6.61086E-05,,,
0.51,0,2.28302E-05,7.6881E-05,,,
0.52,0,2.69187E-05,8.90721E-05,,,
0.53,0,3.16154E-05,0.000102824,,,
0.54,0,3.69923E-05,0.000118289,,,
0.55,0,4.31276E-05,0.000135629,,,
0.56,0,5.01063E-05,0.000155016,,,
0.57,0,5.80201E-05,0.000176631,,,
0.58,0,6.69681E-05,0.000200668,,,
0.59,0,7.70568E-05,0.00022733,,,
0.6,0,8.84006E-05,0.000256832,,,
0.61,0,0.000101122,0.000289399,,,
0.62,0,0.000115353,0.000325268,,,
0.63,0,0.000131232,0.000364688,,,
0.64,0,0.000148908,0.000407918,,,
0.65,0,0.000168541,0.000455229,,,
0.66,0,0.000190297,0.000506904,,,
0.67,0,0.000214355,0.000563237,,,
0.68,0,0.000240901,0.000624533,,,
0.69,0,0.000270135,0.000691111,,,
0.7,0,0.000302265,0.000763298,,,
0.71,0,0.00033751,0.000841434,,,
0.72,0,0.000376099,0.00092587,,,
0.73,0,0.000418275,0.001016969,,,
0.74,0,0.00046429,0.001115103,,,
0.75,0,0.000514406,0.001220655,,,
0.76,0,0.000568898,0.001334019,,,
0.77,0,0.000628053,0.0014556,,,
0.78,0,0.000692168,0.00158581,,,
0.79,0,0.000761553,0.001725074,,,
0.8,0,0.000836526,0.001873824,,,
0.81,0,0.00091742,0.0020325,,,
0.82,0,0.001004577,0.002201552,,,
0.83,0,0.001098353,0.002381438,,,
0.84,0,0.001199111,0.002572624,,,
0.85,0,0.001307228,0.00277558,,,
0.86,0,0.001423091,0.002990787,,,
0.87,0,0.001547096,0.00321873,,,
0.88,0,0.001679653,0.003459899,,,
0.89,0,0.001821178,0.00371479,,,
0.9,0,0.001972099,0.003983904,,,
0.91,0,0.002132853,0.004267745,,,
0.92,4.09516E-05,0.002303887,0.004566823,,,
0.93,8.96647E-05,0.002485656,0.004881647,,,
0.94,0.000144514,0.002678623,0.005212732,,,
0.95,0.000205928,0.002883261,0.005560593,,,
0.96,0.000274349,0.003100048,0.005925747,,,
0.97,0.000350233,0.003329473,0.006308712,,,
0.98,0.000434051,0.003572028,0.006710004,,,
0.99,0.000526284,0.003828213,0.007130142,,,
1,0.00062743,0.004098535,0.00756964,,,
1.01,0.000737997,0.004383506,0.008029014,,,
1.02,0.000858505,0.00468364,0.008508776,,,
1.03,0.000989487,0.00499946,0.009009434,,,
1.04,0.001131485,0.00533149,0.009531495,,,
1.05,0.001285055,0.005680258,0.010075461,,,
1.06,0.001450758,0.006046294,0.01064183,,,
1.07,0.001629169,0.006430131,0.011231093,,,
1.08,0.00182087,0.006832304,0.011843738,,,
1.09,0.002026451,0.007253349,0.012480247,,,
1.1,0.002246509,0.007693801,0.013141093,,,
1.11,0.002481649,0.008154196,0.013826743,,,
1.12,0.002732481,0.008635069,0.014537657,,,
1.13,0.002999623,0.009136955,0.015274288,,,
1.14,0.003283694,0.009660386,0.016037078,,,
1.15,0.003585319,0.01020589,0.016826461,,,
1.16,0.003905127,0.010773995,0.017642863,,,
1.17,0.004243748,0.011365223,0.018486699,,,
1.18,0.004601813,0.011980093,0.019358374,,,
1.19,0.004979955,0.012619119,0.020258283,,,
1.2,0.005378808,0.013282809,0.02118681,,,
1.21,0.005799004,0.013971666,0.022144328,,,
1.22,0.006241173,0.014686186,0.023131199,,,
1.23,0.006705944,0.015426857,0.024147771,,,
1.24,0.007193942,0.016194163,0.025194383,,,
1.25,0.007705788,0.016988575,0.026271361,,,
1.26,0.008242099,0.017810558,0.027379017,,,
1.27,0.008803486,0.01866057,0.028517653,,,
1.28,0.009390554,0.019539055,0.029687556,,,
1.29,0.010003901,0.020446451,0.030889001,,,
1.3,0.010644116,0.021383182,0.032122249,,,
1.31,0.011311781,0.022349665,0.033387549,,,
1.32,0.012007467,0.023346302,0.034685136,,,
1.33,0.012731737,0.024373485,0.036015232,,,
1.34,0.013485142,0.025431594,0.037378045,,,
1.35,0.014268222,0.026520996,0.03877377,,,
1.36,0.015081504,0.027642046,0.040202588,,,
1.37,0.015925503,0.028795084,0.041664666,,,
1.38,0.01680072,0.029980439,0.043160159,,,
1.39,0.017707643,0.031198425,0.044689206,,,
1.4,0.018646745,0.03244934,0.046251936,,,
1.41,0.019618482,0.033733472,0.047848462,,,
1.42,0.020623296,0.035051089,0.049478883,,,
