D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0.000226707,0.001311093,1.273186681,1.275809969,0.211402427
0.01,0,0.016149382,0.051957006,,,
0.02,0,0.023842541,0.070678891,,,
0.03,0,0.030249581,0.085030564,,,
0.04,0,0.036010464,0.097199002,,,
0.05,0,0.041371153,0.108003585,,,
0.06,0,0.046456879,0.117855396,,,
0.07,0,0.051341471,0.126994544,,,
0.08,0,0.056072637,0.135575308,,,
0.09,0,0.060683221,0.143703558,,,
0.1,0,0.0651969,0.151455547,,,
0.11,0,0.069631355,0.158888265,,,
0.12,0,0.07400016,0.166045572,,,
0.13,0,0.078313972,0.172962035,,,
0.14,0,0.082581307,0.179665436,,,
0.15,0,0.086809074,0.186178477,,,
0.16,0,0.091002951,0.192519969,,,
0.17,0,0.095167649,0.19870569,,,
0.18,0,0.099307116,0.204749013,,,
0.19,0,0.103424681,0.210661379,,,
0.2,0,0.107523172,0.216452653,,,
0.21,0.001078592,0.111605,0.222131407,,,
0.22,0.003639327,0.115672232,0.227705137,,,
0.23,0.006272857,0.119726644,0.233180432,,,
0.24,0.008976415,0.123769768,0.238563121,,,
0.25,0.011747467,0.127802924,0.243858381,,,
0.26,0.014583675,0.131827253,0.249070831,,,
0.27,0.017482871,0.13584374,0.25420461,,,
0.28,0.020443032,0.139853235,0.259263439,,,
0.29,0.023462266,0.14385647,0.264250674,,,
0.3,0.02653879,0.147854072,0.269169355,,,
0.31,0.029670917,0.151846579,0.27402224,,,
0.32,0.032857049,0.155834444,0.278811839,,,
0.33,0.036095662,0.159818053,0.283540444,,,
0.34,0.039385297,0.163797724,0.288210152,,,
0.35,0.042724558,0.16777372,0.292822883,,,
0.36,0.046112099,0.171746251,0.297380404,,,
0.37,0.049546622,0.175715482,0.301884342,,,
0.38,0.053026872,0.179681535,0.306336198,,,
0.39,0.05655163,0.183644494,0.310737359,,,
0.4,0.060119713,0.187604412,0.31508911,,,
0.41,0.063729967,0.191561306,0.319392645,,,
0.42,0.067381267,0.19551517,0.323649073,,,
0.43,0.071072511,0.199465968,0.327859425,,,
0.44,0.074802621,0.203413643,0.332024666,,,
0.45,0.078570539,0.207358118,0.336145696,,,
0.46,0.082375226,0.211299292,0.340223358,,,
0.47,0.086215658,0.215237051,0.344258444,,,
0.48,0.090090829,0.219171262,0.348251696,,,
0.49,0.093999744,0.223101779,0.352203814,,,
0.5,0.097941422,0.22702844,0.356115458,,,
0.51,0.101914895,0.230951073,0.359987251,,,
0.52,0.105919204,0.234869493,0.363819783,,,
0.53,0.109953399,0.238783506,0.367613613,,,
0.54,0.114016542,0.242692908,0.371369275,,,
0.55,0.1181077,0.246597486,0.375087273,,,
0.56,0.122225948,0.25049702,0.378768092,,,
0.57,0.126370371,0.254391283,0.382412195,,,
0.58,0.130540056,0.25828004,0.386020023,,,
0.59,0.134734099,0.262163052,0.389592004,,,
0.6,0.138951601,0.266040074,0.393128547,,,
0.61,0.143191668,0.269910858,0.396630048,,,
0.62,0.14745341,0.27377515,0.40009689,,,
0.63,0.151735942,0.277632693,0.403529443,,,
0.64,0.156038384,0.281483226,0.406928069,,,
0.65,0.160359858,0.285326489,0.410293119,,,
0.66,0.164699491,0.289162214,0.413624937,,,
0.67,0.169056415,0.292990136,0.416923858,,,
0.68,0.173429761,0.296809987,0.420190213,,,
0.69,0.177818666,0.300621496,0.423424326,,,
0.7,0.182222271,0.304424394,0.426626516,,,
0.71,0.186639717,0.308218409,0.429797101,,,
0.72,0.191070149,0.312003271,0.432936393,,,
0.73,0.195512715,0.315778709,0.436044703,,,
0.74,0.199966563,0.319544451,0.439122339,,,
0.75,0.204430848,0.323300229,0.44216961,,,
0.76,0.208904721,0.327045772,0.445186823,,,
0.77,0.213387342,0.330780813,0.448174285,,,
0.78,0.217877866,0.334505086,0.451132305,,,
0.79,0.222375457,0.338218324,0.45406119,,,
0.8,0.226879275,0.341920264,0.456961253,,,
0.81,0.231388486,0.345610645,0.459832804,,,
0.82,0.235902255,0.349289207,0.46267616,,,
0.83,0.240419752,0.352955694,0.465491637,,,
0.84,0.244940145,0.356609851,0.468279557,,,
0.85,0.249462607,0.360251425,0.471040244,,,
0.86,0.253986311,0.363880168,0.473774026,,,
0.87,0.258510432,0.367495834,0.476481236,,,
0.88,0.263034148,0.37109818,0.479162212,,,
0.89,0.267556637,0.374686966,0.481817294,,,
0.9,0.27207708,0.378261955,0.484446831,,,
0.91,0.276594658,0.381822916,0.487051174,,,
0.92,0.281108556,0.385369619,0.489630682,,,
0.93,0.285617959,0.388901839,0.492185718,,,
0.94,0.290122055,0.392419354,0.494716653,,,
0.95,0.294620032,0.395921948,0.497223863,,,
0.96,0.299111082,0.399409406,0.499707731,,,
0.97,0.303594398,0.402881522,0.502168645,,,
0.98,0.308069174,0.406338088,0.504607003,,,
0.99,0.312534607,0.409778907,0.507023207,,,
1,0.316989896,0.413203782,0.509417668,,,
1.01,0.321434242,0.416612522,0.511790802,,,
1.02,0.325866847,0.42000494,0.514143034,,,
1.03,0.330286916,0.423380857,0.516474797,,,
1.04,0.334693657,0.426740094,0.51878653,,,
1.05,0.33908628,0.43008248,0.521078679,,,
1.06,0.343463996,0.433407848,0.5233517,,,
1.07,0.34782602,0.436716037,0.525606054,,,
1.08,0.352171569,0.44000689,0.52784221,,,
1.09,0.356499864,0.443280256,0.530060647,,,
1.1,0.360810127,0.446535988,0.532261848,,,
1.11,0.365101583,0.449773945,0.534446307,,,
