D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,2.36663E-16,3.56936E-15,3.93404631,0.557096586,0.068242811
0.01,0,1.11062E-07,4.95073E-07,,,
0.02,0,5.86799E-07,2.2384E-06,,,
0.03,0,1.58157E-06,5.4957E-06,,,
0.04,0,3.22354E-06,1.04769E-05,,,
0.05,0,5.6292E-06,1.73662E-05,,,
0.06,0,8.90803E-06,2.63315E-05,,,
0.07,0,1.31648E-05,3.75293E-05,,,
0.08,0,1.85008E-05,5.11078E-05,,,
0.09,0,2.50147E-05,6.72083E-05,,,
0.1,0,3.28031E-05,8.59666E-05,,,
0.11,0,4.19611E-05,0.000107514,,,
0.12,0,5.25822E-05,0.000131977,,,
0.13,0,6.4759E-05,0.00015948,,,
0.14,0,7.85831E-05,0.000190144,,,
0.15,0,9.41452E-05,0.000224086,,,
0.16,0,0.000111535,0.000261423,,,
0.17,0,0.000130843,0.000302267,,,
0.18,0,0.000152157,0.000346731,,,
0.19,0,0.000175567,0.000394923,,,
0.2,0,0.000201159,0.000446952,,,
0.21,0,0.000229023,0.000502923,,,
0.22,0,0.000259244,0.000562943,,,
0.23,0,0.000291912,0.000627113,,,
0.24,0,0.000327111,0.000695536,,,
0.25,0,0.00036493,0.000768314,,,
0.26,0,0.000405455,0.000845545,,,
0.27,0,0.000448771,0.000927327,,,
0.28,0,0.000494965,0.00101376,,,
0.29,0,0.000544124,0.001104938,,,
0.3,0,0.000596332,0.001200957,,,
0.31,1.43978E-06,0.000651676,0.001301912,,,
0.32,1.25857E-05,0.000710241,0.001407896,,,
0.33,2.52232E-05,0.000772113,0.001519002,,,
0.34,3.94311E-05,0.000837376,0.001635322,,,
0.35,5.52891E-05,0.000906117,0.001756945,,,
0.36,7.28773E-05,0.00097842,0.001883963,,,
0.37,9.22768E-05,0.00105437,0.002016464,,,
0.38,0.000113569,0.001134053,0.002154537,,,
0.39,0.000136835,0.001217552,0.00229827,,,
0.4,0.000162159,0.001304954,0.002447748,,,
0.41,0.000189624,0.001396341,0.002603059,,,
0.42,0.000219312,0.0014918,0.002764288,,,
0.43,0.000251308,0.001591414,0.002931519,,,
0.44,0.000285698,0.001695267,0.003104837,,,
0.45,0.000322566,0.001803444,0.003284323,,,
0.46,0.000361998,0.00191603,0.003470061,,,
0.47,0.00040408,0.002033106,0.003662133,,,
0.48,0.000448899,0.002154759,0.003860619,,,
0.49,0.000496542,0.002281071,0.0040656,,,
0.5,0.000547097,0.002412126,0.004277156,,,
0.51,0.000600652,0.002548008,0.004495364,,,
0.52,0.000657294,0.0026888,0.004720305,,,
0.53,0.000717114,0.002834584,0.004952054,,,
0.54,0.0007802,0.002985445,0.00519069,,,
0.55,0.000846642,0.003141465,0.005436288,,,
0.56,0.00091653,0.003302726,0.005688923,,,
0.57,0.000989954,0.003469312,0.005948671,,,
0.58,0.001067005,0.003641305,0.006215606,,,
0.59,0.001147773,0.003818787,0.006489801,,,
0.6,0.001232351,0.00400184,0.006771328,,,
0.61,0.00132083,0.004190546,0.007060261,,,
0.62,0.001413302,0.004384986,0.00735667,,,
0.63,0.001509858,0.004585242,0.007660626,,,
0.64,0.001610592,0.004791396,0.007972199,,,
0.65,0.001715595,0.005003527,0.008291459,,,
0.66,0.001824962,0.005221718,0.008618474,,,
0.67,0.001938785,0.005446048,0.008953311,,,
0.68,0.002057157,0.005676598,0.009296039,,,
0.69,0.002180172,0.005913448,0.009646723,,,
0.7,0.002307923,0.006156677,0.01000543,,,
0.71,0.002440505,0.006406365,0.010372225,,,
0.72,0.002578011,0.006662591,0.010747171,,,
0.73,0.002720536,0.006925435,0.011130333,,,
0.74,0.002868173,0.007194974,0.011521774,,,
0.75,0.003021017,0.007471286,0.011921556,,,
0.76,0.003179163,0.007754451,0.012329739,,,
0.77,0.003342704,0.008044545,0.012746386,,,
0.78,0.003511735,0.008341646,0.013171556,,,
0.79,0.003686352,0.00864583,0.013605308,,,
0.8,0.003866647,0.008957174,0.0140477,,,
0.81,0.004052717,0.009275754,0.014498792,,,
0.82,0.004244654,0.009601646,0.014958639,,,
0.83,0.004442554,0.009934926,0.015427297,,,
0.84,0.004646512,0.010275668,0.015904824,,,
