D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.563021447,0.325030343,0.040099254
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,0,0,,,
0.05,0,1.01739E-18,3.64513E-17,,,
0.06,0,1.95211E-17,6.37182E-16,,,
0.07,0,2.05576E-16,6.45118E-15,,,
0.08,0,1.46981E-15,4.44987E-14,,,
0.09,0,7.91037E-15,2.31298E-13,,,
0.1,0,3.42258E-14,9.67209E-13,,,
0.11,0,1.24683E-13,3.40569E-12,,,
0.12,0,3.95406E-13,1.04366E-11,,,
0.13,0,1.11902E-12,2.85276E-11,,,
0.14,0,2.88024E-12,7.08734E-11,,,
0.15,0,6.84274E-12,1.62398E-10,,,
0.16,0,1.51821E-11,3.47228E-10,,,
0.17,0,3.17564E-11,6.99301E-10,,,
0.18,0,6.31055E-11,1.3368E-09,,,
0.19,0,1.19892E-10,2.44107E-09,,,
0.2,0,2.18926E-10,4.28069E-09,,,
0.21,0,3.85933E-10,7.24129E-09,,,
0.22,0,6.59271E-10,1.18616E-08,,,
0.23,0,1.09483E-09,1.88765E-08,,,
0.24,0,1.77237E-09,2.92669E-08,,,
0.25,0,2.8036E-09,4.4318E-08,,,
0.26,0,4.34239E-09,6.56847E-08,,,
0.27,0,6.59743E-09,9.54664E-08,,,
0.28,0,9.84783E-09,1.3629E-07,,,
0.29,0,1.4462E-08,1.91404E-07,,,
0.3,0,2.09208E-08,2.64778E-07,,,
0.31,0,2.98444E-08,3.61218E-07,,,
0.32,0,4.20249E-08,4.8649E-07,,,
0.33,0,5.84646E-08,6.47455E-07,,,
0.34,0,8.04196E-08,8.52215E-07,,,
0.35,0,1.09452E-07,1.11028E-06,,,
0.36,0,1.47489E-07,1.43273E-06,,,
0.37,0,1.96889E-07,1.83241E-06,,,
0.38,0,2.60521E-07,2.32415E-06,,,
0.39,0,3.41849E-07,2.92496E-06,,,
0.4,0,4.45032E-07,3.65427E-06,,,
0.41,0,5.75032E-07,4.53421E-06,,,
0.42,0,7.37737E-07,5.58985E-06,,,
0.43,0,9.40093E-07,6.8495E-06,,,
0.44,0,1.19026E-06,8.34506E-06,,,
0.45,0,1.49776E-06,1.01123E-05,,,
0.46,0,1.87369E-06,1.21911E-05,,,
0.47,0,2.33086E-06,1.46263E-05,,,
0.48,0,2.88408E-06,1.74673E-05,,,
0.49,0,3.55033E-06,2.07691E-05,,,
0.5,0,4.34902E-06,2.45927E-05,,,
0.51,0,5.30227E-06,2.9005E-05,,,
0.52,0,6.43521E-06,3.408E-05,,,
0.53,0,7.77623E-06,3.98986E-05,,,
0.54,0,9.35736E-06,4.65498E-05,,,
0.55,0,1.12146E-05,5.41304E-05,,,
0.56,0,1.33882E-05,6.27463E-05,,,
0.57,0,1.59233E-05,7.25125E-05,,,
0.58,0,1.88699E-05,8.35538E-05,,,
0.59,0,2.22838E-05,9.60055E-05,,,
0.6,0,2.62265E-05,0.000110014,,,
0.61,0,3.07662E-05,0.000125737,,,
0.62,0,3.59778E-05,0.000143344,,,
0.63,0,4.19437E-05,0.000163017,,,
0.64,0,4.87542E-05,0.000184953,,,
0.65,0,5.65082E-05,0.000209361,,,
0.66,0,6.53132E-05,0.000236464,,,
0.67,0,7.52866E-05,0.000266502,,,
0.68,0,8.65558E-05,0.000299727,,,
0.69,0,9.92588E-05,0.000336411,,,
0.7,0,0.000113545,0.00037684,,,
0.71,0,0.000129575,0.000421317,,,
0.72,0,0.000147524,0.000470162,,,
0.73,0,0.000167576,0.000523715,,,
0.74,0,0.000189934,0.000582331,,,
0.75,0,0.00021481,0.000646387,,,
0.76,0,0.000242435,0.000716275,,,
0.77,0,0.000273053,0.00079241,,,
0.78,0,0.000306925,0.000875223,,,
0.79,0,0.000344327,0.000965168,,,
0.8,0,0.000385554,0.001062717,,,
0.81,0,0.000430918,0.001168361,,,
0.82,0,0.000480748,0.001282612,,,
0.83,0,0.000535393,0.001406004,,,
0.84,0,0.000595219,0.001539089,,,
0.85,0,0.000660615,0.001682438,,,
0.86,0,0.000731986,0.001836643,,,
0.87,0,0.000809759,0.002002317,,,
0.88,0,0.000894382,0.002180091,,,
0.89,0,0.000986323,0.002370615,,,
0.9,0,0.001086071,0.002574557,,,
0.91,0,0.001194135,0.002792606,,,
0.92,0,0.001311049,0.003025466,,,
0.93,0,0.001437365,0.003273861,,,
0.94,0,0.001573657,0.003538529,,,
0.95,0,0.001720523,0.003820226,,,
0.96,0,0.00187858,0.004119723,,,
0.97,0,0.002048467,0.004437806,,,
0.98,0,0.002230845,0.004775273,,,
0.99,0,0.002426394,0.005132939,,,
1,0,0.002635817,0.005511626,,,
1.01,0,0.002859837,0.005912172,,,
1.02,0,0.003099195,0.006335422,,,
1.03,0,0.003354653,0.006782232,,,
1.04,5.19273E-07,0.003626992,0.007253465,,,
1.05,8.40322E-05,0.003917012,0.007749991,,,
1.06,0.00017837,0.004225528,0.008272687,,,
1.07,0.000284319,0.004553377,0.008822434,,,
1.08,0.000402696,0.004901406,0.009400116,,,
1.09,0.000534346,0.005270483,0.010006621,,,
1.1,0.000680141,0.005661489,0.010642836,,,
1.11,0.000840982,0.006075316,0.011309649,,,
1.12,0.001017796,0.006512872,0.012007948,,,
1.13,0.001211537,0.006975076,0.012738615,,,
1.14,0.001423184,0.007462858,0.013502531,,,
1.15,0.001653739,0.007977155,0.014300571,,,
1.16,0.001904229,0.008518916,0.015133604,,,
1.17,0.002175702,0.009089096,0.016002489,,,
1.18,0.002469228,0.009688654,0.016908079,,,
1.19,0.002785896,0.010318556,0.017851216,,,
1.2,0.003126812,0.010979771,0.018832729,,,
1.21,0.003493101,0.01167327,0.019853438,,,
1.22,0.003885903,0.012400024,0.020914146,,,
1.23,0.004306369,0.013161005,0.022015642,,,
1.24,0.004755664,0.013957182,0.0231587,,,
1.25,0.005234965,0.014789521,0.024344076,,,
1.26,0.005745454,0.015658982,0.02557251,,,
1.27,0.006288322,0.01656652,0.026844719,,,
1.28,0.006864763,0.017513084,0.028161404,,,
1.29,0.007475975,0.01849961,0.029523244,,,
1.3,0.008123157,0.019527026,0.030930895,,,
1.31,0.008807507,0.020596249,0.032384991,,,
1.32,0.009530217,0.021708181,0.033886145,,,
1.33,0.010292478,0.02286371,0.035434942,,,
1.34,0.01109547,0.024063707,0.037031945,,,
1.35,0.011940365,0.025309028,0.038677691,,,
1.36,0.012828325,0.026600508,0.040372691,,,
1.37,0.013760495,0.027938963,0.042117431,,,
1.38,0.014738006,0.029325187,0.043912368,,,
1.39,0.015761972,0.030759953,0.045757934,,,
1.4,0.016833486,0.032244009,0.047654532,,,
1.41,0.017953619,0.033778078,0.049602537,,,
1.42,0.019123417,0.035362857,0.051602297,,,
1.43,0.020343903,0.036999017,0.053654132,,,
1.44,0.021616067,0.0386872,0.055758332,,,
1.45,0.022940875,0.040428018,0.057915162,,,
1.46,0.024319256,0.042222055,0.060124854,,,
1.47,0.025752109,0.044069863,0.062387616,,,
1.48,0.027240295,0.04597196,0.064703625,,,
1.49,0.028784639,0.047928835,0.06707303,,,
1.5,0.030385927,0.049940941,0.069495955,,,
1.51,0.032044904,0.052008698,0.071972492,,,
1.52,0.033762273,0.054132491,0.074502708,,,
1.53,0.035538696,0.05631267,0.077086644,,,
1.54,0.037374786,0.058549549,0.079724312,,,
1.55,0.039271112,0.060843405,0.082415698,,,
1.56,0.041228197,0.06319448,0.085160763,,,
1.57,0.043246513,0.065602977,0.087959442,,,
1.58,0.045326483,0.068069063,0.090811644,,,
1.59,0.047468481,0.070592868,0.093717255,,,
1.6,0.049672827,0.073174482,0.096676136,,,
1.61,0.051939792,0.075813959,0.099688126,,,
1.62,0.054269592,0.078511315,0.102753039,,,
1.63,0.056662388,0.081266528,0.105870668,,,
1.64,0.059118292,0.084079538,0.109040783,,,
1.65,0.061637356,0.086950246,0.112263136,,,
1.66,0.064219582,0.089878518,0.115537455,,,
1.67,0.066864913,0.092864182,0.118863451,,,
1.68,0.06957324,0.095907026,0.122240812,,,
1.69,0.072344399,0.099006806,0.125669212,,,
1.7,0.075178169,0.102163237,0.129148304,,,
1.71,0.078074276,0.105376001,0.132677725,,,
1.72,0.081032392,0.108644743,0.136257093,,,
1.73,0.084052134,0.111969074,0.139886014,,,
1.74,0.087133065,0.115348569,0.143564073,,,
1.75,0.090274697,0.118782771,0.147290845,,,
1.76,0.093476489,0.122271188,0.151065888,,,
1.77,0.096737848,0.125813296,0.154888745,,,
1.78,0.100058132,0.129408539,0.158758947,,,
1.79,0.103436648,0.133056329,0.162676011,,,
1.8,0.106872656,0.136756049,0.166639443,,,
1.81,0.110365368,0.140507051,0.170648734,,,
1.82,0.11391395,0.144308658,0.174703365,,,
1.83,0.117517525,0.148160165,0.178802804,,,
1.84,0.121175171,0.15206084,0.182946508,,,
1.85,0.124885926,0.156009925,0.187133924,,,
1.86,0.128648786,0.160006636,0.191364485,,,
1.87,0.132462712,0.164050164,0.195637616,,,
1.88,0.136326625,0.168139677,0.199952729,,,
1.89,0.140239414,0.17227432,0.204309226,,,
1.9,0.144199934,0.176453217,0.208706499,,,
1.91,0.14820701,0.180675469,0.213143928,,,
1.92,0.152259439,0.18494016,0.217620882,,,
1.93,0.156355988,0.189246354,0.222136719,,,
1.94,0.160495404,0.193593095,0.226690786,,,
1.95,0.16467641,0.197979414,0.231282419,,,
1.96,0.168897707,0.202404324,0.235910941,,,
1.97,0.173157981,0.206866822,0.240575663,,,
1.98,0.177455901,0.211365894,0.245275886,,,
1.99,0.181790124,0.21590051,0.250010895,,,
2,0.186159295,0.22046963,0.254779965,,,
2.01,0.19056205,0.225072203,0.259582356,,,
2.02,0.194997019,0.229707167,0.264417316,,,
2.03,0.199462828,0.234373452,0.269284076,,,
2.04,0.203958103,0.23906998,0.274181856,,,
2.05,0.208481466,0.243795663,0.279109861,,,
2.06,0.213031545,0.248549412,0.284067279,,,
2.07,0.217606972,0.253330129,0.289053285,,,
2.08,0.222206385,0.258136712,0.294067038,,,
2.09,0.22682843,0.262968056,0.299107682,,,
2.1,0.231471764,0.267823054,0.304174343,,,
2.11,0.236135056,0.272700596,0.309266136,,,
2.12,0.240816991,0.277599573,0.314382155,,,
2.13,0.245516266,0.282518874,0.319521482,,,
2.14,0.250231599,0.287457391,0.324683182,,,
2.15,0.254961722,0.292414014,0.329866305,,,
2.16,0.259705391,0.297387639,0.335069886,,,
2.17,0.264461381,0.302377163,0.340292945,,,
2.18,0.269228488,0.307381487,0.345534486,,,
2.19,0.274005533,0.312399518,0.350793503,,,
2.2,0.27879136,0.317430167,0.356068973,,,
2.21,0.283584838,0.32247235,0.361359862,,,
2.22,0.288384859,0.327524991,0.366665124,,,
2.23,0.293190344,0.332587022,0.3719837,,,
2.24,0.298000237,0.33765738,0.377314524,,,
2.25,0.302813509,0.342735013,0.382656518,,,
2.26,0.307629159,0.347818877,0.388008595,,,
2.27,0.312446211,0.352907937,0.393369662,,,
2.28,0.317263715,0.358001167,0.39873862,,,
2.29,0.322080749,0.363097556,0.404114362,,,
2.3,0.326896416,0.368196098,0.409495779,,,
2.31,0.331709846,0.373295803,0.414881759,,,
2.32,0.336520194,0.37839569,0.420271186,,,
2.33,0.34132664,0.383494793,0.425662945,,,
2.34,0.34612839,0.388592156,0.431055921,,,
2.35,0.350924675,0.393686838,0.436449001,,,
2.36,0.355714747,0.398777909,0.441841072,,,
2.37,0.360497884,0.403864457,0.447231029,,,
2.38,0.365273388,0.408945579,0.45261777,,,
2.39,0.37004058,0.41402039,0.458000199,,,
2.4,0.374798806,0.419088017,0.463377229,,,
2.41,0.379547431,0.424147605,0.468747779,,,
2.42,0.384285842,0.429198311,0.474110779,,,
2.43,0.389013446,0.434239308,0.47946517,,,
2.44,0.393729667,0.439269785,0.484809904,,,
2.45,0.398433952,0.444288948,0.490143944,,,
2.46,0.403125764,0.449296016,0.495466269,,,
2.47,0.407804582,0.454290226,0.50077587,,,
2.48,0.412469906,0.45927083,0.506071753,,,
2.49,0.417121249,0.464237096,0.511352943,,,
2.5,0.421758141,0.469188309,0.516618477,,,
2.51,0.42638013,0.474123771,0.521867411,,,
2.52,0.430986776,0.479042798,0.527098821,,,
2.53,0.435577654,0.483944725,0.532311796,,,
2.54,0.440152354,0.488828902,0.53750545,,,
2.55,0.444710479,0.493694696,0.542678912,,,
2.56,0.449251646,0.498541489,0.547831332,,,
2.57,0.453775484,0.503368682,0.55296188,,,
2.58,0.458281635,0.508175691,0.558069748,,,
2.59,0.462769751,0.512961949,0.563154147,,,
2.6,0.467239498,0.517726903,0.568214308,,,
2.61,0.471690554,0.522470021,0.573249488,,,
2.62,0.476122604,0.527190782,0.578258959,,,
2.63,0.480535348,0.531888684,0.58324202,,,
2.64,0.484928494,0.536563241,0.588197989,,,
2.65,0.48930176,0.541213983,0.593126207,,,
2.66,0.493654875,0.545840455,0.598026035,,,
2.67,0.497987578,0.550442218,0.602896858,,,
2.68,0.502299615,0.555018848,0.607738082,,,
2.69,0.506590743,0.559569939,0.612549134,,,
2.7,0.510860727,0.564095096,0.617329465,,,
2.71,0.515109342,0.568593943,0.622078545,,,
2.72,0.519336371,0.573066118,0.626795866,,,
2.73,0.523541603,0.577511273,0.631480944,,,
2.74,0.527724839,0.581929075,0.636133312,,,
2.75,0.531885885,0.586319206,0.640752528,,,
2.76,0.536024555,0.590681362,0.645338169,,,
2.77,0.540140674,0.595015253,0.649889833,,,
2.78,0.544234069,0.599320603,0.654407138,,,
2.79,0.548304579,0.603597151,0.658889722,,,
2.8,0.552352049,0.607844646,0.663337244,,,
2.81,0.556376328,0.612062855,0.667749381,,,
2.82,0.560377277,0.616251555,0.672125833,,,
2.83,0.564354761,0.620410537,0.676466314,,,
2.84,0.568308651,0.624539605,0.68077056,,,
2.85,0.572238825,0.628638576,0.685038326,,,
2.86,0.57614517,0.632707276,0.689269383,,,
2.87,0.580027576,0.636745548,0.693463521,,,
