D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,3.254696959,0.333965063,0.039159797
0.01,0,4.90794E-09,2.09239E-08,,,
0.02,0,3.91616E-08,1.42154E-07,,,
0.03,0,1.34258E-07,4.43763E-07,,,
0.04,0,3.24461E-07,1.00373E-06,,,
0.05,0,6.46477E-07,1.90007E-06,,,
0.06,0,1.13923E-06,3.21138E-06,,,
0.07,0,1.84368E-06,5.01711E-06,,,
0.08,0,2.80272E-06,7.39767E-06,,,
0.09,0,4.06105E-06,1.04344E-05,,,
0.1,0,5.66514E-06,1.42098E-05,,,
0.11,0,7.6631E-06,1.88072E-05,,,
0.12,0,1.01047E-05,2.4311E-05,,,
0.13,0,1.30411E-05,3.08067E-05,,,
0.14,0,1.65252E-05,3.83806E-05,,,
0.15,0,2.06114E-05,4.71201E-05,,,
0.16,0,2.53552E-05,5.71135E-05,,,
0.17,0,3.08138E-05,6.84501E-05,,,
0.18,0,3.70459E-05,8.12199E-05,,,
0.19,0,4.41111E-05,9.55141E-05,,,
0.2,0,5.20707E-05,0.000111424,,,
0.21,0,6.09873E-05,0.000129044,,,
0.22,0,7.09245E-05,0.000148466,,,
0.23,0,8.19475E-05,0.000169785,,,
0.24,0,9.41226E-05,0.000193097,,,
0.25,0,0.000107517,0.000218498,,,
0.26,0,0.0001222,0.000246083,,,
0.27,5.29996E-07,0.000138241,0.000275952,,,
0.28,3.22048E-06,0.000155712,0.000308203,,,
0.29,6.43351E-06,0.000174684,0.000342934,,,
0.3,1.0216E-05,0.000195231,0.000380246,,,
0.31,1.46166E-05,0.000217428,0.00042024,,,
0.32,1.96852E-05,0.00024135,0.000463015,,,
0.33,2.54736E-05,0.000267075,0.000508676,,,
0.34,3.20347E-05,0.00029468,0.000557324,,,
0.35,3.94233E-05,0.000324243,0.000609063,,,
0.36,4.76955E-05,0.000355847,0.000663998,,,
0.37,5.69089E-05,0.00038957,0.000722231,,,
0.38,6.71227E-05,0.000425497,0.00078387,,,
0.39,7.83974E-05,0.000463709,0.000849021,,,
0.4,9.0795E-05,0.000504292,0.000917789,,,
0.41,0.000104379,0.00054733,0.000990282,,,
0.42,0.000119215,0.000592911,0.001066608,,,
0.43,0.000135368,0.000641122,0.001146875,,,
0.44,0.000152907,0.00069205,0.001231193,,,
0.45,0.000171901,0.000745786,0.001319671,,,
0.46,0.000192421,0.00080242,0.001412419,,,
0.47,0.000214538,0.000862043,0.001509548,,,
0.48,0.000238326,0.000924747,0.001611169,,,
0.49,0.000263861,0.000990627,0.001717394,,,
0.5,0.000291217,0.001059776,0.001828335,,,
0.51,0.000320474,0.001132289,0.001944105,,,
0.52,0.00035171,0.001208263,0.002064817,,,
0.53,0.000385004,0.001287795,0.002190586,,,
0.54,0.000420441,0.001370982,0.002321524,,,
0.55,0.000458101,0.001457924,0.002457748,,,
0.56,0.00049807,0.001548721,0.002599372,,,
0.57,0.000540433,0.001643473,0.002746512,,,
0.58,0.000585278,0.001742281,0.002899284,,,
0.59,0.000632693,0.001845249,0.003057804,,,
0.6,0.000682767,0.001952479,0.00322219,,,
0.61,0.000735593,0.002064076,0.003392559,,,
0.62,0.000791261,0.002180144,0.003569027,,,
0.63,0.000849867,0.002300791,0.003751715,,,
0.64,0.000911504,0.002426121,0.003940739,,,
0.65,0.000976269,0.002556244,0.004136219,,,
0.66,0.00104426,0.002691267,0.004338274,,,
0.67,0.001115575,0.002831299,0.004547024,,,
0.68,0.001190314,0.002976451,0.004762588,,,
0.69,0.001268579,0.003126833,0.004985087,,,
0.7,0.001350473,0.003282557,0.005214641,,,
0.71,0.001436098,0.003443734,0.005451371,,,
0.72,0.00152556,0.003610479,0.005695398,,,
0.73,0.001618965,0.003782904,0.005946843,,,
0.74,0.00171642,0.003961124,0.006205828,,,
0.75,0.001818035,0.004145255,0.006472476,,,
0.76,0.001923918,0.004335413,0.006746907,,,
0.77,0.002034182,0.004531713,0.007029245,,,
0.78,0.002148937,0.004734274,0.007319612,,,
0.79,0.002268297,0.004943214,0.00761813,,,
0.8,0.002392377,0.00515865,0.007924924,,,
0.81,0.002521292,0.005380704,0.008240116,,,
0.82,0.002655159,0.005609494,0.008563829,,,
0.83,0.002794096,0.005845141,0.008896187,,,
0.84,0.002938221,0.006087767,0.009237313,,,
0.85,0.003087655,0.006337494,0.009587332,,,
0.86,0.003242519,0.006594443,0.009946367,,,
0.87,0.003402935,0.006858739,0.010314543,,,
0.88,0.003569026,0.007130505,0.010691983,,,
0.89,0.003740917,0.007409864,0.011078812,,,
0.9,0.003918732,0.007696943,0.011475154,,,
0.91,0.004102598,0.007991866,0.011881133,,,
0.92,0.004292643,0.008294759,0.012296874,,,
0.93,0.004488995,0.008605748,0.012722502,,,
0.94,0.004691783,0.008924961,0.01315814,,,
0.95,0.004901137,0.009252525,0.013603914,,,
