D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
2.15,0.024877606,0.042126317,0.059375027,,,
2.16,0.026261843,0.043968146,0.061674449,,,
2.17,0.027699972,0.045867425,0.064034877,,,
2.18,0.029192974,0.047824922,0.06645687,,,
2.19,0.030741798,0.049841378,0.068940959,,,
2.2,0.032347362,0.051917505,0.071487647,,,
2.21,0.034010553,0.05405398,0.074097408,,,
2.22,0.035732221,0.056251453,0.076770685,,,
2.23,0.037513179,0.058510535,0.079507892,,,
2.24,0.039354204,0.060831808,0.082309412,,,
2.25,0.041256031,0.063215814,0.085175596,,,
2.26,0.043219355,0.065663059,0.088106764,,,
2.27,0.045244827,0.068174015,0.091103203,,,
2.28,0.047333055,0.070749111,0.094165166,,,
2.29,0.049484602,0.073388738,0.097292875,,,
2.3,0.051699982,0.076093249,0.100486516,,,
2.31,0.053979664,0.078862953,0.103746242,,,
2.32,0.056324067,0.081698119,0.107072171,,,
2.33,0.058733562,0.084598975,0.110464387,,,
2.34,0.061208468,0.087565702,0.113922936,,,
2.35,0.063749054,0.090598443,0.117447832,,,
2.36,0.066355537,0.093697294,0.12103905,,,
2.37,0.069028084,0.096862307,0.124696529,,,
2.38,0.071766807,0.100093491,0.128420175,,,
2.39,0.074571768,0.10339081,0.132209852,,,
2.4,0.077442975,0.106754183,0.13606539,,,
2.41,0.080380384,0.110183483,0.139986582,,,
2.42,0.083383899,0.113678541,0.143973182,,,
2.43,0.086453371,0.11723914,0.148024909,,,
2.44,0.089588598,0.120865019,0.15214144,,,
2.45,0.09278933,0.124555874,0.156322417,,,
2.46,0.096055263,0.128311354,0.160567445,,,
2.47,0.099386043,0.132131066,0.164876088,,,
2.48,0.102781269,0.136014571,0.169247874,,,
2.49,0.106240487,0.139961389,0.173682291,,,
2.5,0.109763199,0.143970995,0.178178791,,,
2.51,0.113348858,0.148042822,0.182736785,,,
2.52,0.116996873,0.152176261,0.18735565,,,
2.53,0.120706605,0.156370662,0.19203472,,,
2.54,0.124477375,0.160625335,0.196773294,,,
2.55,0.128308461,0.164939547,0.201570634,,,
2.56,0.1321991,0.16931253,0.20642596,,,
2.57,0.136148489,0.173743475,0.211338461,,,
2.58,0.140155788,0.178231535,0.216307283,,,
2.59,0.14422012,0.182775829,0.221331538,,,
2.6,0.148340574,0.187375438,0.226410301,,,
2.61,0.152516205,0.192029408,0.231542611,,,
2.62,0.156746036,0.196736754,0.236727472,,,
2.63,0.161029061,0.201496456,0.241963852,,,
2.64,0.165364244,0.206307464,0.247250683,,,
2.65,0.169750524,0.211168695,0.252586866,,,
2.66,0.174186814,0.21607904,0.257971266,,,
2.67,0.178672002,0.22103736,0.263402718,,,
2.68,0.183204958,0.226042489,0.268880021,,,
2.69,0.187784526,0.231093237,0.274401947,,,
2.7,0.192409537,0.236188386,0.279967235,,,
2.71,0.197078802,0.241326699,0.285574596,,,
2.72,0.201791116,0.246506914,0.291222712,,,
2.73,0.206545262,0.251727749,0.296910237,,,
2.74,0.211340008,0.256987904,0.3026358,,,
2.75,0.216174114,0.262286059,0.308398004,,,
2.76,0.221046328,0.267620877,0.314195427,,,
2.77,0.22595539,0.272991008,0.320026625,,,
2.78,0.230900035,0.278395084,0.325890134,,,
2.79,0.23587899,0.283831727,0.331784465,,,
2.8,0.240890979,0.289299547,0.337708115,,,
2.81,0.245934724,0.294797142,0.34365956,,,
2.82,0.251008943,0.300323102,0.349637261,,,
2.83,0.256112354,0.305876009,0.355639663,,,
2.84,0.261243676,0.311454438,0.3616652,,,
2.85,0.266401629,0.317056959,0.36771229,,,
2.86,0.271584935,0.322682139,0.373779344,,,
2.87,0.276792319,0.328328541,0.379864763,,,
2.88,0.282022511,0.333994725,0.385966938,,,
2.89,0.287274246,0.339679252,0.392084259,,,
2.9,0.292546264,0.345380685,0.398215107,,,
2.91,0.297837313,0.351097587,0.404357861,,,
2.92,0.303146147,0.356828524,0.410510901,,,
2.93,0.308471529,0.362572066,0.416672604,,,
2.94,0.313812229,0.368326789,0.422841349,,,
2.95,0.319167029,0.374091275,0.429015521,,,
2.96,0.324534719,0.379864113,0.435193506,,,
2.97,0.329914099,0.385643899,0.441373698,,,
2.98,0.335303982,0.39142924,0.447554498,,,
2.99,0.340703191,0.397218753,0.453734315,,,
3,0.34611056,0.403011065,0.459911569,,,
3.01,0.351524937,0.408804815,0.466084692,,,
3.02,0.356945182,0.414598655,0.472252129,,,
3.03,0.362370167,0.420391252,0.478412337,,,
3.04,0.36779878,0.426181285,0.48456379,,,
3.05,0.37322992,0.43196745,0.49070498,,,
3.06,0.378662502,0.437748458,0.496834415,,,
3.07,0.384095453,0.443523037,0.502950621,,,
3.08,0.389527717,0.449289932,0.509052147,,,
3.09,0.394958251,0.455047906,0.515137561,,,
3.1,0.400386028,0.46079574,0.521205453,,,
3.11,0.405810035,0.466532236,0.527254436,,,
3.12,0.411229277,0.472256213,0.533283149,,,
3.13,0.416642771,0.477966511,0.539290252,,,
3.14,0.422049553,0.483661993,0.545274433,,,
3.15,0.427448672,0.489341539,0.551234406,,,
3.16,0.432839196,0.495004054,0.557168912,,,
3.17,0.438220206,0.500648462,0.563076718,,,
3.18,0.443590802,0.506273712,0.568956623,,,
3.19,0.448950098,0.511878774,0.574807451,,,
3.2,0.454297226,0.517462641,0.580628056,,,
3.21,0.459631335,0.52302433,0.586417324,,,
3.22,0.464951589,0.528562879,0.592174169,,,
3.23,0.470257168,0.534077353,0.597897537,,,
3.24,0.475547272,0.539566837,0.603586403,,,
3.25,0.480821114,0.545030444,0.609239774,,,
3.26,0.486077927,0.550467309,0.614856691,,,
3.27,0.491316958,0.55587659,0.620436222,,,
3.28,0.496537472,0.561257471,0.62597747,,,
3.29,0.501738751,0.56660916,0.631479569,,,
3.3,0.506920093,0.571930889,0.636941685,,,
3.31,0.512080815,0.577221915,0.642363015,,,
3.32,0.517220247,0.582481519,0.64774279,,,
3.33,0.522337739,0.587709005,0.653080272,,,
3.34,0.527432656,0.592903705,0.658374753,,,
3.35,0.532504381,0.598064971,0.66362556,,,
3.36,0.537552311,0.603192181,0.66883205,,,
3.37,0.542575864,0.608284737,0.67399361,,,
3.38,0.547574469,0.613342065,0.679109661,,,
3.39,0.552547577,0.618363615,0.684179653,,,
3.4,0.557494651,0.623348859,0.689203068,,,
3.41,0.562415172,0.628297295,0.694179417,,,
3.42,0.567308637,0.633208441,0.699108244,,,
3.43,0.572174561,0.63808184,0.703989119,,,
3.44,0.577012471,0.642917058,0.708821644,,,
3.45,0.581821914,0.647713682,0.713605449,,,
3.46,0.58660245,0.652471323,0.718340195,,,
3.47,0.591353657,0.657189612,0.723025568,,,
3.48,0.596075125,0.661868204,0.727661283,,,
3.49,0.600766464,0.666506774,0.732247084,,,
3.5,0.605427295,0.671105018,0.73678274,,,
