D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,3.40216E-16,7.06957E-15,4.064684375,0.562833298,0.07043675
0.01,0,1.19809E-07,5.17433E-07,,,
0.02,0,6.21693E-07,2.31316E-06,,,
0.03,0,1.6569E-06,5.64645E-06,,,
0.04,0,3.34935E-06,1.072E-05,,,
0.05,0,5.81086E-06,1.77096E-05,,,
0.06,0,9.1459E-06,2.67744E-05,,,
0.07,0,1.3454E-05,3.80618E-05,,,
0.08,0,1.88312E-05,5.17104E-05,,,
0.09,0,2.53706E-05,6.78518E-05,,,
0.1,0,3.31632E-05,8.66122E-05,,,
0.11,0,4.22983E-05,0.000108113,,,
0.12,0,5.28638E-05,0.000132471,,,
0.13,0,6.49462E-05,0.000159801,,,
0.14,0,7.86311E-05,0.000190213,,,
0.15,0,9.40033E-05,0.000223816,,,
0.16,0,0.000111147,0.000260715,,,
0.17,0,0.000130144,0.000301014,,,
0.18,0,0.000151079,0.000344815,,,
0.19,0,0.000174033,0.000392216,,,
0.2,0,0.000199089,0.000443316,,,
0.21,0,0.000226326,0.000498211,,,
0.22,0,0.000255827,0.000556997,,,
0.23,0,0.000287672,0.000619767,,,
0.24,0,0.000321941,0.000686612,,,
0.25,0,0.000358714,0.000757625,,,
0.26,0,0.000398072,0.000832895,,,
0.27,0,0.000440093,0.00091251,,,
0.28,0,0.000484857,0.000996559,,,
0.29,0,0.000532442,0.001085127,,,
0.3,0,0.000582929,0.001178302,,,
0.31,0,0.000636396,0.001276167,,,
0.32,7.03607E-06,0.000692921,0.001378806,,,
0.33,1.88633E-05,0.000752583,0.001486303,,,
0.34,3.21814E-05,0.00081546,0.001598739,,,
0.35,4.70653E-05,0.00088163,0.001716196,,,
0.36,6.35905E-05,0.000951172,0.001838754,,,
0.37,8.18332E-05,0.001024163,0.001966493,,,
0.38,0.00010187,0.001100681,0.002099492,,,
0.39,0.000123777,0.001180803,0.002237829,,,
0.4,0.000147633,0.001264608,0.002381582,,,
0.41,0.000173516,0.001352172,0.002530827,,,
0.42,0.000201503,0.001443572,0.002685641,,,
0.43,0.000231674,0.001538886,0.002846098,,,
0.44,0.000264108,0.001638191,0.003012274,,,
0.45,0.000298885,0.001741564,0.003184243,,,
0.46,0.000336085,0.001849081,0.003362077,,,
0.47,0.000375788,0.001960819,0.00354585,,,
0.48,0.000418075,0.002076854,0.003735633,,,
0.49,0.000463028,0.002197263,0.003931498,,,
0.5,0.000510728,0.002322122,0.004133516,,,
0.51,0.000561257,0.002451507,0.004341757,,,
0.52,0.000614698,0.002585493,0.004556289,,,
0.53,0.000671132,0.002724157,0.004777183,,,
0.54,0.000730644,0.002867575,0.005004505,,,
0.55,0.000793316,0.003015821,0.005238325,,,
0.56,0.000859233,0.00316897,0.005478708,,,
0.57,0.000928477,0.003327099,0.005725721,,,
0.58,0.001001133,0.003490281,0.00597943,,,
0.59,0.001077285,0.003658592,0.0062399,,,
0.6,0.001157018,0.003832107,0.006507195,,,
0.61,0.001240418,0.004010898,0.006781379,,,
0.62,0.001327568,0.004195042,0.007062516,,,
0.63,0.001418554,0.004384611,0.007350668,,,
0.64,0.001513462,0.004579679,0.007645897,,,
0.65,0.001612378,0.004780321,0.007948264,,,
0.66,0.001715387,0.004986609,0.008257831,,,
0.67,0.001822575,0.005198616,0.008574657,,,
0.68,0.001934029,0.005416415,0.008898802,,,
0.69,0.002049834,0.00564008,0.009230325,,,
0.7,0.002170078,0.005869681,0.009569285,,,
0.71,0.002294846,0.006105292,0.009915738,,,
0.72,0.002424226,0.006346984,0.010269743,,,
0.73,0.002558304,0.006594829,0.010631354,,,
0.74,0.002697166,0.006848898,0.01100063,,,
0.75,0.0028409,0.007109262,0.011377623,,,
0.76,0.002989593,0.007375991,0.01176239,,,
0.77,0.003143331,0.007649157,0.012154983,,,
0.78,0.003302201,0.007928829,0.012555457,,,
0.79,0.00346629,0.008215077,0.012963863,,,
0.8,0.003635685,0.00850797,0.013380255,,,
0.81,0.003810474,0.008807578,0.013804682,,,
0.82,0.003990741,0.009113969,0.014237196,,,
0.83,0.004176575,0.009427211,0.014677848,,,
0.84,0.004368062,0.009747373,0.015126685,,,
0.85,0.004565288,0.010074523,0.015583758,,,
0.86,0.00476834,0.010408727,0.016049113,,,
0.87,0.004977305,0.010750052,0.016522799,,,
0.88,0.005192267,0.011098565,0.017004863,,,
0.89,0.005413314,0.011454332,0.01749535,,,
0.9,0.005640531,0.011817418,0.017994306,,,
0.91,0.005874004,0.012187889,0.018501775,,,
0.92,0.006113818,0.01256581,0.019017802,,,
0.93,0.006360058,0.012951244,0.019542429,,,
0.94,0.00661281,0.013344255,0.020075701,,,
0.95,0.006872157,0.013744908,0.020617658,,,
0.96,0.007138185,0.014153264,0.021168343,,,
0.97,0.007410977,0.014569386,0.021727795,,,
0.98,0.007690618,0.014993336,0.022296055,,,
0.99,0.007977191,0.015425176,0.022873162,,,
1,0.008270778,0.015864966,0.023459154,,,
1.01,0.008571463,0.016312766,0.02405407,,,
1.02,0.008879328,0.016768637,0.024657946,,,
1.03,0.009194455,0.017232637,0.025270819,,,
1.04,0.009516926,0.017704825,0.025892725,,,
1.05,0.009846822,0.01818526,0.026523698,,,
1.06,0.010184222,0.018673998,0.027163774,,,
1.07,0.010529209,0.019171097,0.027812985,,,
1.08,0.010881861,0.019676613,0.028471365,,,
1.09,0.011242257,0.020190601,0.029138945,,,
1.1,0.011610476,0.020713117,0.029815758,,,
1.11,0.011986597,0.021244215,0.030501833,,,
1.12,0.012370696,0.021783948,0.031197201,,,
1.13,0.012762851,0.022332371,0.031901891,,,
1.14,0.013163138,0.022889535,0.032615931,,,
1.15,0.013571633,0.023455492,0.03333935,,,
1.16,0.013988411,0.024030292,0.034072174,,,
1.17,0.014413546,0.024613988,0.03481443,,,
1.18,0.014847112,0.025206627,0.035566143,,,
1.19,0.015289182,0.02580826,0.036327337,,,
1.2,0.015739828,0.026418933,0.037098038,,,
1.21,0.016199122,0.027038696,0.037878269,,,
1.22,0.016667135,0.027667593,0.038668051,,,
1.23,0.017143936,0.028305672,0.039467408,,,
1.24,0.017629595,0.028952977,0.040276359,,,
1.25,0.018124181,0.029609553,0.041094926,,,
1.26,0.018627759,0.030275443,0.041923127,,,
1.27,0.019140398,0.030950691,0.042760983,,,
1.28,0.019662164,0.031635337,0.04360851,,,
1.29,0.02019312,0.032329423,0.044465727,,,
1.3,0.020733331,0.03303299,0.045332649,,,
1.31,0.02128286,0.033746077,0.046209293,,,
1.32,0.021841768,0.034468721,0.047095674,,,
1.33,0.022410118,0.035200962,0.047991807,,,
1.34,0.022987969,0.035942836,0.048897704,,,
1.35,0.023575379,0.036694379,0.049813378,,,
1.36,0.024172408,0.037455625,0.050738843,,,
1.37,0.024779112,0.03822661,0.051674108,,,
1.38,0.025395546,0.039007366,0.052619185,,,
1.39,0.026021766,0.039797925,0.053574084,,,
1.4,0.026657824,0.040598319,0.054538813,,,
1.41,0.027303775,0.041408578,0.055513382,,,
1.42,0.027959668,0.042228732,0.056497797,,,
1.43,0.028625554,0.043058809,0.057492065,,,
1.44,0.029301481,0.043898837,0.058496193,,,
1.45,0.029987499,0.044748842,0.059510186,,,
1.46,0.030683652,0.04560885,0.060534049,,,
1.47,0.031389986,0.046478886,0.061567785,,,
1.48,0.032106546,0.047358972,0.062611398,,,
1.49,0.032833373,0.048249132,0.06366489,,,
1.5,0.033570509,0.049149386,0.064728263,,,
1.51,0.034317995,0.050059757,0.065801518,,,
1.52,0.035075868,0.050980261,0.066884655,,,
1.53,0.035844166,0.05191092,0.067977673,,,
1.54,0.036622925,0.052851749,0.069080572,,,
1.55,0.03741218,0.053802764,0.070193349,,,
1.56,0.038211963,0.054763982,0.071316002,,,
1.57,0.039022306,0.055735417,0.072448527,,,
1.58,0.039843239,0.05671708,0.073590921,,,
1.59,0.040674792,0.057708985,0.074743178,,,
1.6,0.041516991,0.058711142,0.075905293,,,
1.61,0.042369862,0.059723561,0.07707726,,,
1.62,0.043233429,0.06074625,0.078259071,,,
1.63,0.044107716,0.061779218,0.07945072,,,
1.64,0.044992743,0.062822471,0.080652198,,,
1.65,0.04588853,0.063876013,0.081863496,,,
1.66,0.046795095,0.064939849,0.083084604,,,
1.67,0.047712455,0.066013983,0.084315512,,,
1.68,0.048640624,0.067098416,0.085556208,,,
1.69,0.049579615,0.068193149,0.086806682,,,
1.7,0.050529441,0.069298181,0.08806692,,,
1.71,0.051490112,0.070413511,0.08933691,,,
1.72,0.052461635,0.071539137,0.090616638,,,
1.73,0.053444018,0.072675054,0.091906089,,,
1.74,0.054437266,0.073821257,0.093205248,,,
1.75,0.055441381,0.074977741,0.0945141,,,
1.76,0.056456367,0.076144498,0.095832628,,,
1.77,0.057482222,0.077321519,0.097160816,,,
1.78,0.058518945,0.078508795,0.098498645,,,
1.79,0.059566534,0.079706315,0.099846097,,,
1.8,0.060624981,0.080914067,0.101203153,,,
1.81,0.061694282,0.082132038,0.102569794,,,
1.82,0.062774427,0.083360213,0.103945999,,,
1.83,0.063865406,0.084598577,0.105331748,,,
1.84,0.064967208,0.085847113,0.106727019,,,
1.85,0.066079817,0.087105803,0.10813179,,,
1.86,0.06720322,0.088374629,0.109546038,,,
1.87,0.068337397,0.089653569,0.11096974,,,
1.88,0.069482332,0.090942602,0.112402872,,,
1.89,0.070638002,0.092241706,0.113845409,,,
1.9,0.071804385,0.093550856,0.115297327,,,
1.91,0.072981458,0.094870028,0.116758599,,,
1.92,0.074169193,0.096199196,0.1182292,,,
1.93,0.075367564,0.097538333,0.119709102,,,
1.94,0.07657654,0.098887408,0.121198277,,,
1.95,0.07779609,0.100246394,0.122696699,,,
1.96,0.079026181,0.101615259,0.124204337,,,
1.97,0.080266779,0.102993971,0.125721163,,,
1.98,0.081517847,0.104382497,0.127247146,,,
1.99,0.082779347,0.105780802,0.128782258,,,
2,0.084051238,0.107188851,0.130326465,,,
2.01,0.085333479,0.108606608,0.131879737,,,
2.02,0.086626026,0.110034034,0.133442042,,,
2.03,0.087928834,0.11147109,0.135013346,,,
2.04,0.089241857,0.112917737,0.136593617,,,
2.05,0.090565046,0.114373933,0.138182821,,,
2.06,0.091898349,0.115839636,0.139780923,,,
2.07,0.093241717,0.117314802,0.141387888,,,
2.08,0.094595094,0.118799387,0.143003681,,,
2.09,0.095958426,0.120293345,0.144628265,,,
2.1,0.097331656,0.12179663,0.146261603,,,
2.11,0.098714726,0.123309192,0.147903659,,,
2.12,0.100107574,0.124830984,0.149554394,,,
2.13,0.10151014,0.126361956,0.151213771,,,
2.14,0.102922361,0.127902055,0.15288175,,,
2.15,0.104344171,0.129451231,0.154558291,,,
2.16,0.105775503,0.131009429,0.156243354,,,
2.17,0.107216292,0.132576595,0.157936899,,,
2.18,0.108666466,0.134152675,0.159638884,,,
2.19,0.110125955,0.135737611,0.161349268,,,
2.2,0.111594686,0.137331347,0.163068007,,,
2.21,0.113072587,0.138933823,0.16479506,,,
2.22,0.114559581,0.140544982,0.166530382,,,
2.23,0.116055593,0.142164761,0.168273929,,,
2.24,0.117560544,0.1437931,0.170025656,,,
2.25,0.119074354,0.145429936,0.171785518,,,
2.26,0.120596945,0.147075207,0.173553469,,,
2.27,0.122128233,0.148728848,0.175329463,,,
2.28,0.123668135,0.150390793,0.177113451,,,
2.29,0.125216567,0.152060977,0.178905387,,,
2.3,0.126773444,0.153739333,0.180705221,,,
2.31,0.128338679,0.155425792,0.182512905,,,
2.32,0.129912184,0.157120287,0.18432839,,,
2.33,0.131493869,0.158822747,0.186151624,,,
2.34,0.133083646,0.160533101,0.187982557,,,
2.35,0.134681422,0.16225128,0.189821137,,,
2.36,0.136287105,0.163977209,0.191667313,,,
2.37,0.137900603,0.165710817,0.19352103,,,
2.38,0.139521821,0.167452029,0.195382237,,,
2.39,0.141150664,0.169200771,0.197250878,,,
2.4,0.142787036,0.170956967,0.199126898,,,
2.41,0.144430841,0.172720542,0.201010243,,,
2.42,0.146081981,0.174491418,0.202900856,,,
2.43,0.147740357,0.176269518,0.20479868,,,
2.44,0.14940587,0.178054763,0.206703657,,,
2.45,0.15107842,0.179847075,0.20861573,,,
2.46,0.152757908,0.181646373,0.210534839,,,
2.47,0.154444231,0.183452578,0.212460925,,,
2.48,0.156137288,0.185265607,0.214393927,,,
2.49,0.157836976,0.18708538,0.216333784,,,
2.5,0.159543193,0.188911814,0.218280435,,,
2.51,0.161255835,0.190744826,0.220233816,,,
2.52,0.162974799,0.192584332,0.222193865,,,
2.53,0.164699979,0.194430249,0.224160518,,,
2.54,0.166431271,0.196282491,0.22613371,,,
2.55,0.168168571,0.198140974,0.228113376,,,
2.56,0.169911773,0.200005611,0.230099448,,,
2.57,0.171660771,0.201876316,0.232091861,,,
2.58,0.17341546,0.203753003,0.234090547,,,
2.59,0.175175733,0.205635585,0.236095437,,,
2.6,0.176941484,0.207523973,0.238106461,,,
2.61,0.178712607,0.209418079,0.240123551,,,
2.62,0.180488995,0.211317815,0.242146635,,,
2.63,0.182270541,0.213223091,0.244175641,,,
2.64,0.18405714,0.215133819,0.246210498,,,
2.65,0.185848685,0.217049908,0.248251132,,,
2.66,0.187645068,0.218971269,0.25029747,,,
2.67,0.189446184,0.22089781,0.252349436,,,
2.68,0.191251927,0.222829442,0.254406956,,,
2.69,0.193062189,0.224766072,0.256469954,,,
2.7,0.194876866,0.226707609,0.258538352,,,
2.71,0.196695851,0.228653962,0.260612074,,,
2.72,0.198519038,0.230605039,0.26269104,,,
2.73,0.200346323,0.232560747,0.264775172,,,
2.74,0.202177601,0.234520995,0.266864389,,,
2.75,0.204012766,0.236485688,0.268958611,,,
2.76,0.205851714,0.238454736,0.271057758,,,
2.77,0.207694341,0.240428043,0.273161746,,,
2.78,0.209540545,0.242405519,0.275270493,,,
2.79,0.21139022,0.244387068,0.277383915,,,
2.8,0.213243266,0.246372597,0.279501928,,,
2.81,0.21509958,0.248362014,0.281624448,,,
2.82,0.21695906,0.250355224,0.283751389,,,
2.83,0.218821605,0.252352134,0.285882664,,,
2.84,0.220687115,0.25435265,0.288018186,,,
2.85,0.222555488,0.256356678,0.290157868,,,
2.86,0.224426627,0.258364125,0.292301622,,,
2.87,0.226300433,0.260374896,0.294449359,,,
2.88,0.228176806,0.262388897,0.296600989,,,
2.89,0.23005565,0.264406036,0.298756422,,,
2.9,0.231936868,0.266426218,0.300915567,,,
2.91,0.233820364,0.268449349,0.303078334,,,
2.92,0.235706042,0.270475336,0.30524463,,,
2.93,0.237593808,0.272504086,0.307414363,,,
2.94,0.239483568,0.274535504,0.309587441,,,
2.95,0.241375228,0.276569498,0.311763769,,,
2.96,0.243268696,0.278605975,0.313943253,,,
2.97,0.245163881,0.280644841,0.3161258,,,
2.98,0.247060691,0.282686003,0.318311315,,,
2.99,0.248959037,0.28472937,0.320499702,,,
3,0.250858829,0.286774847,0.322690866,,,
3.01,0.252759979,0.288822344,0.32488471,,,
3.02,0.2546624,0.290871769,0.327081138,,,
3.03,0.256566004,0.292923028,0.329280053,,,
3.04,0.258470705,0.294976032,0.331481358,,,
3.05,0.260376419,0.297030688,0.333684956,,,
3.06,0.262283061,0.299086905,0.335890749,,,
3.07,0.264190548,0.301144593,0.338098639,,,
3.08,0.266098798,0.303203662,0.340308527,,,
3.09,0.268007728,0.305264021,0.342520315,,,
3.1,0.269917258,0.307325581,0.344733904,,,
3.11,0.271827308,0.309388252,0.346949196,,,
3.12,0.2737378,0.311451945,0.349166091,,,
3.13,0.275648654,0.313516572,0.35138449,,,
3.14,0.277559793,0.315582044,0.353604294,,,
3.15,0.279471142,0.317648273,0.355825404,,,
3.16,0.281382625,0.319715172,0.35804772,,,
3.17,0.283294166,0.321782654,0.360271142,,,
3.18,0.285205693,0.323850632,0.362495572,,,
3.19,0.287117132,0.32591902,0.364720909,,,
3.2,0.289028411,0.327987733,0.366947055,,,
3.21,0.290939459,0.330056684,0.369173909,,,
3.22,0.292850207,0.33212579,0.371401373,,,
3.23,0.294760583,0.334194965,0.373629348,,,
3.24,0.29667052,0.336264127,0.375857734,,,
3.25,0.29857995,0.338333191,0.378086432,,,
3.26,0.300488807,0.340402075,0.380315344,,,
3.27,0.302397023,0.342470697,0.382544371,,,
3.28,0.304304534,0.344538975,0.384773415,,,
3.29,0.306211276,0.346606827,0.387002378,,,
3.3,0.308117185,0.348674173,0.389231162,,,
3.31,0.310022198,0.350740934,0.39145967,,,
3.32,0.311926253,0.352807028,0.393687804,,,
3.33,0.31382929,0.354872378,0.395915467,,,
3.34,0.315731247,0.356936905,0.398142564,,,
3.35,0.317632066,0.359000532,0.400368997,,,
3.36,0.319531688,0.36106318,0.402594671,,,
3.37,0.321430056,0.363124774,0.404819492,,,
3.38,0.323327111,0.365185237,0.407043363,,,
3.39,0.325222797,0.367244494,0.409266191,,,
3.4,0.32711706,0.369302471,0.411487882,,,
3.41,0.329009843,0.371359093,0.413708342,,,
3.42,0.330901094,0.373414286,0.415927478,,,
3.43,0.332790759,0.375467979,0.418145198,,,
3.44,0.334678785,0.377520098,0.420361411,,,
3.45,0.336565121,0.379570572,0.422576024,,,
3.46,0.338449715,0.381619331,0.424788947,,,
3.47,0.340332517,0.383666304,0.427000091,,,
3.48,0.342213478,0.385711422,0.429209366,,,
3.49,0.344092548,0.387754615,0.431416682,,,
3.5,0.345969679,0.389795816,0.433621953,,,
3.51,0.347844824,0.391834957,0.43582509,,,
3.52,0.349717936,0.393871971,0.438026006,,,
3.53,0.351588968,0.395906792,0.440224616,,,
3.54,0.353457875,0.397939354,0.442420834,,,
3.55,0.355324612,0.399969594,0.444614576,,,
3.56,0.357189135,0.401997446,0.446805757,,,
3.57,0.359051401,0.404022848,0.448994295,,,
3.58,0.360911366,0.406045736,0.451180107,,,
3.59,0.362768988,0.40806605,0.453363112,,,
3.6,0.364624226,0.410083727,0.455543228,,,
3.61,0.366477038,0.412098707,0.457720375,,,
3.62,0.368327384,0.41411093,0.459894476,,,
3.63,0.370175224,0.416120337,0.46206545,,,
3.64,0.372020519,0.41812687,0.464233221,,,
3.65,0.373863231,0.420130471,0.466397711,,,
3.66,0.375703321,0.422131083,0.468558846,,,
3.67,0.377540752,0.42412865,0.470716549,,,
3.68,0.379375487,0.426123117,0.472870747,,,
3.69,0.381207489,0.428114428,0.475021366,,,
3.7,0.383036724,0.430102529,0.477168334,,,
3.71,0.384863155,0.432087367,0.47931158,,,
3.72,0.386686749,0.43406889,0.481451032,,,
3.73,0.38850747,0.436047046,0.483586621,,,
3.74,0.390325286,0.438021782,0.485718279,,,
3.75,0.392140164,0.43999305,0.487845936,,,
3.76,0.39395207,0.441960799,0.489969527,,,
3.77,0.395760974,0.443924979,0.492088984,,,
3.78,0.397566843,0.445885543,0.494204244,,,
3.79,0.399369647,0.447842444,0.496315241,,,
3.8,0.401169355,0.449795633,0.498421912,,,
3.81,0.402965937,0.451745066,0.500524195,,,
3.82,0.404759364,0.453690696,0.502622027,,,
3.83,0.406549607,0.455632478,0.50471535,,,
3.84,0.408336637,0.45757037,0.506804102,,,
3.85,0.410120427,0.459504326,0.508888226,,,
3.86,0.411900949,0.461434306,0.510967663,,,
3.87,0.413678175,0.463360266,0.513042356,,,
3.88,0.41545208,0.465282165,0.51511225,,,
3.89,0.417222637,0.467199963,0.51717729,,,
3.9,0.41898982,0.469113621,0.519237421,,,
3.91,0.420753605,0.471023098,0.521292591,,,
3.92,0.422513966,0.472928356,0.523342747,,,
3.93,0.42427088,0.474829359,0.525387838,,,
3.94,0.426024321,0.476726068,0.527427814,,,
3.95,0.427774268,0.478618446,0.529462625,,,
3.96,0.429520696,0.48050646,0.531492223,,,
3.97,0.431263584,0.482390072,0.533516561,,,
3.98,0.433002908,0.48426925,0.535535591,,,
3.99,0.434738648,0.486143958,0.537549268,,,
4,0.436470782,0.488014165,0.539557548,,,
4.01,0.438199288,0.489879837,0.541560386,,,
4.02,0.439924147,0.491740943,0.543557739,,,
4.03,0.441645339,0.493597452,0.545549566,,,
4.04,0.443362842,0.495449334,0.547535825,,,
4.05,0.445076639,0.497296558,0.549516477,,,
4.06,0.44678671,0.499139095,0.55149148,,,
4.07,0.448493036,0.500976917,0.553460799,,,
4.08,0.4501956,0.502809997,0.555424394,,,
4.09,0.451894383,0.504638306,0.557382228,,,
4.1,0.453589368,0.506461818,0.559334267,,,
4.11,0.455280538,0.508280507,0.561280476,,,
4.12,0.456967876,0.510094348,0.563220819,,,
4.13,0.458651366,0.511903315,0.565155265,,,
4.14,0.460330992,0.513707386,0.56708378,,,
4.15,0.462006738,0.515506535,0.569006333,,,
4.16,0.463678588,0.517300741,0.570922893,,,
4.17,0.465346529,0.51908998,0.572833431,,,
4.18,0.467010544,0.520874231,0.574737918,,,
4.19,0.468670621,0.522653473,0.576636325,,,
4.2,0.470326744,0.524427684,0.578528625,,,
4.21,0.471978901,0.526196846,0.580414791,,,
4.22,0.473627079,0.527960938,0.582294798,,,
4.23,0.475271263,0.529719942,0.584168621,,,
4.24,0.476911442,0.531473839,0.586036236,,,
4.25,0.478547603,0.533222611,0.587897619,,,
4.26,0.480179734,0.534966241,0.589752748,,,
4.27,0.481807824,0.536704712,0.5916016,,,
4.28,0.483431861,0.538438009,0.593444156,,,
4.29,0.485051835,0.540166114,0.595280394,,,
4.3,0.486667734,0.541889014,0.597110295,,,
4.31,0.488279548,0.543606694,0.59893384,,,
4.32,0.489887266,0.545319139,0.600751012,,,
4.33,0.49149088,0.547026336,0.602561792,,,
4.34,0.49309038,0.548728272,0.604366164,,,
4.35,0.494685756,0.550424935,0.606164113,,,
4.36,0.496276999,0.552116311,0.607955623,,,
4.37,0.497864101,0.55380239,0.60974068,,,
4.38,0.499447053,0.555483161,0.611519269,,,
4.39,0.501025847,0.557158613,0.613291378,,,
4.4,0.502600476,0.558828735,0.615056994,,,
4.41,0.504170931,0.560493518,0.616816106,,,
4.42,0.505737206,0.562152954,0.618568702,,,
4.43,0.507299293,0.563807032,0.620314772,,,
4.44,0.508857186,0.565455746,0.622054305,,,
4.45,0.510410878,0.567099086,0.623787294,,,
4.46,0.511960364,0.568737046,0.625513729,,,
4.47,0.513505636,0.570369619,0.627233602,,,
4.48,0.515046689,0.571996798,0.628946906,,,
4.49,0.516583519,0.573618577,0.630653635,,,
4.5,0.518116119,0.57523495,0.632353781,,,
