D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,8.61831E-12,1.96375E-10,2.020209687,0.425599291,0.045644004
0.01,0,5.52163E-06,3.6691E-05,,,
0.02,0,1.90494E-05,0.000102251,,,
0.03,0,4.05399E-05,0.00019055,,,
0.04,0,7.03335E-05,0.000300103,,,
0.05,0,0.000108825,0.000430329,,,
0.06,0,0.000156422,0.00058101,,,
0.07,0,0.000213532,0.000752113,,,
0.08,0,0.000280561,0.000943706,,,
0.09,0,0.000357913,0.00115592,,,
0.1,0,0.000445983,0.001388929,,,
0.11,0,0.000545167,0.001642932,,,
0.12,0,0.000655854,0.001918144,,,
0.13,0,0.00077843,0.002214797,,,
0.14,0,0.000913278,0.002533125,,,
0.15,0,0.001060777,0.002873373,,,
0.16,0,0.001221306,0.003235785,,,
0.17,0,0.001395238,0.003620609,,,
0.18,0,0.001582944,0.004028092,,,
0.19,0,0.001784794,0.004458481,,,
0.2,0,0.002001157,0.004912024,,,
0.21,0,0.002232396,0.005388963,,,
0.22,0,0.002478875,0.005889543,,,
0.23,0,0.002740955,0.006414002,,,
0.24,0,0.003018997,0.00696258,,,
0.25,0,0.003313357,0.007535509,,,
0.26,0,0.003624393,0.008133022,,,
0.27,0,0.003952459,0.008755347,,,
0.28,0,0.004297908,0.00940271,,,
0.29,0,0.00466109,0.010075331,,,
0.3,0,0.005042357,0.010773428,,,
0.31,0,0.005442056,0.011497217,,,
0.32,0,0.005860535,0.012246907,,,
0.33,0,0.006298137,0.013022705,,,
0.34,0,0.006755207,0.013824815,,,
0.35,0,0.007232088,0.014653435,,,
0.36,0,0.007729118,0.015508761,,,
0.37,0.00010229,0.008246637,0.016390984,,,
0.38,0.000269675,0.008784982,0.01730029,,,
0.39,0.000452115,0.00934449,0.018236864,,,
0.4,0.000650101,0.009925492,0.019200883,,,
0.41,0.000864121,0.010528322,0.020192522,,,
0.42,0.001094665,0.011153309,0.021211953,,,
0.43,0.001342224,0.011800783,0.022259341,,,
0.44,0.001607288,0.012471068,0.023334849,,,
0.45,0.001890348,0.013164491,0.024438634,,,
0.46,0.002191898,0.013881374,0.02557085,,,
0.47,0.002512428,0.014622037,0.026731646,,,
0.48,0.00285243,0.015386799,0.027921167,,,
0.49,0.003212398,0.016175976,0.029139553,,,
0.5,0.003592824,0.016989882,0.030386939,,,
0.51,0.003994199,0.017828829,0.031663458,,,
0.52,0.004417017,0.018693127,0.032969237,,,
0.53,0.004861768,0.019583083,0.034304397,,,
0.54,0.005328945,0.020499001,0.035669057,,,
0.55,0.005819037,0.021441183,0.037063329,,,
0.56,0.006332537,0.02240993,0.038487324,,,
0.57,0.006869933,0.023405538,0.039941143,,,
0.58,0.007431713,0.0244283,0.041424888,,,
0.59,0.008018366,0.025478509,0.042938652,,,
0.6,0.008630379,0.026556452,0.044482526,,,
0.61,0.009268235,0.027662415,0.046056594,,,
0.62,0.00993242,0.028796679,0.047660938,,,
0.63,0.010623415,0.029959524,0.049295633,,,
0.64,0.011341701,0.031151226,0.05096075,,,
0.65,0.012087757,0.032372056,0.052656356,,,
0.66,0.012862058,0.033622284,0.05438251,,,
0.67,0.013665079,0.034902175,0.056139271,,,
0.68,0.014497293,0.036211991,0.057926689,,,
0.69,0.015359168,0.037551989,0.059744811,,,
0.7,0.016251171,0.038922425,0.061593679,,,
0.71,0.017173765,0.040323548,0.06347333,,,
0.72,0.018127412,0.041755604,0.065383796,,,
0.73,0.019112568,0.043218836,0.067325104,,,
0.74,0.020129687,0.044713482,0.069297276,,,
0.75,0.021179219,0.046239774,0.071300329,,,
0.76,0.022261611,0.047797944,0.073334276,,,
0.77,0.023377304,0.049388214,0.075399124,,,
0.78,0.024526736,0.051010805,0.077494874,,,
0.79,0.02571034,0.052665933,0.079621526,,,
0.8,0.026928546,0.054353808,0.08177907,,,
0.81,0.028181775,0.056074635,0.083967495,,,
0.82,0.029470448,0.057828616,0.086186783,,,
0.83,0.030794976,0.059615944,0.088436912,,,
0.84,0.032155767,0.061436811,0.090717855,,,
0.85,0.033553223,0.063291401,0.093029579,,,
0.86,0.034987739,0.065179893,0.095372047,,,
0.87,0.036459704,0.067102461,0.097745218,,,
0.88,0.037969499,0.069059272,0.100149044,,,
0.89,0.039517502,0.071050489,0.102583475,,,
0.9,0.04110408,0.073076267,0.105048454,,,
0.91,0.042729594,0.075136757,0.10754392,,,
0.92,0.044394398,0.077232103,0.110069807,,,
0.93,0.046098838,0.079362441,0.112626045,,,
0.94,0.04784325,0.081527904,0.115212558,,,
0.95,0.049627964,0.083728616,0.117829268,,,
0.96,0.051453299,0.085964694,0.120476088,,,
0.97,0.053319568,0.08823625,0.123152932,,,
0.98,0.055227073,0.090543389,0.125859705,,,
0.99,0.057176105,0.092886208,0.12859631,,,
1,0.059166947,0.095264797,0.131362646,,,
1.01,0.061199872,0.097679239,0.134158605,,,
1.02,0.063275142,0.10012961,0.136984078,,,
1.03,0.065393008,0.10261598,0.139838951,,,
1.04,0.067553711,0.105138407,0.142723104,,,
1.05,0.069757478,0.107696947,0.145636415,,,
1.06,0.072004529,0.110291643,0.148578758,,,
1.07,0.074295066,0.112922535,0.151550003,,,
1.08,0.076629285,0.115589651,0.154550016,,,
1.09,0.079007365,0.118293013,0.157578661,,,
