D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,,D4,,,,parameters of the mean fragility,,,D5,,,,parameters of the mean fragility,,,D6,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
3.66,0.997506075,0.998179124,0.998852173,,,,3.66,0.985467557,0.987491019,0.98951448,,,,3.66,0.914652028,0.920287953,0.925923879,,,,3.66,0.624199088,0.63354192,0.642884753,,,,3.66,0.253258324,0.261899386,0.270540449,,,,3.66,0.054502281,0.059217654,0.063933028,,,
3.67,0.997527213,0.998195945,0.998864676,,,,3.67,0.985584442,0.987597556,0.989610671,,,,3.67,0.915326212,0.920942027,0.926557842,,,,3.67,0.625681284,0.635021302,0.64436132,,,,3.67,0.254190539,0.2628401,0.271489662,,,,3.67,0.054804121,0.059533224,0.064262327,,,
3.68,0.997548143,0.998212587,0.998877032,,,,3.68,0.985700268,0.987703084,0.989705901,,,,3.68,0.915995175,0.921590882,0.927186589,,,,3.68,0.627158021,0.636495203,0.645832385,,,,3.68,0.255121451,0.263779434,0.272437418,,,,3.68,0.055106303,0.059849088,0.064591874,,,
3.69,0.997568867,0.998229055,0.998889242,,,,3.69,0.985815046,0.987807614,0.989800181,,,,3.69,0.916658956,0.922234558,0.927810161,,,,3.69,0.628629308,0.637963633,0.647297958,,,,3.69,0.256051053,0.264717382,0.273383712,,,,3.69,0.055408823,0.060165245,0.064921667,,,
3.7,0.997589387,0.998245348,0.998901309,,,,3.7,0.985928787,0.987911155,0.989893523,,,,3.7,0.917317593,0.922873095,0.928428597,,,,3.7,0.630095158,0.639426605,0.648758052,,,,3.7,0.25697934,0.265653939,0.274328539,,,,3.7,0.055711676,0.060481689,0.065251701,,,
3.71,0.997609707,0.99826147,0.998913234,,,,3.71,0.986041502,0.988013718,0.989985935,,,,3.71,0.917971125,0.923506531,0.929041936,,,,3.71,0.631555582,0.64088413,0.650212679,,,,3.71,0.257906304,0.266589099,0.275271895,,,,3.71,0.05601486,0.060798417,0.065581973,,,
3.72,0.997629827,0.998277423,0.998925018,,,,3.72,0.9861532,0.988115314,0.990077428,,,,3.72,0.91861959,0.924134905,0.929650219,,,,3.72,0.633010591,0.642336221,0.651661851,,,,3.72,0.25883194,0.267522857,0.276213775,,,,3.72,0.05631837,0.061115425,0.065912479,,,
3.73,0.997649751,0.998293208,0.998936665,,,,3.73,0.986263893,0.988215952,0.990168012,,,,3.73,0.919263026,0.924758255,0.930253484,,,,3.73,0.634460197,0.643782888,0.653105579,,,,3.73,0.259756242,0.268455208,0.277154174,,,,3.73,0.056622203,0.061432709,0.066243216,,,
3.74,0.997669481,0.998308828,0.998948175,,,,3.74,0.98637359,0.988315643,0.990257697,,,,3.74,0.919901471,0.925376621,0.930851771,,,,3.74,0.635904412,0.645224144,0.654543877,,,,3.74,0.260679203,0.269386146,0.278093089,,,,3.74,0.056926353,0.061750266,0.066574179,,,
3.75,0.997689019,0.998324284,0.99895955,,,,3.75,0.986482302,0.988414397,0.990346493,,,,3.75,0.920534962,0.92599004,0.931445117,,,,3.75,0.637343247,0.646660002,0.655976757,,,,3.75,0.261600819,0.270315667,0.279030514,,,,3.75,0.057230819,0.062068092,0.066905366,,,
3.76,0.997708366,0.99833958,0.998970793,,,,3.76,0.986590038,0.988512224,0.990434409,,,,3.76,0.921163537,0.926598549,0.932033561,,,,3.76,0.638776715,0.648090473,0.657404231,,,,3.76,0.262521083,0.271243765,0.279966447,,,,3.76,0.057535595,0.062386183,0.067236772,,,
3.77,0.997727526,0.998354715,0.998981904,,,,3.77,0.986696809,0.988609132,0.990521455,,,,3.77,0.921787232,0.927202187,0.932617141,,,,3.77,0.640204827,0.64951557,0.658826313,,,,3.77,0.263439989,0.272170435,0.280900882,,,,3.77,0.057840678,0.062704536,0.067568394,,,
3.78,0.9977465,0.998369693,0.998992886,,,,3.78,0.986802624,0.988705133,0.990607641,,,,3.78,0.922406084,0.92780099,0.933195895,,,,3.78,0.641627597,0.650935305,0.660243013,,,,3.78,0.264357532,0.273095674,0.281833816,,,,3.78,0.058146065,0.063023147,0.067900228,,,
3.79,0.99776529,0.998384515,0.99900374,,,,3.79,0.986907494,0.988800234,0.990692975,,,,3.79,0.92302013,0.928394995,0.933769861,,,,3.79,0.643045035,0.652349691,0.661654347,,,,3.79,0.265273707,0.274019476,0.282765245,,,,3.79,0.058451751,0.063342011,0.068232272,,,
3.8,0.997783898,0.998399183,0.999014467,,,,3.8,0.987011427,0.988894447,0.990777467,,,,3.8,0.923629405,0.92898424,0.934339075,,,,3.8,0.644457156,0.65375874,0.663060325,,,,3.8,0.266188509,0.274941837,0.283695165,,,,3.8,0.058757733,0.063661126,0.06856452,,,
3.81,0.997802327,0.998413699,0.999025071,,,,3.81,0.987114432,0.988987779,0.990861126,,,,3.81,0.924233945,0.92956876,0.934903574,,,,3.81,0.64586397,0.655162466,0.664460962,,,,3.81,0.267101932,0.275862753,0.284623573,,,,3.81,0.059064007,0.063980489,0.068896971,,,
3.82,0.997820578,0.998428064,0.999035551,,,,3.82,0.98721652,0.989080241,0.990943961,,,,3.82,0.924833787,0.930148591,0.935463396,,,,3.82,0.647265491,0.656560881,0.66585627,,,,3.82,0.268013971,0.276782218,0.285550465,,,,3.82,0.059370569,0.064300094,0.06922962,,,
3.83,0.997838654,0.998442282,0.999045909,,,,3.83,0.9873177,0.989171841,0.991025981,,,,3.83,0.925428965,0.930723771,0.936018577,,,,3.83,0.648661731,0.657953997,0.667246263,,,,3.83,0.268924622,0.27770023,0.286475837,,,,3.83,0.059677416,0.06461994,0.069562464,,,
3.84,0.997856556,0.998456352,0.999056148,,,,3.84,0.98741798,0.989262588,0.991107195,,,,3.84,0.926019515,0.931294334,0.936569152,,,,3.84,0.650052704,0.659341829,0.668630953,,,,3.84,0.269833879,0.278616783,0.287399687,,,,3.84,0.059984544,0.064940022,0.0698955,,,
3.85,0.997874286,0.998470277,0.999066268,,,,3.85,0.98751737,0.989352491,0.991187611,,,,3.85,0.926605471,0.931860315,0.937115159,,,,3.85,0.651438422,0.660724388,0.670010354,,,,3.85,0.270741737,0.279531874,0.288322011,,,,3.85,0.06029195,0.065260337,0.070228724,,,
3.86,0.997891846,0.998484059,0.999076271,,,,3.86,0.987615879,0.989441558,0.991267238,,,,3.86,0.927186868,0.93242175,0.937656632,,,,3.86,0.652818898,0.662101689,0.671384479,,,,3.86,0.271648193,0.280445499,0.289242805,,,,3.86,0.06059963,0.065580881,0.070562133,,,
3.87,0.997909238,0.998497699,0.999086159,,,,3.87,0.987713515,0.989529799,0.991346084,,,,3.87,0.927763741,0.932978674,0.938193608,,,,3.87,0.654194145,0.663473744,0.672753342,,,,3.87,0.27255324,0.281357654,0.290162067,,,,3.87,0.06090758,0.065901652,0.070895723,,,
3.88,0.997926464,0.998511198,0.999095933,,,,3.88,0.987810287,0.989617222,0.991424158,,,,3.88,0.928336123,0.933531122,0.938726121,,,,3.88,0.655564176,0.664840566,0.674116957,,,,3.88,0.273456876,0.282268335,0.291079794,,,,3.88,0.061215797,0.066222645,0.071229492,,,
3.89,0.997943525,0.99852456,0.999105595,,,,3.89,0.987906204,0.989703836,0.991501468,,,,3.89,0.92890405,0.934079128,0.939254206,,,,3.89,0.656929005,0.66620217,0.675475335,,,,3.89,0.274359095,0.283177539,0.291995983,,,,3.89,0.061524277,0.066543857,0.071563437,,,
3.9,0.997960424,0.998537785,0.999115145,,,,3.9,0.988001274,0.989789648,0.991578022,,,,3.9,0.929467553,0.934622725,0.939777898,,,,3.9,0.658288645,0.667558569,0.676828492,,,,3.9,0.275259894,0.284085262,0.292910631,,,,3.9,0.061833016,0.066865285,0.071897553,,,
3.91,0.997977162,0.998550874,0.999124586,,,,3.91,0.988095505,0.989874667,0.991653828,,,,3.91,0.930026667,0.935161949,0.940297232,,,,3.91,0.659643109,0.668909775,0.678176442,,,,3.91,0.276159267,0.284991501,0.293823735,,,,3.91,0.062142012,0.067186925,0.072231837,,,
3.92,0.997993742,0.99856383,0.999133918,,,,3.92,0.988188907,0.989958901,0.991728895,,,,3.92,0.930581424,0.935696833,0.940812241,,,,3.92,0.66099241,0.670255803,0.679519196,,,,3.92,0.277057211,0.285896252,0.294735292,,,,3.92,0.062451261,0.067508774,0.072566287,,,
3.93,0.998010164,0.998576653,0.999143143,,,,3.93,0.988281487,0.990042358,0.991803229,,,,3.93,0.931131859,0.93622741,0.94132296,,,,3.93,0.662336563,0.671596667,0.680856771,,,,3.93,0.277953723,0.286799512,0.295645301,,,,3.93,0.062760759,0.06783083,0.0729009,,,
3.94,0.99802643,0.998589347,0.999152263,,,,3.94,0.988373254,0.990125047,0.99187684,,,,3.94,0.931678003,0.936753713,0.941829423,,,,3.94,0.663675581,0.67293238,0.682189179,,,,3.94,0.278848797,0.287701278,0.296553758,,,,3.94,0.063070503,0.068153087,0.073235672,,,
3.95,0.998042542,0.998601911,0.999161279,,,,3.95,0.988464214,0.990206974,0.991949734,,,,3.95,0.932219888,0.937275776,0.942331663,,,,3.95,0.665009477,0.674262955,0.683516434,,,,3.95,0.27974243,0.288601546,0.297460662,,,,3.95,0.063380489,0.068475544,0.073570599,,,
3.96,0.998058503,0.998614347,0.999170191,,,,3.96,0.988554378,0.990288149,0.99202192,,,,3.96,0.932757548,0.937793631,0.942829713,,,,3.96,0.666338265,0.675588408,0.68483855,,,,3.96,0.280634619,0.289500314,0.298366009,,,,3.96,0.063690714,0.068798197,0.07390568,,,
3.97,0.998074313,0.998626657,0.999179002,,,,3.97,0.988643751,0.990368578,0.992093404,,,,3.97,0.933291015,0.938307311,0.943323607,,,,3.97,0.66766196,0.676908751,0.686155542,,,,3.97,0.28152536,0.290397579,0.299269798,,,,3.97,0.064001175,0.069121043,0.07424091,,,
3.98,0.998089973,0.998638843,0.999187712,,,,3.98,0.988732343,0.990448269,0.992164195,,,,3.98,0.933820319,0.938816847,0.943813376,,,,3.98,0.668980574,0.678223998,0.687467423,,,,3.98,0.282414649,0.291293338,0.300172027,,,,3.98,0.064311869,0.069444078,0.074576288,,,
3.99,0.998105487,0.998650905,0.999196323,,,,3.99,0.98882016,0.99052723,0.992234299,,,,3.99,0.934345492,0.939322273,0.944299055,,,,3.99,0.670294122,0.679534165,0.688774208,,,,3.99,0.283302482,0.292187588,0.301072693,,,,3.99,0.064622791,0.0697673,0.074911809,,,
4,0.998120855,0.998662846,0.999204837,,,,4,0.988907211,0.990605467,0.992303724,,,,4,0.934866566,0.93982362,0.944780674,,,,4,0.671602618,0.680839264,0.69007591,,,,4,0.284188857,0.293080326,0.301971795,,,,4,0.064933939,0.070090705,0.075247471,,,
4.01,0.998136079,0.998674666,0.999213253,,,,4.01,0.988993503,0.99068299,0.992372476,,,,4.01,0.935383573,0.94032092,0.945258267,,,,4.01,0.672906076,0.68213931,0.691372544,,,,4.01,0.28507377,0.29397155,0.30286933,,,,4.01,0.065245309,0.07041429,0.075583271,,,
4.02,0.99815116,0.998686367,0.999221574,,,,4.02,0.989079043,0.990759804,0.992440564,,,,4.02,0.935896541,0.940814203,0.945731864,,,,4.02,0.67420451,0.683434317,0.692664125,,,,4.02,0.285957218,0.294861258,0.303765297,,,,4.02,0.065556898,0.070738052,0.075919206,,,
4.03,0.9981661,0.99869795,0.999229801,,,,4.03,0.989163839,0.990835917,0.992507995,,,,4.03,0.936405504,0.941303501,0.946201498,,,,4.03,0.675497934,0.6847243,0.693950666,,,,4.03,0.286839198,0.295749446,0.304659694,,,,4.03,0.065868703,0.071061988,0.076255273,,,
4.04,0.9981809,0.998709417,0.999237934,,,,4.04,0.989247898,0.990911336,0.992574774,,,,4.04,0.93691049,0.941788845,0.946667201,,,,4.04,0.676786362,0.686009272,0.695232182,,,,4.04,0.287719706,0.296636113,0.30555252,,,,4.04,0.066180721,0.071386095,0.07659147,,,
4.05,0.998195563,0.998720769,0.999245976,,,,4.05,0.989331227,0.990986068,0.992640909,,,,4.05,0.93741153,0.942270266,0.947129002,,,,4.05,0.678069809,0.687289248,0.696508687,,,,4.05,0.28859874,0.297521256,0.306443772,,,,4.05,0.066492948,0.07171037,0.076927792,,,
4.06,0.998210089,0.998732008,0.999253926,,,,4.06,0.989413833,0.99106012,0.992706407,,,,4.06,0.937908654,0.942747794,0.947586934,,,,4.06,0.679348289,0.688564242,0.697780195,,,,4.06,0.289476297,0.298404873,0.307333449,,,,4.06,0.066805382,0.07203481,0.077264238,,,
4.07,0.99822448,0.998743133,0.999261787,,,,4.07,0.989495724,0.991133499,0.992771274,,,,4.07,0.938401892,0.943221459,0.948041027,,,,4.07,0.680621816,0.689834269,0.699046722,,,,4.07,0.290352373,0.299286962,0.30822155,,,,4.07,0.067118018,0.072359411,0.077600804,,,
4.08,0.998238737,0.998754148,0.999269559,,,,4.08,0.989576906,0.991206211,0.992835517,,,,4.08,0.938891274,0.943691292,0.948491311,,,,4.08,0.681890405,0.691099344,0.700308282,,,,4.08,0.291226967,0.30016752,0.309108073,,,,4.08,0.067430854,0.072684171,0.077937488,,,
4.09,0.998252862,0.998765053,0.999277244,,,,4.09,0.989657386,0.991278264,0.992899142,,,,4.09,0.939376828,0.944157322,0.948937817,,,,4.09,0.683154071,0.69235948,0.701564889,,,,4.09,0.292100076,0.301046547,0.309993018,,,,4.09,0.067743887,0.073009087,0.078274288,,,
4.1,0.998266856,0.998775849,0.999284842,,,,4.1,0.989737171,0.991349664,0.992962157,,,,4.1,0.939858583,0.944619579,0.949380575,,,,4.1,0.684412826,0.693614692,0.702816558,,,,4.1,0.292971696,0.301924039,0.310876382,,,,4.1,0.068057113,0.073334156,0.078611199,,,
4.11,0.998280721,0.998786538,0.999292355,,,,4.11,0.989816268,0.991420418,0.993024567,,,,4.11,0.94033657,0.945078092,0.949819614,,,,4.11,0.685666688,0.694864995,0.704063303,,,,4.11,0.293841826,0.302799995,0.311758164,,,,4.11,0.06837053,0.073659375,0.07894822,,,
4.12,0.998294457,0.99879712,0.999299783,,,,4.12,0.989894684,0.991490532,0.993086379,,,,4.12,0.940810816,0.945532891,0.950254965,,,,4.12,0.686915668,0.696110404,0.705305139,,,,4.12,0.294710463,0.303674413,0.312638364,,,,4.12,0.068684134,0.073984741,0.079285348,,,
4.13,0.998308067,0.998807598,0.999307128,,,,4.13,0.989972425,0.991560012,0.993147599,,,,4.13,0.94128135,0.945984003,0.950686657,,,,4.13,0.688159784,0.697350932,0.70654208,,,,4.13,0.295577604,0.304547292,0.313516981,,,,4.13,0.068997923,0.074310251,0.07962258,,,
4.14,0.998321552,0.998817971,0.999314391,,,,4.14,0.990049497,0.991628865,0.993208233,,,,4.14,0.9417482,0.946431459,0.951114719,,,,4.14,0.689399048,0.698586595,0.707774142,,,,4.14,0.296443248,0.30541863,0.314394013,,,,4.14,0.069311892,0.074635903,0.079959913,,,
4.15,0.998334913,0.998828242,0.999321572,,,,4.15,0.990125907,0.991697097,0.993268287,,,,4.15,0.942211394,0.946875287,0.951539179,,,,4.15,0.690633476,0.699817408,0.70900134,,,,4.15,0.297307392,0.306288426,0.315269459,,,,4.15,0.069626041,0.074961693,0.080297346,,,
4.16,0.99834815,0.998838412,0.999328673,,,,4.16,0.990201662,0.991764715,0.993327768,,,,4.16,0.942670961,0.947315514,0.951960068,,,,4.16,0.691863083,0.701043385,0.710223687,,,,4.16,0.298170034,0.307156677,0.316143319,,,,4.16,0.069940364,0.075287619,0.080634874,,,
4.17,0.998361267,0.998848481,0.999335695,,,,4.17,0.990276767,0.991831724,0.99338668,,,,4.17,0.943126927,0.94775217,0.952377412,,,,4.17,0.693087882,0.70226454,0.711441198,,,,4.17,0.299031172,0.308023382,0.317015592,,,,4.17,0.070254859,0.075613678,0.080972496,,,
4.18,0.998374263,0.99885845,0.999342638,,,,4.18,0.990351229,0.99189813,0.993445031,,,,4.18,0.943579321,0.948185281,0.952791242,,,,4.18,0.69430789,0.70348089,0.712653889,,,,4.18,0.299890804,0.308888541,0.317886277,,,,4.18,0.070569524,0.075939867,0.081310209,,,
4.19,0.99838714,0.998868322,0.999349504,,,,4.19,0.990425054,0.99196394,0.993502826,,,,4.19,0.944028169,0.948614877,0.953201584,,,,4.19,0.695523121,0.704692448,0.713861775,,,,4.19,0.300748928,0.309752151,0.318755374,,,,4.19,0.070884356,0.076266183,0.081648011,,,
4.2,0.9983999,0.998878097,0.999356293,,,,4.2,0.990498249,0.99202916,0.993560071,,,,4.2,0.944473499,0.949040983,0.953608468,,,,4.2,0.696733589,0.705899229,0.715064869,,,,4.2,0.301605543,0.310614212,0.319622881,,,,4.2,0.07119935,0.076592624,0.081985898,,,
4.21,0.998412543,0.998887775,0.999363007,,,,4.21,0.990570819,0.992093795,0.993616771,,,,4.21,0.944915338,0.949463629,0.954011919,,,,4.21,0.697939309,0.707101248,0.716263187,,,,4.21,0.302460645,0.311474722,0.320488799,,,,4.21,0.071514505,0.076919187,0.082323869,,,
4.22,0.998425071,0.998897359,0.999369646,,,,4.22,0.99064277,0.992157851,0.993672932,,,,4.22,0.945353711,0.949882839,0.954411967,,,,4.22,0.699140297,0.708298521,0.717456744,,,,4.22,0.303314235,0.312333681,0.321353126,,,,4.22,0.071829818,0.077245869,0.082661921,,,
4.23,0.998437485,0.998906848,0.999376212,,,,4.23,0.990714108,0.992221334,0.99372856,,,,4.23,0.945788647,0.950298643,0.954808639,,,,4.23,0.700336568,0.709491061,0.718645555,,,,4.23,0.304166309,0.313191086,0.322215863,,,,4.23,0.072145286,0.077572668,0.083000051,,,
4.24,0.998449786,0.998916245,0.999382704,,,,4.24,0.99078484,0.99228425,0.99378366,,,,4.24,0.94622017,0.950711065,0.95520196,,,,4.24,0.701528135,0.710678885,0.719829634,,,,4.24,0.305016867,0.314046938,0.323077009,,,,4.24,0.072460905,0.077899581,0.083338257,,,
4.25,0.998461976,0.99892555,0.999389125,,,,4.25,0.99085497,0.992346604,0.993838238,,,,4.25,0.946648308,0.951120134,0.95559196,,,,4.25,0.702715015,0.711862006,0.721008996,,,,4.25,0.305865906,0.314901235,0.323936564,,,,4.25,0.072776673,0.078226605,0.083676537,,,
4.26,0.998474055,0.998934765,0.999395475,,,,4.26,0.990924504,0.992408402,0.993892299,,,,4.26,0.947073086,0.951525875,0.955978663,,,,4.26,0.703897222,0.71304044,0.722183657,,,,4.26,0.306713426,0.315753977,0.324794528,,,,4.26,0.073092588,0.078553738,0.084014888,,,
4.27,0.998486024,0.998943889,0.999401754,,,,4.27,0.990993449,0.992469649,0.993945848,,,,4.27,0.947494529,0.951928313,0.956362098,,,,4.27,0.705074771,0.714214201,0.723353632,,,,4.27,0.307559425,0.316605162,0.325650899,,,,4.27,0.073408646,0.078880977,0.084353308,,,
4.28,0.998497886,0.998952925,0.999407964,,,,4.28,0.99106181,0.99253035,0.99399889,,,,4.28,0.947912664,0.952327476,0.956742289,,,,4.28,0.706247678,0.715383306,0.724518934,,,,4.28,0.308403902,0.31745479,0.326505679,,,,4.28,0.073724844,0.079208319,0.084691794,,,
4.29,0.99850964,0.998961873,0.999414105,,,,4.29,0.991129592,0.992590512,0.994051432,,,,4.29,0.948327515,0.952723389,0.957119264,,,,4.29,0.707415956,0.716547768,0.72567958,,,,4.29,0.309246855,0.318302861,0.327358867,,,,4.29,0.074041181,0.079535763,0.085030344,,,
4.3,0.998521289,0.998970734,0.999420179,,,,4.3,0.991196801,0.992650139,0.994103477,,,,4.3,0.948739108,0.953116078,0.957493048,,,,4.3,0.708579622,0.717707603,0.726835584,,,,4.3,0.310088283,0.319149373,0.328210463,,,,4.3,0.074357652,0.079863304,0.085368956,,,
4.31,0.998532832,0.998979509,0.999426186,,,,4.31,0.991263442,0.992709237,0.994155032,,,,4.31,0.949147467,0.953505567,0.957863667,,,,4.31,0.70973869,0.718862826,0.727986961,,,,4.31,0.310928186,0.319994326,0.329060467,,,,4.31,0.074674256,0.080190942,0.085707628,,,
4.32,0.998544272,0.998988199,0.999432126,,,,4.32,0.99132952,0.99276781,0.9942061,,,,4.32,0.949552618,0.953891883,0.958231147,,,,4.32,0.710893176,0.720013451,0.729133726,,,,4.32,0.311766561,0.32083772,0.329908879,,,,4.32,0.07499099,0.080518673,0.086046357,,,
4.33,0.998555609,0.998996805,0.999438002,,,,4.33,0.991395042,0.992825865,0.994256688,,,,4.33,0.949954586,0.954275049,0.958595512,,,,4.33,0.712043093,0.721159494,0.730275895,,,,4.33,0.312603408,0.321679554,0.330755699,,,,4.33,0.07530785,0.080846495,0.08638514,,,
4.34,0.998566844,0.999005328,0.999443812,,,,4.34,0.991460012,0.992883406,0.994306799,,,,4.34,0.950353393,0.954655091,0.958956789,,,,4.34,0.713188459,0.72230097,0.731413482,,,,4.34,0.313438726,0.322519827,0.331600928,,,,4.34,0.075624835,0.081174406,0.086723976,,,
4.35,0.998577979,0.999013769,0.999449559,,,,4.35,0.991524435,0.992940437,0.99435644,,,,4.35,0.950749066,0.955032034,0.959315002,,,,4.35,0.714329287,0.723437894,0.732546501,,,,4.35,0.314272514,0.32335854,0.332444565,,,,4.35,0.075941941,0.081502402,0.087062863,,,
4.36,0.998589014,0.999022129,0.999455243,,,,4.36,0.991588317,0.992996965,0.994405614,,,,4.36,0.951141627,0.955405901,0.959670175,,,,4.36,0.715465593,0.724570281,0.733674969,,,,4.36,0.315104772,0.324195691,0.333286611,,,,4.36,0.076259167,0.081830482,0.087401798,,,
4.37,0.99859995,0.999030408,0.999460865,,,,4.37,0.991651662,0.993052994,0.994454326,,,,4.37,0.951531101,0.955776718,0.960022334,,,,4.37,0.716597392,0.725698146,0.7347989,,,,4.37,0.315935497,0.325031282,0.334127067,,,,4.37,0.076576508,0.082158644,0.087740779,,,
4.38,0.998610789,0.999038607,0.999466425,,,,4.38,0.991714476,0.993108529,0.994502582,,,,4.38,0.951917512,0.956144508,0.960371503,,,,4.38,0.717724699,0.726821504,0.735918309,,,,4.38,0.31676469,0.325865311,0.334965932,,,,4.38,0.076893964,0.082486884,0.088079804,,,
4.39,0.998621531,0.999046728,0.999471924,,,,4.39,0.991776764,0.993163574,0.994550385,,,,4.39,0.952300882,0.956509295,0.960717707,,,,4.39,0.718847529,0.72794037,0.737033212,,,,4.39,0.31759235,0.326697779,0.335803207,,,,4.39,0.07721153,0.0828152,0.08841887,,,
4.4,0.998632178,0.999054771,0.999477364,,,,4.4,0.99183853,0.993218135,0.994597741,,,,4.4,0.952681236,0.956871102,0.961060968,,,,4.4,0.719965897,0.729054759,0.738143622,,,,4.4,0.318418477,0.327528685,0.336638893,,,,4.4,0.077529206,0.083143591,0.088757976,,,
4.41,0.99864273,0.999062737,0.999482743,,,,4.41,0.99189978,0.993272217,0.994644653,,,,4.41,0.953058597,0.957229954,0.961401312,,,,4.41,0.721079818,0.730164687,0.739249556,,,,4.41,0.319243069,0.328358029,0.33747299,,,,4.41,0.077846987,0.083472053,0.08909712,,,
4.42,0.998653189,0.999070627,0.999488065,,,,4.42,0.991960518,0.993325822,0.994691127,,,,4.42,0.953432987,0.957585874,0.961738762,,,,4.42,0.722189308,0.731270168,0.740351028,,,,4.42,0.320066126,0.329185812,0.338305498,,,,4.42,0.078164871,0.083800585,0.089436299,,,
4.43,0.998663554,0.999078441,0.999493328,,,,4.43,0.992020749,0.993378958,0.994737167,,,,4.43,0.953804429,0.957938885,0.962073341,,,,4.43,0.723294382,0.732371217,0.741448053,,,,4.43,0.320887648,0.330012033,0.339136419,,,,4.43,0.078482857,0.084129184,0.089775511,,,
4.44,0.998673828,0.999086181,0.999498534,,,,4.44,0.992080477,0.993431627,0.994782777,,,,4.44,0.954172946,0.95828901,0.962405073,,,,4.44,0.724395055,0.73346785,0.742540646,,,,4.44,0.321707634,0.330836693,0.339965752,,,,4.44,0.078800941,0.084457848,0.090114755,,,
4.45,0.998684011,0.999093847,0.999503683,,,,4.45,0.992139709,0.993483835,0.994827962,,,,4.45,0.954538561,0.958636271,0.962733981,,,,4.45,0.725491341,0.734560082,0.743628822,,,,4.45,0.322526083,0.331659791,0.340793499,,,,4.45,0.079119121,0.084786574,0.090454028,,,
4.46,0.998694104,0.99910144,0.999508777,,,,4.46,0.992198447,0.993535586,0.994872726,,,,4.46,0.954901296,0.958980692,0.963060088,,,,4.46,0.726583257,0.735647927,0.744712596,,,,4.46,0.323342997,0.332481328,0.34161966,,,,4.46,0.079437394,0.085115361,0.090793328,,,
4.47,0.998704108,0.999108962,0.999513815,,,,4.47,0.992256697,0.993586885,0.994917072,,,,4.47,0.955261173,0.959322295,0.963383416,,,,4.47,0.727670817,0.7367314,0.745791984,,,,4.47,0.324158373,0.333301305,0.342444236,,,,4.47,0.079755759,0.085444206,0.091132653,,,
4.48,0.998714024,0.999116411,0.999518798,,,,4.48,0.992314463,0.993637735,0.994961007,,,,4.48,0.955618214,0.959661102,0.96370399,,,,4.48,0.728754036,0.737810517,0.746866999,,,,4.48,0.324972213,0.33411972,0.343267228,,,,4.48,0.080074212,0.085773107,0.091472002,,,
4.49,0.998723853,0.99912379,0.999523728,,,,4.49,0.99237175,0.993688141,0.995004532,,,,4.49,0.955972441,0.959997135,0.96402183,,,,4.49,0.729832929,0.738885294,0.747937658,,,,4.49,0.325784516,0.334936576,0.344088636,,,,4.49,0.080392751,0.086102062,0.091811372,,,
4.5,0.998733595,0.9991311,0.999528604,,,,4.5,0.992428562,0.993738108,0.995047654,,,,4.5,0.956323875,0.960330417,0.964336959,,,,4.5,0.730907512,0.739955743,0.749003974,,,,4.5,0.326595281,0.335751872,0.344908463,,,,4.5,0.080711374,0.086431068,0.092150761,,,
4.51,0.998743252,0.99913834,0.999533427,,,,4.51,0.992484903,0.993787639,0.995090375,,,,4.51,0.956672539,0.960660969,0.9646494,,,,4.51,0.7319778,0.741021882,0.750065964,,,,4.51,0.327404509,0.336565608,0.345726707,,,,4.51,0.081030078,0.086760123,0.092490168,,,
4.52,0.998752824,0.999145511,0.999538199,,,,4.52,0.992540779,0.993836739,0.995132699,,,,4.52,0.957018453,0.960988814,0.964959174,,,,4.52,0.733043808,0.742083724,0.751123641,,,,4.52,0.328212199,0.337377785,0.346543372,,,,4.52,0.081348862,0.087089226,0.09282959,,,
4.53,0.998762313,0.999152615,0.999542918,,,,4.53,0.992596192,0.993885412,0.995174632,,,,4.53,0.957361639,0.961313971,0.965266303,,,,4.53,0.73410555,0.743141286,0.752177021,,,,4.53,0.329018352,0.338188404,0.347358456,,,,4.53,0.081667721,0.087418374,0.093169026,,,
4.54,0.998771718,0.999159653,0.999547587,,,,4.54,0.992651148,0.993933662,0.995216176,,,,4.54,0.957702118,0.961636464,0.96557081,,,,4.54,0.735163042,0.744194581,0.753226119,,,,4.54,0.329822968,0.338997465,0.348171963,,,,4.54,0.081986656,0.087747565,0.093508474,,,
4.55,0.998781041,0.999166624,0.999552206,,,,4.55,0.992705651,0.993981493,0.995257336,,,,4.55,0.958039911,0.961956312,0.965872714,,,,4.55,0.7362163,0.745243625,0.75427095,,,,4.55,0.330626046,0.339804969,0.348983892,,,,4.55,0.082305662,0.088076797,0.093847931,,,
