D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,1.91162E-12,1.94854E-11,3.161799989,0.5492426,0.059498411
0.01,0,7.52014E-06,2.25438E-05,,,
0.02,0,2.67245E-05,7.12703E-05,,,
0.03,0,5.67797E-05,0.00014131,,,
0.04,0,9.74597E-05,0.000230876,,,
0.05,0,0.000148677,0.000338929,,,
0.06,0,0.000210404,0.00046476,,,
0.07,0,0.000282641,0.000607848,,,
0.08,0,0.000365405,0.00076779,,,
0.09,0,0.000458724,0.000944256,,,
0.1,0,0.000562633,0.001136975,,,
0.11,8.62205E-06,0.00067717,0.001345718,,,
0.12,3.44662E-05,0.000802375,0.001570284,,,
0.13,6.60828E-05,0.00093829,0.001810498,,,
0.14,0.000103713,0.00108496,0.002066206,,,
0.15,0.000147583,0.001242426,0.002337269,,,
0.16,0.000197906,0.001410733,0.002623559,,,
0.17,0.000254884,0.001589924,0.002924963,,,
0.18,0.000318708,0.001780041,0.003241374,,,
0.19,0.000389562,0.001981128,0.003572695,,,
0.2,0.000467619,0.002193227,0.003918834,,,
0.21,0.000553049,0.002416377,0.004279705,,,
0.22,0.000646012,0.002650621,0.004655229,,,
0.23,0.000746664,0.002895997,0.00504533,,,
0.24,0.000855154,0.003152545,0.005449936,,,
0.25,0.000971627,0.003420302,0.005868977,,,
0.26,0.001096224,0.003699306,0.006302389,,,
0.27,0.00122908,0.003989594,0.006750108,,,
0.28,0.001370326,0.004291201,0.007212075,,,
0.29,0.001520092,0.004604161,0.00768823,,,
0.3,0.0016785,0.004928508,0.008178517,,,
0.31,0.001845672,0.005264277,0.008682882,,,
0.32,0.002021725,0.005611498,0.00920127,,,
0.33,0.002206774,0.005970203,0.009733631,,,
0.34,0.002400931,0.006340422,0.010279914,,,
0.35,0.002604303,0.006722186,0.010840069,,,
0.36,0.002816999,0.007115523,0.011414047,,,
0.37,0.00303912,0.00752046,0.0120018,,,
0.38,0.003270768,0.007937026,0.012603283,,,
0.39,0.003512042,0.008365245,0.013218449,,,
0.4,0.003763038,0.008805145,0.013847251,,,
0.41,0.004023851,0.009256748,0.014489646,,,
0.42,0.004294572,0.00972008,0.015145589,,,
0.43,0.004575291,0.010195163,0.015815036,,,
0.44,0.004866097,0.01068202,0.016497943,,,
0.45,0.005167076,0.011180671,0.017194267,,,
0.46,0.005478311,0.011691138,0.017903965,,,
0.47,0.005799884,0.01221344,0.018626996,,,
0.48,0.006131877,0.012747596,0.019363315,,,
0.49,0.006474367,0.013293625,0.020112882,,,
0.5,0.006827432,0.013851543,0.020875655,,,
0.51,0.007191147,0.014421369,0.02165159,,,
0.52,0.007565584,0.015003116,0.022440648,,,
0.53,0.007950817,0.015596802,0.023242786,,,
0.54,0.008346915,0.016202439,0.024057963,,,
0.55,0.008753947,0.016820042,0.024886137,,,
0.56,0.00917198,0.017449624,0.025727268,,,
0.57,0.009601079,0.018091196,0.026581313,,,
0.58,0.010041308,0.01874477,0.027448231,,,
0.59,0.01049273,0.019410356,0.028327982,,,
0.6,0.010955406,0.020087964,0.029220523,,,
0.61,0.011429395,0.020777604,0.030125813,,,
0.62,0.011914756,0.021479284,0.031043811,,,
0.63,0.012411545,0.02219301,0.031974476,,,
0.64,0.012919817,0.022918791,0.032917765,,,
0.65,0.013439627,0.023656632,0.033873638,,,
0.66,0.013971026,0.024406539,0.034842051,,,
0.67,0.014514066,0.025168515,0.035822965,,,
0.68,0.015068796,0.025942566,0.036816336,,,
0.69,0.015635265,0.026728694,0.037822122,,,
0.7,0.01621352,0.027526901,0.038840282,,,
