D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.077143266,0.283539105,0.033738755
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,3.64805E-19,1.59493E-17,,,
0.05,0,1.36194E-17,5.9544E-16,,,
0.06,0,2.19248E-16,9.55694E-15,,,
0.07,0,2.06656E-15,8.98772E-14,,,
0.08,0,1.33722E-14,5.79322E-13,,,
0.09,0,6.55132E-14,2.82279E-12,,,
0.1,0,2.59465E-13,1.10977E-11,,,
0.11,0,8.69525E-13,3.68379E-11,,,
0.12,0,2.5485E-12,1.06685E-10,,,
0.13,0,6.69532E-12,2.76221E-10,,,
0.14,0,1.60657E-11,6.51385E-10,,,
0.15,0,3.57291E-11,1.41952E-09,,,
0.16,0,7.45012E-11,2.89179E-09,,,
0.17,0,1.47016E-10,5.55817E-09,,,
0.18,0,2.76631E-10,1.0156E-08,,,
0.19,0,4.99422E-10,1.77523E-08,,,
0.2,0,8.69546E-10,2.984E-08,,,
0.21,0,1.46634E-09,4.84467E-08,,,
0.22,0,2.40357E-09,7.62575E-08,,,
0.23,0,3.84129E-09,1.16748E-07,,,
0.24,0,6.00096E-09,1.7433E-07,,,
0.25,0,9.18433E-09,2.54508E-07,,,
0.26,0,1.37969E-08,3.64044E-07,,,
0.27,0,2.03771E-08,5.1114E-07,,,
0.28,0,2.9631E-08,7.05624E-07,,,
0.29,0,4.24755E-08,9.59155E-07,,,
0.3,0,6.00895E-08,1.28545E-06,,,
0.31,0,8.39745E-08,1.7005E-06,,,
0.32,0,1.16027E-07,2.22286E-06,,,
0.33,0,1.58625E-07,2.8739E-06,,,
0.34,0,2.14725E-07,3.67814E-06,,,
0.35,0,2.8798E-07,4.66355E-06,,,
0.36,0,3.82873E-07,5.86197E-06,,,
0.37,0,5.04872E-07,7.3095E-06,,,
0.38,0,6.60608E-07,9.04691E-06,,,
0.39,0,8.58075E-07,1.11202E-05,,,
0.4,0,1.10686E-06,1.35811E-05,,,
0.41,0,1.41841E-06,1.64877E-05,,,
0.42,0,1.80632E-06,1.9905E-05,,,
0.43,0,2.28664E-06,2.39057E-05,,,
0.44,0,2.87829E-06,2.85709E-05,,,
0.45,0,3.6034E-06,3.39909E-05,,,
0.46,0,4.48784E-06,4.02661E-05,,,
0.47,0,5.56164E-06,4.75079E-05,,,
0.48,0,6.85958E-06,5.58396E-05,,,
0.49,0,8.42176E-06,6.53977E-05,,,
0.5,0,1.02943E-05,7.63324E-05,,,
0.51,0,1.25299E-05,8.88097E-05,,,
0.52,0,1.51888E-05,0.000103012,,,
0.53,0,1.83395E-05,0.000119138,,,
0.54,0,2.20596E-05,0.000137409,,,
0.55,0,2.64368E-05,0.000158062,,,
0.56,0,3.15698E-05,0.00018136,,,
0.57,0,3.75696E-05,0.000207587,,,
0.58,0,4.45603E-05,0.000237052,,,
0.59,0,5.26806E-05,0.000270091,,,
0.6,0,6.20849E-05,0.000307068,,,
0.61,0,7.29444E-05,0.000348376,,,
0.62,0,8.54489E-05,0.00039444,,,
0.63,0,9.98079E-05,0.000445716,,,
0.64,0,0.000116252,0.000502697,,,
0.65,0,0.000135035,0.000565909,,,
0.66,0,0.000156435,0.000635919,,,
0.67,0,0.000180756,0.00071333,,,
0.68,0,0.000208329,0.000798787,,,
0.69,0,0.000239514,0.000892978,,,
0.7,0,0.000274705,0.000996633,,,
0.71,0,0.000314325,0.001110528,,,
