D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,
0.37,0,0.009040663,0.06828048,,,,0.37,0,0.001127307,0.016610267,,,
0.38,0,0.009406529,0.069756948,,,,0.38,0,0.001178864,0.016948196,,,
0.39,0,0.009791541,0.071264588,,,,0.39,0,0.001233893,0.01729303,,,
0.4,0,0.01019718,0.072807176,,,,0.4,0,0.001292753,0.017645685,,,
0.41,0,0.010625016,0.07438874,,,,0.41,0,0.001355841,0.018007147,,,
0.42,0,0.011076714,0.076013552,,,,0.42,0,0.001423589,0.018378479,,,
0.43,0,0.011554045,0.077686131,,,,0.43,0,0.001496468,0.018760838,,,
0.44,0,0.012058897,0.079411236,,,,0.44,0,0.001574996,0.019155485,,,
0.45,0,0.01259328,0.081193872,,,,0.45,0,0.001659741,0.019563799,,,
0.46,0,0.013159344,0.083039298,,,,0.46,0,0.001751325,0.019987293,,,
0.47,0,0.013759385,0.084953042,,,,0.47,0,0.001850431,0.020427628,,,
0.48,0,0.014395858,0.086940926,,,,0.48,0,0.001957812,0.02088663,,,
0.49,0,0.01507139,0.089009085,,,,0.49,0,0.002074298,0.021366306,,,
0.5,0,0.015788798,0.091164004,,,,0.5,0,0.002200804,0.021868867,,,
0.51,0,0.016551108,0.093412542,,,,0.51,0,0.002338345,0.022396743,,,
0.52,0,0.017361581,0.095761957,,,,0.52,0,0.002488044,0.022952607,,,
0.53,0,0.018223739,0.098219932,,,,0.53,0,0.002651148,0.0235394,,,
0.54,0,0.01914141,0.10079458,,,,0.54,0,0.002829047,0.024160356,,,
0.55,0,0.020118765,0.103494455,,,,0.55,0,0.003023286,0.024819029,,,
0.56,0,0.021160377,0.106328549,,,,0.56,0,0.003235593,0.025519329,,,
0.57,0,0.022271275,0.10930629,,,,0.57,0,0.003467894,0.026265552,,,
0.58,0,0.023457017,0.112437548,,,,0.58,0,0.003722344,0.027062418,,,
0.59,0,0.024723757,0.115732647,,,,0.59,0,0.004001351,0.027915116,,,
0.6,0,0.026078331,0.119202403,,,,0.6,0,0.004307606,0.028829349,,,
0.61,0,0.027528333,0.122858186,,,,0.61,0,0.004644111,0.029811382,,,
0.62,0,0.029082206,0.126712019,,,,0.62,0,0.005014219,0.030868108,,,
0.63,0,0.030749333,0.130776721,,,,0.63,0,0.005421662,0.032007105,,,
0.64,0,0.032540134,0.135066097,,,,0.64,0,0.005870595,0.033236723,,,
0.65,0,0.034466175,0.139595169,,,,0.65,0,0.006365642,0.034566156,,,
0.66,0,0.036540294,0.144380452,,,,0.66,0,0.006911943,0.036005548,,,
0.67,0,0.038776748,0.14944026,,,,0.67,0,0.007515218,0.037566084,,,
0.68,0,0.041191394,0.154795022,,,,0.68,0,0.008181846,0.039260099,,,
0.69,0,0.043801915,0.160467598,,,,0.69,0,0.00891895,0.041101178,,,
0.7,0,0.046628101,0.166483562,,,,0.7,0,0.009734522,0.043104249,,,
0.71,0,0.049692198,0.172871446,,,,0.71,0,0.01063756,0.045285666,,,
0.72,0,0.053019332,0.179662938,,,,0.72,0,0.011638248,0.047663277,,,
0.73,0,0.056638033,0.186893034,,,,0.73,0,0.012748172,0.050256485,,,
0.74,0,0.060580861,0.194600177,,,,0.74,0,0.013980588,0.053086314,,,
0.75,0,0.064885149,0.202826425,,,,0.75,0,0.015350741,0.056175502,,,
0.76,0,0.06959389,0.211617688,,,,0.76,0,0.016876265,0.059548644,,,
0.77,0,0.07475679,0.221024091,,,,0.77,0,0.018577656,0.063232424,,,
0.78,0,0.080431514,0.23110049,,,,0.78,0,0.020478868,0.067255953,,,
0.79,0,0.086685202,0.241907165,,,,0.79,0,0.022608026,0.071651251,,,
0.8,0,0.093596308,0.253510654,,,,0.8,0,0.02499831,0.076453878,,,
0.81,0,0.101256862,0.26598465,,,,0.81,0,0.027689022,0.08170374,,,
0.82,0,0.109775234,0.27941083,,,,0.82,0,0.030726875,0.087446036,,,
0.83,0,0.119279399,0.293879372,,,,0.83,0,0.034167487,0.093732316,,,
0.84,0,0.129920561,0.309488893,,,,0.84,0,0.038077033,0.100621573,,,
0.85,0,0.14187673,0.326345581,,,,0.85,0,0.042533935,0.108181279,,,
0.86,0,0.155355568,0.344561444,,,,0.86,0,0.047630331,0.116488399,,,
0.87,0,0.170595478,0.364251757,,,,0.87,0,0.053473018,0.125630401,,,
0.88,0,0.187863703,0.38553162,,,,0.88,0,0.060183448,0.135706235,,,
0.89,0.006389027,0.207449995,0.408510964,,,,0.89,0,0.067896309,0.146826752,,,
0.9,0.026021744,0.229654282,0.43328682,,,,0.9,0,0.076756128,0.159113446,,,
0.91,0.049601201,0.254766653,0.459932105,,,,0.91,0.001128166,0.086911172,0.172694178,,,
0.92,0.077594178,0.28303802,0.488481863,,,,0.92,0.00931191,0.098503666,0.187695421,,,
0.93,0.110359496,0.314639879,0.518920263,,,,0.93,0.019078112,0.111655299,0.204232486,,,
0.94,0.148047205,0.349611687,0.55117617,,,,0.94,0.030492831,0.126446964,0.222401097,,,
0.95,0.190445265,0.387795385,0.585145505,,,,0.95,0.043508513,0.142891649,0.242274784,,,
0.96,0.236771141,0.428763829,0.620756517,,,,0.96,0.057893434,0.160900967,0.263908499,,,
0.97,0.28552902,0.471770989,0.658012957,,,,0.97,0.073187235,0.180253898,0.287320562,,,
0.98,0.334722087,0.515774595,0.696827103,,,,0.98,0.088786044,0.200589276,0.312392507,,,
0.99,0.382488832,0.559564693,0.736640555,,,,0.99,0.104163465,0.221442421,0.338721376,,,
1,0.427646683,0.601962428,0.776278173,,,,1,0.119027831,0.242319082,0.365610332,,,
1.01,0.469701227,0.641999648,0.814298069,,,,1.01,0.133293713,0.26277235,0.392250987,,,
1.02,0.50855866,0.679012717,0.849466774,,,,1.02,0.146979665,0.282452234,0.417924802,,,
1.03,0.544300863,0.712647835,0.880994806,,,,1.03,0.160136754,0.301122326,0.442107897,,,
1.04,0.577080334,0.742812404,0.908544475,,,,1.04,0.172812522,0.318653585,0.464494648,,,
1.05,0.607075324,0.769606117,0.93213691,,,,1.05,0.185037513,0.335005823,0.484974133,,,
1.06,0.634471091,0.793252372,0.952033653,,,,1.06,0.196826955,0.350204166,0.503581378,,,
1.07,0.659454054,0.814040619,0.968627184,,,,1.07,0.208188667,0.364315781,0.520442895,,,
1.08,0.682210622,0.83228366,0.982356698,,,,1.08,0.219130265,0.377430404,0.535730542,,,
1.09,0.702925747,0.848289585,0.993653423,,,,1.09,0.229663177,0.389646126,0.549629075,,,
1.1,0.721780104,0.86234562,1,,,,1.1,0.239803797,0.40106021,0.562316623,,,
1.11,0.738946935,0.874710493,1,,,,1.11,0.249572894,0.411763881,0.573954869,,,
1.12,0.754589527,0.885612223,1,,,,1.12,0.258994207,0.421839871,0.584685536,,,
1.13,0.768859608,0.895249013,1,,,,1.13,0.268092833,0.431361675,0.594630516,,,
1.14,0.781896512,0.903791692,1,,,,1.14,0.276893776,0.440393768,0.60389376,,,
1.15,0.79382693,0.911386766,1,,,,1.15,0.28542084,0.448992299,0.612563758,,,
1.16,0.804765112,0.918159559,1,,,,1.16,0.293695951,0.457205967,0.620715983,,,
1.17,0.814813421,0.924217187,1,,,,1.17,0.301738833,0.465076925,0.628415017,,,
1.18,0.824063123,0.92965123,1,,,,1.18,0.309566978,0.472641632,0.635716286,,,
1.19,0.832595328,0.934540077,1,,,,1.19,0.317195778,0.47993162,0.642667462,,,
1.2,0.840481972,0.938950936,1,,,,1.2,0.32463875,0.486974172,0.649309593,,,
1.21,0.847786788,0.94294155,1,,,,1.21,0.331907781,0.493792906,0.655678032,,,
1.22,0.854566216,0.946561643,1,,,,1.22,0.339013357,0.50040829,0.661803223,,,
1.23,0.860870241,0.94985414,1,,,,1.23,0.345964771,0.50683808,0.667711388,,,
1.24,0.866743149,0.952856193,1,,,,1.24,0.352770293,0.513097701,0.673425109,,,
1.25,0.872224209,0.955600042,1,,,,1.25,0.359437308,0.519200579,0.67896385,,,
1.26,0.877348274,0.958113742,1,,,,1.26,0.365972433,0.525158418,0.684344403,,,
1.27,0.882146327,0.96042177,1,,,,1.27,0.372381617,0.530981448,0.689581279,,,
1.28,0.886645963,0.962545542,1,,,,1.28,0.378670217,0.536678628,0.694687039,,,
1.29,0.890871809,0.96450384,1,,,,1.29,0.384843073,0.542257827,0.699672581,,,
1.3,0.894845903,0.966313185,1,,,,1.3,0.390904566,0.547725973,0.704547379,,,
1.31,0.898588019,0.967988137,1,,,,1.31,0.396858676,0.553089183,0.70931969,,,
1.32,0.902115954,0.969541565,1,,,,1.32,0.402709022,0.558352873,0.713996724,,,
1.33,0.905445768,0.970984866,1,,,,1.33,0.40845891,0.563521852,0.718584795,,,
1.34,0.908592,0.972328158,1,,,,1.34,0.414111365,0.568600402,0.723089439,,,
1.35,0.911567847,0.97358044,1,,,,1.35,0.41966917,0.573592348,0.727515525,,,
1.36,0.914385319,0.974749736,1,,,,1.36,0.425134886,0.578501113,0.73186734,,,
1.37,0.917055372,0.97584321,1,,,,1.37,0.430510887,0.583329776,0.736148665,,,
1.38,0.919588022,0.976867277,1,,,,1.38,0.435799377,0.588081112,0.740362847,,,
1.39,0.921992444,0.977827687,1,,,,1.39,0.44100241,0.592757628,0.744512845,,,
1.4,0.924277055,0.978729609,1,,,,1.4,0.446121913,0.597361601,0.748601289,,,
1.41,0.926449593,0.979577695,1,,,,1.41,0.451159699,0.601895105,0.752630511,,,
1.42,0.928517177,0.98037614,1,,,,1.42,0.456117481,0.606360035,0.756602589,,,
1.43,0.930486369,0.981128737,1,,,,1.43,0.460996886,0.61075813,0.760519374,,,
1.44,0.932363221,0.981838919,1,,,,1.44,0.465799467,0.615090993,0.764382519,,,
1.45,0.934153326,0.982509799,1,,,,1.45,0.470526711,0.619360106,0.768193501,,,
1.46,0.935861856,0.983144208,1,,,,1.46,0.475180051,0.623566846,0.77195364,,,
1.47,0.937493602,0.983744722,1,,,,1.47,0.479760871,0.627712497,0.775664122,,,
1.48,0.939053004,0.984313692,1,,,,1.48,0.484270512,0.631798261,0.77932601,,,
1.49,0.940544184,0.984853263,1,,,,1.49,0.488710281,0.63582527,0.78294026,,,
1.5,0.941970973,0.9853654,1,,,,1.5,0.493081452,0.639794592,0.786507733,,,
1.51,0.943336937,0.985851906,1,,,,1.51,0.497385272,0.64370724,0.790029207,,,
1.52,0.944645399,0.986314434,1,,,,1.52,0.501622965,0.647564175,0.793505386,,,
1.53,0.945899456,0.986754505,1,,,,1.53,0.505795731,0.65136632,0.796936908,,,
1.54,0.947102005,0.987173521,1,,,,1.54,0.509904753,0.655114554,0.800324356,,,
1.55,0.948255753,0.987572774,1,,,,1.55,0.513951193,0.658809727,0.803668261,,,
1.56,0.949363236,0.987953458,1,,,,1.56,0.517936199,0.662452656,0.806969113,,,
1.57,0.95042683,0.988316678,1,,,,1.57,0.521860899,0.666044132,0.810227365,,,
1.58,0.951448765,0.988663456,1,,,,1.58,0.525726408,0.669584922,0.813443435,,,
1.59,0.952431136,0.988994744,1,,,,1.59,0.529533824,0.673075771,0.816617719,,,
1.6,0.953375912,0.98931142,1,,,,1.6,0.53328423,0.676517407,0.819750585,,,
1.61,0.954284948,0.989614307,1,,,,1.61,0.536978693,0.67991054,0.822842387,,,
1.62,0.955159989,0.989904166,1,,,,1.62,0.540618264,0.683255863,0.825893462,,,
1.63,0.956002681,0.990181708,1,,,,1.63,0.544203979,0.686554057,0.828904135,,,
1.64,0.956814576,0.990447597,1,,,,1.64,0.547736857,0.689805789,0.831874721,,,
1.65,0.957597139,0.990702454,1,,,,1.65,0.551217899,0.693011715,0.834805531,,,
1.66,0.958351754,0.990946856,1,,,,1.66,0.554648091,0.69617248,0.83769687,,,
1.67,0.959079728,0.991181347,1,,,,1.67,0.558028401,0.69928872,0.840549039,,,
1.68,0.959782296,0.991406435,1,,,,1.68,0.56135978,0.702361061,0.843362341,,,
1.69,0.960460629,0.991622595,1,,,,1.69,0.564643161,0.70539012,0.846137078,,,
1.7,0.961115831,0.991830276,1,,,,1.7,0.56787946,0.708376507,0.848873554,,,
1.71,0.961748951,0.992029896,1,,,,1.71,0.571069573,0.711320824,0.851572075,,,
1.72,0.96236098,0.99222185,1,,,,1.72,0.574214381,0.714223666,0.854232952,,,
1.73,0.962952857,0.992406511,1,,,,1.73,0.577314744,0.717085621,0.856856498,,,
1.74,0.963525471,0.992584227,1,,,,1.74,0.580371506,0.71990727,0.859443033,,,
1.75,0.964079668,0.992755328,1,,,,1.75,0.583385493,0.722689187,0.861992882,,,
1.76,0.964616247,0.992920126,1,,,,1.76,0.586357511,0.725431942,0.864506373,,,
1.77,0.965135966,0.993078913,1,,,,1.77,0.589288351,0.728136096,0.866983841,,,
1.78,0.965639547,0.993231966,1,,,,1.78,0.592178785,0.730802206,0.869425627,,,
1.79,0.966127672,0.993379547,1,,,,1.79,0.595029567,0.733430822,0.871832076,,,
1.8,0.966600991,0.993521904,1,,,,1.8,0.597841436,0.736022488,0.87420354,,,
1.81,0.967060119,0.99365927,1,,,,1.81,0.600615111,0.738577743,0.876540376,,,
1.82,0.967505642,0.993791868,1,,,,1.82,0.603351297,0.74109712,0.878842944,,,
1.83,0.967938116,0.993919907,1,,,,1.83,0.606050682,0.743581147,0.881111611,,,
1.84,0.968358071,0.994043586,1,,,,1.84,0.608713938,0.746030343,0.883346747,,,
1.85,0.968766008,0.994163094,1,,,,1.85,0.611341719,0.748445224,0.885548729,,,
1.86,0.969162406,0.99427861,1,,,,1.86,0.613934668,0.750826301,0.887717934,,,
1.87,0.96954772,0.994390305,1,,,,1.87,0.616493409,0.753174077,0.889854744,,,
1.88,0.969922383,0.994498338,1,,,,1.88,0.619018554,0.75548905,0.891959546,,,
1.89,0.970286808,0.994602864,1,,,,1.89,0.621510699,0.757771712,0.894032726,,,
1.9,0.970641387,0.994704028,1,,,,1.9,0.623970426,0.760022551,0.896074676,,,
1.91,0.970986495,0.994801969,1,,,,1.91,0.626398305,0.762242046,0.898085788,,,
1.92,0.971322487,0.994896819,1,,,,1.92,0.62879489,0.764430674,0.900066457,,,
1.93,0.971649705,0.994988704,1,,,,1.93,0.631160726,0.766588901,0.902017076,,,
1.94,0.971968472,0.995077742,1,,,,1.94,0.633496342,0.768717193,0.903938043,,,
1.95,0.972279097,0.995164047,1,,,,1.95,0.635802256,0.770816006,0.905829755,,,
1.96,0.972581877,0.995247729,1,,,,1.96,0.638078975,0.772885791,0.907692608,,,
1.97,0.972877092,0.99532889,1,,,,1.97,0.640326992,0.774926995,0.909526998,,,
1.98,0.973165013,0.995407628,1,,,,1.98,0.642546791,0.776940057,0.911333323,,,
1.99,0.973445895,0.995484038,1,,,,1.99,0.644738845,0.778925411,0.913111977,,,
2,0.973719986,0.99555821,1,,,,2,0.646903615,0.780883485,0.914863356,,,
2.01,0.973987521,0.995630229,1,,,,2.01,0.649041553,0.782814702,0.916587851,,,
2.02,0.974248723,0.995700177,1,,,,2.02,0.651153101,0.784719478,0.918285854,,,
2.03,0.974503809,0.995768131,1,,,,2.03,0.653238691,0.786598223,0.919957754,,,
2.04,0.974752984,0.995834166,1,,,,2.04,0.655298745,0.788451342,0.92160394,,,
2.05,0.974996446,0.995898355,1,,,,2.05,0.657333677,0.790279236,0.923224795,,,
2.06,0.975234383,0.995960763,1,,,,2.06,0.65934389,0.792082296,0.924820701,,,
2.07,0.975466977,0.996021458,1,,,,2.07,0.661329782,0.793860911,0.926392039,,,
2.08,0.9756944,0.996080501,1,,,,2.08,0.66329174,0.795615463,0.927939185,,,
2.09,0.97591682,0.996137951,1,,,,2.09,0.665230144,0.797346328,0.929462512,,,
2.1,0.976134396,0.996193866,1,,,,2.1,0.667145364,0.799053877,0.930962389,,,
2.11,0.97634728,0.9962483,1,,,,2.11,0.669037765,0.800738475,0.932439185,,,
2.12,0.976555621,0.996301306,1,,,,2.12,0.670907704,0.802400483,0.933893261,,,
2.13,0.976759558,0.996352933,1,,,,2.13,0.67275553,0.804040254,0.935324977,,,
2.14,0.976959228,0.99640323,1,,,,2.14,0.674581586,0.805658137,0.936734689,,,
2.15,0.977154761,0.996452242,1,,,,2.15,0.676386206,0.807254476,0.938122747,,,
2.16,0.977346283,0.996500014,1,,,,2.16,0.67816972,0.80882961,0.939489499,,,
2.17,0.977533913,0.996546587,1,,,,2.17,0.679932451,0.81038387,0.940835289,,,
2.18,0.977717767,0.996592003,1,,,,2.18,0.681674714,0.811917585,0.942160456,,,
2.19,0.977897957,0.9966363,1,,,,2.19,0.68339682,0.813431077,0.943465335,,,
2.2,0.97807459,0.996679516,1,,,,2.2,0.685099072,0.814924664,0.944750257,,,
2.21,0.978247769,0.996721685,1,,,,2.21,0.68678177,0.816398658,0.946015547,,,
2.22,0.978417594,0.996762844,1,,,,2.22,0.688445205,0.817853367,0.947261528,,,
2.23,0.97858416,0.996803023,1,,,,2.23,0.690089666,0.819289092,0.948488518,,,
2.24,0.97874756,0.996842256,1,,,,2.24,0.691715433,0.820706132,0.94969683,,,
2.25,0.978907883,0.996880573,1,,,,2.25,0.693322785,0.822104778,0.950886772,,,
2.26,0.979065214,0.996918002,1,,,,2.26,0.694911992,0.82348532,0.952058649,,,
2.27,0.979219636,0.996954572,1,,,,2.27,0.696483322,0.824848041,0.95321276,,,
2.28,0.979371229,0.996990311,1,,,,2.28,0.698037035,0.826193218,0.954349402,,,
2.29,0.97952007,0.997025243,1,,,,2.29,0.69957339,0.827521127,0.955468864,,,
2.3,0.979666234,0.997059394,1,,,,2.3,0.701092639,0.828832036,0.956571434,,,
2.31,0.979809792,0.997092788,1,,,,2.31,0.702595029,0.830126211,0.957657394,,,
2.32,0.979950813,0.997125449,1,,,,2.32,0.704080806,0.831403913,0.958727021,,,
2.33,0.980089364,0.997157398,1,,,,2.33,0.705550207,0.832665398,0.959780588,,,
2.34,0.98022551,0.997188656,1,,,,2.34,0.707003469,0.833910917,0.960818365,,,
2.35,0.980359315,0.997219246,1,,,,2.35,0.708440822,0.83514072,0.961840617,,,
2.36,0.980490837,0.997249185,1,,,,2.36,0.709862494,0.836355049,0.962847603,,,
2.37,0.980620136,0.997278494,1,,,,2.37,0.711268709,0.837554144,0.96383958,,,
2.38,0.980747268,0.997307191,1,,,,2.38,0.712659684,0.838738242,0.9648168,,,
2.39,0.980872287,0.997335294,1,,,,2.39,0.714035637,0.839907573,0.96577951,,,
2.4,0.980995248,0.99736282,1,,,,2.4,0.715396779,0.841062366,0.966727953,,,
2.41,0.981116201,0.997389786,1,,,,2.41,0.716743319,0.842202845,0.967662371,,,
2.42,0.981235195,0.997416206,1,,,,2.42,0.718075462,0.843329229,0.968582996,,,
2.43,0.981352279,0.997442098,1,,,,2.43,0.719393409,0.844441736,0.969490063,,,
2.44,0.9814675,0.997467475,1,,,,2.44,0.720697359,0.845540578,0.970383796,,,
2.45,0.981580902,0.997492352,1,,,,2.45,0.721987506,0.846625964,0.971264421,,,
2.46,0.981692528,0.997516743,1,,,,2.46,0.723264042,0.8476981,0.972132157,,,
2.47,0.981802423,0.997540661,1,,,,2.47,0.724527157,0.848757188,0.972987219,,,
2.48,0.981910626,0.99756412,1,,,,2.48,0.725777034,0.849803427,0.973829821,,,
2.49,0.982017177,0.99758713,1,,,,2.49,0.727013857,0.850837013,0.97466017,,,
2.5,0.982122115,0.997609706,1,,,,2.5,0.728237805,0.851858137,0.97547847,,,
2.51,0.982225477,0.997631857,1,,,,2.51,0.729449054,0.852866989,0.976284924,,,
2.52,0.9823273,0.997653596,1,,,,2.52,0.730647779,0.853863754,0.977079729,,,
2.53,0.982427619,0.997674934,1,,,,2.53,0.73183415,0.854848614,0.977863078,,,
2.54,0.982526468,0.99769588,1,,,,2.54,0.733008336,0.85582175,0.978635164,,,
2.55,0.982623881,0.997716445,1,,,,2.55,0.734170501,0.856783336,0.979396172,,,
2.56,0.982719889,0.997736639,1,,,,2.56,0.735320809,0.857733548,0.980146287,,,
2.57,0.982814524,0.997756472,1,,,,2.57,0.736459419,0.858672554,0.980885689,,,
2.58,0.982907817,0.997775951,1,,,,2.58,0.737586489,0.859600523,0.981614556,,,
2.59,0.982999796,0.997795088,1,,,,2.59,0.738702175,0.860517619,0.982333063,,,
2.6,0.983090491,0.997813889,1,,,,2.6,0.739806629,0.861424005,0.98304138,,,
2.61,0.98317993,0.997832364,1,,,,2.61,0.740900002,0.862319839,0.983739676,,,
2.62,0.98326814,0.997850521,1,,,,2.62,0.74198244,0.863205278,0.984428115,,,
2.63,0.983355146,0.997868367,1,,,,2.63,0.74305409,0.864080475,0.98510686,,,
2.64,0.983440975,0.997885909,1,,,,2.64,0.744115096,0.864945583,0.98577607,,,
2.65,0.983525652,0.997903156,1,,,,2.65,0.745165597,0.865800749,0.986435901,,,
2.66,0.983609201,0.997920115,1,,,,2.66,0.746205733,0.86664612,0.987086507,,,
2.67,0.983691645,0.997936792,1,,,,2.67,0.747235641,0.86748184,0.987728038,,,
2.68,0.983773008,0.997953194,1,,,,2.68,0.748255455,0.868308049,0.988360642,,,
2.69,0.983853311,0.997969328,1,,,,2.69,0.749265307,0.869124887,0.988984466,,,
2.7,0.983932577,0.997985199,1,,,,2.7,0.750265329,0.86993249,0.989599651,,,
2.71,0.984010827,0.998000815,1,,,,2.71,0.751255647,0.870730993,0.990206338,,,
2.72,0.984088081,0.998016181,1,,,,2.72,0.752236389,0.871520527,0.990804665,,,
2.73,0.984164359,0.998031302,1,,,,2.73,0.753207679,0.872301223,0.991394766,,,
2.74,0.984239681,0.998046185,1,,,,2.74,0.754169639,0.873073207,0.991976775,,,
2.75,0.984314066,0.998060834,1,,,,2.75,0.755122391,0.873836606,0.992550822,,,
2.76,0.984387532,0.998075256,1,,,,2.76,0.756066053,0.874591543,0.993117034,,,
2.77,0.984460098,0.998089454,1,,,,2.77,0.757000741,0.87533814,0.993675538,,,
2.78,0.984531781,0.998103435,1,,,,2.78,0.757926571,0.876076515,0.994226458,,,
2.79,0.984602598,0.998117203,1,,,,2.79,0.758843657,0.876806785,0.994769913,,,
2.8,0.984672565,0.998130762,1,,,,2.8,0.75975211,0.877529067,0.995306024,,,
2.81,0.984741701,0.998144118,1,,,,2.81,0.76065204,0.878243474,0.995834908,,,
2.82,0.984810019,0.998157274,1,,,,2.82,0.761543556,0.878950117,0.996356678,,,
2.83,0.984877535,0.998170235,1,,,,2.83,0.762426763,0.879649106,0.996871449,,,
2.84,0.984944266,0.998183006,1,,,,2.84,0.763301768,0.880340549,0.997379331,,,
2.85,0.985010225,0.998195589,1,,,,2.85,0.764168673,0.881024552,0.997880432,,,
2.86,0.985075426,0.99820799,1,,,,2.86,0.76502758,0.88170122,0.99837486,,,
2.87,0.985139884,0.998220212,1,,,,2.87,0.76587859,0.882370655,0.99886272,,,
2.88,0.985203613,0.998232259,1,,,,2.88,0.766721802,0.883032958,0.999344114,,,
2.89,0.985266625,0.998244135,1,,,,2.89,0.767557313,0.883688229,0.999819144,,,
2.9,0.985328935,0.998255842,1,,,,2.9,0.768385219,0.884336565,1,,,
2.91,0.985390553,0.998267385,1,,,,2.91,0.769205615,0.884978062,1,,,
2.92,0.985451494,0.998278767,1,,,,2.92,0.770018592,0.885612816,1,,,
2.93,0.985511768,0.998289991,1,,,,2.93,0.770824244,0.886240918,1,,,
2.94,0.985571389,0.998301061,1,,,,2.94,0.771622661,0.88686246,1,,,
2.95,0.985630367,0.998311979,1,,,,2.95,0.77241393,0.887477533,1,,,
2.96,0.985688713,0.998322748,1,,,,2.96,0.773198141,0.888086225,1,,,
2.97,0.98574644,0.998333372,1,,,,2.97,0.773975379,0.888688623,1,,,
2.98,0.985803556,0.998343853,1,,,,2.98,0.77474573,0.889284813,1,,,
2.99,0.985860074,0.998354195,1,,,,2.99,0.775509276,0.889874879,1,,,
3,0.985916003,0.998364399,1,,,,3,0.776266102,0.890458904,1,,,
3.01,0.985971353,0.998374469,1,,,,3.01,0.777016287,0.891036969,1,,,
3.02,0.986026135,0.998384408,1,,,,3.02,0.777759913,0.891609156,1,,,
3.03,0.986080357,0.998394216,1,,,,3.03,0.778497058,0.892175542,1,,,
3.04,0.986134029,0.998403899,1,,,,3.04,0.7792278,0.892736207,1,,,
3.05,0.98618716,0.998413456,1,,,,3.05,0.779952216,0.893291225,1,,,
3.06,0.98623976,0.998422892,1,,,,3.06,0.780670382,0.893840674,1,,,
