D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,2.83373E-08,5.21152E-07,0.805644718,1.930597241,0.138321641
0.01,0.001645179,0.014828554,0.028011929,,,
0.02,0.010500181,0.031810645,0.053121109,,,
0.03,0.021170915,0.048190862,0.07521081,,,
0.04,0.03247315,0.063734731,0.094996311,,,
0.05,0.043939368,0.078451656,0.112963944,,,
0.06,0.055349668,0.092401006,0.129452344,,,
0.07,0.066592146,0.105649894,0.144707641,,,
0.08,0.077608432,0.118261899,0.158915366,,,
0.09,0.088368899,0.130294218,0.172219538,,,
0.1,0.098860186,0.141797417,0.184734648,,,
0.11,0.109078439,0.152815978,0.196553517,,,
0.12,0.11902546,0.163389049,0.207752638,,,
0.13,0.128706424,0.173551179,0.218395934,,,
0.14,0.138128477,0.18333297,0.228537463,,,
0.15,0.147299869,0.192761645,0.238223421,,,
0.16,0.156229396,0.20186152,0.247493643,,,
0.17,0.164926052,0.210654405,0.256382757,,,
0.18,0.173398798,0.219159941,0.264921085,,,
0.19,0.181656425,0.227395884,0.273135342,,,
0.2,0.189707464,0.235378339,0.281049213,,,
0.21,0.197560133,0.243121966,0.288683798,,,
0.22,0.205222311,0.250640151,0.29605799,,,
0.23,0.212701524,0.257945151,0.303188778,,,
0.24,0.220004944,0.265048223,0.310091502,,,
0.25,0.227139397,0.271959731,0.316780066,,,
0.26,0.234111371,0.278689242,0.323267112,,,
0.27,0.24092703,0.285245603,0.329564177,,,
0.28,0.247592226,0.291637021,0.335681816,,,
0.29,0.254112517,0.297871116,0.341629716,,,
0.3,0.260493182,0.303954985,0.347416788,,,
0.31,0.266739235,0.309895243,0.353051252,,,
0.32,0.27285544,0.315698073,0.358540706,,,
0.33,0.278846327,0.321369258,0.36389219,,,
0.34,0.284716203,0.32691422,0.369112237,,,
0.35,0.290469167,0.332338046,0.374206926,,,
0.36,0.29610912,0.33764552,0.37918192,,,
0.37,0.30163978,0.342841143,0.384042506,,,
