D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,6.27954E-20,2.70244E-18,2.413428694,0.368215906,0.044357494
0.01,0,2.17598E-09,2.69003E-08,,,
0.02,0,1.74991E-08,1.68152E-07,,,
0.03,0,6.15892E-08,5.00804E-07,,,
0.04,0,1.53392E-07,1.09914E-06,,,
0.05,0,3.15119E-07,2.03908E-06,,,
0.06,0,5.72227E-07,3.39956E-06,,,
0.07,0,9.53421E-07,5.26322E-06,,,
0.08,0,1.49068E-06,7.71678E-06,,,
0.09,0,2.21929E-06,1.08513E-05,,,
0.1,0,3.17791E-06,1.47621E-05,,,
0.11,0,4.40859E-06,1.95495E-05,,,
0.12,0,5.95685E-06,2.5318E-05,,,
0.13,0,7.87173E-06,3.21774E-05,,,
0.14,0,1.02059E-05,4.02418E-05,,,
0.15,0,1.30156E-05,4.96305E-05,,,
0.16,0,1.63609E-05,6.04677E-05,,,
0.17,0,2.03055E-05,7.28825E-05,,,
0.18,0,2.49172E-05,8.70089E-05,,,
0.19,0,3.02676E-05,0.000102986,,,
0.2,0,3.64321E-05,0.000120958,,,
0.21,0,4.34906E-05,0.000141075,,,
0.22,0,5.15267E-05,0.000163491,,,
0.23,0,6.06287E-05,0.000188365,,,
0.24,0,7.08887E-05,0.000215862,,,
0.25,0,8.24036E-05,0.000246153,,,
0.26,0,9.52744E-05,0.000279413,,,
0.27,0,0.000109607,0.000315823,,,
0.28,0,0.000125511,0.000355567,,,
0.29,0,0.000143102,0.000398839,,,
0.3,0,0.0001625,0.000445833,,,
0.31,0,0.000183829,0.000496753,,,
0.32,0,0.000207218,0.000551806,,,
0.33,0,0.000232802,0.000611203,,,
0.34,0,0.00026072,0.000675165,,,
0.35,0,0.000291117,0.000743913,,,
0.36,0,0.000324142,0.000817678,,,
0.37,0,0.000359951,0.000896693,,,
0.38,0,0.000398704,0.000981199,,,
0.39,0,0.000440566,0.001071442,,,
0.4,0,0.000485708,0.001167671,,,
0.41,0,0.000534309,0.001270144,,,
0.42,0,0.000586549,0.001379122,,,
0.43,0,0.000642616,0.001494874,,,
0.44,0,0.000702706,0.001617671,,,
0.45,0,0.000767017,0.001747792,,,
0.46,0,0.000835755,0.001885521,,,
0.47,0,0.000909132,0.002031147,,,
0.48,0,0.000987364,0.002184965,,,
