D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,
0.35,0.07433357,0.108701385,0.143069199,,,,0.35,0.000213983,0.000536326,0.000858669,,,
0.36,0.08886945,0.12572374,0.162578031,,,,0.36,0.000293678,0.000689058,0.001084437,,,
0.37,0.104881107,0.144038023,0.18319494,,,,0.37,0.000394138,0.000873505,0.001352871,,,
0.38,0.122320144,0.163567589,0.204815035,,,,0.38,0.000518605,0.001093553,0.001668501,,,
0.39,0.141116109,0.18422044,0.22732477,,,,0.39,0.000670423,0.001353104,0.002035786,,,
0.4,0.16117888,0.20589173,0.25060458,,,,0.4,0.000852982,0.001656013,0.002459043,,,
0.41,0.182401464,0.228466413,0.274531362,,,,0.41,0.001069672,0.002006024,0.002942377,,,
0.42,0.204663081,0.251821919,0.298980757,,,,0.42,0.001323825,0.002406724,0.003489623,,,
0.43,0.227832383,0.275830781,0.32382918,,,,0.43,0.001618669,0.002861479,0.004104289,,,
0.44,0.251770685,0.300363136,0.348955588,,,,0.44,0.001957282,0.003373396,0.00478951,,,
0.45,0.2763351,0.325289031,0.374242962,,,,0.45,0.002342555,0.003945283,0.00554801,,,
0.46,0.301381482,0.350480503,0.399579523,,,,0.46,0.002777157,0.004579617,0.006382076,,,
0.47,0.326767118,0.3758134,0.424859682,,,,0.47,0.003263506,0.005278522,0.007293537,,,
0.48,0.352353114,0.401168931,0.449984747,,,,0.48,0.003803754,0.006043754,0.008283753,,,
0.49,0.378006439,0.426434931,0.474863423,,,,0.49,0.004399769,0.006876695,0.00935362,,,
0.5,0.403601619,0.451506866,0.499412113,,,,0.5,0.005053128,0.007778351,0.010503574,,,
0.51,0.429022073,0.476288565,0.523555056,,,,0.51,0.005765116,0.008749361,0.011733607,,,
0.52,0.454161108,0.500692727,0.547224345,,,,0.52,0.006536725,0.009790007,0.013043289,,,
0.53,0.478922581,0.524641199,0.570359817,,,,0.53,0.007368667,0.010900233,0.014431798,,,
0.54,0.503221263,0.54806507,0.592908877,,,,0.54,0.008261379,0.012079664,0.01589795,,,
0.55,0.526982935,0.570904593,0.61482625,,,,0.55,0.00921504,0.013327635,0.01744023,,,
0.56,0.550144246,0.593108965,0.636073684,,,,0.56,0.010229586,0.014643212,0.019056838,,,
0.57,0.572652376,0.614636002,0.656619629,,,,0.57,0.011304728,0.016025224,0.02074572,,,
0.58,0.594464533,0.63545171,0.676438887,,,,0.58,0.012439972,0.01747229,0.022504608,,,
0.59,0.615547336,0.655529794,0.695512252,,,,0.59,0.01363464,0.018982851,0.024331063,,,
0.6,0.635876094,0.674851115,0.713826135,,,,0.6,0.014887886,0.020555196,0.026222505,,,
0.61,0.655434042,0.693403116,0.73137219,,,,0.61,0.016198723,0.022187488,0.028176252,,,
0.62,0.674211537,0.711179232,0.748146926,,,,0.62,0.017566037,0.023877795,0.030189554,,,
0.63,0.692205257,0.728178291,0.764151325,,,,0.63,0.018988608,0.025624115,0.032259622,,,
0.64,0.709417415,0.744403931,0.779390447,,,,0.64,0.020465132,0.027424393,0.034383653,,,
0.65,0.725855003,0.759864024,0.793873046,,,,0.65,0.021994234,0.029276547,0.036558861,,,
0.66,0.741529083,0.774570133,0.807611182,,,,0.66,0.023574485,0.031178488,0.038782492,,,
0.67,0.756454132,0.788536981,0.82061983,,,,0.67,0.025204418,0.033128133,0.041051847,,,
0.68,0.770647437,0.801781974,0.83291651,,,,0.68,0.026882542,0.03512342,0.043364298,,,
0.69,0.784128559,0.814324737,0.844520914,,,,0.69,0.028607354,0.037162326,0.045717298,,,
0.7,0.796918848,0.826186701,0.855454555,,,,0.7,0.030377349,0.039242872,0.048108394,,,
0.71,0.809041016,0.837390722,0.865740427,,,,0.71,0.03219103,0.041363133,0.050535236,,,
0.72,0.820518772,0.847960728,0.875402685,,,,0.72,0.034046917,0.043521249,0.052995581,,,
0.73,0.831376489,0.85792142,0.884466351,,,,0.73,0.035943554,0.045715425,0.055487295,,,
0.74,0.841638938,0.867297986,0.892957033,,,,0.74,0.037879517,0.047943939,0.058008362,,,
0.75,0.851331043,0.876115863,0.900900682,,,,0.75,0.039853414,0.050205145,0.060556876,,,
0.76,0.860477688,0.884400525,0.908323363,,,,0.76,0.041863893,0.052497471,0.063131049,,,
0.77,0.869103544,0.892177298,0.915251053,,,,0.77,0.043909645,0.054819423,0.0657292,,,
0.78,0.877232935,0.899471202,0.921709469,,,,0.78,0.045989405,0.057169583,0.068349762,,,
0.79,0.884889721,0.906306818,0.927723915,,,,0.79,0.048101953,0.059546611,0.07099127,,,
0.8,0.892097209,0.91270818,0.933319152,,,,0.8,0.050246117,0.061949239,0.073652362,,,
0.81,0.898878076,0.918698684,0.938519292,,,,0.81,0.052420771,0.064376272,0.076331773,,,
0.82,0.905254313,0.924301011,0.943347708,,,,0.82,0.054624836,0.066826582,0.079028328,,,
0.83,0.911247186,0.929537077,0.947826969,,,,0.83,0.056857279,0.06929911,0.081740941,,,
0.84,0.916877197,0.934427988,0.951978779,,,,0.84,0.059117114,0.07179286,0.084468607,,,
0.85,0.922164072,0.93899401,0.955823947,,,,0.85,0.061403395,0.074306895,0.087210395,,,
0.86,0.927126742,0.943254549,0.959382356,,,,0.86,0.063715221,0.076840335,0.089965449,,,
0.87,0.931783342,0.947228146,0.962672951,,,,0.87,0.066051731,0.079392353,0.092732974,,,
0.88,0.936151211,0.950932473,0.965713734,,,,0.88,0.068412103,0.081962171,0.095512238,,,
0.89,0.940246903,0.954384337,0.968521771,,,,0.89,0.07079555,0.084549058,0.098302566,,,
0.9,0.94408619,0.957599696,0.971113201,,,,0.9,0.073201321,0.087152326,0.101103332,,,
0.91,0.947684086,0.960593671,0.973503255,,,,0.91,0.075628697,0.089771327,0.103913956,,,
0.92,0.951054859,0.963380569,0.975706278,,,,0.92,0.07807699,0.092405447,0.106733903,,,
0.93,0.954212052,0.965973905,0.977735757,,,,0.93,0.08054554,0.095054107,0.109562675,,,
0.94,0.957168507,0.968386428,0.979604348,,,,0.94,0.083033713,0.09771676,0.112399808,,,
0.95,0.959936385,0.970630148,0.98132391,,,,0.95,0.0855409,0.100392885,0.11524487,,,
0.96,0.962527195,0.972716367,0.982905538,,,,0.96,0.088066516,0.103081987,0.118097458,,,
0.97,0.964951813,0.974655706,0.984359598,,,,0.97,0.090609993,0.105783593,0.120957193,,,
0.98,0.967220514,0.976458137,0.98569576,,,,0.98,0.093170787,0.108497253,0.123823719,,,
0.99,0.96934299,0.978133013,0.986923037,,,,0.99,0.095748368,0.111222534,0.126696699,,,
1,0.971328383,0.9796891,0.988049816,,,,1,0.098342223,0.113959019,0.129575816,,,
1.01,0.973185305,0.981134601,0.989083897,,,,1.01,0.100951855,0.11670631,0.132460766,,,
1.02,0.974921867,0.982477196,0.990032524,,,,1.02,0.103576778,0.119464019,0.13535126,,,
1.03,0.976545698,0.983724058,0.990902419,,,,1.03,0.10621652,0.122231771,0.138247022,,,
1.04,0.978063975,0.984881893,0.991699811,,,,1.04,0.108870621,0.125009203,0.141147786,,,
1.05,0.979483443,0.985956959,0.992430474,,,,1.05,0.111538627,0.127795961,0.144053296,,,
1.06,0.980810437,0.986955093,0.99309975,,,,1.06,0.114220098,0.1305917,0.146963302,,,
1.07,0.982050906,0.987881742,0.993712578,,,,1.07,0.1169146,0.133396082,0.149877563,,,
1.08,0.983210431,0.988741978,0.994273524,,,,1.08,0.119621706,0.136208776,0.152795845,,,
1.09,0.984294251,0.989540528,0.994786806,,,,1.09,0.122340998,0.139029458,0.155717918,,,
1.1,0.985307274,0.990281794,0.995256313,,,,1.1,0.125072064,0.14185781,0.158643556,,,
1.11,0.986254103,0.99096987,0.995685637,,,,1.11,0.127814495,0.144693517,0.16157254,,,
1.12,0.987139049,0.991608567,0.996078084,,,,1.12,0.130567892,0.147536271,0.164504651,,,
1.13,0.987966151,0.992201428,0.996436705,,,,1.13,0.133331857,0.150385767,0.167439676,,,
1.14,0.988739192,0.992751749,0.996764306,,,,1.14,0.136106,0.153241702,0.170377404,,,
1.15,0.98946171,0.99326259,0.99706347,,,,1.15,0.138889933,0.156103779,0.173317625,,,
1.16,0.990137017,0.993736797,0.997336576,,,,1.16,0.141683273,0.158971704,0.176260134,,,
1.17,0.990768214,0.994177011,0.997585809,,,,1.17,0.144485642,0.161845183,0.179204725,,,
1.18,0.991358197,0.994585687,0.997813177,,,,1.18,0.147296665,0.16472393,0.182151195,,,
1.19,0.991909679,0.994965103,0.998020528,,,,1.19,0.150115969,0.167607657,0.185099344,,,
1.2,0.992425192,0.995317374,0.998209556,,,,1.2,0.152943188,0.17049608,0.188048972,,,
1.21,0.992907105,0.995644462,0.998381818,,,,1.21,0.155777956,0.173388919,0.190999881,,,
1.22,0.993357634,0.995948188,0.998538743,,,,1.22,0.158619914,0.176285895,0.193951875,,,
1.23,0.993778845,0.996230244,0.998681642,,,,1.23,0.161468704,0.179186731,0.196904759,,,
1.24,0.994172672,0.996492195,0.998811718,,,,1.24,0.164323971,0.182091155,0.199858338,,,
1.25,0.99454092,0.996735496,0.998930072,,,,1.25,0.167185365,0.184998894,0.202812422,,,
1.26,0.994885277,0.996961496,0.999037716,,,,1.26,0.17005254,0.187909679,0.205766819,,,
1.27,0.995207316,0.997171446,0.999135575,,,,1.27,0.17292515,0.190823246,0.208721341,,,
1.28,0.995508511,0.997366504,0.999224498,,,,1.28,0.175802856,0.193739328,0.2116758,,,
1.29,0.995790233,0.997547747,0.999305262,,,,1.29,0.178685321,0.196657666,0.214630011,,,
1.3,0.996053765,0.997716172,0.999378579,,,,1.3,0.181572212,0.199578,0.217583789,,,
1.31,0.996300307,0.997872703,0.9994451,,,,1.31,0.184463198,0.202500075,0.220536951,,,
1.32,0.996530974,0.998018197,0.999505421,,,,1.32,0.187357955,0.205423637,0.223489318,,,
1.33,0.996746813,0.99815345,0.999560087,,,,1.33,0.190256159,0.208348435,0.226440711,,,
1.34,0.996948796,0.998279197,0.999609599,,,,1.34,0.193157492,0.211274222,0.229390952,,,
1.35,0.997137834,0.998396122,0.999654411,,,,1.35,0.196061638,0.214200753,0.232339867,,,
1.36,0.997314776,0.998504859,0.999694942,,,,1.36,0.198968288,0.217127786,0.235287284,,,
1.37,0.997480415,0.998605994,0.999731573,,,,1.37,0.201877134,0.220055082,0.23823303,,,
1.38,0.997635491,0.998700072,0.999764653,,,,1.38,0.204787872,0.222982405,0.241176939,,,
1.39,0.997780695,0.998787597,0.999794499,,,,1.39,0.207700203,0.225909523,0.244118843,,,
1.4,0.997916672,0.998869038,0.999821404,,,,1.4,0.210613834,0.228836206,0.247058578,,,
1.41,0.998044024,0.998944829,0.999845634,,,,1.41,0.213528471,0.231762226,0.249995982,,,
1.42,0.998163314,0.999015372,0.99986743,,,,1.42,0.216443829,0.234687362,0.252930896,,,
1.43,0.998275065,0.99908104,0.999887015,,,,1.43,0.219359625,0.237611393,0.255863162,,,
1.44,0.998379769,0.99914218,0.999904591,,,,1.44,0.22227558,0.240534103,0.258792626,,,
1.45,0.998477883,0.999199113,0.999920343,,,,1.45,0.225191419,0.243455277,0.261719135,,,
1.46,0.998569833,0.999252136,0.999934438,,,,1.46,0.228106874,0.246374707,0.264642539,,,
1.47,0.998656019,0.999301525,0.999947032,,,,1.47,0.231021679,0.249292185,0.267562691,,,
1.48,0.998736813,0.999347538,0.999958263,,,,1.48,0.233935571,0.252207508,0.270479445,,,
1.49,0.998812564,0.999390412,0.99996826,,,,1.49,0.236848294,0.255120477,0.27339266,,,
1.5,0.998883595,0.999430367,0.999977138,,,,1.5,0.239759595,0.258030894,0.276302194,,,
1.51,0.998950211,0.999467608,0.999985005,,,,1.51,0.242669226,0.260938568,0.279207911,,,
1.52,0.999012695,0.999502325,0.999991956,,,,1.52,0.245576943,0.263843309,0.282109675,,,
1.53,0.999071312,0.999534696,0.99999808,,,,1.53,0.248482506,0.26674493,0.285007354,,,
1.54,0.999126308,0.999564882,1,,,,1.54,0.251385681,0.269643249,0.287900817,,,
1.55,0.999177916,0.999593037,1,,,,1.55,0.254286236,0.272538087,0.290789938,,,
1.56,0.999226351,0.999619302,1,,,,1.56,0.257183945,0.275429268,0.293674592,,,
1.57,0.999271816,0.999643808,1,,,,1.57,0.260078586,0.278316621,0.296554656,,,
1.58,0.999314498,0.999666676,1,,,,1.58,0.262969942,0.281199976,0.299430009,,,
1.59,0.999354574,0.999688019,1,,,,1.59,0.265857799,0.284079167,0.302300535,,,
1.6,0.999392209,0.999707943,1,,,,1.6,0.268741949,0.286954034,0.305166118,,,
1.61,0.999427556,0.999726546,1,,,,1.61,0.271622186,0.289824416,0.308026646,,,
1.62,0.999460761,0.999743917,1,,,,1.62,0.274498311,0.29269016,0.310882009,,,
1.63,0.999491958,0.999760141,1,,,,1.63,0.277370128,0.295551113,0.313732098,,,
1.64,0.999521272,0.999775297,1,,,,1.64,0.280237444,0.298407126,0.316576808,,,
1.65,0.999548821,0.999789458,1,,,,1.65,0.283100074,0.301258055,0.319416036,,,
1.66,0.999574717,0.99980269,1,,,,1.66,0.285957832,0.304103757,0.322249682,,,
1.67,0.999599061,0.999815057,1,,,,1.67,0.288810541,0.306944094,0.325077646,,,
1.68,0.999621951,0.999826619,1,,,,1.68,0.291658026,0.309778929,0.327899832,,,
1.69,0.999643476,0.999837428,1,,,,1.69,0.294500117,0.312608131,0.330716146,,,
1.7,0.999663721,0.999847536,1,,,,1.7,0.297336645,0.315431571,0.333526497,,,
1.71,0.999682766,0.99985699,1,,,,1.71,0.30016745,0.318249122,0.336330794,,,
1.72,0.999700684,0.999865834,1,,,,1.72,0.302992373,0.321060661,0.33912895,,,
1.73,0.999717544,0.999874108,1,,,,1.73,0.305811259,0.323866069,0.34192088,,,
1.74,0.999733412,0.999881851,1,,,,1.74,0.308623958,0.326665228,0.344706499,,,
1.75,0.999748348,0.999889098,1,,,,1.75,0.311430323,0.329458025,0.347485727,,,
1.76,0.999762409,0.999895882,1,,,,1.76,0.314230213,0.332244348,0.350258484,,,
1.77,0.999775649,0.999902234,1,,,,1.77,0.317023487,0.33502409,0.353024692,,,
1.78,0.999788117,0.999908182,1,,,,1.78,0.319810013,0.337797145,0.355784276,,,
1.79,0.999799861,0.999913753,1,,,,1.79,0.322589657,0.34056341,0.358537163,,,
1.8,0.999810923,0.999918972,1,,,,1.8,0.325362293,0.343322786,0.361283279,,,
1.81,0.999821346,0.999923862,1,,,,1.81,0.328127798,0.346075177,0.364022556,,,
1.82,0.999831168,0.999928444,1,,,,1.82,0.330886051,0.348820488,0.366754925,,,
1.83,0.999840424,0.999932739,1,,,,1.83,0.333636935,0.351558627,0.36948032,,,
1.84,0.99984915,0.999936765,1,,,,1.84,0.336380338,0.354289507,0.372198675,,,
1.85,0.999857375,0.999940539,1,,,,1.85,0.339116151,0.357013039,0.374909927,,,
1.86,0.999865132,0.999944079,1,,,,1.86,0.341844268,0.359729142,0.377614016,,,
1.87,0.999872446,0.999947399,1,,,,1.87,0.344564585,0.362437733,0.380310881,,,
1.88,0.999879345,0.999950514,1,,,,1.88,0.347277005,0.365138734,0.383000463,,,
1.89,0.999885854,0.999953436,1,,,,1.89,0.349981431,0.367832069,0.385682707,,,
1.9,0.999891994,0.999956178,1,,,,1.9,0.35267777,0.370517663,0.388357556,,,
1.91,0.999897789,0.999958751,1,,,,1.91,0.355365934,0.373195446,0.391024958,,,
1.92,0.999903257,0.999961167,1,,,,1.92,0.358045837,0.375865348,0.393684859,,,
1.93,0.999908419,0.999963435,1,,,,1.93,0.360717395,0.378527302,0.39633721,,,
1.94,0.999913293,0.999965565,1,,,,1.94,0.363380529,0.381181244,0.398981959,,,
1.95,0.999917895,0.999967566,1,,,,1.95,0.366035161,0.383827111,0.401619061,,,
1.96,0.99992224,0.999969445,1,,,,1.96,0.368681218,0.386464842,0.404248466,,,
1.97,0.999926345,0.99997121,1,,,,1.97,0.37131863,0.38909438,0.406870131,,,
1.98,0.999930222,0.999972869,1,,,,1.98,0.373947327,0.391715669,0.409484011,,,
1.99,0.999933886,0.999974429,1,,,,1.99,0.376567245,0.394328654,0.412090062,,,
2,0.999937348,0.999975894,1,,,,2,0.379178322,0.396933283,0.414688244,,,
2.01,0.999940619,0.999977272,1,,,,2.01,0.381780497,0.399529507,0.417278516,,,
2.02,0.999943712,0.999978568,1,,,,2.02,0.384373715,0.402117277,0.419860839,,,
2.03,0.999946635,0.999979787,1,,,,2.03,0.38695792,0.404696547,0.422435174,,,
2.04,0.9999494,0.999980933,1,,,,2.04,0.389533061,0.407267273,0.425001484,,,
2.05,0.999952014,0.999982011,1,,,,2.05,0.392099089,0.409829412,0.427559734,,,
2.06,0.999954486,0.999983026,1,,,,2.06,0.394655957,0.412382923,0.430109889,,,
2.07,0.999956825,0.999983981,1,,,,2.07,0.397203621,0.414927768,0.432651916,,,
2.08,0.999959038,0.999984879,1,,,,2.08,0.399742039,0.41746391,0.435185781,,,
2.09,0.999961131,0.999985725,1,,,,2.09,0.402271172,0.419991312,0.437711453,,,
2.1,0.999963113,0.999986522,1,,,,2.1,0.404790982,0.422509942,0.440228901,,,
2.11,0.999964988,0.999987272,1,,,,2.11,0.407301435,0.425019766,0.442738097,,,
2.12,0.999966764,0.999987979,1,,,,2.12,0.409802498,0.427520755,0.445239011,,,
2.13,0.999968444,0.999988644,1,,,,2.13,0.412294141,0.430012879,0.447731617,,,
2.14,0.999970036,0.999989271,1,,,,2.14,0.414776334,0.43249611,0.450215886,,,
2.15,0.999971543,0.999989862,1,,,,2.15,0.417249052,0.434970423,0.452691794,,,
2.16,0.999972971,0.999990419,1,,,,2.16,0.41971227,0.437435793,0.455159316,,,
2.17,0.999974324,0.999990944,1,,,,2.17,0.422165967,0.439892198,0.457618429,,,
2.18,0.999975605,0.999991439,1,,,,2.18,0.424610121,0.442339615,0.460069108,,,
2.19,0.99997682,0.999991905,1,,,,2.19,0.427044714,0.444778023,0.462511333,,,
2.2,0.999977971,0.999992345,1,,,,2.2,0.42946973,0.447207405,0.464945081,,,
2.21,0.999979061,0.99999276,1,,,,2.21,0.431885153,0.449627743,0.467370334,,,
2.22,0.999980096,0.999993152,1,,,,2.22,0.43429097,0.45203902,0.46978707,,,
2.23,0.999981076,0.999993521,1,,,,2.23,0.43668717,0.454441221,0.472195273,,,
2.24,0.999982006,0.99999387,1,,,,2.24,0.439073743,0.456834333,0.474594923,,,
2.25,0.999982888,0.999994198,1,,,,2.25,0.441450681,0.459218342,0.476986004,,,
2.26,0.999983724,0.999994509,1,,,,2.26,0.443817977,0.461593238,0.4793685,,,
2.27,0.999984518,0.999994802,1,,,,2.27,0.446175626,0.463959011,0.481742395,,,
2.28,0.999985271,0.999995079,1,,,,2.28,0.448523625,0.46631565,0.484107675,,,
2.29,0.999985985,0.99999534,1,,,,2.29,0.450861972,0.468663149,0.486464326,,,
2.3,0.999986663,0.999995587,1,,,,2.3,0.453190665,0.4710015,0.488812335,,,
2.31,0.999987307,0.99999582,1,,,,2.31,0.455509706,0.473330698,0.49115169,,,
2.32,0.999987918,0.99999604,1,,,,2.32,0.457819097,0.475650738,0.49348238,,,
2.33,0.999988498,0.999996248,1,,,,2.33,0.46011884,0.477961616,0.495804392,,,
2.34,0.999989049,0.999996445,1,,,,2.34,0.462408941,0.48026333,0.498117719,,,
2.35,0.999989572,0.999996631,1,,,,2.35,0.464689405,0.482555877,0.500422349,,,
2.36,0.999990068,0.999996807,1,,,,2.36,0.466960239,0.484839257,0.502718275,,,
2.37,0.99999054,0.999996973,1,,,,2.37,0.469221451,0.48711347,0.505005488,,,
2.38,0.999990989,0.99999713,1,,,,2.38,0.471473051,0.489378517,0.507283983,,,
2.39,0.999991415,0.999997279,1,,,,2.39,0.473715048,0.4916344,0.509553751,,,
2.4,0.99999182,0.999997419,1,,,,2.4,0.475947455,0.493881121,0.511814787,,,
2.41,0.999992204,0.999997552,1,,,,2.41,0.478170284,0.496118685,0.514067086,,,
2.42,0.99999257,0.999997678,1,,,,2.42,0.480383547,0.498347096,0.516310645,,,
2.43,0.999992918,0.999997797,1,,,,2.43,0.48258726,0.500566359,0.518545458,,,
2.44,0.999993249,0.99999791,1,,,,2.44,0.484781438,0.50277648,0.520771522,,,
2.45,0.999993563,0.999998016,1,,,,2.45,0.486966096,0.504977466,0.522988837,,,
2.46,0.999993863,0.999998117,1,,,,2.46,0.489141251,0.507169325,0.525197398,,,
2.47,0.999994147,0.999998213,1,,,,2.47,0.491306922,0.509352064,0.527397206,,,
2.48,0.999994418,0.999998303,1,,,,2.48,0.493463127,0.511525694,0.52958826,,,
2.49,0.999994675,0.999998389,1,,,,2.49,0.495609886,0.513690223,0.531770559,,,
2.5,0.99999492,0.99999847,1,,,,2.5,0.497747218,0.515845662,0.533944105,,,
2.51,0.999995153,0.999998547,1,,,,2.51,0.499875144,0.517992022,0.536108899,,,
2.52,0.999995375,0.99999862,1,,,,2.52,0.501993686,0.520129314,0.538264943,,,
2.53,0.999995586,0.999998689,1,,,,2.53,0.504102866,0.522257552,0.540412238,,,
2.54,0.999995787,0.999998754,1,,,,2.54,0.506202707,0.524376748,0.542550789,,,
2.55,0.999995979,0.999998816,1,,,,2.55,0.508293233,0.526486916,0.544680599,,,
2.56,0.999996161,0.999998875,1,,,,2.56,0.510374466,0.528588069,0.546801672,,,
2.57,0.999996335,0.999998931,1,,,,2.57,0.512446433,0.530680223,0.548914013,,,
2.58,0.999996501,0.999998984,1,,,,2.58,0.514509158,0.532763392,0.551017627,,,
2.59,0.999996657,0.999999034,1,,,,2.59,0.516562666,0.534837593,0.553112521,,,
2.6,0.999996808,0.999999081,1,,,,2.6,0.518606984,0.536902842,0.5551987,,,
2.61,0.999996951,0.999999126,1,,,,2.61,0.520642139,0.538959155,0.557276172,,,
2.62,0.999997087,0.999999169,1,,,,2.62,0.522668157,0.541006551,0.559344944,,,
2.63,0.999997217,0.99999921,1,,,,2.63,0.524685067,0.543045046,0.561405024,,,
2.64,0.99999734,0.999999248,1,,,,2.64,0.526692896,0.545074659,0.563456422,,,
2.65,0.999997458,0.999999285,1,,,,2.65,0.528691672,0.547095409,0.565499145,,,
2.66,0.999997572,0.999999319,1,,,,2.66,0.530681425,0.549107314,0.567533203,,,
2.67,0.999997678,0.999999352,1,,,,2.67,0.532662183,0.551110395,0.569558608,,,
2.68,0.99999778,0.999999383,1,,,,2.68,0.534633976,0.553104672,0.571575368,,,
2.69,0.999997878,0.999999413,1,,,,2.69,0.536596834,0.555090165,0.573583496,,,
2.7,0.999997971,0.999999441,1,,,,2.7,0.538550787,0.557066894,0.575583002,,,
2.71,0.99999806,0.999999468,1,,,,2.71,0.540495865,0.559034882,0.577573899,,,
2.72,0.999998145,0.999999494,1,,,,2.72,0.542432099,0.560994149,0.579556199,,,
2.73,0.999998226,0.999999518,1,,,,2.73,0.544359519,0.562944717,0.581529915,,,
2.74,0.999998303,0.999999541,1,,,,2.74,0.546278159,0.56488661,0.583495061,,,
2.75,0.999998377,0.999999562,1,,,,2.75,0.548188048,0.566819849,0.58545165,,,
2.76,0.999998447,0.999999583,1,,,,2.76,0.550089218,0.568744457,0.587399696,,,
2.77,0.999998514,0.999999603,1,,,,2.77,0.551981702,0.570660458,0.589339214,,,
2.78,0.999998578,0.999999622,1,,,,2.78,0.553865531,0.572567875,0.591270219,,,
2.79,0.999998639,0.999999639,1,,,,2.79,0.555740738,0.574466733,0.593192727,,,
2.8,0.999998698,0.999999656,1,,,,2.8,0.557607356,0.576357054,0.595106753,,,
2.81,0.999998753,0.999999672,1,,,,2.81,0.559465416,0.578238865,0.597012314,,,
2.82,0.999998805,0.999999688,1,,,,2.82,0.561314953,0.580112189,0.598909426,,,
2.83,0.999998857,0.999999702,1,,,,2.83,0.563155998,0.581977052,0.600798106,,,
2.84,0.999998905,0.999999716,1,,,,2.84,0.564988586,0.583833479,0.602678371,,,
2.85,0.999998951,0.999999729,1,,,,2.85,0.566812748,0.585681494,0.604550241,,,
2.86,0.999998996,0.999999742,1,,,,2.86,0.56862852,0.587521125,0.606413731,,,
