D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,1.867389041,0.259077485,0.030822724
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,1.24325E-19,5.37697E-18,,,
0.04,0,9.07573E-18,3.92519E-16,,,
0.05,0,2.48091E-16,1.07297E-14,,,
0.06,0,3.20846E-15,1.38753E-13,,,
0.07,0,2.52995E-14,1.09398E-12,,,
0.08,0,1.40648E-13,6.08047E-12,,,
0.09,0,6.0372E-13,2.60904E-11,,,
0.1,0,2.12553E-12,9.18036E-11,,,
0.11,0,6.40196E-12,2.76263E-10,,,
0.12,0,1.70053E-11,7.32898E-10,,,
0.13,0,4.07502E-11,1.75316E-09,,,
0.14,0,8.96335E-11,3.84708E-09,,,
0.15,0,1.83434E-10,7.84849E-09,,,
0.16,0,3.5305E-10,1.50451E-08,,,
0.17,0,6.44637E-10,2.7332E-08,,,
0.18,0,1.12466E-09,4.7385E-08,,,
0.19,0,1.88598E-09,7.88501E-08,,,
0.2,0,3.05515E-09,1.26544E-07,,,
0.21,0,4.80125E-09,1.96661E-07,,,
0.22,0,7.34662E-09,2.96979E-07,,,
0.23,0,1.098E-08,4.37064E-07,,,
0.24,0,1.60731E-08,6.28463E-07,,,
0.25,0,2.31004E-08,8.84894E-07,,,
0.26,0,3.26652E-08,1.22241E-06,,,
0.27,0,4.5531E-08,1.65959E-06,,,
0.28,0,6.26609E-08,2.21764E-06,,,
0.29,0,8.52673E-08,2.92059E-06,,,
0.3,0,1.14872E-07,3.79542E-06,,,
0.31,0,1.53381E-07,4.87218E-06,,,
0.32,0,2.03174E-07,6.18421E-06,,,
0.33,0,2.67215E-07,7.76825E-06,,,
0.34,0,3.49181E-07,9.6647E-06,,,
0.35,0,4.53618E-07,1.19178E-05,,,
0.36,0,5.86129E-07,1.45762E-05,,,
0.37,0,7.53579E-07,1.76927E-05,,,
0.38,0,9.64357E-07,2.13255E-05,,,
0.39,0,1.22866E-06,2.55381E-05,,,
0.4,0,1.55881E-06,3.04003E-05,,,
0.41,0,1.96968E-06,3.59889E-05,,,
0.42,0,2.47907E-06,4.23884E-05,,,
0.43,0,3.10824E-06,4.96923E-05,,,
0.44,0,3.88242E-06,5.80042E-05,,,
0.45,0,4.83146E-06,6.7439E-05,,,
0.46,0,5.99051E-06,7.81247E-05,,,
0.47,0,7.40076E-06,9.02038E-05,,,
0.48,0,9.11027E-06,0.000103836,,,
0.49,0,1.1175E-05,0.000119198,,,
0.5,0,1.36595E-05,0.000136488,,,
0.51,0,1.66387E-05,0.000155928,,,
0.52,0,2.01981E-05,0.000177766,,,
0.53,0,2.44362E-05,0.000202275,,,
0.54,0,2.94648E-05,0.000229762,,,
0.55,0,3.54115E-05,0.000260566,,,
0.56,0,4.24207E-05,0.000295063,,,
0.57,0,5.06556E-05,0.000333667,,,
0.58,0,6.02999E-05,0.000376836,,,
0.59,0,7.15598E-05,0.000425071,,,
0.6,0,8.46664E-05,0.000478922,,,
0.61,0,9.98775E-05,0.000538989,,,
0.62,0,0.00011748,0.000605925,,,
0.63,0,0.000137793,0.00068044,,,
0.64,0,0.000161168,0.000763301,,,
0.65,0,0.000187996,0.000855338,,,
0.66,0,0.000218706,0.000957443,,,
0.67,0,0.000253769,0.001070576,,,
0.68,0,0.000293703,0.001195762,,,
0.69,0,0.000339073,0.001334099,,,
0.7,0,0.000390496,0.001486758,,,
0.71,0,0.000448643,0.001654981,,,
0.72,0,0.000514245,0.00184009,,,
0.73,0,0.000588091,0.002043483,,,
0.74,0,0.000671038,0.002266636,,,
0.75,0,0.000764007,0.002511107,,,
0.76,0,0.000867993,0.002778534,,,
0.77,0,0.000984061,0.003070638,,,
0.78,0,0.001113358,0.003389222,,,
0.79,0,0.001257106,0.003736172,,,
0.8,0,0.001416615,0.004113455,,,
0.81,0,0.001593277,0.004523121,,,
0.82,0,0.001788573,0.004967301,,,
0.83,0,0.002004076,0.005448204,,,
0.84,0,0.00224145,0.005968119,,,
0.85,0,0.002502456,0.006529409,,,
0.86,0,0.002788949,0.007134511,,,
0.87,0,0.003102882,0.007785932,,,
0.88,0,0.003446308,0.008486246,,,
0.89,0,0.003821377,0.00923809,,,
0.9,0,0.004230339,0.010044158,,,
0.91,0,0.004675543,0.010907199,,,
0.92,0,0.005159436,0.011830008,,,
0.93,0,0.005684562,0.012815424,,,
0.94,0,0.006253559,0.013866322,,,
0.95,0,0.006869159,0.014985605,,,
0.96,0,0.007534183,0.016176201,,,
0.97,0,0.00825154,0.01744105,,,
0.98,0,0.009024218,0.018783102,,,
0.99,0,0.009855288,0.020205302,,,
1,0,0.01074789,0.021710591,,,
1.01,0.000108576,0.011705233,0.023301889,,,
1.02,0.000479081,0.012730586,0.024982091,,,
