D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,
0.27,0.045053841,0.227685736,0.41031763,,,,0.27,0,0.000394003,0.004635533,,,
0.28,0.063908783,0.249420654,0.434932524,,,,0.28,0,0.000453685,0.004991415,,,
0.29,0.08452251,0.272166048,0.459809587,,,,0.29,0,0.000520465,0.005369336,,,
0.3,0.106798587,0.295819516,0.484840445,,,,0.3,0,0.000594818,0.005771682,,,
0.31,0.130604026,0.320259334,0.509914641,,,,0.31,0,0.000677193,0.0062006,,,
0.32,0.155773064,0.345347304,0.534921544,,,,0.32,0,0.000768017,0.006657908,,,
0.33,0.182112281,0.370932368,0.559752455,,,,0.33,0,0.000867692,0.007145029,,,
0.34,0.209406654,0.396854749,0.584302843,,,,0.34,0,0.0009766,0.00766297,,,
0.35,0.237426312,0.422950386,0.608474459,,,,0.35,0,0.001095107,0.008212329,,,
0.36,0.265933844,0.44905541,0.632176977,,,,0.36,0,0.00122356,0.008793333,,,
0.37,0.294691988,0.475010433,0.655328879,,,,0.37,0,0.001362296,0.009405902,,,
0.38,0.323471383,0.500664437,0.677857491,,,,0.38,0,0.001511639,0.010049719,,,
0.39,0.352057876,0.525878107,0.699698337,,,,0.39,0,0.001671905,0.010724303,,,
0.4,0.380258755,0.55052647,0.720794186,,,,0.4,0,0.001843405,0.011429074,,,
0.41,0.407907339,0.574500782,0.741094225,,,,0.41,0,0.002026447,0.012163414,,,
0.42,0.434865554,0.597709625,0.760553697,,,,0.42,0,0.002221341,0.012926701,,,
0.43,0.461024405,0.620079275,0.779134144,,,,0.43,0,0.002428409,0.013718348,,,
0.44,0.486302612,0.641553396,0.796804179,,,,0.44,0,0.002647987,0.014537831,,,
0.45,0.510643848,0.662092188,0.813540527,,,,0.45,0,0.002880437,0.015384706,,,
0.46,0.534013184,0.681671103,0.829329022,,,,0.46,0,0.00312615,0.016258637,,,
0.47,0.55639328,0.700279271,0.844165262,,,,0.47,0,0.003385557,0.017159415,,,
0.48,0.577780754,0.717917757,0.85805476,,,,0.48,0,0.003659132,0.018086973,,,
0.49,0.598182985,0.734597755,0.871012524,,,,0.49,0,0.003947397,0.019041404,,,
0.5,0.617615488,0.750338815,0.883062143,,,,0.5,0,0.004250927,0.020022971,,,
0.51,0.636099833,0.76516717,0.894234506,,,,0.51,0,0.004570351,0.021032106,,,
0.52,0.653662053,0.779114192,0.904566331,,,,0.52,0,0.004906359,0.022069411,,,
0.53,0.670331432,0.792215035,0.914098638,,,,0.53,0,0.005259695,0.023135651,,,
0.54,0.686139585,0.804507444,0.922875303,,,,0.54,0,0.005631165,0.024231745,,,
0.55,0.701119735,0.81603075,0.930941764,,,,0.55,0,0.006021635,0.025358754,,,
0.56,0.715306136,0.826825033,0.938343929,,,,0.56,0,0.006432031,0.026517871,,,
0.57,0.7287336,0.836930445,0.945127289,,,,0.57,0,0.006863342,0.027710404,,,
0.58,0.741437101,0.846386669,0.951336238,,,,0.58,0,0.007316618,0.028937775,,,
0.59,0.753451439,0.855232503,0.957013567,,,,0.59,0,0.007792973,0.0302015,,,
0.6,0.764810962,0.86350554,0.962200118,,,,0.6,0,0.008293584,0.031503187,,,
0.61,0.775549337,0.871241947,0.966934557,,,,0.61,0,0.008819695,0.032844528,,,
0.62,0.785699356,0.878476304,0.971253251,,,,0.62,0,0.009372613,0.03422729,,,
0.63,0.795292793,0.885241506,0.975190218,,,,0.63,0,0.009953715,0.035653316,,,
0.64,0.804360291,0.891568714,0.978777137,,,,0.64,0,0.010564446,0.037124514,,,
0.65,0.812931283,0.89748734,0.982043397,,,,0.65,0,0.01120632,0.03864286,,,
0.66,0.821033937,0.903025058,0.98501618,,,,0.66,0,0.011880924,0.040210391,,,
0.67,0.828695126,0.908207842,0.987720557,,,,0.67,0,0.012589915,0.041829207,,,
0.68,0.835940423,0.913060014,0.990179605,,,,0.68,0,0.013335028,0.043501465,,,
0.69,0.842794101,0.917604312,0.992414524,,,,0.69,0,0.014118068,0.045229379,,,
0.7,0.849279152,0.921861955,0.994444757,,,,0.7,0,0.014940922,0.047015221,,,
0.71,0.855417321,0.925852719,0.996288118,,,,0.71,0,0.015805551,0.048861316,,,
0.72,0.861229135,0.929595021,0.997960906,,,,0.72,0,0.016713996,0.050770045,,,
0.73,0.866733949,0.933105986,0.999478023,,,,0.73,0,0.01766838,0.052743841,,,
0.74,0.871949993,0.936401538,1,,,,0.74,0,0.018670906,0.054785186,,,
0.75,0.876894416,0.939496466,1,,,,0.75,0,0.01972386,0.056896615,,,
0.76,0.88158334,0.942404503,1,,,,0.76,0,0.020829612,0.059080709,,,
0.77,0.886031909,0.945138396,1,,,,0.77,0,0.021990614,0.061340096,,,
0.78,0.890254339,0.947709974,1,,,,0.78,0,0.023209406,0.063677447,,,
0.79,0.894263971,0.950130211,1,,,,0.79,0,0.02448861,0.066095471,,,
0.8,0.898073316,0.952409289,1,,,,0.8,0,0.025830937,0.068596916,,,
0.81,0.901694105,0.954556654,1,,,,0.81,0,0.02723918,0.071184562,,,
0.82,0.905137334,0.956581068,1,,,,0.82,0,0.02871622,0.073861217,,,
0.83,0.908413307,0.958490664,1,,,,0.83,0,0.030265021,0.076629711,,,
0.84,0.911531683,0.960292985,1,,,,0.84,0,0.031888632,0.079492891,,,
0.85,0.914501508,0.961995035,1,,,,0.85,0,0.033590182,0.082453615,,,
0.86,0.917331261,0.963603316,1,,,,0.86,0,0.035372882,0.085514743,,,
0.87,0.920028887,0.965123865,1,,,,0.87,0,0.03724002,0.088679133,,,
0.88,0.922601829,0.96656229,1,,,,0.88,0,0.03919496,0.091949628,,,
0.89,0.925057064,0.967923803,1,,,,0.89,0,0.041241137,0.095329053,,,
0.9,0.927401133,0.969213248,1,,,,0.9,0,0.043382053,0.098820201,,,
0.91,0.929640165,0.970435127,1,,,,0.91,0,0.045621273,0.102425827,,,
0.92,0.931779912,0.971593631,1,,,,0.92,0,0.047962416,0.10614864,,,
0.93,0.933825765,0.972692658,1,,,,0.93,0,0.050409155,0.109991286,,,
0.94,0.935782783,0.973735838,1,,,,0.94,0,0.052965203,0.113956347,,,
0.95,0.937655717,0.974726552,1,,,,0.95,0,0.055634304,0.118046326,,,
0.96,0.939449023,0.975667948,1,,,,0.96,0,0.058420231,0.122263638,,,
0.97,0.941166888,0.976562963,1,,,,0.97,0,0.061326768,0.126610604,,,
0.98,0.942813245,0.977414336,1,,,,0.98,0,0.064357699,0.131089435,,,
0.99,0.944391792,0.978224622,1,,,,0.99,0,0.067516798,0.135702232,,,
1,0.945906004,0.978996204,1,,,,1,0.001164652,0.070807813,0.140450973,,,
1.01,0.947359149,0.979731312,1,,,,1.01,0.003131393,0.074234449,0.145337506,,,
1.02,0.948754304,0.980432026,1,,,,1.02,0.005237164,0.077800355,0.150363545,,,
1.03,0.950094364,0.981100291,1,,,,1.03,0.007487533,0.081509101,0.155530668,,,
1.04,0.951382056,0.981737928,1,,,,1.04,0.009888014,0.085364161,0.160840308,,,
1.05,0.95261995,0.982346639,1,,,,1.05,0.012444034,0.089368896,0.166293757,,,
1.06,0.953810467,0.982928019,1,,,,1.06,0.015160886,0.093526524,0.171892162,,,
1.07,0.954955891,0.983483559,1,,,,1.07,0.018043681,0.097840107,0.177636532,,,
1.08,0.956058376,0.984014661,1,,,,1.08,0.021097302,0.10231252,0.183527738,,,
1.09,0.957119956,0.984522635,1,,,,1.09,0.024326344,0.106946433,0.189566521,,,
1.1,0.95814255,0.985008713,1,,,,1.1,0.027735062,0.111744281,0.195753499,,,
1.11,0.959127973,0.985474048,1,,,,1.11,0.031327308,0.116708243,0.202089178,,,
1.12,0.960077939,0.985919726,1,,,,1.12,0.035106475,0.121840218,0.20857396,,,
1.13,0.960994068,0.986346766,1,,,,1.13,0.039075433,0.127141795,0.215208158,,,
1.14,0.961877893,0.986756124,1,,,,1.14,0.043236469,0.132614237,0.221992005,,,
1.15,0.962730866,0.987148701,1,,,,1.15,0.047591232,0.13825845,0.228925668,,,
1.16,0.96355436,0.987525344,1,,,,1.16,0.052140676,0.144074966,0.236009256,,,
1.17,0.964349677,0.987886851,1,,,,1.17,0.056885011,0.150063922,0.243242833,,,
1.18,0.965118049,0.988233971,1,,,,1.18,0.061823659,0.15622504,0.250626422,,,
1.19,0.965860645,0.988567413,1,,,,1.19,0.066955215,0.162557611,0.258160007,,,
1.2,0.966578574,0.988887843,1,,,,1.2,0.072277426,0.169060481,0.265843536,,,
1.21,0.967272887,0.989195889,1,,,,1.21,0.077787168,0.175732039,0.273676909,,,
1.22,0.967944583,0.989492144,1,,,,1.22,0.083480446,0.182570208,0.28165997,,,
1.23,0.968594609,0.989777169,1,,,,1.23,0.089352396,0.189572441,0.289792485,,,
1.24,0.969223866,0.990051493,1,,,,1.24,0.09539731,0.196735717,0.298074124,,,
1.25,0.969833211,0.990315613,1,,,,1.25,0.101608665,0.204056542,0.306504418,,,
1.26,0.970423456,0.990570004,1,,,,1.26,0.107979174,0.211530953,0.315082732,,,
1.27,0.970995376,0.99081511,1,,,,1.27,0.114500844,0.219154529,0.323808215,,,
1.28,0.971549707,0.991051354,1,,,,1.28,0.121165045,0.226922398,0.33267975,,,
1.29,0.97208715,0.991279136,1,,,,1.29,0.127962599,0.234829252,0.341695904,,,
1.3,0.972608373,0.991498834,1,,,,1.3,0.134883864,0.242869367,0.35085487,,,
1.31,0.97311401,0.991710806,1,,,,1.31,0.141918837,0.251036624,0.360154412,,,
1.32,0.973604669,0.991915393,1,,,,1.32,0.149057257,0.25932453,0.369591804,,,
1.33,0.974080927,0.992112916,1,,,,1.33,0.156288708,0.267726246,0.379163784,,,
1.34,0.974543334,0.992303681,1,,,,1.34,0.163602728,0.276234614,0.3888665,,,
1.35,0.974992416,0.992487977,1,,,,1.35,0.17098891,0.284842192,0.398695473,,,
1.36,0.975428675,0.99266608,1,,,,1.36,0.178437001,0.29354128,0.40864556,,,
1.37,0.97585259,0.99283825,1,,,,1.37,0.185936989,0.302323961,0.418710933,,,
1.38,0.976264616,0.993004736,1,,,,1.38,0.193479188,0.311182129,0.42888507,,,
1.39,0.976665193,0.993165773,1,,,,1.39,0.201054308,0.32010753,0.439160751,,,
1.4,0.977054736,0.993321586,1,,,,1.4,0.208653511,0.329091794,0.449530077,,,
1.41,0.977433645,0.993472389,1,,,,1.41,0.21626846,0.338126476,0.459984492,,,
1.42,0.977802302,0.993618383,1,,,,1.42,0.22389135,0.347203086,0.470514823,,,
1.43,0.978161071,0.993759763,1,,,,1.43,0.231514932,0.356313129,0.481111326,,,
1.44,0.978510303,0.993896711,1,,,,1.44,0.239132521,0.365448136,0.491763752,,,
1.45,0.978850331,0.994029404,1,,,,1.45,0.246737996,0.3745997,0.502461404,,,
1.46,0.979181476,0.994158007,1,,,,1.46,0.254325789,0.383759506,0.513193223,,,
1.47,0.979504045,0.994282681,1,,,,1.47,0.261890869,0.392919363,0.523947856,,,
1.48,0.979818331,0.994403577,1,,,,1.48,0.269428713,0.402071229,0.534713745,,,
1.49,0.980124617,0.99452084,1,,,,1.49,0.276935278,0.411207243,0.545479208,,,
1.5,0.980423172,0.994634607,1,,,,1.5,0.284406971,0.420319746,0.556232521,,,
1.51,0.980714255,0.994745011,1,,,,1.51,0.291840608,0.429401304,0.566962,,,
1.52,0.980998115,0.994852177,1,,,,1.52,0.299233378,0.438444728,0.577656078,,,
1.53,0.98127499,0.994956226,1,,,,1.53,0.306582811,0.447443094,0.588303377,,,
1.54,0.98154511,0.995057273,1,,,,1.54,0.313886732,0.456389755,0.598892778,,,
1.55,0.981808693,0.995155428,1,,,,1.55,0.321143237,0.46527836,0.609413483,,,
1.56,0.982065952,0.995250795,1,,,,1.56,0.328350652,0.474102859,0.619855067,,,
1.57,0.982317088,0.995343475,1,,,,1.57,0.335507506,0.482857518,0.63020753,,,
1.58,0.982562297,0.995433565,1,,,,1.58,0.342612503,0.491536921,0.640461338,,,
1.59,0.982801766,0.995521156,1,,,,1.59,0.349664496,0.500135977,0.650607459,,,
1.6,0.983035676,0.995606336,1,,,,1.6,0.356662463,0.508649926,0.660637388,,,
1.61,0.983264198,0.99568919,1,,,,1.61,0.363605491,0.517074333,0.670543174,,,
1.62,0.9834875,0.995769799,1,,,,1.62,0.370492755,0.525405094,0.680317432,,,
1.63,0.983705743,0.99584824,1,,,,1.63,0.377323506,0.533638432,0.689953358,,,
1.64,0.98391908,0.995924587,1,,,,1.64,0.384097055,0.541770891,0.699444727,,,
1.65,0.984127661,0.995998911,1,,,,1.65,0.390812768,0.549799335,0.708785901,,,
1.66,0.984331627,0.996071282,1,,,,1.66,0.397470052,0.557720937,0.717971822,,,
1.67,0.984531118,0.996141764,1,,,,1.67,0.404068352,0.565533176,0.726998,,,
1.68,0.984726265,0.996210419,1,,,,1.68,0.410607143,0.573233827,0.73586051,,,
1.69,0.984917197,0.99627731,1,,,,1.69,0.417085929,0.58082095,0.744555971,,,
1.7,0.985104037,0.996342493,1,,,,1.7,0.423504237,0.588292885,0.753081533,,,
1.71,0.985286904,0.996406024,1,,,,1.71,0.429861616,0.595648235,0.761434855,,,
1.72,0.985465913,0.996467957,1,,,,1.72,0.436157637,0.602885862,0.769614087,,,
1.73,0.985641174,0.996528343,1,,,,1.73,0.442391891,0.610004869,0.777617846,,,
1.74,0.985812794,0.996587232,1,,,,1.74,0.448563991,0.617004593,0.785445196,,,
1.75,0.985980876,0.99664467,1,,,,1.75,0.454673569,0.623884594,0.793095619,,,
1.76,0.986145519,0.996700704,1,,,,1.76,0.460720279,0.630644637,0.800568994,,,
1.77,0.98630682,0.996755378,1,,,,1.77,0.4667038,0.637284686,0.807865571,,,
1.78,0.98646487,0.996808734,1,,,,1.78,0.472623833,0.64380489,0.814985947,,,
1.79,0.986619761,0.996860812,1,,,,1.79,0.478480103,0.650205571,0.821931038,,,
1.8,0.986771577,0.996911653,1,,,,1.8,0.484272363,0.656487212,0.828702061,,,
1.81,0.986920403,0.996961293,1,,,,1.81,0.490000392,0.662650448,0.835300503,,,
1.82,0.987066319,0.997009768,1,,,,1.82,0.495664,0.668696051,0.841728101,,,
1.83,0.987209404,0.997057115,1,,,,1.83,0.501263023,0.674624921,0.847986819,,,
1.84,0.987349733,0.997103367,1,,,,1.84,0.506797332,0.680438078,0.854078825,,,
1.85,0.987487378,0.997148556,1,,,,1.85,0.512266825,0.686136647,0.86000647,,,
1.86,0.987622412,0.997192713,1,,,,1.86,0.517671434,0.691721852,0.86577227,,,
1.87,0.987754901,0.99723587,1,,,,1.87,0.523011126,0.697195004,0.871378883,,,
1.88,0.987884912,0.997278054,1,,,,1.88,0.528285898,0.702557495,0.876829092,,,
1.89,0.98801251,0.997319295,1,,,,1.89,0.533495782,0.707810785,0.882125789,,,
1.9,0.988137755,0.997359619,1,,,,1.9,0.538640843,0.7129564,0.887271957,,,
1.91,0.988260708,0.997399052,1,,,,1.91,0.543721179,0.717995917,0.892270655,,,
1.92,0.988381427,0.997437621,1,,,,1.92,0.548736923,0.722930963,0.897125004,,,
1.93,0.988499969,0.997475349,1,,,,1.93,0.553688238,0.727763206,0.901838173,,,
1.94,0.988616387,0.997512259,1,,,,1.94,0.558575324,0.732494345,0.906413367,,,
1.95,0.988730735,0.997548376,1,,,,1.95,0.563398407,0.737126111,0.910853815,,,
1.96,0.988843064,0.99758372,1,,,,1.96,0.568157749,0.741660255,0.915162761,,,
1.97,0.988953423,0.997618314,1,,,,1.97,0.572853641,0.746098546,0.91934345,,,
1.98,0.989061861,0.997652176,1,,,,1.98,0.577486402,0.750442764,0.923399126,,,
1.99,0.989168423,0.997685329,1,,,,1.99,0.582056382,0.754694699,0.927333017,,,
2,0.989273156,0.99771779,1,,,,2,0.586563956,0.758856144,0.931148332,,,
2.01,0.989376103,0.997749579,1,,,,2.01,0.591009526,0.762928889,0.934848252,,,
2.02,0.989477307,0.997780713,1,,,,2.02,0.595393521,0.766914724,0.938435927,,,
2.03,0.989576808,0.99781121,1,,,,2.03,0.599716393,0.77081543,0.941914468,,,
2.04,0.989674648,0.997841086,1,,,,2.04,0.603978615,0.774632778,0.945286942,,,
2.05,0.989770864,0.997870359,1,,,,2.05,0.608180684,0.778368528,0.948556372,,,
2.06,0.989865495,0.997899043,1,,,,2.06,0.612323115,0.782024422,0.951725729,,,
2.07,0.989958578,0.997927154,1,,,,2.07,0.616406445,0.785602188,0.95479793,,,
2.08,0.990050147,0.997954708,1,,,,2.08,0.620431226,0.789103532,0.957775838,,,
2.09,0.990140238,0.997981717,1,,,,2.09,0.624398028,0.792530142,0.960662255,,,
2.1,0.990228884,0.998008196,1,,,,2.1,0.628307436,0.795883682,0.963459927,,,
2.11,0.990316117,0.99803416,1,,,,2.11,0.632160048,0.799165792,0.966171536,,,
2.12,0.99040197,0.998059619,1,,,,2.12,0.635956476,0.802378089,0.968799702,,,
2.13,0.990486473,0.998084588,1,,,,2.13,0.639697343,0.805522163,0.971346982,,,
2.14,0.990569656,0.998109079,1,,,,2.14,0.643383283,0.808599576,0.97381587,,,
2.15,0.990651548,0.998133102,1,,,,2.15,0.647014939,0.811611867,0.976208795,,,
2.16,0.990732177,0.998156671,1,,,,2.16,0.650592961,0.814560541,0.978528121,,,
2.17,0.990811572,0.998179796,1,,,,2.17,0.654118009,0.817447081,0.980776152,,,
2.18,0.990889758,0.998202488,1,,,,2.18,0.657590747,0.820272936,0.982955125,,,
2.19,0.990966762,0.998224758,1,,,,2.19,0.661011844,0.823039529,0.985067214,,,
2.2,0.991042609,0.998246615,1,,,,2.2,0.664381976,0.825748254,0.987114533,,,
2.21,0.991117324,0.99826807,1,,,,2.21,0.667701818,0.828400475,0.989099132,,,
2.22,0.991190931,0.998289132,1,,,,2.22,0.670972052,0.830997527,0.991023002,,,
2.23,0.991263452,0.998309811,1,,,,2.23,0.674193359,0.833540715,0.992888072,,,
2.24,0.991334911,0.998330115,1,,,,2.24,0.677366421,0.836031317,0.994696214,,,
2.25,0.991405331,0.998350054,1,,,,2.25,0.68049192,0.838470582,0.996449243,,,
2.26,0.991474731,0.998369636,1,,,,2.26,0.683570541,0.840859728,0.998148915,,,
2.27,0.991543134,0.99838887,1,,,,2.27,0.686602962,0.843199947,0.999796932,,,
2.28,0.99161056,0.998407763,1,,,,2.28,0.689589864,0.845492403,1,,,
2.29,0.991677028,0.998426323,1,,,,2.29,0.692531924,0.847738233,1,,,
2.3,0.991742558,0.998444558,1,,,,2.3,0.695429816,0.849938544,1,,,
2.31,0.991807169,0.998462476,1,,,,2.31,0.69828421,0.852094419,1,,,
2.32,0.99187088,0.998480083,1,,,,2.32,0.701095773,0.854206915,1,,,
2.33,0.991933707,0.998497387,1,,,,2.33,0.703865167,0.856277059,1,,,
2.34,0.99199567,0.998514394,1,,,,2.34,0.70659305,0.858305858,1,,,
2.35,0.992056784,0.998531111,1,,,,2.35,0.709280076,0.860294291,1,,,
2.36,0.992117066,0.998547545,1,,,,2.36,0.71192689,0.862243312,1,,,
2.37,0.992176533,0.998563702,1,,,,2.37,0.714534134,0.864153853,1,,,
2.38,0.992235201,0.998579587,1,,,,2.38,0.717102444,0.866026821,1,,,
2.39,0.992293084,0.998595207,1,,,,2.39,0.719632448,0.8678631,1,,,
2.4,0.992350197,0.998610568,1,,,,2.4,0.722124768,0.869663554,1,,,
2.41,0.992406556,0.998625675,1,,,,2.41,0.724580021,0.871429021,1,,,
2.42,0.992462175,0.998640534,1,,,,2.42,0.726998815,0.87316032,1,,,
2.43,0.992517067,0.99865515,1,,,,2.43,0.72938175,0.87485825,1,,,
2.44,0.992571247,0.998669528,1,,,,2.44,0.731729422,0.876523587,1,,,
2.45,0.992624727,0.998683674,1,,,,2.45,0.734042416,0.878157089,1,,,
2.46,0.992677521,0.998697592,1,,,,2.46,0.736321312,0.879759493,1,,,
2.47,0.992729641,0.998711286,1,,,,2.47,0.738566681,0.881331517,1,,,
2.48,0.992781099,0.998724763,1,,,,2.48,0.740779086,0.882873863,1,,,
2.49,0.992831908,0.998738026,1,,,,2.49,0.742959083,0.884387213,1,,,
2.5,0.992882079,0.998751079,1,,,,2.5,0.74510722,0.88587223,1,,,
2.51,0.992931624,0.998763928,1,,,,2.51,0.747224036,0.887329563,1,,,
2.52,0.992980554,0.998776576,1,,,,2.52,0.749310064,0.888759842,1,,,
2.53,0.993028881,0.998789027,1,,,,2.53,0.751365827,0.890163682,1,,,
2.54,0.993076614,0.998801285,1,,,,2.54,0.753391842,0.891541681,1,,,
2.55,0.993123765,0.998813355,1,,,,2.55,0.755388615,0.892894423,1,,,
2.56,0.993170343,0.99882524,1,,,,2.56,0.757356648,0.894222477,1,,,
2.57,0.993216359,0.998836944,1,,,,2.57,0.759296431,0.895526395,1,,,
2.58,0.993261822,0.998848471,1,,,,2.58,0.761208449,0.896806717,1,,,
2.59,0.993306743,0.998859823,1,,,,2.59,0.763093178,0.89806397,1,,,
2.6,0.993351129,0.998871005,1,,,,2.6,0.764951086,0.899298666,1,,,
2.61,0.993394991,0.998882019,1,,,,2.61,0.766782634,0.900511304,1,,,
2.62,0.993438338,0.99889287,1,,,,2.62,0.768588274,0.90170237,1,,,
2.63,0.993481178,0.99890356,1,,,,2.63,0.770368452,0.902872339,1,,,
2.64,0.993523519,0.998914093,1,,,,2.64,0.772123605,0.904021673,1,,,
2.65,0.993565371,0.998924471,1,,,,2.65,0.773854162,0.905150823,1,,,
2.66,0.993606741,0.998934697,1,,,,2.66,0.775560547,0.906260228,1,,,
2.67,0.993647637,0.998944775,1,,,,2.67,0.777243174,0.907350316,1,,,
2.68,0.993688068,0.998954707,1,,,,2.68,0.77890245,0.908421504,1,,,
2.69,0.99372804,0.998964496,1,,,,2.69,0.780538777,0.9094742,1,,,
2.7,0.993767562,0.998974145,1,,,,2.7,0.782152548,0.9105088,1,,,
2.71,0.993806641,0.998983656,1,,,,2.71,0.783744149,0.911525692,1,,,
2.72,0.993845283,0.998993033,1,,,,2.72,0.785313959,0.912525251,1,,,
2.73,0.993883496,0.999002276,1,,,,2.73,0.786862351,0.913507848,1,,,
2.74,0.993921287,0.99901139,1,,,,2.74,0.788389691,0.91447384,1,,,
2.75,0.993958663,0.999020376,1,,,,2.75,0.789896338,0.915423577,1,,,
2.76,0.99399563,0.999029237,1,,,,2.76,0.791382644,0.916357401,1,,,
2.77,0.994032195,0.999037975,1,,,,2.77,0.792848955,0.917275646,1,,,
2.78,0.994068364,0.999046592,1,,,,2.78,0.794295611,0.918178635,1,,,
2.79,0.994104143,0.99905509,1,,,,2.79,0.795722945,0.919066687,1,,,
2.8,0.994139538,0.999063473,1,,,,2.8,0.797131285,0.91994011,1,,,
2.81,0.994174555,0.999071741,1,,,,2.81,0.798520952,0.920799207,1,,,
2.82,0.994209201,0.999079897,1,,,,2.82,0.79989226,0.921644272,1,,,
2.83,0.994243481,0.999087942,1,,,,2.83,0.80124552,0.922475592,1,,,
2.84,0.9942774,0.99909588,1,,,,2.84,0.802581034,0.923293448,1,,,
2.85,0.994310963,0.999103711,1,,,,2.85,0.8038991,0.924098115,1,,,
2.86,0.994344178,0.999111438,1,,,,2.86,0.805200011,0.924889859,1,,,
2.87,0.994377048,0.999119062,1,,,,2.87,0.806484054,0.925668942,1,,,
2.88,0.994409578,0.999126586,1,,,,2.88,0.807751509,0.926435619,1,,,
2.89,0.994441775,0.99913401,1,,,,2.89,0.809002654,0.927190138,1,,,
2.9,0.994473642,0.999141338,1,,,,2.9,0.810237758,0.927932742,1,,,
2.91,0.994505186,0.999148569,1,,,,2.91,0.811457088,0.92866367,1,,,
2.92,0.994536409,0.999155707,1,,,,2.92,0.812660904,0.929383152,1,,,
2.93,0.994567318,0.999162753,1,,,,2.93,0.813849463,0.930091415,1,,,
2.94,0.994597917,0.999169707,1,,,,2.94,0.815023015,0.93078868,1,,,
2.95,0.99462821,0.999176573,1,,,,2.95,0.816181807,0.931475163,1,,,
2.96,0.994658202,0.999183351,1,,,,2.96,0.81732608,0.932151075,1,,,
2.97,0.994687897,0.999190043,1,,,,2.97,0.818456072,0.932816622,1,,,
2.98,0.994717299,0.99919665,1,,,,2.98,0.819572015,0.933472007,1,,,
2.99,0.994746413,0.999203174,1,,,,2.99,0.820674138,0.934117425,1,,,
3,0.994775243,0.999209616,1,,,,3,0.821762664,0.934753068,1,,,
3.01,0.994803792,0.999215977,1,,,,3.01,0.822837814,0.935379126,1,,,
3.02,0.994832065,0.999222259,1,,,,3.02,0.823899803,0.935995782,1,,,
3.03,0.994860066,0.999228463,1,,,,3.03,0.824948843,0.936603214,1,,,
3.04,0.994887798,0.999234591,1,,,,3.04,0.82598514,0.9372016,1,,,
3.05,0.994915265,0.999240643,1,,,,3.05,0.8270089,0.937791109,1,,,
3.06,0.99494247,0.999246622,1,,,,3.06,0.828020323,0.938371911,1,,,
3.07,0.994969418,0.999252527,1,,,,3.07,0.829019603,0.938944169,1,,,
3.08,0.994996112,0.999258361,1,,,,3.08,0.830006934,0.939508044,1,,,
3.09,0.995022556,0.999264124,1,,,,3.09,0.830982505,0.940063692,1,,,
