D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.683025452,0.290312485,0.035746943
0.01,0,1.36193E-09,1.09692E-08,,,
0.02,0,1.22962E-08,7.55187E-08,,,
0.03,0,4.60028E-08,2.39434E-07,,,
0.04,0,1.19092E-07,5.50737E-07,,,
0.05,0,2.5127E-07,1.06073E-06,,,
0.06,0,4.65165E-07,1.82419E-06,,,
0.07,0,7.86227E-07,2.89939E-06,,,
0.08,0,1.24266E-06,4.34806E-06,,,
0.09,0,1.86535E-06,6.23536E-06,,,
0.1,0,2.68789E-06,8.6298E-06,,,
0.11,0,3.74647E-06,1.16032E-05,,,
0.12,0,5.07994E-06,1.52307E-05,,,
0.13,0,6.72973E-06,1.95904E-05,,,
0.14,0,8.73992E-06,2.4764E-05,,,
0.15,0,1.11571E-05,3.0836E-05,,,
0.16,0,1.40307E-05,3.78941E-05,,,
0.17,0,1.74123E-05,4.60289E-05,,,
0.18,0,2.13566E-05,5.53344E-05,,,
0.19,0,2.59205E-05,6.59071E-05,,,
0.2,0,3.11637E-05,7.78468E-05,,,
0.21,0,3.71485E-05,9.12561E-05,,,
0.22,0,4.39399E-05,0.000106241,,,
0.23,0,5.16052E-05,0.000122909,,,
0.24,0,6.02147E-05,0.000141372,,,
0.25,0,6.98412E-05,0.000161744,,,
0.26,0,8.05601E-05,0.000184142,,,
0.27,0,9.24495E-05,0.000208686,,,
0.28,0,0.00010559,0.000235498,,,
0.29,0,0.000120066,0.000264704,,,
0.3,0,0.000135962,0.000296431,,,
0.31,0,0.000153368,0.000330811,,,
0.32,0,0.000172376,0.000367977,,,
0.33,0,0.000193079,0.000408064,,,
0.34,0,0.000215574,0.000451213,,,
0.35,0,0.000239962,0.000497563,,,
0.36,0,0.000266344,0.000547261,,,
0.37,0,0.000294826,0.000600451,,,
0.38,0,0.000325516,0.000657284,,,
0.39,0,0.000358525,0.000717912,,,
0.4,5.4413E-06,0.000393965,0.000782489,,,
0.41,1.27358E-05,0.000431954,0.000851172,,,
0.42,2.10992E-05,0.00047261,0.000924122,,,
0.43,3.06131E-05,0.000516056,0.001001499,,,
0.44,4.13621E-05,0.000562416,0.00108347,,,
0.45,5.3434E-05,0.000611817,0.001170201,,,
0.46,6.69199E-05,0.000664391,0.001261862,,,
0.47,8.19139E-05,0.000720269,0.001358625,,,
0.48,9.85133E-05,0.000779589,0.001460665,,,
0.49,0.000116819,0.000842489,0.001568159,,,
0.5,0.000136935,0.000909111,0.001681287,,,
0.51,0.000158968,0.000979599,0.00180023,,,
0.52,0.000183029,0.001054101,0.001925173,,,
0.53,0.000209231,0.001132767,0.002056303,,,
0.54,0.000237694,0.001215751,0.002193809,,,
0.55,0.000268536,0.001303209,0.002337882,,,
0.56,0.000301882,0.001395299,0.002488717,,,
0.57,0.000337861,0.001492184,0.002646508,,,
0.58,0.000376602,0.001594029,0.002811456,,,
0.59,0.000418242,0.001701,0.002983759,,,
0.6,0.000462917,0.00181327,0.003163622,,,
0.61,0.000510771,0.00193101,0.003351249,,,
0.62,0.000561949,0.002054398,0.003546848,,,
0.63,0.000616598,0.002183613,0.003750628,,,
0.64,0.000674874,0.002318838,0.003962802,,,
0.65,0.00073693,0.002460256,0.004183582,,,
0.66,0.000802929,0.002608057,0.004413186,,,
0.67,0.000873032,0.002762432,0.004651831,,,
0.68,0.000947409,0.002923573,0.004899737,,,
0.69,0.00102623,0.003091678,0.005157127,,,
0.7,0.001109669,0.003266947,0.005424226,,,
0.71,0.001197906,0.003449582,0.005701258,,,
0.72,0.001291123,0.003639789,0.005988454,,,
0.73,0.001389507,0.003837775,0.006286043,,,
0.74,0.001493247,0.004043752,0.006594258,,,
0.75,0.001602537,0.004257934,0.006913332,,,
0.76,0.001717575,0.004480538,0.007243502,,,
0.77,0.001838563,0.004711784,0.007585005,,,
0.78,0.001965705,0.004951894,0.007938083,,,
0.79,0.002099212,0.005201093,0.008302975,,,
0.8,0.002239296,0.005459611,0.008679925,,,
0.81,0.002386175,0.005727677,0.009069179,,,
0.82,0.002540068,0.006005526,0.009470984,,,
0.83,0.002701201,0.006293394,0.009885587,,,
0.84,0.002869802,0.00659152,0.010313238,,,
0.85,0.003046104,0.006900148,0.010754191,,,
0.86,0.003230344,0.00721952,0.011208697,,,
0.87,0.00342276,0.007549886,0.011677012,,,
0.88,0.003623598,0.007891495,0.012159392,,,
0.89,0.003833105,0.0082446,0.012656096,,,
0.9,0.004051533,0.008609457,0.013167381,,,
0.91,0.004279137,0.008986323,0.013693509,,,
0.92,0.004516178,0.00937546,0.014234742,,,
0.93,0.004762917,0.00977713,0.014791344,,,
0.94,0.005019623,0.0101916,0.015363578,,,
0.95,0.005286565,0.010619138,0.015951711,,,
0.96,0.005564019,0.011060014,0.01655601,,,
0.97,0.005852263,0.011514503,0.017176742,,,
0.98,0.006151579,0.011982878,0.017814178,,,
0.99,0.006462252,0.01246542,0.018468588,,,
1,0.006784572,0.012962407,0.019140243,,,
1.01,0.007118832,0.013474123,0.019829415,,,
1.02,0.007465328,0.014000853,0.020536378,,,
1.03,0.007824362,0.014542883,0.021261405,,,
1.04,0.008196235,0.015100504,0.022004773,,,
1.05,0.008581257,0.015674006,0.022766756,,,
1.06,0.008979737,0.016263684,0.023547631,,,
1.07,0.009391989,0.016869833,0.024347676,,,
1.08,0.009818332,0.01749275,0.025167168,,,
1.09,0.010259085,0.018132735,0.026006385,,,
1.1,0.010714573,0.01879009,0.026865607,,,
1.11,0.011185124,0.019465118,0.027745112,,,
1.12,0.011671067,0.020158124,0.028645181,,,
1.13,0.012172736,0.020869415,0.029566094,,,
1.14,0.012690468,0.021599299,0.03050813,,,
1.15,0.013224602,0.022348087,0.031471571,,,
1.16,0.013775481,0.02311609,0.032456698,,,
1.17,0.01434345,0.023903621,0.033463792,,,
1.18,0.014928857,0.024710995,0.034493132,,,
1.19,0.015532053,0.025538527,0.035545002,,,
1.2,0.016153391,0.026386536,0.03661968,,,
1.21,0.016793227,0.027255338,0.037717449,,,
1.22,0.017451918,0.028145254,0.038838589,,,
1.23,0.018129827,0.029056603,0.03998338,,,
1.24,0.018827315,0.029989708,0.041152102,,,
1.25,0.019544747,0.030944891,0.042345035,,,
1.26,0.02028249,0.031922474,0.043562458,,,
1.27,0.021040913,0.032922781,0.044804649,,,
1.28,0.021820386,0.033946137,0.046071887,,,
1.29,0.022621283,0.034992867,0.04736445,,,
1.3,0.023443977,0.036063295,0.048682614,,,
1.31,0.024288842,0.037157748,0.050026654,,,
1.32,0.025156257,0.038276551,0.051396846,,,
1.33,0.026046598,0.039420031,0.052793464,,,
1.34,0.026960244,0.040588513,0.054216781,,,
1.35,0.027897576,0.041782323,0.055667069,,,
1.36,0.028858973,0.043001786,0.057144599,,,
1.37,0.029844818,0.044247229,0.058649641,,,
1.38,0.030855491,0.045518976,0.060182462,,,
1.39,0.031891374,0.046817352,0.06174333,,,
1.4,0.03295285,0.04814268,0.063332511,,,
1.41,0.0340403,0.049495284,0.064950267,,,
1.42,0.035154107,0.050875485,0.066596863,,,
1.43,0.036294651,0.052283604,0.068272557,,,
1.44,0.037462314,0.053719962,0.06997761,,,
1.45,0.038657476,0.055184877,0.071712279,,,
