D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,3.048200009,0.356421536,0.044881525
0.01,0,0,0,,,
0.02,0,0,0,,,
0.03,0,0,0,,,
0.04,0,1.28275E-19,5.46367E-18,,,
0.05,0,3.20688E-18,1.28839E-16,,,
0.06,0,4.41267E-17,1.72204E-15,,,
0.07,0,3.71229E-16,1.4096E-14,,,
0.08,0,2.21551E-15,8.17177E-14,,,
0.09,0,1.02581E-14,3.66786E-13,,,
0.1,0,3.91205E-14,1.35225E-12,,,
0.11,0,1.28078E-13,4.26741E-12,,,
0.12,0,3.70866E-13,1.1877E-11,,,
0.13,0,9.71113E-13,2.98096E-11,,,
0.14,0,2.33867E-12,6.86287E-11,,,
0.15,0,5.24814E-12,1.46868E-10,,,
0.16,0,1.10885E-11,2.95258E-10,,,
0.17,0,2.22412E-11,5.62382E-10,,,
0.18,0,4.26364E-11,1.02198E-09,,,
0.19,0,7.85455E-11,1.78212E-09,,,
0.2,0,1.39687E-10,2.99647E-09,,,
0.21,0,2.40733E-10,4.8779E-09,,,
0.22,0,4.03322E-10,7.71455E-09,,,
0.23,0,6.58702E-10,1.18888E-08,,,
0.24,0,1.05114E-09,1.7899E-08,,,
0.25,0,1.64226E-09,2.63851E-08,,,
0.26,0,2.5165E-09,3.8157E-08,,,
0.27,0,3.78785E-09,5.42276E-08,,,
0.28,0,5.60813E-09,7.585E-08,,,
0.29,0,8.17701E-09,1.04559E-07,,,
0.3,0,1.1754E-08,1.4222E-07,,,
0.31,0,1.66728E-08,1.91077E-07,,,
0.32,0,2.33582E-08,2.53818E-07,,,
0.33,0,3.23457E-08,3.33633E-07,,,
0.34,0,4.43042E-08,4.34293E-07,,,
0.35,0,6.0063E-08,5.60225E-07,,,
0.36,0,8.06411E-08,7.16599E-07,,,
0.37,0,1.07282E-07,9.09429E-07,,,
0.38,0,1.41494E-07,1.14567E-06,,,
0.39,0,1.85091E-07,1.43334E-06,,,
0.4,0,2.40242E-07,1.78162E-06,,,
0.41,0,3.09529E-07,2.20102E-06,,,
0.42,0,3.96003E-07,2.70349E-06,,,
0.43,0,5.03254E-07,3.30257E-06,,,
0.44,0,6.3548E-07,4.01359E-06,,,
0.45,0,7.97572E-07,4.85376E-06,,,
0.46,0,9.95197E-07,5.84243E-06,,,
0.47,0,1.23489E-06,7.00122E-06,,,
0.48,0,1.52417E-06,8.35423E-06,,,
0.49,0,1.87163E-06,9.92826E-06,,,
0.5,0,2.28707E-06,1.1753E-05,,,
0.51,0,2.7816E-06,1.38613E-05,,,
0.52,0,3.36783E-06,1.62892E-05,,,
0.53,0,4.05993E-06,1.90764E-05,,,
0.54,0,4.87385E-06,2.22666E-05,,,
0.55,0,5.82745E-06,2.59073E-05,,,
0.56,0,6.94067E-06,3.00503E-05,,,
0.57,0,8.2357E-06,3.47523E-05,,,
0.58,0,9.7372E-06,4.00743E-05,,,
0.59,0,1.14724E-05,4.60828E-05,,,
0.6,0,1.34715E-05,5.28495E-05,,,
0.61,0,1.57675E-05,6.04517E-05,,,
0.62,0,1.83969E-05,6.89726E-05,,,
0.63,0,2.13996E-05,7.85015E-05,,,
0.64,0,2.48191E-05,8.91341E-05,,,
0.65,0,2.87029E-05,0.000100973,,,
0.66,0,3.31028E-05,0.000114127,,,
0.67,0,3.80748E-05,0.000128714,,,
0.68,0,4.36796E-05,0.000144856,,,
0.69,0,4.99831E-05,0.000162686,,,
0.7,0,5.7056E-05,0.000182343,,,
0.71,0,6.49745E-05,0.000203976,,,
0.72,0,7.38208E-05,0.000227739,,,
0.73,0,8.36826E-05,0.000253798,,,
0.74,0,9.4654E-05,0.000282326,,,
0.75,0,0.000106836,0.000313506,,,
0.76,0,0.000120335,0.000347529,,,
0.77,0,0.000135266,0.000384597,,,
0.78,0,0.00015175,0.000424919,,,
0.79,0,0.000169916,0.000468716,,,
0.8,0,0.000189901,0.000516217,,,
0.81,0,0.000211849,0.000567663,,,
0.82,0,0.000235913,0.000623302,,,
0.83,0,0.000262254,0.000683393,,,
0.84,0,0.000291042,0.000748208,,,
0.85,0,0.000322456,0.000818024,,,
0.86,0,0.000356682,0.000893131,,,
0.87,0,0.000393917,0.00097383,,,
0.88,0,0.000434368,0.001060429,,,
0.89,0,0.00047825,0.001153249,,,
0.9,0,0.000525788,0.001252618,,,
0.91,0,0.000577216,0.001358875,,,
0.92,0,0.00063278,0.00147237,,,
0.93,0,0.000692735,0.001593461,,,
0.94,0,0.000757344,0.001722515,,,
0.95,0,0.000826882,0.001859908,,,
0.96,0,0.000901636,0.002006028,,,
0.97,0,0.000981898,0.002161267,,,
0.98,0,0.001067976,0.00232603,,,
0.99,0,0.001160184,0.002500726,,,
1,0,0.001258848,0.002685775,,,
1.01,0,0.001364303,0.002881603,,,
1.02,0,0.001476895,0.003088645,,,
1.03,0,0.001596979,0.00330734,,,
1.04,0,0.001724922,0.003538136,,,
1.05,0,0.001861097,0.003781487,,,
1.06,0,0.002005889,0.004037852,,,
1.07,1.16902E-05,0.002159693,0.004307695,,,
1.08,5.43341E-05,0.00232291,0.004591486,,,
1.09,0.000102208,0.002495953,0.004889699,,,
1.1,0.000155674,0.002679243,0.005202813,,,
1.11,0.000215109,0.002873209,0.005531309,,,
1.12,0.000280903,0.003078287,0.005875672,,,
1.13,0.000353457,0.003294923,0.00623639,,,
1.14,0.000433188,0.00352357,0.006613953,,,
1.15,0.000520523,0.003764688,0.007008852,,,
1.16,0.000615904,0.004018743,0.007421581,,,
1.17,0.000719784,0.004286209,0.007852634,,,
1.18,0.000832627,0.004567565,0.008302504,,,
1.19,0.000954911,0.004863298,0.008771684,,,
1.2,0.001087125,0.005173897,0.009260669,,,
1.21,0.001229768,0.005499859,0.009769949,,,
1.22,0.001383352,0.005841683,0.010300015,,,
1.23,0.001548396,0.006199875,0.010851354,,,
1.24,0.001725432,0.006574942,0.011424451,,,
1.25,0.001915001,0.006967395,0.012019788,,,
