D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,1.876954752,0.263719645,0.032538323
0.01,0,4.98753E-11,9.3235E-10,,,
0.02,0,6.11497E-10,9.79488E-09,,,
0.03,0,2.75591E-09,3.90767E-08,,,
0.04,0,8.20605E-09,1.04884E-07,,,
0.05,0,1.94259E-08,2.26585E-07,,,
0.06,0,3.97222E-08,4.26749E-07,,,
0.07,0,7.33543E-08,7.31193E-07,,,
0.08,0,1.2565E-07,1.16909E-06,,,
0.09,0,2.0313E-07,1.77314E-06,,,
0.1,0,3.13634E-07,2.57972E-06,,,
0.11,0,4.6646E-07,3.62911E-06,,,
0.12,0,6.72508E-07,4.9657E-06,,,
0.13,0,9.44426E-07,6.63821E-06,,,
0.14,0,1.29677E-06,8.69999E-06,,,
0.15,0,1.74618E-06,1.12092E-05,,,
0.16,0,2.31153E-06,1.42291E-05,,,
0.17,0,3.01412E-06,1.78285E-05,,,
0.18,0,3.8779E-06,2.20816E-05,,,
0.19,0,4.9296E-06,2.70689E-05,,,
0.2,0,6.199E-06,3.28769E-05,,,
0.21,0,7.71912E-06,3.95991E-05,,,
0.22,0,9.52645E-06,4.73354E-05,,,
0.23,0,1.16612E-05,5.61935E-05,,,
0.24,0,1.41674E-05,6.62883E-05,,,
0.25,0,1.70936E-05,7.7743E-05,,,
0.26,0,2.04925E-05,9.06887E-05,,,
0.27,0,2.44218E-05,0.000105266,,,
0.28,0,2.8944E-05,0.000121623,,,
0.29,0,3.41271E-05,0.000139919,,,
0.3,0,4.00449E-05,0.000160322,,,
0.31,0,4.67769E-05,0.00018301,,,
0.32,0,5.4409E-05,0.000208174,,,
0.33,0,6.30339E-05,0.000236013,,,
0.34,0,7.27513E-05,0.000266739,,,
0.35,0,8.36681E-05,0.000300577,,,
0.36,0,9.58992E-05,0.000337761,,,
0.37,0,0.000109568,0.000378541,,,
0.38,0,0.000124805,0.00042318,,,
0.39,0,0.000141752,0.000471953,,,
0.4,0,0.000160559,0.00052515,,,
0.41,0,0.000181386,0.000583077,,,
0.42,0,0.000204404,0.000646054,,,
0.43,0,0.000229794,0.000714416,,,
0.44,0,0.000257748,0.000788515,,,
0.45,0,0.000288472,0.00086872,,,
0.46,0,0.000322182,0.000955417,,,
0.47,0,0.000359109,0.001049011,,,
0.48,0,0.000399497,0.001149921,,,
0.49,0,0.000443604,0.00125859,,,
0.5,0,0.000491702,0.001375477,,,
0.51,0,0.000544079,0.001501063,,,
0.52,0,0.000601039,0.001635846,,,
0.53,0,0.000662903,0.00178035,,,
0.54,0,0.000730008,0.001935115,,,
0.55,0,0.000802711,0.002100708,,,
0.56,0,0.000881385,0.002277715,,,
0.57,0,0.000966425,0.002466746,,,
0.58,0,0.001058244,0.002668436,,,
0.59,0,0.001157277,0.002883443,,,
0.6,0,0.001263979,0.003112449,,,
0.61,0,0.00137883,0.003356163,,,
0.62,0,0.001502331,0.003615319,,,
0.63,0,0.001635006,0.003890677,,,
0.64,0,0.001777406,0.004183023,,,
0.65,0,0.001930107,0.004493172,,,
0.66,0,0.002093709,0.004821966,,,
0.67,0,0.002268842,0.005170275,,,
0.68,0,0.002456162,0.005538998,,,
0.69,0,0.002656355,0.005929062,,,
0.7,0,0.002870136,0.006341425,,,
0.71,0,0.003098251,0.006777074,,,
0.72,0,0.003341475,0.007237027,,,
0.73,0,0.00360062,0.007722332,,,
0.74,0,0.003876526,0.008234067,,,
0.75,0,0.00417007,0.008773343,,,
0.76,0,0.004482164,0.009341301,,,
0.77,0,0.004813753,0.009939114,,,
0.78,0,0.005165821,0.010567987,,,
0.79,0,0.005539388,0.011229157,,,
0.8,0,0.005935513,0.011923893,,,
0.81,5.70937E-05,0.006355294,0.012653494,,,
0.82,0.00018044,0.006799867,0.013419295,,,
0.83,0.000318164,0.007270411,0.014222659,,,
0.84,0.000471307,0.007768144,0.015064982,,,
0.85,0.000640964,0.008294328,0.015947692,,,
0.86,0.000828281,0.008850265,0.016872249,,,
0.87,0.001034463,0.009437303,0.017840142,,,
0.88,0.00126077,0.010056831,0.018852891,,,
0.89,0.001508521,0.010710284,0.019912047,,,
0.9,0.001779094,0.011399141,0.021019189,,,
0.91,0.002073931,0.012124928,0.022175925,,,
0.92,0.002394536,0.012889214,0.023383893,,,
0.93,0.002742476,0.013693616,0.024644755,,,
0.94,0.003119386,0.014539793,0.025960201,,,
0.95,0.003526967,0.015429456,0.027331944,,,
0.96,0.003966989,0.016364357,0.028761725,,,
0.97,0.004441289,0.017346296,0.030251302,,,
0.98,0.004951778,0.018377119,0.031802459,,,
0.99,0.005500436,0.019458717,0.033416997,,,
1,0.006089315,0.020593026,0.035096736,,,
1.01,0.00672054,0.021782026,0.036843512,,,
1.02,0.007396309,0.023027741,0.038659174,,,
1.03,0.008118893,0.024332239,0.040545585,,,
1.04,0.008890638,0.025697627,0.042504617,,,
1.05,0.00971396,0.027126056,0.044538151,,,
1.06,0.010591352,0.028619712,0.046648072,,,
1.07,0.011525375,0.030180821,0.048836267,,,
1.08,0.012518664,0.031811645,0.051104626,,,
1.09,0.013573925,0.033514478,0.053455032,,,
1.1,0.01469393,0.035291648,0.055889366,,,
1.11,0.01588152,0.037145508,0.058409496,,,
1.12,0.017139601,0.03907844,0.06101728,,,
1.13,0.01847114,0.04109285,0.06371456,,,
1.14,0.019879164,0.04319116,0.066503157,,,
1.15,0.021366756,0.045375813,0.06938487,,,
1.16,0.022937052,0.047649262,0.072361472,,,
1.17,0.024593236,0.050013969,0.075434702,,,
1.18,0.026338532,0.0524724,0.078606267,,,
1.19,0.028176207,0.05502702,0.081877834,,,
1.2,0.030109556,0.057680291,0.085251026,,,
1.21,0.032141902,0.060434661,0.088727419,,,
1.22,0.034276587,0.063292562,0.092308537,,,
1.23,0.036516962,0.066256406,0.095995849,,,
1.24,0.038866384,0.069328573,0.099790761,,,
1.25,0.041328203,0.07251141,0.103694616,,,
1.26,0.043905753,0.07580722,0.107708687,,,
1.27,0.046602345,0.079218259,0.111834173,,,
1.28,0.049421253,0.082746724,0.116072195,,,
1.29,0.052365703,0.086394748,0.120423793,,,
1.3,0.055438865,0.090164391,0.124889918,,,
1.31,0.058643833,0.094057634,0.129471434,,,
1.32,0.061983619,0.098076365,0.13416911,,,
1.33,0.065461136,0.102222376,0.138983616,,,
1.34,0.069079182,0.106497352,0.143915522,,,
1.35,0.07284043,0.110902861,0.148965293,,,
1.36,0.076747405,0.115440347,0.154133289,,,
1.37,0.080802477,0.120111118,0.159419758,,,
1.38,0.085007838,0.124916337,0.164824836,,,
1.39,0.089365489,0.129857018,0.170348547,,,
1.4,0.093877221,0.134934008,0.175990795,,,
1.41,0.098544602,0.140147986,0.181751371,,,
1.42,0.103368955,0.14549945,0.187629944,,,
1.43,0.108351344,0.150988706,0.193626068,,,
1.44,0.113492561,0.156615867,0.199739173,,,
1.45,0.118793102,0.162380837,0.205968573,,,
1.46,0.124253158,0.16828331,0.212313461,,,
1.47,0.129872599,0.174322756,0.218772913,,,
1.48,0.135650956,0.180498421,0.225345885,,,
1.49,0.141587414,0.186809316,0.232031219,,,
1.5,0.147680795,0.193254217,0.238827639,,,
1.51,0.153929551,0.199831653,0.245733755,,,
1.52,0.160331755,0.206539911,0.252748067,,,
1.53,0.166885091,0.213377024,0.259868958,,,
1.54,0.173586854,0.220340779,0.267094704,,,
1.55,0.180433942,0.227428706,0.274423469,,,
1.56,0.187422863,0.234638086,0.28185331,,,
1.57,0.194549729,0.24196595,0.289382171,,,
1.58,0.201810268,0.249409079,0.297007889,,,
1.59,0.209199829,0.256964009,0.304728188,,,
1.6,0.216713395,0.264627038,0.312540681,,,
1.61,0.224345593,0.272394228,0.320442863,,,
1.62,0.232090719,0.280261416,0.328432112,,,
1.63,0.239942753,0.288224218,0.336505683,,,
1.64,0.247895383,0.296278041,0.3446607,,,
1.65,0.255942035,0.304418095,0.352894155,,,
1.66,0.264075903,0.312639401,0.361202899,,,
1.67,0.272289977,0.320936806,0.369583634,,,
1.68,0.28057708,0.329304994,0.378032908,,,
1.69,0.288929909,0.337738506,0.386547103,,,
1.7,0.297341065,0.346231748,0.395122431,,,
1.71,0.305803099,0.354779013,0.403754928,,,
1.72,0.314308546,0.363374494,0.412440441,,,
1.73,0.32284997,0.372012301,0.421174632,,,
1.74,0.331419997,0.380686482,0.429952967,,,
1.75,0.340011356,0.389391037,0.438770718,,,
1.76,0.348616911,0.398119936,0.447622961,,,
1.77,0.357229698,0.40686714,0.456504583,,,
1.78,0.365842947,0.415626617,0.465410287,,,
