D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0.000117227,0.000838529,1.289007575,1.224765491,0.222290754
0.01,0,0.017276991,0.062772085,,,
0.02,0,0.024927388,0.083150963,,,
0.03,0,0.031124028,0.09821868,,,
0.04,0,0.036604087,0.110721396,,,
0.05,0,0.041647019,0.121660875,,,
0.06,0,0.046393963,0.131530205,,,
0.07,0,0.050927761,0.140613051,,,
0.08,0,0.055301847,0.149089339,,,
0.09,0,0.05955301,0.157081143,,,
0.1,0,0.063707803,0.16467547,,,
0.11,0,0.067786098,0.171936718,,,
0.12,0,0.071803188,0.178913987,,,
0.13,0,0.075771104,0.185645626,,,
0.14,0,0.079699481,0.19216218,,,
0.15,0,0.083596148,0.198488388,,,
0.16,0,0.08746754,0.204644566,,,
0.17,0,0.091318994,0.2106476,,,
0.18,0,0.095154972,0.216511671,,,
0.19,0,0.098979225,0.222248797,,,
0.2,0,0.102794921,0.227869239,,,
0.21,0,0.106604741,0.233381826,,,
0.22,0,0.11041096,0.238794196,,,
0.23,0,0.114215508,0.244112993,,,
0.24,0,0.118020019,0.249344029,,,
0.25,0,0.121825876,0.254492405,,,
0.26,0,0.125634241,0.259562619,,,
0.27,0,0.129446085,0.264558652,,,
0.28,0,0.133262212,0.269484034,,,
0.29,0,0.13708328,0.27434191,,,
0.3,0.002684542,0.140909815,0.279135087,,,
0.31,0.005618379,0.144742228,0.283866077,,,
0.32,0.008624525,0.148580829,0.288537132,,,
0.33,0.011701388,0.152425833,0.293150279,,,
0.34,0.014847412,0.156277378,0.297707344,,,
0.35,0.01806107,0.160135523,0.302209975,,,
0.36,0.021340863,0.164000264,0.306659665,,,
0.37,0.024685306,0.167871537,0.311057768,,,
0.38,0.028092934,0.171749225,0.315405516,,,
0.39,0.031562292,0.175633161,0.319704029,,,
0.4,0.035091939,0.179523136,0.323954334,,,
