D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,1.81244E-12,1.5325E-11,4.360281204,0.57680781,0.066812167
0.01,0,5.9564E-06,1.67363E-05,,,
0.02,0,2.05235E-05,5.19154E-05,,,
0.03,0,4.27419E-05,0.000101588,,,
0.04,0,7.22632E-05,0.000164267,,,
0.05,0,0.000108892,0.000239071,,,
0.06,0,0.0001525,0.000325389,,,
0.07,0,0.000202999,0.000422768,,,
0.08,0,0.000260325,0.000530848,,,
0.09,0,0.000324426,0.000649336,,,
0.1,1.25421E-05,0.000395265,0.000777989,,,
0.11,2.9028E-05,0.000472812,0.000916595,,,
0.12,4.91078E-05,0.00055704,0.001064973,,,
0.13,7.29032E-05,0.000647932,0.00122296,,,
0.14,0.000100526,0.000745469,0.001390413,,,
0.15,0.000132078,0.000849641,0.001567203,,,
0.16,0.000167656,0.000960434,0.001753212,,,
0.17,0.00020735,0.001077842,0.001948333,,,
0.18,0.000251244,0.001201855,0.002152466,,,
0.19,0.000299418,0.001332469,0.00236552,,,
0.2,0.000351946,0.001469678,0.00258741,,,
0.21,0.000408901,0.001613478,0.002818056,,,
0.22,0.00047035,0.001763866,0.003057383,,,
0.23,0.000536359,0.00192084,0.003305321,,,
0.24,0.00060699,0.002084397,0.003561804,,,
0.25,0.000682303,0.002254536,0.003826769,,,
0.26,0.000762355,0.002431255,0.004100156,,,
0.27,0.000847201,0.002614555,0.004381908,,,
0.28,0.000936895,0.002804433,0.004671971,,,
0.29,0.001031488,0.003000891,0.004970293,,,
0.3,0.001131029,0.003203926,0.005276823,,,
0.31,0.001235567,0.003413541,0.005591515,,,
0.32,0.001345148,0.003629734,0.00591432,,,
0.33,0.001459817,0.003852507,0.006245196,,,
0.34,0.001579617,0.004081858,0.006584099,,,
0.35,0.00170459,0.004317789,0.006930987,,,
0.36,0.001834778,0.004560299,0.00728582,,,
0.37,0.001970221,0.00480939,0.007648559,,,
0.38,0.002110956,0.005065061,0.008019165,,,
0.39,0.002257023,0.005327313,0.008397603,,,
0.4,0.002408457,0.005596146,0.008783835,,,
0.41,0.002565294,0.00587156,0.009177826,,,
0.42,0.002727568,0.006153555,0.009579542,,,
0.43,0.002895315,0.006442133,0.009988951,,,
0.44,0.003068565,0.006737291,0.010406017,,,
0.45,0.003247353,0.007039032,0.010830711,,,
0.46,0.003431708,0.007347354,0.011263,,,
0.47,0.003621661,0.007662258,0.011702854,,,
0.48,0.003817243,0.007983742,0.012150241,,,
0.49,0.004018482,0.008311808,0.012605133,,,
0.5,0.004225406,0.008646453,0.013067501,,,
0.51,0.004438043,0.008987679,0.013537315,,,
0.52,0.004656419,0.009335483,0.014014547,,,
0.53,0.004880562,0.009689866,0.014499169,,,
0.54,0.005110497,0.010050826,0.014991155,,,
0.55,0.005346248,0.010418362,0.015490476,,,
0.56,0.00558784,0.010792473,0.015997107,,,
0.57,0.005835296,0.011173158,0.01651102,,,
0.58,0.006088641,0.011560416,0.017032191,,,
0.59,0.006347897,0.011954244,0.017560592,,,
0.6,0.006613085,0.012354642,0.018096199,,,
0.61,0.006884227,0.012761607,0.018638987,,,
