D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,1.955901862,0.368094777,0.042572366
0.01,0,6.18828E-15,2.63168E-13,,,
0.02,0,2.20899E-12,9.21368E-11,,,
0.03,0,4.73733E-11,1.94064E-09,,,
0.04,0,3.54205E-10,1.42477E-08,,,
0.05,0,1.54061E-09,6.07725E-08,,,
0.06,0,4.84128E-09,1.86904E-07,,,
0.07,0,1.22826E-08,4.62874E-07,,,
0.08,0,2.68234E-08,9.83775E-07,,,
0.09,0,5.24873E-08,1.86732E-06,,,
0.1,0,9.45104E-08,3.25038E-06,,,
0.11,0,1.59523E-07,5.28499E-06,,,
0.12,0,2.55772E-07,8.13456E-06,,,
0.13,0,3.93397E-07,1.19704E-05,,,
0.14,0,5.8475E-07,1.69688E-05,,,
0.15,0,8.4477E-07,2.3309E-05,,,
0.16,0,1.1914E-06,3.11718E-05,,,
0.17,0,1.64608E-06,4.07385E-05,,,
0.18,0,2.23421E-06,5.2191E-05,,,
0.19,0,2.98579E-06,6.5712E-05,,,
0.2,0,3.93596E-06,8.1486E-05,,,
0.21,0,5.1257E-06,9.97003E-05,,,
0.22,0,6.60249E-06,0.000120547,,,
0.23,0,8.42108E-06,0.000144225,,,
0.24,0,1.06443E-05,0.00017094,,,
0.25,0,1.33436E-05,0.00020091,,,
0.26,0,1.66006E-05,0.000234367,,,
0.27,0,2.0507E-05,0.000271557,,,
0.28,0,2.51663E-05,0.000312743,,,
0.29,0,3.06945E-05,0.00035821,,,
0.3,0,3.72208E-05,0.000408266,,,
0.31,0,4.4889E-05,0.000463242,,,
0.32,0,5.38582E-05,0.000523498,,,
0.33,0,6.4304E-05,0.000589421,,,
0.34,0,7.64196E-05,0.00066143,,,
0.35,0,9.04164E-05,0.000739976,,,
0.36,0,0.000106526,0.000825544,,,
0.37,0,0.000124999,0.000918655,,,
0.38,0,0.000146111,0.001019867,,,
0.39,0,0.000170156,0.001129772,,,
0.4,0,0.000197456,0.001249004,,,
0.41,0,0.000228354,0.001378233,,,
0.42,0,0.000263221,0.001518169,,,
0.43,0,0.000302455,0.001669563,,,
0.44,0,0.00034648,0.001833203,,,
0.45,0,0.000395752,0.002009916,,,
0.46,0,0.000450753,0.002200571,,,
0.47,0,0.000511998,0.002406071,,,
0.48,0,0.000580032,0.002627361,,,
0.49,0,0.000655434,0.002865422,,,
0.5,0,0.000738815,0.00312127,,,
0.51,0,0.000830821,0.003395959,,,
0.52,0,0.00093213,0.003690575,,,
0.53,0,0.001043458,0.004006239,,,
0.54,0,0.001165556,0.004344102,,,
0.55,0,0.001299212,0.004705348,,,
0.56,0,0.001445247,0.005091186,,,
0.57,0,0.001604525,0.005502856,,,
0.58,0,0.001777942,0.00594162,,,
0.59,0,0.001966436,0.006408767,,,
0.6,0,0.002170978,0.006905604,,,
0.61,0,0.00239258,0.00743346,,,
0.62,0,0.002632291,0.007993679,,,
0.63,0,0.002891195,0.008587622,,,
0.64,0,0.003170414,0.009216661,,,
0.65,0,0.003471107,0.009882179,,,
0.66,0,0.003794467,0.010585566,,,
0.67,0,0.004141723,0.011328218,,,
0.68,0,0.004514137,0.012111534,,,
0.69,0,0.004913002,0.01293691,,,
0.7,0,0.005339646,0.013805743,,,
0.71,0,0.005795426,0.014719421,,,
0.72,0,0.006281725,0.015679325,,,
0.73,0,0.006799955,0.016686826,,,
0.74,0,0.007351555,0.017743278,,,
0.75,0,0.007937984,0.018850022,,,
0.76,0,0.008560725,0.020008375,,,
0.77,0,0.009221276,0.021219635,,,
0.78,0,0.009921157,0.022485074,,,
0.79,0,0.010661898,0.023805934,,,
0.8,0,0.011445044,0.025183428,,,
0.81,0,0.012272145,0.026618736,,,
0.82,0,0.013144763,0.028113001,,,
0.83,0,0.014064458,0.029667328,,,
0.84,0,0.015032793,0.031282779,,,
0.85,0,0.01605133,0.032960377,,,
0.86,0,0.017121623,0.034701095,,,
0.87,0,0.018245219,0.03650586,,,
0.88,0.000471756,0.019423653,0.038375549,,,
0.89,0.001005899,0.020658443,0.040310988,,,
0.9,0.00158924,0.021951094,0.042312947,,,
0.91,0.002224023,0.023303083,0.044382143,,,
0.92,0.002912502,0.024715868,0.046519234,,,
0.93,0.003656931,0.026190877,0.048724822,,,
0.94,0.004459565,0.027729506,0.050999448,,,
0.95,0.005322648,0.02933312,0.053343592,,,
0.96,0.006248413,0.031003043,0.055757672,,,
0.97,0.007239077,0.032740562,0.058242046,,,
0.98,0.008296831,0.034546919,0.060797007,,,
0.99,0.009423838,0.036423312,0.063422785,,,
1,0.010622228,0.038370887,0.066119546,,,
1.01,0.011894089,0.040390741,0.068887392,,,
1.02,0.013241469,0.042483916,0.071726363,,,
1.03,0.014666361,0.044651397,0.074636433,,,
1.04,0.016170707,0.046894111,0.077617515,,,
1.05,0.017756387,0.049212922,0.080669458,,,
1.06,0.019425216,0.051608634,0.083792051,,,
1.07,0.021178941,0.05408198,0.08698502,,,
1.08,0.023019232,0.056633632,0.090248033,,,
1.09,0.024947681,0.05926419,0.093580699,,,
1.1,0.026965797,0.061974183,0.09698257,,,
1.11,0.029075001,0.06476407,0.10045314,,,
1.12,0.031276622,0.067634238,0.103991853,,,
1.13,0.033571893,0.070584996,0.107598099,,,
1.14,0.03596195,0.073616583,0.111271216,,,
1.15,0.038447824,0.07672916,0.115010497,,,
1.16,0.041030442,0.079922813,0.118815185,,,
1.17,0.043710621,0.083197552,0.122684483,,,
1.18,0.046489068,0.086553309,0.126617549,,,
1.19,0.049366376,0.08998994,0.130613504,,,
1.2,0.052343022,0.093507227,0.134671431,,,
1.21,0.055419364,0.097104872,0.13879038,,,
1.22,0.058595642,0.100782505,0.142969368,,,
1.23,0.061871976,0.10453968,0.147207384,,,
1.24,0.06524836,0.108375875,0.15150339,,,
1.25,0.06872467,0.112290497,0.155856324,,,
1.26,0.072300654,0.116282879,0.160265104,,,
1.27,0.07597594,0.120352285,0.16472863,,,
1.28,0.07975003,0.124497907,0.169245785,,,
1.29,0.083622301,0.128718871,0.173815441,,,
1.3,0.087592009,0.133014234,0.178436459,,,
1.31,0.091658285,0.137382989,0.183107692,,,
1.32,0.095820141,0.141824065,0.18782799,,,
1.33,0.100076464,0.146336332,0.1925962,,,
1.34,0.104426026,0.150918598,0.197411169,,,
1.35,0.108867478,0.155569613,0.202271747,,,
1.36,0.113399357,0.160288074,0.20717679,,,
1.37,0.118020085,0.165072623,0.212125162,,,
1.38,0.122727971,0.169921853,0.217115735,,,
1.39,0.127521218,0.174834307,0.222147397,,,
1.4,0.132397919,0.179808482,0.227219045,,,
1.41,0.137356065,0.184842831,0.232329598,,,
1.42,0.142393546,0.189935767,0.237477988,,,
1.43,0.147508155,0.195085662,0.24266317,,,
1.44,0.152697589,0.200290854,0.24788412,,,
1.45,0.157959455,0.205549645,0.253139836,,,
1.46,0.163291274,0.210860307,0.25842934,,,
1.47,0.168690484,0.216221082,0.263751681,,,
1.48,0.174154443,0.221630188,0.269105933,,,
1.49,0.179680435,0.227085815,0.274491196,,,
1.5,0.185265675,0.232586137,0.279906599,,,
1.51,0.190907311,0.238129305,0.285351298,,,
1.52,0.196602431,0.243713454,0.290824478,,,
1.53,0.202348069,0.249336709,0.296325348,,,
1.54,0.208141207,0.254997178,0.301853149,,,
1.55,0.213978783,0.260692964,0.307407144,,,
1.56,0.219857697,0.26642216,0.312986623,,,
1.57,0.225774814,0.272182857,0.318590901,,,
1.58,0.231726973,0.277973143,0.324219313,,,
1.59,0.237710995,0.283791105,0.329871214,,,
1.6,0.243723683,0.289634831,0.335545979,,,
1.61,0.249761837,0.295502416,0.341242994,,,
1.62,0.255822256,0.301391958,0.346961661,,,
1.63,0.261901744,0.307301565,0.352701387,,,
1.64,0.267997124,0.313229354,0.358461584,,,
1.65,0.27410524,0.319173453,0.364241667,,,
1.66,0.280222967,0.325132005,0.370041043,,,
1.67,0.286347217,0.331103166,0.375859115,,,
1.68,0.292474952,0.33708511,0.381695268,,,
1.69,0.298603185,0.343076029,0.387548874,,,
1.7,0.304728993,0.349074135,0.393419276,,,
1.71,0.310849525,0.35507766,0.399305794,,,
1.72,0.316962005,0.361084859,0.405207712,,,
1.73,0.323063746,0.367094011,0.411124276,,,
1.74,0.329152149,0.37310342,0.417054691,,,
1.75,0.335224716,0.379111414,0.422998112,,,
1.76,0.341279055,0.385116351,0.428953647,,,
1.77,0.347312883,0.391116616,0.434920348,,,
1.78,0.35332403,0.397110621,0.440897211,,,
1.79,0.359310447,0.403096809,0.446883171,,,
1.8,0.365270205,0.409073655,0.452877105,,,
1.81,0.3712015,0.415039664,0.458877827,,,
1.82,0.37710265,0.420993371,0.464884092,,,
1.83,0.382972103,0.426933347,0.470894592,,,
1.84,0.388808427,0.432858194,0.476907961,,,
1.85,0.394610315,0.438766547,0.482922779,,,
1.86,0.400376583,0.444657077,0.488937571,,,
1.87,0.406106162,0.450528486,0.49495081,,,
1.88,0.411798099,0.456379514,0.500960929,,,
1.89,0.41745155,0.462208933,0.506966316,,,
1.9,0.423065776,0.468015551,0.512965326,,,
1.91,0.428640139,0.473798212,0.518956285,,,
1.92,0.434174092,0.479555793,0.524937493,,,
1.93,0.43966718,0.485287207,0.530907235,,,
1.94,0.445119026,0.490991404,0.536863783,,,
1.95,0.450529331,0.496667367,0.542805403,,,
1.96,0.455897866,0.502314115,0.548730364,,,
1.97,0.461224464,0.507930701,0.554636938,,,
1.98,0.466509016,0.513516214,0.560523411,,,
1.99,0.471751467,0.519069776,0.566388085,,,
2,0.476951804,0.524590545,0.572229286,,,
2.01,0.48211006,0.530077713,0.578045365,,,
