D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,
1.04,0.996374213,0.998476498,1,,,,1.04,0.105480059,0.120173753,0.134867446,,,
1.05,0.996928342,0.9987513,1,,,,1.05,0.107421247,0.122224932,0.137028616,,,
1.06,0.997400861,0.998978625,1,,,,1.06,0.109371773,0.124283348,0.139194923,,,
1.07,0.997802962,0.999166193,1,,,,1.07,0.111332139,0.126349573,0.141367008,,,
1.08,0.998144488,0.999320576,1,,,,1.08,0.113302769,0.128424092,0.143545415,,,
1.09,0.99843406,0.999447349,1,,,,1.09,0.115284016,0.130507307,0.145730599,,,
1.1,0.998679195,0.999551217,1,,,,1.1,0.117276171,0.132599554,0.147922936,,,
1.11,0.998886418,0.999636138,1,,,,1.11,0.119279467,0.134701101,0.150122734,,,
1.12,0.999061377,0.999705429,1,,,,1.12,0.12129409,0.136812162,0.152330235,,,
1.13,0.999208935,0.999761857,1,,,,1.13,0.123320176,0.138932903,0.15454563,,,
1.14,0.999333272,0.999807727,1,,,,1.14,0.125357827,0.141063443,0.156769059,,,
1.15,0.999437967,0.999844951,1,,,,1.15,0.12740711,0.143203868,0.159000626,,,
1.16,0.999526075,0.999875108,1,,,,1.16,0.12946806,0.145354228,0.161240396,,,
1.17,0.999600195,0.999899504,1,,,,1.17,0.13154069,0.147514547,0.163488404,,,
1.18,0.999662537,0.99991921,1,,,,1.18,0.13362499,0.149684826,0.165744662,,,
1.19,0.999714971,0.999935107,1,,,,1.19,0.13572093,0.151865043,0.168009157,,,
1.2,0.999759079,0.999947914,1,,,,1.2,0.137828465,0.154055162,0.17028186,,,
1.21,0.999796193,0.999958221,1,,,,1.21,0.139947537,0.156255131,0.172562726,,,
1.22,0.999827438,0.999966507,1,,,,1.22,0.142078075,0.158464886,0.174851697,,,
1.23,0.999853759,0.999973162,1,,,,1.23,0.144219999,0.160684352,0.177148704,,,
1.24,0.999875948,0.999978502,1,,,,1.24,0.146373221,0.162913446,0.179453672,,,
1.25,0.99989467,0.999982784,1,,,,1.25,0.148537645,0.165152079,0.181766514,,,
1.26,0.999910483,0.999986215,1,,,,1.26,0.15071317,0.167400155,0.184087141,,,
1.27,0.999923854,0.999988963,1,,,,1.27,0.152899689,0.169657573,0.186415457,,,
1.28,0.999935172,0.999991163,1,,,,1.28,0.155097091,0.171924228,0.188751365,,,
1.29,0.999944764,0.999992923,1,,,,1.29,0.157305263,0.174200012,0.19109476,,,
1.3,0.999952903,0.999994332,1,,,,1.3,0.159524087,0.176484813,0.19344554,,,
1.31,0.999959817,0.999995458,1,,,,1.31,0.161753443,0.17877852,0.195803598,,,
1.32,0.999965699,0.99999636,1,,,,1.32,0.163993209,0.181081017,0.198168825,,,
1.33,0.999970707,0.999997081,1,,,,1.33,0.166243261,0.183392187,0.200541113,,,
1.34,0.999974977,0.999997658,1,,,,1.34,0.168503475,0.185711914,0.202920353,,,
1.35,0.99997862,0.999998119,1,,,,1.35,0.170773723,0.188040078,0.205306433,,,
1.36,0.999981731,0.999998489,1,,,,1.36,0.173053877,0.190376561,0.207699244,,,
1.37,0.999984391,0.999998785,1,,,,1.37,0.17534381,0.192721242,0.210098674,,,
1.38,0.999986665,0.999999022,1,,,,1.38,0.17764339,0.195074001,0.212504613,,,
1.39,0.999988611,0.999999213,1,,,,1.39,0.179952489,0.197434719,0.214916949,,,
1.4,0.999990277,0.999999365,1,,,,1.4,0.182270974,0.199803273,0.217335572,,,
1.41,0.999991704,0.999999488,1,,,,1.41,0.184598715,0.202179544,0.219760373,,,
1.42,0.999992925,0.999999587,1,,,,1.42,0.18693558,0.204563409,0.222191239,,,
1.43,0.999993971,0.999999666,1,,,,1.43,0.189281435,0.206954749,0.224628063,,,
1.44,0.999994867,0.99999973,1,,,,1.44,0.191636148,0.209353441,0.227070734,,,
1.45,0.999995633,0.999999781,1,,,,1.45,0.193999586,0.211759364,0.229519143,,,
1.46,0.999996288,0.999999823,1,,,,1.46,0.196371615,0.214172399,0.231973182,,,
1.47,0.999996848,0.999999856,1,,,,1.47,0.198752102,0.216592422,0.234432743,,,
1.48,0.999997327,0.999999883,1,,,,1.48,0.201140911,0.219019315,0.236897718,,,
1.49,0.999997736,0.999999905,1,,,,1.49,0.20353791,0.221452955,0.239368,,,
1.5,0.999998084,0.999999923,1,,,,1.5,0.205942963,0.223893222,0.241843482,,,
1.51,0.999998382,0.999999937,1,,,,1.51,0.208355936,0.226339997,0.244324058,,,
1.52,0.999998634,0.999999949,1,,,,1.52,0.210776693,0.228793158,0.246809623,,,
1.53,0.999998849,0.999999958,1,,,,1.53,0.2132051,0.231252585,0.249300071,,,
1.54,0.999999031,0.999999966,1,,,,1.54,0.21564102,0.233718159,0.251795298,,,
1.55,0.999999186,0.999999972,1,,,,1.55,0.21808432,0.23618976,0.2542952,,,
1.56,0.999999317,0.999999978,1,,,,1.56,0.220534863,0.238667268,0.256799674,,,
1.57,0.999999429,0.999999982,1,,,,1.57,0.222992513,0.241150564,0.259308616,,,
1.58,0.999999521,0.999999985,1,,,,1.58,0.225457135,0.243639529,0.261821924,,,
1.59,0.999999603,0.999999988,1,,,,1.59,0.227928592,0.246134045,0.264339497,,,
1.6,0.999999668,0.99999999,1,,,,1.6,0.23040675,0.248633991,0.266861233,,,
1.61,0.999999725,0.999999992,1,,,,1.61,0.232891472,0.251139251,0.269387031,,,
1.62,0.999999769,0.999999993,1,,,,1.62,0.235382621,0.253649706,0.271916791,,,
1.63,0.999999811,0.999999995,1,,,,1.63,0.237880063,0.256165239,0.274450415,,,
1.64,0.999999847,0.999999996,1,,,,1.64,0.24038366,0.258685731,0.276987802,,,
1.65,0.999999874,0.999999996,1,,,,1.65,0.242893277,0.261211065,0.279528854,,,
1.66,0.999999891,0.999999997,1,,,,1.66,0.245408777,0.263741126,0.282073474,,,
1.67,0.999999922,0.999999998,1,,,,1.67,0.247930024,0.266275794,0.284621564,,,
1.68,0.999999928,0.999999998,1,,,,1.68,0.250456883,0.268814956,0.287173028,,,
1.69,0.999999943,0.999999998,1,,,,1.69,0.252989217,0.271358493,0.289727769,,,
1.7,0.999999967,0.999999999,1,,,,1.7,0.25552689,0.273906291,0.292285691,,,
1.71,0.999999984,0.999999999,1,,,,1.71,0.258069767,0.276458233,0.2948467,,,
1.72,0.999999989,0.999999999,1,,,,1.72,0.26061771,0.279014206,0.297410701,,,
1.73,0.999999999,0.999999999,0.999999999,,,,1.73,0.263170585,0.281574093,0.299977601,,,
1.74,0.999999985,0.999999999,1,,,,1.74,0.265728256,0.284137781,0.302547305,,,
1.75,0.999999989,1,1,,,,1.75,0.268290587,0.286705154,0.305119722,,,
1.76,1,1,1,,,,1.76,0.270857443,0.289276101,0.307694758,,,
1.77,1,1,1,,,,1.77,0.273428688,0.291850505,0.310272323,,,
1.78,0.999999989,1,1,,,,1.78,0.276004187,0.294428256,0.312852325,,,
1.79,1,1,1,,,,1.79,0.278583806,0.29700924,0.315434673,,,
1.8,1,1,1,,,,1.8,0.281167408,0.299593343,0.318019279,,,
1.81,1,1,1,,,,1.81,0.28375486,0.302180456,0.320606052,,,
1.82,0.999999985,1,1,,,,1.82,0.286346026,0.304770465,0.323194903,,,
1.83,0.999999985,1,1,,,,1.83,0.288940773,0.307363259,0.325785745,,,
1.84,1,1,1,,,,1.84,0.291538967,0.309958728,0.32837849,,,
1.85,1,1,1,,,,1.85,0.294140473,0.312556761,0.330973049,,,
1.86,0.999999989,1,1,,,,1.86,0.296745158,0.315157248,0.333569338,,,
1.87,1,1,1,,,,1.87,0.299352888,0.317760079,0.336167269,,,
1.88,1,1,1,,,,1.88,0.301963531,0.320365145,0.338766758,,,
1.89,1,1,1,,,,1.89,0.304576954,0.322972336,0.341367718,,,
1.9,0.999999982,1,1,,,,1.9,0.307193024,0.325581545,0.343970067,,,
1.91,0.999999989,1,1,,,,1.91,0.309811609,0.328192664,0.346573719,,,
1.92,0.999999976,1,1,,,,1.92,0.312432577,0.330805584,0.349178591,,,
1.93,1,1,1,,,,1.93,0.315055797,0.333420199,0.351784601,,,
1.94,1,1,1,,,,1.94,0.317681138,0.336036402,0.354391666,,,
1.95,1,1,1,,,,1.95,0.320308468,0.338654086,0.356999705,,,
1.96,1,1,1,,,,1.96,0.322937657,0.341273146,0.359608635,,,
1.97,1,1,1,,,,1.97,0.325568576,0.343893476,0.362218377,,,
1.98,1,1,1,,,,1.98,0.328201094,0.346514972,0.364828849,,,
1.99,0.999999989,1,1,,,,1.99,0.330835083,0.349137528,0.367439972,,,
2,1,1,1,,,,2,0.333470415,0.351761041,0.370051667,,,
2.01,0.999999989,1,1,,,,2.01,0.336106959,0.354385407,0.372663854,,,
2.02,0.999999989,1,1,,,,2.02,0.33874459,0.357010523,0.375276456,,,
2.03,1,1,1,,,,2.03,0.34138318,0.359636287,0.377889394,,,
2.04,1,1,1,,,,2.04,0.344022601,0.362262596,0.380502591,,,
2.05,0.999999985,1,1,,,,2.05,0.346662729,0.364889349,0.38311597,,,
2.06,1,1,1,,,,2.06,0.349303436,0.367516445,0.385729454,,,
2.07,0.999999989,1,1,,,,2.07,0.351944598,0.370143783,0.388342968,,,
2.08,1,1,1,,,,2.08,0.354586091,0.372771263,0.390956435,,,
2.09,1,1,1,,,,2.09,0.35722779,0.375398785,0.39356978,,,
2.1,1,1,1,,,,2.1,0.359869572,0.37802625,0.396182928,,,
2.11,1,1,1,,,,2.11,0.362511315,0.38065356,0.398795806,,,
2.12,1,1,1,,,,2.12,0.365152896,0.383280617,0.401408338,,,
2.13,0.999999989,1,1,,,,2.13,0.367794194,0.385907323,0.404020451,,,
2.14,1,1,1,,,,2.14,0.370435088,0.38853358,0.406632073,,,
2.15,0.999999989,1,1,,,,2.15,0.373075458,0.391159293,0.409243129,,,
2.16,0.999999989,1,1,,,,2.16,0.375715184,0.393784366,0.411853548,,,
2.17,1,1,1,,,,2.17,0.378354149,0.396408703,0.414463257,,,
2.18,1,1,1,,,,2.18,0.380992234,0.399032209,0.417072185,,,
2.19,0.999999985,1,1,,,,2.19,0.383629321,0.40165479,0.41968026,,,
2.2,0.999999985,1,1,,,,2.2,0.386265296,0.404276353,0.42228741,,,
2.21,1,1,1,,,,2.21,0.388900041,0.406896803,0.424893565,,,
2.22,1,1,1,,,,2.22,0.391533443,0.409516049,0.427498655,,,
2.23,1,1,1,,,,2.23,0.394165387,0.412133998,0.430102609,,,
2.24,1,1,1,,,,2.24,0.39679576,0.414750558,0.432705356,,,
2.25,0.999999989,1,1,,,,2.25,0.399424451,0.41736564,0.435306829,,,
2.26,1,1,1,,,,2.26,0.402051346,0.419979151,0.437906956,,,
2.27,1,1,1,,,,2.27,0.404676337,0.422591003,0.440505669,,,
2.28,1,1,1,,,,2.28,0.407299314,0.425201106,0.443102899,,,
2.29,1,1,1,,,,2.29,0.409920167,0.427809372,0.445698578,,,
2.3,0.999999989,1,1,,,,2.3,0.412538789,0.430415712,0.448292636,,,
2.31,1,1,1,,,,2.31,0.415155074,0.43302004,0.450885005,,,
2.32,1,1,1,,,,2.32,0.417768915,0.435622267,0.453475618,,,
2.33,1,1,1,,,,2.33,0.420380208,0.438222308,0.456064407,,,
2.34,1,1,1,,,,2.34,0.422988849,0.440820076,0.458651304,,,
2.35,1,1,1,,,,2.35,0.425594735,0.443415488,0.461236241,,,
2.36,1,1,1,,,,2.36,0.428197765,0.446008458,0.463819151,,,
2.37,1,1,1,,,,2.37,0.430797836,0.448598902,0.466399968,,,
2.38,1,1,1,,,,2.38,0.433394851,0.451186737,0.468978623,,,
2.39,1,1,1,,,,2.39,0.43598871,0.453771881,0.471555051,,,
2.4,1,1,1,,,,2.4,0.438579316,0.45635425,0.474129185,,,
2.41,1,1,1,,,,2.41,0.441166572,0.458933765,0.476700957,,,
2.42,1,1,1,,,,2.42,0.443750383,0.461510343,0.479270302,,,
2.43,1,1,1,,,,2.43,0.446330654,0.464083904,0.481837154,,,
2.44,1,1,1,,,,2.44,0.448907294,0.466654369,0.484401445,,,
2.45,1,1,1,,,,2.45,0.451480209,0.469221659,0.48696311,,,
2.46,1,1,1,,,,2.46,0.454049308,0.471785696,0.489522083,,,
2.47,1,1,1,,,,2.47,0.456614503,0.474346401,0.492078298,,,
2.48,1,1,1,,,,2.48,0.459175705,0.476903697,0.494631689,,,
2.49,1,1,1,,,,2.49,0.461732826,0.479457508,0.49718219,,,
2.5,1,1,1,,,,2.5,0.46428578,0.482007758,0.499729736,,,
2.51,1,1,1,,,,2.51,0.466834483,0.484554372,0.50227426,,,
2.52,1,1,1,,,,2.52,0.46937885,0.487097274,0.504815698,,,
2.53,1,1,1,,,,2.53,0.471918799,0.489636392,0.507353984,,,
2.54,1,1,1,,,,2.54,0.474454249,0.492171651,0.509889052,,,
2.55,1,1,1,,,,2.55,0.47698512,0.494702978,0.512420837,,,
2.56,1,1,1,,,,2.56,0.479511332,0.497230303,0.514949274,,,
2.57,1,1,1,,,,2.57,0.482032809,0.499753553,0.517474297,,,
2.58,1,1,1,,,,2.58,0.484549473,0.502272657,0.519995841,,,
2.59,1,1,1,,,,2.59,0.487061249,0.504787545,0.522513841,,,
2.6,1,1,1,,,,2.6,0.489568064,0.507298148,0.525028232,,,
2.61,1,1,1,,,,2.61,0.492069844,0.509804397,0.52753895,,,
2.62,1,1,1,,,,2.62,0.494566519,0.512306223,0.530045928,,,
2.63,1,1,1,,,,2.63,0.497058017,0.514803559,0.532549102,,,
2.64,1,1,1,,,,2.64,0.49954427,0.517296338,0.535048407,,,
2.65,1,1,1,,,,2.65,0.50202521,0.519784494,0.537543778,,,
2.66,1,1,1,,,,2.66,0.50450077,0.522267961,0.540035152,,,
2.67,1,1,1,,,,2.67,0.506970885,0.524746674,0.542522462,,,
2.68,1,1,1,,,,2.68,0.509435491,0.527220568,0.545005645,,,
2.69,1,1,1,,,,2.69,0.511894524,0.52968958,0.547484636,,,
2.7,1,1,1,,,,2.7,0.514347923,0.532153647,0.54995937,,,
2.71,1,1,1,,,,2.71,0.516795628,0.534612706,0.552429784,,,
2.72,1,1,1,,,,2.72,0.519237578,0.537066696,0.554895814,,,
2.73,1,1,1,,,,2.73,0.521673716,0.539515555,0.557357394,,,
2.74,1,1,1,,,,2.74,0.524103985,0.541959224,0.559814462,,,
2.75,1,1,1,,,,2.75,0.526528329,0.544397641,0.562266954,,,
2.76,1,1,1,,,,2.76,0.528946693,0.546830749,0.564714805,,,
2.77,1,1,1,,,,2.77,0.531359024,0.549258489,0.567157953,,,
2.78,1,1,1,,,,2.78,0.53376527,0.551680802,0.569596334,,,
2.79,1,1,1,,,,2.79,0.536165379,0.554097632,0.572029885,,,
2.8,1,1,1,,,,2.8,0.538559301,0.556508922,0.574458543,,,
2.81,1,1,1,,,,2.81,0.540946987,0.558914616,0.576882245,,,
2.82,1,1,1,,,,2.82,0.54332839,0.561314659,0.579300928,,,
2.83,1,1,1,,,,2.83,0.545703462,0.563708996,0.581714531,,,
2.84,1,1,1,,,,2.84,0.548072158,0.566097574,0.584122991,,,
2.85,1,1,1,,,,2.85,0.550434433,0.56848034,0.586526246,,,
2.86,1,1,1,,,,2.86,0.552790244,0.570857239,0.588924234,,,
2.87,1,1,1,,,,2.87,0.555139549,0.573228222,0.591316894,,,
2.88,1,1,1,,,,2.88,0.557482305,0.575593235,0.593704165,,,
2.89,1,1,1,,,,2.89,0.559818473,0.57795223,0.596085986,,,
2.9,1,1,1,,,,2.9,0.562148013,0.580305155,0.598462297,,,
2.91,1,1,1,,,,2.91,0.564470886,0.582651961,0.600833036,,,
2.92,1,1,1,,,,2.92,0.566787055,0.5849926,0.603198144,,,
2.93,1,1,1,,,,2.93,0.569096484,0.587327023,0.605557562,,,
2.94,1,1,1,,,,2.94,0.571399137,0.589655184,0.60791123,,,
2.95,1,1,1,,,,2.95,0.573694979,0.591977034,0.610259089,,,
2.96,1,1,1,,,,2.96,0.575983978,0.59429253,0.612601081,,,
2.97,1,1,1,,,,2.97,0.578266099,0.596601623,0.614937148,,,
2.98,1,1,1,,,,2.98,0.580541312,0.598904271,0.617267231,,,
2.99,1,1,1,,,,2.99,0.582809584,0.601200428,0.619591273,,,
3,1,1,1,,,,3,0.585070887,0.603490052,0.621909217,,,
3.01,1,1,1,,,,3.01,0.587325191,0.605773099,0.624221007,,,
3.02,1,1,1,,,,3.02,0.589572467,0.608049527,0.626526587,,,
3.03,1,1,1,,,,3.03,0.591812688,0.610319294,0.628825901,,,
3.04,1,1,1,,,,3.04,0.594045827,0.61258236,0.631118893,,,
3.05,1,1,1,,,,3.05,0.596271858,0.614838684,0.633405509,,,
3.06,1,1,1,,,,3.06,0.598490756,0.617088226,0.635685695,,,
3.07,1,1,1,,,,3.07,0.600702497,0.619330947,0.637959397,,,
3.08,1,1,1,,,,3.08,0.602907056,0.621566809,0.640226562,,,
3.09,1,1,1,,,,3.09,0.605104411,0.623795774,0.642487137,,,
3.1,1,1,1,,,,3.1,0.60729454,0.626017805,0.64474107,,,
3.11,1,1,1,,,,3.11,0.609477421,0.628232865,0.646988308,,,
