D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,2.278752122,0.255842393,0.031000854
0.01,0,1.52829E-12,2.95392E-11,,,
0.02,0,2.68293E-11,4.26744E-10,,,
0.03,0,1.4948E-10,2.0568E-09,,,
0.04,0,5.17364E-10,6.32417E-09,,,
0.05,0,1.37571E-09,1.52002E-08,,,
0.06,0,3.09167E-09,3.12635E-08,,,
0.07,0,6.18069E-09,5.77478E-08,,,
0.08,0,1.13348E-08,9.8595E-08,,,
0.09,0,1.94529E-08,1.58513E-07,,,
0.1,0,3.16734E-08,2.43038E-07,,,
0.11,0,4.94087E-08,3.58598E-07,,,
0.12,0,7.43819E-08,5.12586E-07,,,
0.13,0,1.08667E-07,7.13426E-07,,,
0.14,0,1.54729E-07,9.70655E-07,,,
0.15,0,2.15472E-07,1.295E-06,,,
0.16,0,2.94279E-07,1.69846E-06,,,
0.17,0,3.95069E-07,2.19439E-06,,,
0.18,0,5.22346E-07,2.79759E-06,,,
0.19,0,6.81253E-07,3.52441E-06,,,
0.2,0,8.77631E-07,4.39282E-06,,,
0.21,0,1.11808E-06,5.42254E-06,,,
0.22,0,1.41003E-06,6.63512E-06,,,
0.23,0,1.76178E-06,8.05406E-06,,,
0.24,0,2.18262E-06,9.7049E-06,,,
0.25,0,2.68285E-06,1.16154E-05,,,
0.26,0,3.2739E-06,1.38154E-05,,,
0.27,0,3.96837E-06,1.63375E-05,,,
0.28,0,4.78016E-06,1.92165E-05,,,
0.29,0,5.7245E-06,2.24901E-05,,,
0.3,0,6.81812E-06,2.61986E-05,,,
0.31,0,8.07926E-06,3.03853E-05,,,
0.32,0,9.52783E-06,3.50965E-05,,,
0.33,0,1.11855E-05,4.03818E-05,,,
0.34,0,1.30757E-05,4.62942E-05,,,
0.35,0,1.52241E-05,5.289E-05,,,
0.36,0,1.7658E-05,6.02293E-05,,,
0.37,0,2.04075E-05,6.8376E-05,,,
0.38,0,2.35044E-05,7.7398E-05,,,
0.39,0,2.69834E-05,8.73671E-05,,,
0.4,0,3.08817E-05,9.83599E-05,,,
0.41,0,3.52391E-05,0.000110457,,,
0.42,0,4.00984E-05,0.000123744,,,
0.43,0,4.55053E-05,0.000138311,,,
0.44,0,5.15088E-05,0.000154253,,,
0.45,0,5.81611E-05,0.000171672,,,
0.46,0,6.55181E-05,0.000190672,,,
0.47,0,7.36391E-05,0.000211367,,,
0.48,0,8.25874E-05,0.000233872,,,
0.49,0,9.24302E-05,0.000258311,,,
0.5,0,0.000103239,0.000284815,,,
0.51,0,0.00011509,0.000313519,,,
0.52,0,0.000128063,0.000344566,,,
0.53,0,0.000142243,0.000378105,,,
0.54,0,0.000157721,0.000414294,,,
0.55,0,0.000174592,0.000453296,,,
0.56,0,0.000192956,0.000495284,,,
0.57,0,0.000212921,0.000540436,,,
0.58,0,0.000234599,0.000588941,,,
0.59,0,0.000258107,0.000640993,,,
0.6,0,0.000283571,0.000696798,,,
0.61,0,0.000311122,0.000756568,,,
0.62,0,0.000340897,0.000820527,,,
0.63,0,0.000373044,0.000888904,,,
0.64,0,0.000407713,0.000961941,,,
0.65,0,0.000445066,0.00103989,,,
0.66,0,0.000485271,0.00112301,,,
0.67,0,0.000528503,0.001211574,,,
0.68,0,0.000574949,0.001305863,,,
0.69,0,0.000624801,0.001406169,,,
0.7,0,0.000678263,0.001512797,,,
0.71,0,0.000735547,0.001626063,,,
0.72,0,0.000796876,0.001746292,,,
0.73,0,0.00086248,0.001873824,,,
0.74,0,0.000932602,0.002009011,,,
0.75,0,0.001007497,0.002152216,,,
0.76,0,0.001087427,0.002303816,,,
0.77,0,0.001172669,0.0024642,,,
0.78,0,0.00126351,0.002633772,,,
0.79,0,0.00136025,0.002812947,,,
0.8,0,0.0014632,0.003002158,,,
0.81,0,0.001572685,0.003201848,,,
0.82,0,0.001689043,0.003412476,,,
0.83,0,0.001812627,0.003634518,,,
0.84,1.91424E-05,0.001943801,0.00386846,,,
0.85,5.10834E-05,0.002082946,0.004114809,,,
0.86,8.68295E-05,0.002230456,0.004374083,,,
0.87,0.000126665,0.002386741,0.004646817,,,
0.88,0.000170889,0.002552226,0.004933564,,,
0.89,0.000219817,0.002727353,0.00523489,,,
0.9,0.000273779,0.002912579,0.00555138,,,
0.91,0.000333123,0.003108379,0.005883634,,,
0.92,0.000398215,0.003315243,0.006232271,,,
0.93,0.000469437,0.003533681,0.006597924,,,
0.94,0.000547191,0.003764219,0.006981246,,,
0.95,0.000631898,0.004007402,0.007382907,,,
0.96,0.000723998,0.004263795,0.007803592,,,
0.97,0.000823952,0.00453398,0.008244009,,,
0.98,0.000932242,0.00481856,0.008704878,,,
0.99,0.00104937,0.005118156,0.009186942,,,
1,0.001175863,0.005433411,0.009690959,,,
1.01,0.001312269,0.005764988,0.010217706,,,
1.02,0.00145916,0.006113571,0.010767981,,,
1.03,0.001617133,0.006479865,0.011342596,,,
1.04,0.001786809,0.006864597,0.011942385,,,
1.05,0.001968835,0.007268517,0.012568199,,,
1.06,0.002163882,0.007692395,0.013220907,,,
1.07,0.002372652,0.008137025,0.013901397,,,
1.08,0.002595871,0.008603224,0.014610577,,,
1.09,0.002834294,0.009091832,0.01534937,,,
1.1,0.003088704,0.009603712,0.01611872,,,
1.11,0.003359916,0.010139752,0.016919588,,,
1.12,0.003648771,0.010700862,0.017752952,,,
1.13,0.003956143,0.011287977,0.01861981,,,
1.14,0.004282937,0.011902056,0.019521174,,,
1.15,0.004630088,0.012544082,0.020458077,,,
1.16,0.004998564,0.013215065,0.021431565,,,
1.17,0.005389365,0.013916035,0.022442705,,,
1.18,0.005803525,0.01464805,0.023492575,,,
1.19,0.00624211,0.015412191,0.024582272,,,
1.2,0.006706221,0.016209564,0.025712907,,,
1.21,0.007196992,0.017041299,0.026885607,,,
1.22,0.007715591,0.017908551,0.02810151,,,
1.23,0.008263223,0.018812497,0.029361771,,,
1.24,0.008841124,0.01975434,0.030667556,,,
1.25,0.009450569,0.020735306,0.032020043,,,
1.26,0.010092865,0.021756643,0.033420422,,,
1.27,0.010769354,0.022819623,0.034869892,,,
1.28,0.011481414,0.023925539,0.036369664,,,
