D1,,,,parameters of the mean fragility,,,D2,,,,parameters of the mean fragility,,,D3,,,,parameters of the mean fragility,,,D4,,,,parameters of the mean fragility,,,D5,,,,parameters of the mean fragility,,,D6,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty,flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
4.13,0.995538444,0.996064319,0.996590194,,,,4.13,0.984532707,0.985652324,0.986771941,,,,4.13,0.948889639,0.951417175,0.95394471,,,,4.13,0.803685472,0.809332273,0.814979073,,,,4.13,0.509737711,0.516405872,0.523074032,,,,4.13,0.135365675,0.140364588,0.145363502,,,
4.14,0.995557164,0.996081278,0.996605392,,,,4.14,0.984592504,0.985708932,0.986825361,,,,4.14,0.949139895,0.951658969,0.954178043,,,,4.14,0.804534277,0.810172641,0.815811005,,,,4.14,0.510647883,0.517315751,0.523983618,,,,4.14,0.135974234,0.14098085,0.145987467,,,
4.15,0.99557576,0.996098123,0.996620486,,,,4.15,0.984651928,0.985765183,0.986878438,,,,4.15,0.949388354,0.951899004,0.954409655,,,,4.15,0.805378042,0.811007966,0.81663789,,,,4.15,0.511554474,0.518222073,0.524889673,,,,4.15,0.136582865,0.141597153,0.14661144,,,
4.16,0.995594235,0.996114856,0.996635477,,,,4.16,0.984710982,0.98582108,0.986931177,,,,4.16,0.949635032,0.952137298,0.954639563,,,,4.16,0.806216804,0.811838284,0.817459764,,,,4.16,0.512457501,0.519124857,0.525792214,,,,4.16,0.137191564,0.14221349,0.147235416,,,
4.17,0.995612588,0.996131477,0.996650366,,,,4.17,0.984769669,0.985876625,0.986983581,,,,4.17,0.949879947,0.952373865,0.954867784,,,,4.17,0.807050598,0.812663631,0.818276663,,,,4.17,0.513356983,0.520024121,0.526691258,,,,4.17,0.137800324,0.142829857,0.147859391,,,
4.18,0.995630822,0.996147988,0.996665154,,,,4.18,0.984827993,0.985931822,0.987035651,,,,4.18,0.950123114,0.952608723,0.955094332,,,,4.18,0.80787946,0.813484042,0.819088624,,,,4.18,0.514252937,0.520919881,0.527586825,,,,4.18,0.138409139,0.14344625,0.14848336,,,
4.19,0.995648937,0.996164389,0.996679842,,,,4.19,0.984885957,0.985986674,0.987087391,,,,4.19,0.950364551,0.952841888,0.955319225,,,,4.19,0.808703425,0.814299553,0.819895681,,,,4.19,0.515145382,0.521812157,0.528478932,,,,4.19,0.139018005,0.144062662,0.149107319,,,
4.2,0.995666934,0.996180682,0.996694431,,,,4.2,0.984943563,0.986041183,0.987138804,,,,4.2,0.950604272,0.953073374,0.955542477,,,,4.2,0.809522528,0.815110199,0.820697869,,,,4.2,0.516034333,0.522700965,0.529367597,,,,4.2,0.139626915,0.144679089,0.149731263,,,
4.21,0.995684814,0.996196868,0.996708921,,,,4.21,0.985000815,0.986095354,0.987189892,,,,4.21,0.950842293,0.953303199,0.955764104,,,,4.21,0.810336804,0.815916014,0.821495224,,,,4.21,0.51691981,0.523586324,0.530252837,,,,4.21,0.140235864,0.145295526,0.150355188,,,
4.22,0.995702579,0.996212947,0.996723314,,,,4.22,0.985057716,0.986149188,0.987240659,,,,4.22,0.951078631,0.953531377,0.955984122,,,,4.22,0.811146286,0.816717034,0.822287781,,,,4.22,0.517801829,0.52446825,0.53113467,,,,4.22,0.140844847,0.145911968,0.150979089,,,
4.23,0.995720229,0.99622892,0.996737611,,,,4.23,0.985114269,0.986202688,0.987291107,,,,4.23,0.951313301,0.953757923,0.956202545,,,,4.23,0.81195101,0.817513292,0.823075573,,,,4.23,0.518680408,0.525346761,0.532013114,,,,4.23,0.141453857,0.14652841,0.151602963,,,
4.24,0.995737765,0.996244788,0.996751812,,,,4.24,0.985170476,0.986255857,0.987341239,,,,4.24,0.951546318,0.953982853,0.956419389,,,,4.24,0.812751009,0.818304822,0.823858635,,,,4.24,0.519555564,0.526221875,0.532888185,,,,4.24,0.142062891,0.147144848,0.152226805,,,
4.25,0.995755188,0.996260553,0.996765918,,,,4.25,0.985226341,0.986308699,0.987391057,,,,4.25,0.951777697,0.954206182,0.956634668,,,,4.25,0.813546316,0.819091659,0.824637001,,,,4.25,0.520427315,0.527093608,0.533759902,,,,4.25,0.142671942,0.147761276,0.152850611,,,
4.26,0.9957725,0.996276215,0.99677993,,,,4.26,0.985281866,0.986361216,0.987440565,,,,4.26,0.952007453,0.954427925,0.956848397,,,,4.26,0.814336965,0.819873835,0.825410704,,,,4.26,0.521295677,0.527961979,0.534628281,,,,4.26,0.143281005,0.148377691,0.153474376,,,
4.27,0.995789701,0.996291775,0.996793849,,,,4.27,0.985337054,0.98641341,0.987489765,,,,4.27,0.952235601,0.954648096,0.95706059,,,,4.27,0.815122989,0.820651383,0.826179778,,,,4.27,0.522160667,0.528827003,0.535493339,,,,4.27,0.143890075,0.148994086,0.154098097,,,
4.28,0.995806793,0.996307234,0.996807676,,,,4.28,0.985391909,0.986465284,0.987538659,,,,4.28,0.952462155,0.954866709,0.957271262,,,,4.28,0.815904421,0.821424338,0.826944256,,,,4.28,0.523022303,0.529688698,0.536355094,,,,4.28,0.144499147,0.149610458,0.154721769,,,
4.29,0.995823775,0.996322593,0.996821411,,,,4.29,0.985446432,0.986516841,0.98758725,,,,4.29,0.952687131,0.955083779,0.957480427,,,,4.29,0.816681293,0.822192731,0.82770417,,,,4.29,0.523880601,0.530547082,0.537213562,,,,4.29,0.145108215,0.150226802,0.155345389,,,
4.3,0.99584065,0.996337853,0.996835056,,,,4.3,0.985500627,0.986568084,0.987635542,,,,4.3,0.952910542,0.95529932,0.957688099,,,,4.3,0.817453637,0.822956595,0.828459553,,,,4.3,0.524735578,0.53140217,0.538068761,,,,4.3,0.145717274,0.150843113,0.155968951,,,
4.31,0.995857418,0.996353014,0.996848611,,,,4.31,0.985554497,0.986619016,0.987683535,,,,4.31,0.953132402,0.955513346,0.957894291,,,,4.31,0.818221486,0.823715962,0.829210438,,,,4.31,0.525587251,0.532253979,0.538920707,,,,4.31,0.14632632,0.151459387,0.156592453,,,
4.32,0.99587408,0.996368078,0.996862077,,,,4.32,0.985608043,0.986669638,0.987731233,,,,4.32,0.953352726,0.955725872,0.958099017,,,,4.32,0.818984872,0.824470864,0.829956857,,,,4.32,0.526435636,0.533102527,0.539769417,,,,4.32,0.146935348,0.152075619,0.15721589,,,
4.33,0.995890636,0.996383045,0.996875454,,,,4.33,0.985661269,0.986719953,0.987778638,,,,4.33,0.953571527,0.955936909,0.958302291,,,,4.33,0.819743826,0.825221333,0.830698841,,,,4.33,0.527280751,0.533947829,0.540614907,,,,4.33,0.147544351,0.152691805,0.157839259,,,
4.34,0.995907089,0.996397917,0.996888745,,,,4.34,0.985714177,0.986769965,0.987825753,,,,4.34,0.953788819,0.956146473,0.958504126,,,,4.34,0.820498379,0.8259674,0.831436422,,,,4.34,0.528122611,0.534789902,0.541457194,,,,4.34,0.148153326,0.15330794,0.158462555,,,
4.35,0.995923438,0.996412693,0.996901948,,,,4.35,0.98576677,0.986819675,0.98787258,,,,4.35,0.954004616,0.956354576,0.958704536,,,,4.35,0.821248562,0.826709097,0.832169631,,,,4.35,0.528961233,0.535628764,0.542296294,,,,4.35,0.148762267,0.153924021,0.159085774,,,
4.36,0.995939685,0.996427375,0.996915066,,,,4.36,0.985819051,0.986869086,0.987919121,,,,4.36,0.95421893,0.956561231,0.958903532,,,,4.36,0.821994407,0.827446454,0.8328985,,,,4.36,0.529796633,0.536464429,0.543132225,,,,4.36,0.14937117,0.154540042,0.159708914,,,
4.37,0.99595583,0.996441964,0.996928098,,,,4.37,0.985871022,0.986918201,0.98796538,,,,4.37,0.954431776,0.956766452,0.959101129,,,,4.37,0.822735943,0.828179501,0.83362306,,,,4.37,0.530628827,0.537296914,0.543965001,,,,4.37,0.149980029,0.155155999,0.160331969,,,
4.38,0.995971875,0.99645646,0.996941046,,,,4.38,0.985922685,0.986967021,0.988011357,,,,4.38,0.954643165,0.956970252,0.959297339,,,,4.38,0.823473202,0.828908271,0.83434334,,,,4.38,0.531457833,0.538126236,0.544794639,,,,4.38,0.15058884,0.155771888,0.160954936,,,
4.39,0.99598782,0.996470865,0.99695391,,,,4.39,0.985974044,0.98701555,0.988057057,,,,4.39,0.954853112,0.957172644,0.959492175,,,,4.39,0.824206212,0.829632792,0.835059372,,,,4.39,0.532283665,0.53895241,0.545621156,,,,4.39,0.151197599,0.156387706,0.161577812,,,
4.4,0.996003665,0.996485178,0.996966691,,,,4.4,0.9860251,0.98706379,0.98810248,,,,4.4,0.955061629,0.957373639,0.959685648,,,,4.4,0.824935005,0.830353095,0.835771186,,,,4.4,0.533106339,0.539775453,0.546444566,,,,4.4,0.151806299,0.157003446,0.162200593,,,
4.41,0.996019413,0.996499402,0.99697939,,,,4.41,0.986075856,0.987111742,0.988147629,,,,4.41,0.955268729,0.957573251,0.959877773,,,,4.41,0.82565961,0.83106921,0.836478811,,,,4.41,0.533925872,0.54059538,0.547264887,,,,4.41,0.152414938,0.157619106,0.162823275,,,
4.42,0.996035063,0.996513536,0.996992008,,,,4.42,0.986126314,0.98715941,0.988192506,,,,4.42,0.955474424,0.957771492,0.960068559,,,,4.42,0.826380055,0.831781166,0.837182277,,,,4.42,0.53474228,0.541412207,0.548082134,,,,4.42,0.153023509,0.158234682,0.163445855,,,
4.43,0.996050617,0.996527581,0.997004545,,,,4.43,0.986176478,0.987206796,0.988237114,,,,4.43,0.955678726,0.957968374,0.960258021,,,,4.43,0.827096371,0.832488993,0.837881614,,,,4.43,0.535555578,0.542225951,0.548896323,,,,4.43,0.153632009,0.158850169,0.164068328,,,
4.44,0.996066075,0.996541538,0.997017001,,,,4.44,0.986226348,0.987253902,0.988281455,,,,4.44,0.955881649,0.958163909,0.960446169,,,,4.44,0.827808586,0.833192719,0.838576851,,,,4.44,0.536365782,0.543036625,0.549707469,,,,4.44,0.154240433,0.159465562,0.164690692,,,
4.45,0.996081438,0.996555408,0.997029378,,,,4.45,0.986275928,0.98730073,0.988325531,,,,4.45,0.956083203,0.958358109,0.960633016,,,,4.45,0.82851673,0.833892373,0.839268017,,,,4.45,0.537172908,0.543844248,0.550515588,,,,4.45,0.154848775,0.160080859,0.165312943,,,
4.46,0.996096707,0.996569192,0.997041677,,,,4.46,0.986325221,0.987347283,0.988369344,,,,4.46,0.956283401,0.958550987,0.960818573,,,,4.46,0.829220829,0.834587985,0.839955141,,,,4.46,0.53797697,0.544648833,0.551320695,,,,4.46,0.155457033,0.160696055,0.165935077,,,
4.47,0.996111883,0.99658289,0.997053897,,,,4.47,0.986374227,0.987393562,0.988412897,,,,4.47,0.956482256,0.958742554,0.961002851,,,,4.47,0.829920914,0.835279582,0.840638251,,,,4.47,0.538777986,0.545450396,0.552122806,,,,4.47,0.156065201,0.161311146,0.166557091,,,
4.48,0.996126966,0.996596503,0.99706604,,,,4.48,0.98642295,0.98743957,0.988456191,,,,4.48,0.956679778,0.95893282,0.961185863,,,,4.48,0.830617011,0.835967193,0.841317375,,,,4.48,0.539575969,0.546248952,0.552921936,,,,4.48,0.156673275,0.161926128,0.167178981,,,
4.49,0.996141958,0.996610032,0.997078106,,,,4.49,0.986471391,0.98748531,0.988499228,,,,4.49,0.956875979,0.959121799,0.961367619,,,,4.49,0.831309149,0.836650846,0.841992542,,,,4.49,0.540370935,0.547044518,0.553718101,,,,4.49,0.157281251,0.162540998,0.167800745,,,
4.5,0.996156858,0.996623477,0.997090096,,,,4.5,0.986519554,0.987530783,0.988542011,,,,4.5,0.957070871,0.959309501,0.961548131,,,,4.5,0.831997355,0.837330568,0.84266378,,,,4.5,0.541162899,0.547837107,0.554511315,,,,4.5,0.157889124,0.163155751,0.168422378,,,
4.51,0.996171668,0.996636839,0.99710201,,,,4.51,0.986567439,0.987575991,0.988584542,,,,4.51,0.957264466,0.959495938,0.961727409,,,,4.51,0.832681657,0.838006387,0.843331117,,,,4.51,0.541951878,0.548626736,0.555301593,,,,4.51,0.158496889,0.163770383,0.169043877,,,
4.52,0.996186389,0.996650119,0.99711385,,,,4.52,0.98661505,0.987620937,0.988626823,,,,4.52,0.957456773,0.959681119,0.961905466,,,,4.52,0.833362081,0.83867833,0.843994579,,,,4.52,0.542737885,0.549413418,0.556088952,,,,4.52,0.159104543,0.164384892,0.16966524,,,
4.53,0.996201021,0.996663318,0.997125615,,,,4.53,0.986662389,0.987665622,0.988668855,,,,4.53,0.957647805,0.959865058,0.96208231,,,,4.53,0.834038655,0.839346425,0.844654194,,,,4.53,0.543520935,0.55019717,0.556873404,,,,4.53,0.159712082,0.164999272,0.170286462,,,
4.54,0.996215565,0.996676436,0.997137307,,,,4.54,0.986709457,0.987710049,0.988710641,,,,4.54,0.957837573,0.960047764,0.962257954,,,,4.54,0.834711406,0.840010698,0.845309989,,,,4.54,0.544301044,0.550978005,0.557654966,,,,4.54,0.1603195,0.165613521,0.170907541,,,
4.55,0.996230021,0.996689474,0.997148926,,,,4.55,0.986756258,0.98775422,0.988752182,,,,4.55,0.958026088,0.960229248,0.962432408,,,,4.55,0.835380361,0.840671176,0.845961991,,,,4.55,0.545078226,0.551755939,0.558433652,,,,4.55,0.160926795,0.166227634,0.171528473,,,
4.56,0.996244391,0.996702432,0.997160473,,,,4.56,0.986802792,0.987798136,0.988793481,,,,4.56,0.958213359,0.960409521,0.962605682,,,,4.56,0.836045544,0.841327885,0.846610227,,,,4.56,0.545852497,0.552530987,0.559209477,,,,4.56,0.161533961,0.166841608,0.172149256,,,
4.57,0.996258675,0.996715311,0.997171948,,,,4.57,0.986849062,0.987841801,0.98883454,,,,4.57,0.958399399,0.960588593,0.962777786,,,,4.57,0.836706983,0.841980853,0.847254723,,,,4.57,0.54662387,0.553303162,0.559982454,,,,4.57,0.162140995,0.16745544,0.172769885,,,
4.58,0.996272873,0.996728112,0.997183351,,,,4.58,0.98689507,0.987885215,0.98887536,,,,4.58,0.958584217,0.960766474,0.962948731,,,,4.58,0.837364704,0.842630104,0.847895504,,,,4.58,0.54739236,0.55407248,0.5607526,,,,4.58,0.162747893,0.168069125,0.173390358,,,
4.59,0.996286988,0.996740836,0.997194685,,,,4.59,0.986940818,0.987928381,0.988915943,,,,4.59,0.958767825,0.960943176,0.963118528,,,,4.59,0.838018732,0.843275665,0.848532599,,,,4.59,0.548157983,0.554838955,0.561519927,,,,4.59,0.16335465,0.168682661,0.174010671,,,
4.6,0.996301018,0.996753483,0.997205948,,,,4.6,0.986986309,0.9879713,0.988956292,,,,4.6,0.958950231,0.961118708,0.963287185,,,,4.6,0.838669093,0.843917562,0.849166031,,,,4.6,0.548920751,0.555602601,0.562284451,,,,4.6,0.163961263,0.169296043,0.174630823,,,
4.61,0.996314965,0.996766053,0.997217142,,,,4.61,0.987031543,0.988013976,0.988996408,,,,4.61,0.959131447,0.96129308,0.963454713,,,,4.61,0.839315812,0.844555819,0.849795826,,,,4.61,0.549680681,0.556363433,0.563046186,,,,4.61,0.164567727,0.169909268,0.175250808,,,
4.62,0.99632883,0.996778548,0.997228267,,,,4.62,0.987076524,0.988056408,0.989036293,,,,4.62,0.959311483,0.961466303,0.963621122,,,,4.62,0.839958914,0.845190463,0.850422011,,,,4.62,0.550437785,0.557121465,0.563805145,,,,4.62,0.165174039,0.170522332,0.175870626,,,
4.63,0.996342613,0.996790968,0.997239324,,,,4.63,0.987121253,0.9880986,0.989075948,,,,4.63,0.959490349,0.961638385,0.963786422,,,,4.63,0.840598425,0.845821517,0.85104461,,,,4.63,0.551192079,0.557876711,0.564561344,,,,4.63,0.165780195,0.171135233,0.176490271,,,
4.64,0.996356314,0.996803314,0.997250313,,,,4.64,0.987165731,0.988140554,0.989115376,,,,4.64,0.959668054,0.961809338,0.963950622,,,,4.64,0.841234368,0.846449008,0.851663649,,,,4.64,0.551943576,0.558629185,0.565314795,,,,4.64,0.16638619,0.171747967,0.177109743,,,
4.65,0.996369935,0.996815585,0.997261235,,,,4.65,0.987209962,0.98818227,0.989154579,,,,4.65,0.959844609,0.96197917,0.964113731,,,,4.65,0.841866769,0.84707296,0.852279151,,,,4.65,0.55269229,0.559378902,0.566065513,,,,4.65,0.166992022,0.172360529,0.177729037,,,
4.66,0.996383477,0.996827784,0.997272091,,,,4.66,0.987253947,0.988223752,0.989193557,,,,4.66,0.960020023,0.962147891,0.964275759,,,,4.66,0.842495652,0.847693397,0.852891142,,,,4.66,0.553438236,0.560125874,0.566813512,,,,4.66,0.167597686,0.172972918,0.17834815,,,
4.67,0.996396939,0.99683991,0.997282881,,,,4.67,0.987297687,0.988265,0.989232313,,,,4.67,0.960194305,0.962315511,0.964436716,,,,4.67,0.843121041,0.848310344,0.853499646,,,,4.67,0.554181428,0.560870116,0.567558805,,,,4.67,0.168203178,0.173585129,0.178967081,,,
4.68,0.996410322,0.996851963,0.997293605,,,,4.68,0.987341185,0.988306017,0.989270849,,,,4.68,0.960367466,0.962482039,0.964596611,,,,4.68,0.84374296,0.848923824,0.854104688,,,,4.68,0.554921878,0.561611642,0.568301406,,,,4.68,0.168808495,0.17419716,0.179585825,,,
4.69,0.996423628,0.996863946,0.997304264,,,,4.69,0.987384442,0.988346804,0.989309166,,,,4.69,0.960539515,0.962647483,0.964755452,,,,4.69,0.844361433,0.849533862,0.854706291,,,,4.69,0.555659601,0.562350465,0.56904133,,,,4.69,0.169413633,0.174809007,0.18020438,,,
4.7,0.996436856,0.996875857,0.997314859,,,,4.7,0.987427461,0.988387364,0.989347266,,,,4.7,0.960710461,0.962811855,0.964913248,,,,4.7,0.844976483,0.850140481,0.855304479,,,,4.7,0.556394611,0.5630866,0.569778588,,,,4.7,0.170018589,0.175420666,0.180822744,,,
4.71,0.996450007,0.996887698,0.99732539,,,,4.71,0.987470243,0.988427697,0.989385151,,,,4.71,0.960880313,0.962975162,0.96507001,,,,4.71,0.845588134,0.850743705,0.855899276,,,,4.71,0.557126922,0.563820058,0.570513195,,,,4.71,0.170623358,0.176032135,0.181440913,,,
4.72,0.996463082,0.99689947,0.997335857,,,,4.72,0.987512789,0.988467806,0.989422822,,,,4.72,0.961049081,0.963137413,0.965225745,,,,4.72,0.84619641,0.851343558,0.856490706,,,,4.72,0.557856546,0.564550855,0.571245164,,,,4.72,0.171227937,0.176643411,0.182058884,,,
4.73,0.996476082,0.996911172,0.997346262,,,,4.73,0.987555102,0.988507692,0.989460281,,,,4.73,0.961216773,0.963298618,0.965380462,,,,4.73,0.846801332,0.851940062,0.857078792,,,,4.73,0.558583497,0.565279003,0.571974509,,,,4.73,0.171832323,0.177254489,0.182676656,,,
4.74,0.996489006,0.996922805,0.997356605,,,,4.74,0.987597184,0.988547357,0.98949753,,,,4.74,0.961383399,0.963458785,0.96553417,,,,4.74,0.847402924,0.85253324,0.857663556,,,,4.74,0.559307789,0.566004516,0.572701243,,,,4.74,0.172436512,0.177865368,0.183294224,,,
4.75,0.996501857,0.996934371,0.997366885,,,,4.75,0.987639036,0.988586803,0.98953457,,,,4.75,0.961548967,0.963617922,0.965686878,,,,4.75,0.84800121,0.853123116,0.858245022,,,,4.75,0.560029435,0.566727407,0.573425378,,,,4.75,0.1730405,0.178476044,0.183911587,,,
4.76,0.996514633,0.996945869,0.997377104,,,,4.76,0.98768066,0.988626031,0.989571402,,,,4.76,0.961713486,0.96377604,0.965838593,,,,4.76,0.84859621,0.853709712,0.858823213,,,,4.76,0.560748449,0.567447688,0.574146928,,,,4.76,0.173644284,0.179086513,0.184528742,,,
4.77,0.996527336,0.9969573,0.997387263,,,,4.77,0.987722057,0.988665043,0.989608029,,,,4.77,0.961876965,0.963933145,0.965989325,,,,4.77,0.849187949,0.85429305,0.859398152,,,,4.77,0.561464843,0.568165374,0.574865906,,,,4.77,0.17424786,0.179696773,0.185145686,,,
4.78,0.996539967,0.996968664,0.997397361,,,,4.78,0.98776323,0.988703841,0.989644452,,,,4.78,0.962039412,0.964089247,0.966139082,,,,4.78,0.849776447,0.854873153,0.85996986,,,,4.78,0.56217863,0.568880477,0.575582324,,,,4.78,0.174851226,0.180306821,0.185762417,,,
4.79,0.996552526,0.996979962,0.997407399,,,,4.79,0.98780418,0.988742426,0.989680673,,,,4.79,0.962200835,0.964244353,0.966287871,,,,4.79,0.850361726,0.855450043,0.860538359,,,,4.79,0.562889825,0.569593011,0.576296197,,,,4.79,0.175454377,0.180916654,0.186378931,,,
4.8,0.996565013,0.996991195,0.997417378,,,,4.8,0.987844908,0.9887808,0.989716692,,,,4.8,0.962361245,0.964398473,0.966435701,,,,4.8,0.85094381,0.856023742,0.861103673,,,,4.8,0.563598438,0.570302987,0.577007535,,,,4.8,0.17605731,0.181526269,0.186995227,,,
4.81,0.996577429,0.997002363,0.997427298,,,,4.81,0.987885417,0.988818965,0.989752512,,,,4.81,0.962520647,0.964551614,0.966582581,,,,4.81,0.851522719,0.856594271,0.861665823,,,,4.81,0.564304485,0.571010419,0.577716353,,,,4.81,0.176660023,0.182135662,0.187611302,,,
4.82,0.996589774,0.997013467,0.997437159,,,,4.82,0.987925708,0.988856921,0.989788135,,,,4.82,0.962679052,0.964703784,0.966728517,,,,4.82,0.852098475,0.857161653,0.862224831,,,,4.82,0.565007976,0.57171532,0.578422663,,,,4.82,0.177262511,0.182744832,0.188227153,,,
4.83,0.99660205,0.997024506,0.997446963,,,,4.83,0.987965782,0.988894671,0.98982356,,,,4.83,0.962836466,0.964854992,0.966873518,,,,4.83,0.852671098,0.857725908,0.862780717,,,,4.83,0.565708926,0.572417701,0.579126477,,,,4.83,0.177864771,0.183353774,0.188842777,,,
4.84,0.996614257,0.997035483,0.997456709,,,,4.84,0.988005641,0.988932216,0.989858791,,,,4.84,0.962992899,0.965005245,0.967017592,,,,4.84,0.853240612,0.858287058,0.863333504,,,,4.84,0.566407347,0.573117577,0.579827807,,,,4.84,0.178466801,0.183962487,0.189458173,,,
4.85,0.996626394,0.997046396,0.997466397,,,,4.85,0.988045287,0.988969558,0.989893829,,,,4.85,0.963148358,0.965154552,0.967160746,,,,4.85,0.853807035,0.858845124,0.863883214,,,,4.85,0.567103251,0.573814959,0.580526667,,,,4.85,0.179068596,0.184570967,0.190073337,,,
4.86,0.996638464,0.997057247,0.99747603,,,,4.86,0.988084722,0.989006698,0.989928674,,,,4.86,0.96330285,0.965302919,0.967302988,,,,4.86,0.85437039,0.859400128,0.864429866,,,,4.86,0.567796651,0.57450986,0.581223069,,,,4.86,0.179670154,0.185179211,0.190688268,,,
4.87,0.996650465,0.997068036,0.997485606,,,,4.87,0.988123946,0.989043637,0.989963329,,,,4.87,0.963456385,0.965450356,0.967444326,,,,4.87,0.854930697,0.859952089,0.864973481,,,,4.87,0.56848756,0.575202292,0.581917024,,,,4.87,0.180271472,0.185787217,0.191302963,,,
4.88,0.9966624,0.997078763,0.997495126,,,,4.88,0.988162962,0.989080378,0.989997794,,,,4.88,0.963608969,0.965596868,0.967584767,,,,4.88,0.855487976,0.860501029,0.865514082,,,,4.88,0.569175989,0.575892267,0.582608545,,,,4.88,0.180872546,0.186394982,0.191917419,,,
4.89,0.996674268,0.997089429,0.997504591,,,,4.89,0.98820177,0.989116921,0.990032072,,,,4.89,0.963760611,0.965742465,0.967724319,,,,4.89,0.856042247,0.861046967,0.866051687,,,,4.89,0.569861952,0.576579798,0.583297644,,,,4.89,0.181473373,0.187002503,0.192531634,,,
4.9,0.996686069,0.997100035,0.997514001,,,,4.9,0.988240373,0.989153269,0.990066164,,,,4.9,0.963911317,0.965887153,0.967862988,,,,4.9,0.856593532,0.861589925,0.866586318,,,,4.9,0.57054546,0.577264897,0.583984334,,,,4.9,0.18207395,0.187609778,0.193145605,,,
4.91,0.996697805,0.997110581,0.997523357,,,,4.91,0.988278772,0.989189421,0.99010007,,,,4.91,0.964061096,0.96603094,0.968000783,,,,4.91,0.85714185,0.862129922,0.867117995,,,,4.91,0.571226526,0.577947576,0.584668626,,,,4.91,0.182674275,0.188216803,0.193759331,,,
4.92,0.996709475,0.997121067,0.997532658,,,,4.92,0.988316969,0.989225381,0.990133793,,,,4.92,0.964209955,0.966173832,0.96813771,,,,4.92,0.85768722,0.862666979,0.867646738,,,,4.92,0.571905162,0.578627846,0.585350531,,,,4.92,0.183274344,0.188823577,0.194372809,,,
4.93,0.996721081,0.997131494,0.997541906,,,,4.93,0.988354964,0.989261149,0.990167334,,,,4.93,0.964357901,0.966315839,0.968273776,,,,4.93,0.858229663,0.863201115,0.868172567,,,,4.93,0.57258138,0.579305721,0.586030063,,,,4.93,0.183874153,0.189430095,0.194986037,,,
4.94,0.996732623,0.997141862,0.997551101,,,,4.94,0.98839276,0.989296727,0.990200694,,,,4.94,0.964504942,0.966456965,0.968408989,,,,4.94,0.858769199,0.86373235,0.868695501,,,,4.94,0.573255191,0.579981212,0.586707232,,,,4.94,0.184473701,0.190036357,0.195599012,,,
4.95,0.996744101,0.997152172,0.997560243,,,,4.95,0.988430358,0.989332116,0.990233874,,,,4.95,0.964651085,0.96659722,0.968543355,,,,4.95,0.859305846,0.864260703,0.869215561,,,,4.95,0.573926609,0.58065433,0.587382051,,,,4.95,0.185072984,0.190642359,0.196211733,,,
4.96,0.996755515,0.997162424,0.997569333,,,,4.96,0.988467758,0.989367317,0.990266876,,,,4.96,0.964796337,0.966736609,0.968676882,,,,4.96,0.859839624,0.864786195,0.869732766,,,,4.96,0.574595644,0.581325087,0.588054531,,,,4.96,0.185672,0.191248098,0.196824196,,,
4.97,0.996766867,0.997172619,0.997578371,,,,4.97,0.988504964,0.989402333,0.990299701,,,,4.97,0.964940705,0.96687514,0.968809576,,,,4.97,0.860370552,0.865308843,0.870247134,,,,4.97,0.575262309,0.581993496,0.588724683,,,,4.97,0.186270745,0.191853572,0.1974364,,,
4.98,0.996778157,0.997182757,0.997587357,,,,4.98,0.988541975,0.989437163,0.990332351,,,,4.98,0.965084196,0.96701282,0.968941443,,,,4.98,0.860898649,0.865828668,0.870758686,,,,4.98,0.575926616,0.582659568,0.58939252,,,,4.98,0.186869216,0.192458779,0.198048342,,,
4.99,0.996789384,0.997192838,0.997596292,,,,4.99,0.988578794,0.98947181,0.990364826,,,,4.99,0.965226817,0.967149655,0.969072492,,,,4.99,0.861423934,0.866345687,0.871267441,,,,4.99,0.576588575,0.583323313,0.590058052,,,,4.99,0.187467411,0.193063716,0.19866002,,,
5,0.996800551,0.997202864,0.997605177,,,,5,0.988615422,0.989506275,0.990397128,,,,5,0.965368575,0.967285652,0.969202728,,,,5,0.861946425,0.866859921,0.871773417,,,,5,0.577248199,0.583984745,0.590721291,,,,5,0.188065327,0.19366838,0.199271433,,,
5.01,0.996811656,0.997212833,0.99761401,,,,5.01,0.98865186,0.989540559,0.990429258,,,,5.01,0.965509478,0.967420818,0.969332158,,,,5.01,0.862466142,0.867371387,0.872276633,,,,5.01,0.577905499,0.584643873,0.591382248,,,,5.01,0.188662961,0.194272769,0.199882577,,,
5.02,0.996822701,0.997222748,0.997622794,,,,5.02,0.98868811,0.989574664,0.990461217,,,,5.02,0.965649531,0.967555159,0.969460788,,,,5.02,0.862983102,0.867880104,0.872777107,,,,5.02,0.578560487,0.585300711,0.592040934,,,,5.02,0.18926031,0.194876881,0.200493452,,,
