D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,0,0,1.889809754,0.281070994,0.033444964
0.01,0,6.18924E-10,1.69421E-08,,,
0.02,0,4.79778E-09,1.1384E-07,,,
0.03,0,1.66068E-08,3.49475E-07,,,
0.04,0,4.11989E-08,7.78371E-07,,,
0.05,0,8.50094E-08,1.45422E-06,,,
0.06,0,1.55923E-07,2.4313E-06,,,
0.07,0,2.63434E-07,3.76542E-06,,,
0.08,0,4.18812E-07,5.51453E-06,,,
0.09,0,6.35267E-07,7.7393E-06,,,
0.1,0,9.28117E-07,1.05036E-05,,,
0.11,0,1.31497E-06,1.38749E-05,,,
0.12,0,1.81591E-06,1.79249E-05,,,
0.13,0,2.45368E-06,2.27295E-05,,,
0.14,0,3.25387E-06,2.83698E-05,,,
0.15,0,4.24514E-06,3.49319E-05,,,
0.16,0,5.4594E-06,4.25078E-05,,,
0.17,0,6.93208E-06,5.11953E-05,,,
0.18,0,8.70229E-06,6.10989E-05,,,
0.19,0,1.08131E-05,7.23298E-05,,,
0.2,0,1.33118E-05,8.50063E-05,,,
0.21,0,1.625E-05,9.92546E-05,,,
0.22,0,1.96841E-05,0.000115209,,,
0.23,0,2.36754E-05,0.000133011,,,
0.24,0,2.82906E-05,0.000152813,,,
0.25,0,3.36016E-05,0.000174774,,,
0.26,0,3.96865E-05,0.000199066,,,
0.27,0,4.66291E-05,0.000225867,,,
0.28,0,5.452E-05,0.000255368,,,
0.29,0,6.34562E-05,0.00028777,,,
0.3,0,7.35421E-05,0.000323285,,,
0.31,0,8.48894E-05,0.000362138,,,
0.32,0,9.76174E-05,0.000404563,,,
0.33,0,0.000111854,0.000450809,,,
0.34,0,0.000127735,0.000501138,,,
0.35,0,0.000145405,0.000555822,,,
0.36,0,0.000165018,0.00061515,,,
0.37,0,0.00018674,0.000679424,,,
0.38,0,0.000210742,0.00074896,,,
0.39,0,0.000237211,0.000824088,,,
0.4,0,0.000266342,0.000905156,,,
0.41,0,0.00029834,0.000992525,,,
0.42,0,0.000333426,0.001086573,,,
0.43,0,0.000371831,0.001187695,,,
0.44,0,0.000413797,0.001296302,,,
0.45,0,0.000459582,0.001412824,,,
0.46,0,0.000509458,0.001537706,,,
0.47,0,0.000563709,0.001671413,,,
0.48,0,0.000622636,0.00181443,,,
0.49,0,0.000686553,0.001967257,,,
0.5,0,0.000755793,0.002130417,,,
0.51,0,0.000830703,0.002304451,,,
0.52,0,0.000911647,0.002489921,,,
0.53,0,0.000999009,0.002687409,,,
0.54,0,0.001093188,0.002897518,,,
0.55,0,0.001194604,0.003120872,,,
0.56,0,0.001303696,0.003358118,,,
0.57,0,0.001420922,0.003609924,,,
0.58,0,0.00154676,0.00387698,,,
0.59,0,0.001681712,0.00416,,,
0.6,0,0.0018263,0.00445972,,,
0.61,0,0.001981067,0.0047769,,,
0.62,0,0.002146582,0.005112323,,,
0.63,0,0.002323435,0.005466797,,,
0.64,0,0.002512242,0.005841153,,,
0.65,0,0.002713644,0.006236247,,,
0.66,0,0.002928307,0.00665296,,,
0.67,0,0.003156924,0.007092197,,,
0.68,0,0.003400213,0.007554889,,,
0.69,0,0.003658921,0.008041993,,,
0.7,0,0.003933824,0.008554488,,,
0.71,0,0.004225726,0.009093381,,,
0.72,0,0.004535459,0.009659705,,,
0.73,0,0.004863887,0.010254517,,,
0.74,0,0.005211904,0.0108789,,,
0.75,0,0.005580435,0.011533962,,,
0.76,0,0.005970438,0.012220837,,,
0.77,0,0.0063829,0.012940683,,,
0.78,0,0.006818845,0.013694686,,,
0.79,7.46013E-05,0.007279327,0.014484054,,,
0.8,0.000220856,0.007765437,0.015310019,,,
0.81,0.000382757,0.008278298,0.01617384,,,
0.82,0.000561339,0.008819068,0.017076797,,,
0.83,0.000757685,0.009388941,0.018020197,,,
0.84,0.000972926,0.009989145,0.019005365,,,
0.85,0.00120824,0.010620946,0.020033652,,,
0.86,0.001464858,0.011285644,0.021106429,,,
0.87,0.001744061,0.011984576,0.02222509,,,
0.88,0.002047183,0.012719114,0.023391046,,,
0.89,0.002375611,0.01349067,0.02460573,,,
0.9,0.002730786,0.014300689,0.025870592,,,
0.91,0.003114208,0.015150654,0.027187101,,,
0.92,0.003527428,0.016042084,0.02855674,,,
0.93,0.003972059,0.016976534,0.02998101,,,
0.94,0.004449768,0.017955595,0.031461423,,,
0.95,0.004962282,0.018980894,0.032999505,,,
0.96,0.005511388,0.020054092,0.034596795,,,
0.97,0.006098931,0.021176885,0.036254838,,,
0.98,0.006726815,0.022351002,0.03797519,,,
0.99,0.007397005,0.023578208,0.039759412,,,
1,0.008111524,0.024860297,0.041609069,,,
1.01,0.008872458,0.026199094,0.043525731,,,
1.02,0.009681947,0.027596456,0.045510965,,,
1.03,0.010542194,0.029054267,0.047566341,,,
1.04,0.011455459,0.03057444,0.049693421,,,
1.05,0.012424057,0.03215891,0.051893764,,,
1.06,0.013450362,0.03380964,0.054168919,,,
1.07,0.014536799,0.035528613,0.056520426,,,
1.08,0.015685849,0.03731783,0.05894981,,,
1.09,0.016900043,0.039179312,0.061458582,,,
1.1,0.018181959,0.041115095,0.064048231,,,
1.11,0.019534224,0.043127226,0.066720227,,,
1.12,0.020959506,0.045217761,0.069476016,,,
1.13,0.022460515,0.047388765,0.072317016,,,
1.14,0.024039996,0.049642305,0.075244614,,,
1.15,0.025700729,0.051980447,0.078260164,,,
1.16,0.027445521,0.054405253,0.081364985,,,
1.17,0.029277203,0.056918778,0.084560353,,,
1.18,0.031198625,0.059523065,0.087847506,,,
1.19,0.033212652,0.062220142,0.091227631,,,
1.2,0.035322154,0.065012012,0.09470187,,,
1.21,0.037530004,0.067900658,0.098271311,,,
1.22,0.039839069,0.070888027,0.101936986,,,
1.23,0.042252202,0.073976036,0.10569987,,,
1.24,0.044772236,0.077166555,0.109560874,,,
1.25,0.047401975,0.080461412,0.113520849,,,
1.26,0.050144186,0.083862379,0.117580573,,,
1.27,0.053001589,0.087371173,0.121740757,,,
1.28,0.055976847,0.090989443,0.126002039,,,
1.29,0.059072557,0.09471877,0.130364982,,,
1.3,0.062291241,0.098560655,0.134830069,,,
1.31,0.065635329,0.102516517,0.139397705,,,
1.32,0.069107156,0.106587684,0.144068213,,,
1.33,0.072708944,0.110775387,0.148841831,,,
1.34,0.076442793,0.115080753,0.153718714,,,
1.35,0.080310667,0.119504797,0.158698928,,,
1.36,0.084314383,0.124048418,0.163782453,,,
1.37,0.088455598,0.12871239,0.168969181,,,
1.38,0.092735793,0.133497354,0.174258915,,,
1.39,0.097156265,0.138403816,0.179651367,,,
1.4,0.10171811,0.143432137,0.185146163,,,
1.41,0.106422211,0.148582526,0.190742841,,,
1.42,0.111269226,0.153855037,0.196440848,,,
1.43,0.116259573,0.15924956,0.202239548,,,
1.44,0.121393421,0.164765819,0.208138218,,,
1.45,0.126670674,0.170403363,0.214136052,,,
1.46,0.132090965,0.176161563,0.220232161,,,
1.47,0.137653639,0.182039609,0.226425579,,,
1.48,0.143357748,0.188036503,0.232715259,,,
1.49,0.149202038,0.194151059,0.239100081,,,
1.5,0.155184945,0.200381898,0.24557885,,,
1.51,0.161304586,0.206727445,0.252150303,,,
1.52,0.167558753,0.21318593,0.258813107,,,
1.53,0.17394491,0.219755386,0.265565863,,,
1.54,0.180460192,0.22643365,0.272407107,,,
1.55,0.187101403,0.233218359,0.279335314,,,
1.56,0.193865019,0.240106957,0.286348896,,,
1.57,0.200747189,0.247096696,0.293446202,,,
1.58,0.207743745,0.254184634,0.300625523,,,
1.59,0.214850208,0.261367647,0.307885086,,,
1.6,0.222061798,0.268642425,0.315223053,,,
1.61,0.229373451,0.276005485,0.32263752,,,
1.62,0.236779832,0.283453172,0.330126513,,,
1.63,0.244275356,0.290981668,0.33768798,,,
1.64,0.251854207,0.298587,0.345319792,,,
1.65,0.259510366,0.306265046,0.353019727,,,
1.66,0.267237632,0.31401155,0.360785469,,,
1.67,0.275029655,0.321822126,0.368614597,,,
1.68,0.282879968,0.329692271,0.376504574,,,
1.69,0.290782014,0.337617376,0.384452737,,,
1.7,0.298729183,0.345592737,0.392456291,,,
1.71,0.306714848,0.353613569,0.40051229,,,
1.72,0.314732397,0.361675016,0.408617635,,,
1.73,0.322775269,0.369772165,0.41676906,,,
1.74,0.330836989,0.377900058,0.424963126,,,
1.75,0.338911202,0.386053707,0.433196212,,,
1.76,0.346991698,0.394228106,0.441464514,,,
1.77,0.355072448,0.402418244,0.44976404,,,
1.78,0.363147625,0.410619117,0.458090609,,,
1.79,0.371211631,0.418825746,0.466439861,,,
1.8,0.379259109,0.427033182,0.474807254,,,
