D1,,,,parameters of the mean fragility,,
flow depth [m],mean-1sigma fragility,mean fragility,mean+1sigma fragility,median,logarithmic standard deviation,epistemic uncertainty
0.000001,0,1.90542E-19,6.12527E-18,2.688531655,0.325763358,0.039691262
0.01,0,9.4265E-09,5.23397E-08,,,
0.02,0,7.10928E-08,3.21957E-07,,,
0.03,0,2.37273E-07,9.51601E-07,,,
0.04,0,5.64251E-07,2.07569E-06,,,
0.05,0,1.11222E-06,3.82705E-06,,,
0.06,0,1.94508E-06,6.3388E-06,,,
0.07,0,3.13025E-06,9.74519E-06,,,
0.08,0,4.73852E-06,1.41819E-05,,,
0.09,0,6.84395E-06,1.97864E-05,,,
0.1,0,9.52374E-06,2.6698E-05,,,
0.11,0,1.28581E-05,3.50576E-05,,,
0.12,0,1.69304E-05,4.50083E-05,,,
0.13,0,2.18267E-05,5.6695E-05,,,
0.14,0,2.76362E-05,7.02645E-05,,,
0.15,0,3.44505E-05,8.58653E-05,,,
0.16,0,4.23644E-05,0.000103648,,,
0.17,0,5.14752E-05,0.000123765,,,
0.18,0,6.1883E-05,0.000146371,,,
0.19,0,7.36904E-05,0.000171621,,,
0.2,0,8.70028E-05,0.000199673,,,
0.21,0,0.000101928,0.000230687,,,
0.22,0,0.000118577,0.000264824,,,
0.23,0,0.000137061,0.000302247,,,
0.24,0,0.000157498,0.00034312,,,
0.25,0,0.000180005,0.00038761,,,
0.26,0,0.000204701,0.000435884,,,
0.27,0,0.000231711,0.000488112,,,
0.28,0,0.00026116,0.000544464,,,
0.29,0,0.000293175,0.000605114,,,
0.3,0,0.000327887,0.000670236,,,
0.31,0,0.000365427,0.000740004,,,
0.32,0,0.000405931,0.000814596,,,
0.33,4.88297E-06,0.000449537,0.00089419,,,
0.34,1.37986E-05,0.000496383,0.000978967,,,
0.35,2.41157E-05,0.000546611,0.001069107,,,
0.36,3.59401E-05,0.000600366,0.001164793,,,
0.37,4.93805E-05,0.000657794,0.001266208,,,
0.38,6.45489E-05,0.000719044,0.001373539,,,
0.39,8.15607E-05,0.000784266,0.001486972,,,
0.4,0.000100534,0.000853614,0.001606694,,,
0.41,0.000121591,0.000927243,0.001732895,,,
0.42,0.000144856,0.001005311,0.001865765,,,
0.43,0.000170457,0.001087976,0.002005496,,,
0.44,0.000198525,0.001175402,0.002152279,,,
0.45,0.000229194,0.001267752,0.00230631,,,
0.46,0.000262602,0.001365193,0.002467784,,,
0.47,0.000298889,0.001467892,0.002636895,,,
0.48,0.000338198,0.00157602,0.002813842,,,
0.49,0.000380677,0.00168975,0.002998822,,,
0.5,0.000426476,0.001809256,0.003192036,,,
0.51,0.000475746,0.001934714,0.003393682,,,
0.52,0.000528645,0.002066304,0.003603963,,,
0.53,0.000585332,0.002204207,0.003823081,,,
0.54,0.000645967,0.002348603,0.004051239,,,
0.55,0.000710718,0.00249968,0.004288641,,,
0.56,0.000779752,0.002657622,0.004535492,,,
0.57,0.000853241,0.00282262,0.004791998,,,
0.58,0.000931359,0.002994862,0.005058365,,,
0.59,0.001014283,0.003174542,0.005334802,,,
0.6,0.001102194,0.003361854,0.005621515,,,
0.61,0.001195275,0.003556995,0.005918715,,,
0.62,0.001293713,0.003760162,0.00622661,,,
0.63,0.001397697,0.003971555,0.006545412,,,
0.64,0.00150742,0.004191375,0.006875331,,,
0.65,0.001623076,0.004419828,0.007216579,,,
0.66,0.001744865,0.004657117,0.007569369,,,
0.67,0.001872987,0.00490345,0.007933913,,,
0.68,0.002007646,0.005159035,0.008310425,,,
0.69,0.002149048,0.005424084,0.008699119,,,
0.7,0.002297405,0.005698807,0.009100209,,,
0.71,0.002452928,0.005983419,0.009513911,,,
0.72,0.002615833,0.006278136,0.009940439,,,
0.73,0.002786337,0.006583174,0.01038001,,,
0.74,0.002964662,0.006898751,0.010832839,,,
0.75,0.003151032,0.007225088,0.011299144,,,
0.76,0.003345672,0.007562407,0.011779141,,,
0.77,0.003548813,0.00791093,0.012273047,,,
0.78,0.003760684,0.008270882,0.01278108,,,
0.79,0.003981522,0.008642489,0.013303457,,,
0.8,0.004211562,0.009025979,0.013840396,,,
0.81,0.004451044,0.00942158,0.014392115,,,
0.82,0.004700211,0.009829521,0.014958831,,,
0.83,0.004959306,0.010250035,0.015540764,,,
0.84,0.005228577,0.010683354,0.01613813,,,
0.85,0.005508274,0.011129712,0.016751149,,,
0.86,0.005798647,0.011589343,0.017380039,,,
0.87,0.006099951,0.012062484,0.018025017,,,
0.88,0.006412442,0.012549372,0.018686302,,,
0.89,0.00673638,0.013050245,0.019364111,,,
0.9,0.007072024,0.013565343,0.020058662,,,
0.91,0.007419639,0.014094906,0.020770173,,,
0.92,0.00777949,0.014639175,0.02149886,,,
0.93,0.008151843,0.015198392,0.022244942,,,
0.94,0.008536968,0.015772801,0.023008634,,,
0.95,0.008935136,0.016362644,0.023790153,,,
0.96,0.009346621,0.016968168,0.024589714,,,
0.97,0.009771698,0.017589616,0.025407534,,,
0.98,0.010210644,0.018227236,0.026243827,,,
0.99,0.010663736,0.018881273,0.027098809,,,
1,0.011131257,0.019551974,0.027972692,,,
1.01,0.011613487,0.020239588,0.02886569,,,
1.02,0.012110711,0.020944363,0.029778016,,,
1.03,0.012623212,0.021666547,0.030709882,,,
1.04,0.013151279,0.022406389,0.0316615,,,
1.05,0.013695198,0.023164139,0.03263308,,,
1.06,0.014255259,0.023940046,0.033624832,,,
1.07,0.014831752,0.024734359,0.034636966,,,
1.08,0.015424969,0.025547329,0.035669689,,,
1.09,0.016035202,0.026379205,0.036723208,,,
1.1,0.016662745,0.027230238,0.037797731,,,
1.11,0.017307891,0.028100677,0.038893462,,,
1.12,0.017970938,0.028990772,0.040010606,,,
1.13,0.018652179,0.029900772,0.041149365,,,
1.14,0.019351913,0.030830928,0.042309943,,,
1.15,0.020070436,0.031781488,0.043492541,,,
1.16,0.020808045,0.032752701,0.044697357,,,
1.17,0.021565039,0.033744815,0.045924591,,,
1.18,0.022341717,0.034758078,0.04717444,,,
1.19,0.023138375,0.035792737,0.048447099,,,
1.2,0.023955313,0.036849039,0.049742765,,,
1.21,0.024792829,0.037927229,0.051061629,,,
1.22,0.025651221,0.039027552,0.052403884,,,
1.23,0.026530787,0.040150253,0.05376972,,,
1.24,0.027431825,0.041295575,0.055159325,,,
1.25,0.028354632,0.04246376,0.056572888,,,
1.26,0.029299503,0.043655048,0.058010593,,,
1.27,0.030266736,0.04486968,0.059472625,,,
1.28,0.031256624,0.046107895,0.060959166,,,
1.29,0.032269462,0.047369929,0.062470396,,,
1.3,0.033305542,0.048656018,0.064006495,,,
1.31,0.034365155,0.049966397,0.065567639,,,
1.32,0.035448592,0.051301298,0.067154003,,,
1.33,0.036556142,0.052660952,0.068765762,,,
1.34,0.037688091,0.054045588,0.070403085,,,
1.35,0.038844724,0.055455434,0.072066144,,,
1.36,0.040026325,0.056890715,0.073755104,,,
1.37,0.041233175,0.058351654,0.075470132,,,
1.38,0.042465553,0.059838472,0.077211391,,,
1.39,0.043723735,0.061351388,0.078979041,,,
1.4,0.045007995,0.062890619,0.080773243,,,
1.41,0.046318605,0.064456379,0.082594153,,,
1.42,0.047655833,0.066048879,0.084441925,,,
1.43,0.049019944,0.067668328,0.086316711,,,
1.44,0.050411202,0.069314933,0.088218663,,,
1.45,0.051829864,0.070988896,0.090147928,,,
1.46,0.053276187,0.072690419,0.092104651,,,
1.47,0.054750423,0.074419699,0.094088975,,,
1.48,0.056252818,0.07617693,0.096101041,,,
1.49,0.057783619,0.077962303,0.098140987,,,
1.5,0.059343063,0.079776006,0.100208948,,,
1.51,0.060931387,0.081618223,0.102305058,,,
1.52,0.062548823,0.083489135,0.104429447,,,
1.53,0.064195595,0.085388919,0.106582243,,,
1.54,0.065871925,0.087317749,0.108763572,,,
1.55,0.067578031,0.089275793,0.110973555,,,
1.56,0.069314122,0.091263218,0.113212314,,,
1.57,0.071080405,0.093280185,0.115479964,,,
1.58,0.072877079,0.09532685,0.117776621,,,
1.59,0.074704339,0.097403368,0.120102397,,,
1.6,0.076562372,0.099509886,0.122457399,,,
1.61,0.078451362,0.101646549,0.124841735,,,
1.62,0.080371482,0.103813495,0.127255507,,,
1.63,0.082322903,0.10601086,0.129698816,,,
1.64,0.084305787,0.108238773,0.132171758,,,
1.65,0.086320289,0.110497359,0.134674429,,,
1.66,0.088366556,0.112786737,0.137206919,,,
1.67,0.090444731,0.115107023,0.139769316,,,
1.68,0.092554945,0.117458326,0.142361706,,,
1.69,0.094697326,0.119840748,0.144984171,,,
1.7,0.09687199,0.122254389,0.147636789,,,
1.71,0.099079047,0.124699342,0.150319637,,,
1.72,0.101318598,0.127175692,0.153032786,,,
1.73,0.103590737,0.129683522,0.155776307,,,
1.74,0.105895547,0.132222906,0.158550264,,,
1.75,0.108233105,0.134793913,0.16135472,,,
1.76,0.110603476,0.137396606,0.164189735,,,
1.77,0.113006717,0.140031041,0.167055364,,,
1.78,0.115442878,0.142697269,0.16995166,,,
1.79,0.117911996,0.145395333,0.17287867,,,
1.8,0.1204141,0.14812527,0.17583644,,,
1.81,0.122949209,0.150887111,0.178825012,,,
1.82,0.125517333,0.153680878,0.181844423,,,
1.83,0.12811847,0.156506588,0.184894706,,,
1.84,0.130752609,0.159364251,0.187975893,,,
1.85,0.133419728,0.162253868,0.191088008,,,
1.86,0.136119796,0.165175435,0.194231074,,,
1.87,0.13885277,0.16812894,0.19740511,,,
1.88,0.141618596,0.171114362,0.200610128,,,
1.89,0.144417209,0.174131674,0.203846139,,,
1.9,0.147248536,0.177180842,0.207113147,,,
1.91,0.150112489,0.180261821,0.210411154,,,
1.92,0.153008971,0.183374563,0.213740155,,,
1.93,0.155937874,0.186519008,0.217100143,,,
1.94,0.158899078,0.189695091,0.220491103,,,
1.95,0.161892452,0.192902735,0.223913018,,,
1.96,0.164917854,0.196141859,0.227365864,,,
1.97,0.16797513,0.199412372,0.230849614,,,
1.98,0.171064114,0.202714174,0.234364233,,,
1.99,0.174184632,0.206047157,0.237909681,,,
2,0.177336495,0.209411205,0.241485915,,,
2.01,0.180519504,0.212806194,0.245092884,,,
2.02,0.183733449,0.216231989,0.24873053,,,
2.03,0.186978109,0.21968845,0.25239879,,,
2.04,0.19025325,0.223175423,0.256097597,,,
2.05,0.19355863,0.226692751,0.259826873,,,
2.06,0.196893993,0.230240264,0.263586536,,,
2.07,0.200259073,0.233817785,0.267376497,,,
2.08,0.203653596,0.237425127,0.271196659,,,
2.09,0.207077272,0.241062094,0.275046917,,,
2.1,0.210529806,0.244728482,0.278927159,,,
2.11,0.214010888,0.248424077,0.282837267,,,
2.12,0.217520202,0.252148656,0.286777111,,,
2.13,0.221057418,0.255901987,0.290746555,,,
2.14,0.2246222,0.259683828,0.294745455,,,
2.15,0.2282142,0.263493928,0.298773655,,,
2.16,0.231833062,0.267332028,0.302830994,,,
2.17,0.235478419,0.271197858,0.306917297,,,
2.18,0.239149897,0.27509114,0.311032383,,,
2.19,0.242847114,0.279011586,0.315176058,,,
2.2,0.246569677,0.282958898,0.31934812,,,
2.21,0.250317187,0.286932771,0.323548355,,,
2.22,0.254089238,0.290932888,0.327776539,,,
2.23,0.257885414,0.294958924,0.332032435,,,
2.24,0.261705294,0.299010545,0.336315797,,,
2.25,0.265548449,0.303087407,0.340626365,,,
2.26,0.269414445,0.307189157,0.344963869,,,
2.27,0.273302841,0.311315433,0.349328026,,,
2.28,0.277213188,0.315465864,0.353718539,,,
2.29,0.281145037,0.319640068,0.358135099,,,
2.3,0.285097927,0.323837657,0.362577386,,,
2.31,0.289071398,0.328058231,0.367045064,,,
2.32,0.293064983,0.332301384,0.371537785,,,
2.33,0.297078209,0.336566697,0.376055186,,,
2.34,0.301110603,0.340853747,0.380596891,,,
2.35,0.305161687,0.345162099,0.38516251,,,
2.36,0.309230978,0.349491308,0.389751639,,,
2.37,0.313317993,0.353840925,0.394363858,,,
2.38,0.317422244,0.358210489,0.398998734,,,
2.39,0.321543242,0.362599531,0.403655819,,,
2.4,0.325680497,0.367007573,0.40833465,,,
2.41,0.329833515,0.371434132,0.413034749,,,
2.42,0.334001803,0.375878713,0.417755622,,,
2.43,0.338184865,0.380340814,0.422496763,,,
2.44,0.342382206,0.384819927,0.427257649,,,
2.45,0.346593329,0.389315535,0.432037741,,,
2.46,0.350817737,0.393827112,0.436836488,,,
2.47,0.355054932,0.398354127,0.441653321,,,
2.48,0.359304419,0.402896039,0.446487659,,,
2.49,0.3635657,0.407452302,0.451338905,,,
